,A.BRAKE1
21:39:33.658,-1
21:39:33.863,-1
21:39:34.065,-1
21:39:34.268,-1
21:39:34.470,-1
21:39:34.674,-1
21:39:34.877,-1
21:39:35.079,-1
21:39:35.286,-1
21:39:35.499,-1
21:39:35.701,-1
21:39:35.903,-1
21:39:36.104,-1
21:39:36.307,-1
21:39:36.509,-1
21:39:36.710,-1
21:39:36.914,-1
21:39:37.115,-1
21:39:37.317,-1
21:39:37.519,-1
21:39:37.724,-1
21:39:37.926,-1
21:39:38.131,-1
21:39:38.333,-1
21:39:38.536,-1
21:39:38.743,-1
21:39:38.944,-1
21:39:39.147,-1
21:39:39.350,-1
21:39:39.552,-1
21:39:39.753,-1
21:39:39.956,-1
21:39:40.157,-1
21:39:40.359,-1
21:39:40.560,-1
21:39:40.763,-1
21:39:40.965,-1
21:39:41.171,-1
21:39:41.374,-1
21:39:41.583,-1
21:39:41.787,-1
21:39:41.990,-1
21:39:42.191,-1
21:39:42.398,-1
21:39:42.610,-1
21:39:42.814,-1
21:39:43.070,-1
21:39:43.273,-1
21:39:43.485,-1
21:39:43.694,-1
21:39:43.899,-1
21:39:44.104,-1
21:39:44.306,-1
21:39:44.508,-1
21:39:44.710,-1
21:39:44.913,-1
21:39:45.117,-1
21:39:45.319,-1
21:39:45.524,-1
21:39:45.726,-1
21:39:45.928,-1
21:39:46.131,-1
21:39:46.332,-1
21:39:46.534,-1
21:39:46.736,-1
21:39:46.938,-1
21:39:47.142,-1
21:39:47.344,-1
21:39:47.545,-1
21:39:47.749,-1
21:39:47.950,-1
21:39:48.157,-1
21:39:48.360,-1
21:39:48.562,-1
21:39:48.764,-1
21:39:48.970,-1
21:39:49.176,-1
21:39:49.379,-1
21:39:49.580,-1
21:39:49.781,-1
21:39:49.986,-1
21:39:50.189,-1
21:39:50.390,-1
21:39:50.594,-1
21:39:50.797,-1
21:39:50.998,-1
21:39:51.201,-1
21:39:51.404,-1
21:39:51.606,-1
21:39:51.810,-1
21:39:52.014,-1
21:39:52.216,-1
21:39:52.422,-1
21:39:52.634,-1
21:39:52.836,-1
21:39:53.041,-1
21:39:53.243,-1
21:39:53.447,-1
21:39:53.649,-1
21:39:53.854,-1
21:39:54.056,-1
21:39:54.259,-1
21:39:54.462,-1
21:39:54.664,-1
21:39:54.866,-1
21:39:55.068,-1
21:39:55.275,-1
21:39:55.477,-1
21:39:55.678,-1
21:39:55.880,-1
21:39:56.082,-1
21:39:56.284,-1
21:39:56.488,-1
21:39:56.690,-1
21:39:56.893,-1
21:39:57.095,-1
21:39:57.297,-1
21:39:57.503,-1
21:39:57.705,-1
21:39:57.908,-1
21:39:58.118,-1
21:39:58.326,-1
21:39:58.529,-1
21:39:58.730,-1
21:39:58.932,-1
21:39:59.135,-1
21:39:59.337,-1
21:39:59.541,-1
21:39:59.747,-1
21:39:59.949,-1
21:40:00.151,-1
21:40:00.355,-1
21:40:00.556,-1
21:40:00.760,-1
21:40:00.962,-1
21:40:01.166,-1
21:40:01.370,-1
21:40:01.572,-1
21:40:01.778,-1
21:40:01.979,-1
21:40:02.184,-1
21:40:02.386,-1
21:40:02.588,-1
21:40:02.790,-1
21:40:02.994,-1
21:40:03.195,-1
21:40:03.396,-1
21:40:03.597,-1
21:40:03.801,-1
21:40:04.003,-1
21:40:04.206,-1
21:40:04.408,-1
21:40:04.610,-1
21:40:07.066,-1
21:40:07.271,1
21:40:07.473,1
21:40:07.674,1
21:40:07.877,1
21:40:08.083,1
21:40:08.285,1
21:40:08.490,1
21:40:08.694,1
21:40:08.897,1
21:40:09.099,1
21:40:09.301,-1
21:40:09.504,-1
21:40:09.708,-1
21:40:09.911,-1
21:40:10.113,-1
21:40:10.319,-1
21:40:10.521,-1
21:40:10.725,-1
21:40:10.932,-1
21:40:11.139,-1
21:40:11.341,-1
21:40:11.544,-1
21:40:11.748,-1
21:40:11.950,-1
21:40:12.154,-1
21:40:12.357,-1
21:40:12.561,-1
21:40:12.763,-1
21:40:12.965,-1
21:40:13.169,-1
21:40:13.370,-1
21:40:13.576,-1
21:40:13.779,-1
21:40:13.987,-1
21:40:14.190,-1
21:40:14.393,-1
21:40:14.615,-1
21:40:14.824,-1
21:40:15.027,-1
21:40:15.230,-1
21:40:15.432,-1
21:40:15.634,-1
21:40:15.837,-1
21:40:16.042,-1
21:40:16.244,-1
21:40:16.453,-1
21:40:16.667,-1
21:40:16.869,-1
21:40:17.070,-1
21:40:17.272,-1
21:40:17.474,-1
21:40:17.683,-1
