time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,alt,lat,lon,relative_alt,vx,vy,vz,MODE
16:42:50,4.147028084844351e-05,0.005676032781290512,-0.1560678705573082,-0.9180595676104227,0.0006202880564766625,-0.003902171660835544,3.5,-19.5,-997.3333333333334,-915.1666666666666,1.3333333333333333,-2.6666666666666665,631010.0,-35.36326158333333,149.16522410000002,47025.166666666664,1.3333333333333333,21.166666666666668,176.16666666666666,LOITER
16:42:52,-0.015163148830955228,0.0028317710384726524,-0.1592958023150762,0.5218679706255595,-0.008073516034831604,0.004770432133227587,1.1666666666666667,48.0,-1014.0,525.5,-6.833333333333333,5.833333333333333,627411.6666666666,-35.36326135,149.16522826666667,43426.333333333336,0.6666666666666666,2.5,169.66666666666666,AUTO
16:42:54,-0.031363634703059994,-0.04340788225332896,-0.19755279024442038,-0.22875238955020905,-0.03967862296849489,-0.18856766753985235,-13.833333333333334,5.333333333333333,-1074.8333333333333,-227.83333333333334,-38.333333333333336,-187.0,624976.6666666666,-35.363261083333335,149.1652242,40989.833333333336,19.0,-42.666666666666664,36.666666666666664,AUTO
16:42:56,0.0365880054111282,-0.13983080287774405,-1.145707130432129,0.06480177740255992,-0.04228729279323792,-0.18840421736240387,-41.333333333333336,-19.5,-1020.0,65.66666666666667,-41.0,-187.0,624966.6666666666,-35.363252833333334,149.1651981,40981.666666666664,88.83333333333333,-184.0,-22.5,AUTO
16:42:58,0.047960106904308,-0.17563779652118683,-1.154797335465749,0.013522958887430528,0.012400664699574312,-0.028708522285645206,-85.83333333333333,-48.166666666666664,-1013.5,13.5,13.5,-26.833333333333332,625748.3333333334,-35.363228416666665,149.16513165,41762.666666666664,179.83333333333334,-394.1666666666667,-51.833333333333336,AUTO
16:43:00,0.09679483187695344,-0.19115437815586725,-1.3509331742922466,0.020806751990069944,-0.07389244895117979,-0.18752116213242212,-99.33333333333333,-76.33333333333333,-941.8333333333334,20.333333333333332,-72.66666666666667,-185.66666666666666,626870.0,-35.363193366666664,149.165033,42883.333333333336,224.0,-532.0,-35.166666666666664,AUTO
16:43:02,0.12945478782057762,-0.027660976532691468,-1.6252842744191487,-0.023869983696689207,0.056407621751228966,0.00045828303943077725,-96.5,-127.66666666666667,-1052.6666666666667,-23.5,57.333333333333336,2.0,627433.3333333334,-35.3631472,149.16489851666668,43447.5,282.0,-621.0,-70.0,AUTO
16:43:04,0.09749073100586732,-0.055995925019184746,-1.5250035325686138,0.0015291674256635208,0.09546241210773587,0.12903458252549171,-94.5,-109.33333333333333,-1019.5,1.6666666666666667,96.5,129.66666666666666,629083.3333333334,-35.363098083333334,149.16476633333335,45099.166666666664,267.0,-581.6666666666666,-77.5,LOITER
16:43:06,0.06956192928676803,0.38735708594322205,-0.9932723542054495,-1.7201280693213146,-0.07616163448741038,0.01327562720204393,-24.5,-90.5,-871.1666666666666,-1722.0,-75.0,14.333333333333334,629491.6666666666,-35.36306058333334,149.16466878333333,45507.833333333336,114.83333333333333,-176.66666666666666,148.5,LOITER
16:43:09,0.0013270028866827488,0.016710772644728422,-0.9794949293136597,2.0040542483329773,-0.17276068031787872,0.00332498736679554,23.0,69.0,-1093.0,2047.0,-202.0,1.0,626245.0,-35.36305765,149.16466585,42260.0,-37.0,71.5,209.5,LOITER
16:43:10,-0.043451943434774876,-0.04319320758804679,-0.9812185019254684,-0.31205714121460915,-0.030263562686741352,0.00551575655117631,10.6,59.6,-1065.0,149.0,-51.4,6.4,624760.0,-35.36306085,149.16467104999998,40771.5,-34.0,39.25,176.25,AUTO
16:43:12,0.015024299869158616,-0.05056804729004701,-0.9966738919417063,-0.16049549480279288,-0.011860473197884858,-0.01288187203075116,-8.333333333333334,-5.833333333333333,-1082.5,-159.0,-10.5,-11.166666666666666,622736.6666666666,-35.36306486666667,149.1646721,38753.5,13.0,-28.5,29.666666666666668,AUTO
16:43:13,0.015706042138238747,-0.08351685851812363,-1.084961970647176,0.07188171645005544,-0.032780553524692856,0.005852621669570605,-21.333333333333332,-12.666666666666666,-1050.6666666666667,73.0,-31.666666666666668,7.0,622970.0,-35.363061433333336,149.16466126666668,38984.666666666664,59.333333333333336,-100.66666666666667,-60.666666666666664,AUTO
16:43:14,0.013084917329251766,-0.09503775586684544,-1.0795879364013672,0.02626525362332662,-0.0035621850984171033,0.001029463019222021,-32.0,-19.0,-1048.6666666666667,27.333333333333332,-2.3333333333333335,2.6666666666666665,623556.6666666666,-35.36305706666666,149.16465086666668,39569.333333333336,79.0,-150.33333333333334,-95.66666666666667,AUTO
16:43:16,0.021334607154130936,-0.017635831050574778,-1.084188175201416,0.003415833879262209,-0.06199934184551239,0.012100839568302036,-41.166666666666664,-21.333333333333332,-1000.1666666666666,5.166666666666667,-30.333333333333332,9.5,625796.0,-35.36304328000001,149.16461554,41809.4,82.2,-181.0,-141.4,AUTO
16:43:17,0.021913628404339153,-0.11629736920197804,-1.0498082240422566,0.011814079868296782,0.08479691048463185,0.006596834088365237,-54.5,-25.0,-998.5,13.0,80.0,12.5,627770.0,-35.363030466666665,149.164582,43786.666666666664,117.33333333333333,-251.0,-115.33333333333333,AUTO
16:43:18,0.030051033943891525,-0.05486640458305677,-1.0560175975163777,0.010150262775520483,0.07570966333150864,-0.02346788098414739,-59.0,-29.5,-1016.25,11.0,81.0,-16.5,628703.3333333334,-35.3630222,149.1645598,44716.666666666664,125.33333333333333,-273.0,-126.0,AUTO
16:43:20,0.03556014100710551,0.025661610687772434,-1.0880772868792217,-0.0005864009920818111,0.013446534673372904,-0.006684767315164208,-49.5,-23.5,-1005.5,0.5,14.0,-5.0,631081.6666666666,-35.363005699999995,149.16451483333333,47096.166666666664,95.66666666666667,-204.0,-150.66666666666666,AUTO
16:43:21,0.02479595225304365,-0.047340815886855125,-1.093363881111145,-0.045949023216962814,0.08386760950088501,-0.06602185219526291,-36.0,-20.5,-943.0,-44.0,85.5,-64.0,633230.0,-35.36299495,149.16448715,49240.0,83.0,-156.0,-130.5,AUTO
16:43:22,0.018599808681756258,0.12263704184442759,-1.1157038509845734,0.006909979798365384,0.1634914071764797,-0.008334601647220552,-25.5,-16.25,-921.25,7.75,164.5,-6.75,634007.5,-35.362990125,149.164475025,50023.25,56.0,-111.0,-71.5,AUTO
16:43:23,-0.007020772900432348,0.07122301403433084,-1.1162870824337006,-0.3116315267980099,-0.09385999850928783,-0.01836460255435668,6.0,-11.666666666666666,-970.6666666666666,-455.0,-50.666666666666664,-18.666666666666668,634320.0,-35.36298795,149.164470075,50335.0,-12.25,46.25,20.25,LOITER
16:43:24,-0.016108411829918623,-0.009721321519464254,-1.1135266423225403,0.6313861757516861,-0.04108067648485303,0.017930768430233,9.0,63.333333333333336,-873.6666666666666,470.6666666666667,-98.33333333333333,9.666666666666666,634025.0,-35.36298925,149.16447405,50037.0,-18.5,55.0,81.0,LOITER
16:43:25,-0.011211036937311292,-0.012206889688968658,-1.116382360458374,-1.766809105873108,0.0005798633792437613,-0.004598822095431387,5.5,-85.5,-960.0,-1770.0,1.5,-3.0,632605.0,-35.36299095,149.16447814999998,48617.5,-10.5,30.0,178.0,LOITER
16:43:26,0.024620561860501766,-0.011427171528339386,-1.117759644985199,1.2892998233437538,-0.0012954706035088748,-0.004505217773839831,3.0,24.5,-1000.5,1286.5,0.0,-2.75,631185.0,-35.362991574999995,149.1644798,47199.0,-2.5,16.25,185.0,LOITER
16:43:27,-0.009530734969303012,-0.004410895926412195,-1.1203643679618835,-1.5463167279958725,0.0073093941318802536,-0.002541013469453901,-0.75,-71.25,-1005.25,-1546.75,8.25,-0.75,628435.0,-35.362991924999996,149.164480425,44450.0,5.0,-1.75,171.5,LOITER
16:43:28,0.02475565392524004,0.0012496588751673698,-1.1198434829711914,0.4443523120135069,0.022827066481113434,-0.01632182055618614,0.0,-32.5,-1046.5,436.0,23.5,-15.0,627115.0,-35.3629919,149.16448,43128.5,7.0,-5.5,163.0,AUTO
16:43:29,0.008044097514357418,0.004401008132845163,-1.1242112815380096,-0.04633794724941254,-0.0015949790249578655,-0.0006265348347369581,-0.5,-16.5,-1093.5,-47.5,-0.25,1.0,625787.5,-35.36299185,149.1644795,41800.25,5.0,-2.0,30.75,AUTO
16:43:30,0.0036569218609656673,0.004011843353509903,-1.1250106692314148,0.14130376279354095,-0.0020849985885433853,0.004191994434222579,0.0,13.5,-1064.0,145.0,-0.5,5.0,625740.0,-35.3629919,149.16447945,41752.0,5.0,0.0,-27.5,AUTO
