time_stamp,RTL_ALT,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,MODE
06:48:00,1500.0,0.0,1.0,-1000.0,0.0,0.0,0.5,-0.0009565124055370688,0.0009617849718779325,0.02491985261440277,0.00016674655489623547,0.00041788339149206877,0.0019117669435217977,-35.3632621,149.1652375,0.0,-1.0,1.0,2.0,STABILIZE
06:48:06,1500.0,0.0,2.0,-1000.0,0.0,0.0,0.3333333333333333,-0.0005362098454497755,0.0009675799810793251,0.023154002614319324,0.00033429727773182094,0.00020945246797055006,0.0016322836163453758,-35.3632622,149.1652375,9.0,-1.0,1.0,-1.0,STABILIZE
06:48:12,1500.0,0.0,2.0,-1000.0,1.0,1.0,1.0,-0.0008845666889101267,0.0009949052473530173,0.02137022837996483,0.0002742592478170991,0.0002543767332099378,0.0013620348181575537,-35.3632622,149.1652375,3.0,-1.0,1.0,0.0,AUTO
06:48:13,240759.0,0.0,1.3333333333333333,-1000.0,0.0,0.6666666666666666,0.0,-0.0009233036544173956,0.0010019516727576654,0.021211546535293262,0.0002995512525861462,0.00026758686484148103,0.0013869950004542868,-35.363262166666665,149.1652375,1.6666666666666667,-0.6666666666666666,0.6666666666666666,0.0,AUTO
06:48:14,240759.0,0.0,1.3333333333333333,-1000.0,1.0,0.3333333333333333,0.6666666666666666,-0.0008508045963632563,0.0011036965297535062,0.021082965036233265,0.0003162619153348108,0.0002892098661201696,0.0014141474772865574,-35.3632621,149.1652375,1.0,0.0,0.0,0.0,AUTO
06:48:16,39511.0,0.0,1.3333333333333333,-1000.0,0.6666666666666666,1.0,0.3333333333333333,-0.0002683359634829685,0.001645120248819391,0.02065048801402251,0.0003588849989076455,0.0002784066212673982,0.0013534123233209054,-35.3632621,149.1652375,0.0,0.0,0.0,0.0,AUTO
06:48:18,39511.0,0.0,-0.3333333333333333,-1022.6666666666666,46.666666666666664,-5.666666666666667,1.3333333333333333,0.02157828335960706,-0.0007810302777215838,0.02026682160794735,0.04657060652971268,-0.006862504718204339,0.0021011067631964884,-35.363262066666664,149.16523756666666,1385.6666666666667,0.3333333333333333,5.666666666666667,-143.0,AUTO
06:48:19,268160.0,3.0,-10.666666666666666,-994.6666666666666,-98.33333333333333,41.666666666666664,-79.33333333333333,0.03601045887141178,0.008134142495691776,-0.02782222380240758,-0.09892876236699522,0.04107076798876127,-0.07940593361854553,-35.3632614,149.1652409666667,3294.0,7.666666666666667,49.666666666666664,-145.33333333333334,AUTO
06:48:20,268160.0,5.666666666666667,-7.666666666666667,-1006.0,-39.0,-5.666666666666667,-73.33333333333333,-0.03405938670039177,0.03444382672508558,-0.09728073825438817,-0.03999384554723898,-0.006157894929250081,-0.07376159183331765,-35.36326103333334,149.16524479999998,4430.333333333333,-5.333333333333333,37.666666666666664,-147.66666666666666,AUTO
06:48:22,153241.0,-8.666666666666666,11.333333333333334,-1002.6666666666666,63.0,19.333333333333332,7.0,-0.017062270548194647,-0.019106172646085422,-0.06852599481741588,0.06293197969595592,0.01904815249145031,0.007418341003358364,-35.363261666666666,149.16524113333332,7504.0,11.666666666666666,-60.666666666666664,-149.0,AUTO
06:48:24,153241.0,2.0,0.6666666666666666,-996.3333333333334,-12.0,0.6666666666666666,-35.0,0.06082645058631897,0.046194576968749367,-0.11004392057657242,-0.012658079465230307,0.0005293929328521093,-0.03461635236938795,-35.36326046666667,149.1652328,10616.333333333334,-15.0,14.0,-149.66666666666666,AUTO
06:48:25,226638.0,8.333333333333334,-4.0,-1005.3333333333334,-35.666666666666664,-25.333333333333332,3.3333333333333335,-0.021799955206612747,-0.015405635659893354,-0.09498245020707448,-0.03711604544272026,-0.026677421604593594,0.00408065637263159,-35.36326303333333,149.16523700000002,12528.666666666666,-19.333333333333332,31.333333333333332,-150.0,AUTO
06:48:26,226638.0,2.0,-1.0,-1001.0,12.666666666666666,6.333333333333333,-26.666666666666668,-0.027494328717390697,-0.021413323159019153,-0.10576801250378291,0.01239817178187271,0.005794101355907817,-0.026669810215632122,-35.36326376666667,149.16523846666666,13695.0,-1.6666666666666667,5.666666666666667,-152.0,AUTO
06:48:28,223002.0,-4.0,0.0,-1000.0,8.666666666666666,10.0,-16.0,0.013168634536365667,0.0077188134503861265,-0.16612312197685242,0.008516181726008654,0.009951648923257986,-0.016491126269102097,-35.363262133333336,149.16523603333334,16821.0,8.0,-9.0,-152.0,AUTO
