,A.ALT_HOLD1
09:48:04.939,1
09:48:05.143,1
09:48:05.351,1
09:48:05.553,1
09:48:05.757,1
09:48:05.964,1
09:48:06.166,1
09:48:06.370,1
09:48:06.573,1
09:48:06.777,1
09:48:06.981,1
09:48:07.183,1
09:48:07.384,1
09:48:07.587,1
09:48:07.793,1
09:48:08.000,1
09:48:08.204,1
09:48:08.406,1
09:48:08.609,1
09:48:08.814,1
09:48:09.018,1
09:48:09.222,1
09:48:09.425,1
09:48:09.628,1
09:48:09.830,1
09:48:10.033,-1
09:48:10.239,1
09:48:10.441,1
09:48:10.644,1
09:48:10.849,1
09:48:11.054,1
09:48:11.260,1
09:48:11.465,1
09:48:11.667,1
09:48:11.870,1
09:48:12.071,1
09:48:12.273,1
09:48:12.482,1
09:48:12.688,1
09:48:12.890,1
09:48:13.095,1
09:48:13.304,-1
09:48:13.516,-1
09:48:13.720,-1
09:48:13.921,-1
09:48:14.124,-1
09:48:14.331,-1
09:48:14.534,1
09:48:14.737,1
09:48:14.944,1
09:48:15.148,1
09:48:15.351,1
09:48:15.554,1
09:48:15.762,1
09:48:15.964,1
09:48:16.166,1
09:48:16.369,1
09:48:16.571,1
09:48:16.773,1
09:48:16.977,1
09:48:17.183,1
09:48:17.385,1
09:48:17.589,1
09:48:17.792,1
09:48:17.996,1
09:48:18.201,1
09:48:18.407,1
09:48:18.608,1
09:48:18.810,1
09:48:19.014,1
09:48:19.216,1
09:48:19.418,1
09:48:19.621,1
09:48:19.828,1
09:48:20.031,1
09:48:20.236,1
09:48:20.439,1
09:48:20.642,1
09:48:20.851,1
09:48:21.058,1
09:48:21.261,1
09:48:21.465,1
09:48:21.669,1
09:48:21.874,1
09:48:22.077,1
09:48:22.281,1
09:48:22.484,1
09:48:22.690,1
09:48:22.894,1
09:48:23.101,1
09:48:23.309,1
09:48:23.512,1
09:48:23.722,1
09:48:23.934,1
09:48:24.143,1
09:48:24.345,1
09:48:24.547,1
09:48:24.750,1
09:48:24.953,1
09:48:25.156,1
09:48:25.357,1
09:48:25.561,1
09:48:25.763,1
09:48:25.967,1
09:48:26.175,1
09:48:26.377,1
09:48:26.581,1
09:48:26.787,-1
09:48:26.989,1
09:48:27.192,1
09:48:27.399,1
09:48:27.602,1
09:48:27.805,1
09:48:28.008,1
09:48:28.211,1
09:48:28.413,1
09:48:28.617,1
09:48:28.821,1
09:48:29.022,1
09:48:29.224,1
09:48:29.426,1
09:48:29.628,1
09:48:29.832,1
09:48:30.036,1
09:48:30.242,1
09:48:30.445,1
09:48:30.649,1
09:48:30.851,1
09:48:31.056,1
09:48:31.258,1
09:48:31.462,1
09:48:31.664,1
09:48:31.869,1
09:48:32.070,1
09:48:32.273,1
09:48:32.478,1
09:48:32.686,1
09:48:32.891,1
09:48:33.095,1
09:48:33.298,1
09:48:33.500,1
09:48:33.702,1
09:48:33.905,1
09:48:34.107,1
09:48:34.310,1
09:48:34.519,1
09:48:34.724,1
09:48:34.926,1
09:48:35.128,1
09:48:35.333,1
09:48:35.535,1
09:48:35.742,1
09:48:35.945,1
09:48:39.735,1
09:48:39.938,1
09:48:40.140,1
09:48:40.342,1
09:48:40.550,1
09:48:40.754,1
09:48:40.958,1
09:48:41.161,1
09:48:41.365,1
09:48:41.566,1
09:48:41.769,1
09:48:41.974,1
09:48:42.183,1
09:48:42.388,1
09:48:42.590,1
09:48:42.793,1
09:48:42.995,1
09:48:43.199,1
09:48:43.403,1
09:48:43.606,1
09:48:43.807,1
09:48:44.016,1
09:48:44.219,1
09:48:44.421,-1
09:48:44.625,1
09:48:44.828,1
09:48:45.034,1
09:48:45.241,1
09:48:45.446,1
09:48:45.650,1
09:48:45.853,1
09:48:46.055,1
09:48:46.260,1
09:48:46.462,1
09:48:46.666,1
09:48:46.867,1
09:48:47.069,1
09:48:47.273,1
09:48:47.477,1
09:48:47.679,1
09:48:47.881,1
09:48:48.084,1
09:48:48.287,1
09:48:48.497,1
09:48:48.703,1
09:48:48.904,1
09:48:49.109,1
09:48:49.311,1
09:48:49.517,1
09:48:49.725,1
09:48:49.929,1
09:48:50.134,1
09:48:50.338,1
09:48:50.540,1
09:48:50.746,1
09:48:50.951,1
09:48:51.154,1
09:48:51.356,1
09:48:51.565,1
09:48:51.775,1
09:48:51.977,1
09:48:52.180,1
09:48:52.383,1
09:48:52.585,1
09:48:52.787,1
09:48:52.991,1
09:48:53.195,1
