,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
22:54:21.590,135909.0,0.5,0.5,-8.1,0.25
22:54:26.605,69921.0,0.2,0.3,-6.2,0.25
22:54:31.131,150361.0,0.4,0.4,-7.4,0.25
22:54:36.555,15372.0,0.4,0.3,-5.6,0.25
22:54:41.080,172508.0,0.3,0.7,-8.1,0.25
22:54:46.704,67928.0,0.5,0.5,-8.9,0.25
22:54:51.188,11157.0,0.5,0.5,-8.1,0.25
22:54:56.782,44978.0,0.2,0.5,-0.0,0.25
22:55:01.397,24983.0,0.3,0.5,-3.8,0.25
22:55:07.021,60103.0,0.2,1.5,-8.7,0.25
22:55:11.627,37860.0,0.5,0.2,-9.4,0.25
22:55:16.267,31942.0,0.5,0.5,-2.5,0.25
22:55:21.740,44677.0,0.2,0.5,-2.2,0.25
22:55:26.286,25865.0,0.2,0.7,-4.1,0.25
22:55:31.847,85992.0,0.2,0.7,-3.7,0.25
22:55:36.462,86724.0,0.2,0.5,-6.6,0.25
22:55:41.951,120039.0,0.3,0.2,-4.9,0.25
22:55:46.528,152009.0,0.2,0.9,-9.0,0.25
22:55:51.685,48529.0,0.5,0.9,-8.1,0.25
22:55:56.338,82910.0,0.2,1.2,-9.7,0.25
22:56:01.906,47591.0,0.2,0.4,-7.1,0.25
22:56:06.532,77282.0,0.5,0.2,-2.7,0.25
22:56:11.589,47706.0,0.3,0.7,-7.4,0.25
22:56:16.200,676.0,0.7,0.3,-8.8,0.25
22:56:21.885,45162.0,0.2,0.7,-8.1,0.25
22:56:26.424,29318.0,0.2,0.9,-2.2,0.25
22:56:32.085,36147.0,0.7,0.3,-9.9,0.25
22:56:37.629,26141.0,0.3,0.4,-9.6,0.25
22:56:42.192,4465.0,0.3,0.9,-6.5,0.25
22:56:47.627,17672.0,0.3,0.4,-9.4,0.25
22:56:52.257,9431.0,0.5,1.3,-9.2,0.25
22:56:57.854,36183.0,0.2,0.2,-6.1,0.25
22:57:02.513,94645.0,0.5,0.5,-8.9,0.25
22:57:07.510,57174.0,0.2,0.9,-6.6,0.25
22:57:12.088,36177.0,0.9,0.3,-6.6,0.25
22:57:17.586,128595.0,0.5,0.2,-7.9,0.25
22:57:22.194,95759.0,0.3,0.4,-9.6,0.25
22:57:27.785,117673.0,0.2,0.2,-5.8,0.25
22:57:32.423,614.0,0.2,0.2,-4.1,0.25
22:57:38.020,82109.0,0.3,0.9,-8.5,0.25
22:57:43.537,46174.0,0.2,0.3,-5.8,0.25
22:57:48.263,62739.0,0.5,0.2,-5.8,0.25
22:57:53.854,68666.0,0.2,0.4,-6.1,0.25
22:57:58.485,25614.0,0.2,0.7,-9.2,0.25
22:58:04.060,87415.0,0.3,1.1,-9.8,0.25
22:58:09.552,2189.0,0.4,0.4,-8.8,0.25
22:58:14.154,110292.0,0.2,0.3,-7.9,0.25
22:58:19.709,50983.0,0.2,0.4,-2.0,0.25
22:58:24.333,69414.0,0.2,0.2,-6.5,0.25
22:58:29.866,72941.0,0.3,0.2,-6.1,0.25
22:58:34.350,48932.0,0.2,0.2,-8.4,0.25
22:58:39.867,65826.0,0.5,0.2,-6.3,0.25
22:58:44.539,67966.0,0.4,0.7,-8.5,0.25
22:58:49.588,64856.0,0.3,0.5,-8.4,0.25
22:58:54.169,14596.0,0.2,0.2,-9.4,0.25
22:58:59.705,9503.0,0.7,0.3,-8.4,0.25
22:59:04.409,120779.0,0.4,0.3,-9.0,0.25
22:59:09.918,60169.0,0.5,0.5,-7.9,0.25
22:59:14.588,42246.0,0.4,1.2,-9.0,0.25
22:59:19.654,2377.0,0.7,0.2,-4.4,0.25
22:59:24.309,51751.0,0.2,0.4,-8.4,0.25
22:59:29.941,52411.0,0.3,0.5,-4.1,0.25
22:59:34.599,49873.0,0.4,0.2,-3.0,0.25
22:59:39.751,119631.0,0.3,0.3,-9.2,0.25
22:59:44.460,127325.0,0.3,0.5,-9.6,0.25
22:59:50.110,107586.0,0.2,0.3,-6.5,0.25
22:59:55.633,101405.0,0.2,1.1,-6.8,0.25
23:00:00.268,14140.0,0.5,0.5,-6.9,0.25
23:00:05.966,159483.0,0.9,2.0,6.7,0.25
23:00:10.578,109703.0,0.5,0.4,-6.8,0.25
23:00:15.789,20806.0,0.4,0.3,-9.2,0.25
23:00:20.473,11524.0,0.5,0.4,-8.2,0.25
23:00:25.999,88349.0,0.2,0.2,-8.1,0.25
23:00:31.640,51156.0,0.4,0.7,-7.6,0.25
23:00:36.382,26374.0,0.2,0.2,-8.1,0.25
23:00:42.021,119435.0,0.2,0.3,-8.1,0.25
23:00:47.706,134809.0,0.3,0.5,-5.8,0.25
23:00:52.410,36764.0,0.4,0.5,-1.9,0.25
23:00:57.925,19764.0,0.2,0.3,-1.8,0.25
23:01:02.557,90836.0,0.5,0.3,-8.4,0.25
23:01:07.701,66477.0,0.2,0.7,-1.6,0.25
23:01:12.301,59724.0,0.4,0.2,-8.7,0.25
23:01:17.918,38496.0,0.3,1.3,-9.4,0.25
23:01:22.478,1336.0,0.2,1.1,-1.3,0.25
