,A.RTL1,A.RTL2,A.RTL3,A.ALT_HOLD2
14:05:53.376,-1.0,-1.0,-1.0,-1
14:05:53.577,-1.0,-1.0,-1.0,-1
14:05:53.779,-1.0,-1.0,-1.0,-1
14:05:53.980,-1.0,-1.0,-1.0,-1
14:05:57.406,-1.0,-1.0,-1.0,-1
14:05:57.607,-1.0,-1.0,-1.0,-1
14:05:57.809,-1.0,-1.0,-1.0,-1
14:05:58.010,-1.0,-1.0,-1.0,-1
14:05:58.212,-1.0,-1.0,-1.0,-1
14:05:58.414,-1.0,-1.0,-1.0,-1
14:05:58.616,-1.0,-1.0,-1.0,-1
14:05:58.818,-1.0,-1.0,-1.0,-1
14:05:59.020,-1.0,-1.0,-1.0,-1
14:05:59.222,-1.0,-1.0,-1.0,-1
14:05:59.424,-1.0,-1.0,-1.0,-1
14:05:59.626,-1.0,-1.0,-1.0,-1
14:05:59.829,-1.0,-1.0,-1.0,-1
14:06:00.031,-1.0,-1.0,-1.0,-1
14:06:00.233,-1.0,-1.0,-1.0,-1
14:06:00.435,-1.0,-1.0,-1.0,-1
14:06:00.638,-1.0,-1.0,-1.0,-1
14:06:00.841,-1.0,-1.0,-1.0,-1
14:06:01.051,-1.0,-1.0,-1.0,-1
14:06:01.253,-1.0,-1.0,-1.0,-1
14:06:01.455,-1.0,-1.0,-1.0,-1
14:06:01.656,-1.0,-1.0,-1.0,-1
14:06:01.858,-1.0,-1.0,-1.0,-1
14:06:02.060,-1.0,-1.0,-1.0,-1
14:06:02.262,-1.0,-1.0,-1.0,-1
14:06:02.464,-1.0,-1.0,-1.0,-1
14:06:02.666,-1.0,-1.0,-1.0,-1
14:06:02.874,-1.0,-1.0,-1.0,-1
14:06:03.076,-1.0,-1.0,-1.0,-1
14:06:03.277,-1.0,-1.0,-1.0,-1
14:06:03.479,-1.0,-1.0,-1.0,-1
14:06:03.681,-1.0,-1.0,-1.0,-1
14:06:03.882,-1.0,-1.0,-1.0,-1
14:06:04.084,-1.0,-1.0,-1.0,-1
14:06:04.285,-1.0,-1.0,-1.0,-1
14:06:04.488,-1.0,-1.0,-1.0,-1
14:06:04.689,-1.0,-1.0,-1.0,-1
14:06:04.891,-1.0,-1.0,-1.0,-1
14:06:05.093,-1.0,-1.0,-1.0,-1
14:06:05.295,-1.0,-1.0,-1.0,-1
14:06:05.496,-1.0,-1.0,-1.0,-1
14:06:05.698,-1.0,-1.0,-1.0,-1
14:06:05.899,-1.0,-1.0,-1.0,-1
14:06:06.101,-1.0,-1.0,-1.0,-1
14:06:06.303,-1.0,-1.0,-1.0,-1
14:06:06.505,-1.0,-1.0,-1.0,-1
14:06:06.707,-1.0,-1.0,-1.0,-1
14:06:06.909,-1.0,-1.0,-1.0,-1
14:06:07.110,-1.0,-1.0,-1.0,-1
14:06:07.312,-1.0,-1.0,-1.0,-1
14:06:07.513,-1.0,-1.0,-1.0,-1
14:06:07.715,-1.0,-1.0,-1.0,-1
14:06:07.916,-1.0,-1.0,-1.0,-1
14:06:08.118,-1.0,-1.0,-1.0,-1
14:06:08.322,-1.0,-1.0,-1.0,-1
14:06:08.523,-1.0,-1.0,-1.0,-1
14:06:08.726,-1.0,-1.0,-1.0,-1
14:06:08.927,-1.0,-1.0,-1.0,-1
14:06:09.129,-1.0,-1.0,-1.0,-1
14:06:09.331,-1.0,-1.0,-1.0,-1
14:06:09.533,-1.0,-1.0,-1.0,-1
14:06:09.736,-1.0,-1.0,-1.0,-1
14:06:09.938,-1.0,-1.0,-1.0,-1
14:06:10.140,-1.0,-1.0,-1.0,-1
14:06:10.342,-1.0,-1.0,-1.0,-1
14:06:10.544,-1.0,-1.0,-1.0,-1
14:06:10.746,-1.0,-1.0,-1.0,-1
14:06:10.948,-1.0,-1.0,-1.0,-1
14:06:11.150,-1.0,-1.0,-1.0,-1
14:06:11.352,-1.0,-1.0,-1.0,-1
14:06:11.554,-1.0,-1.0,-1.0,-1
14:06:11.756,-1.0,-1.0,-1.0,-1
14:06:11.958,-1.0,-1.0,-1.0,-1
14:06:12.163,-1.0,-1.0,-1.0,-1
14:06:12.365,-1.0,-1.0,-1.0,-1
14:06:12.567,-1.0,-1.0,-1.0,-1
14:06:12.777,-1.0,-1.0,-1.0,-1
14:06:12.979,-1.0,-1.0,-1.0,-1
14:06:13.180,-1.0,-1.0,-1.0,-1
14:06:13.382,-1.0,-1.0,-1.0,-1
14:06:13.583,-1.0,-1.0,-1.0,-1
14:06:13.785,-1.0,-1.0,-1.0,-1
14:06:13.987,-1.0,-1.0,-1.0,-1
14:06:14.188,-1.0,-1.0,-1.0,-1
14:06:14.391,-1.0,-1.0,-1.0,-1
14:06:14.593,-1.0,-1.0,-1.0,-1
14:06:14.795,-1.0,-1.0,-1.0,-1
14:06:14.997,-1.0,-1.0,-1.0,-1
14:06:15.199,-1.0,-1.0,-1.0,-1
14:06:15.400,-1.0,-1.0,-1.0,-1
14:06:15.602,-1.0,-1.0,-1.0,-1
14:06:15.803,-1.0,-1.0,-1.0,-1
14:06:16.005,-1.0,-1.0,-1.0,-1
14:06:16.207,-1.0,-1.0,-1.0,-1
14:06:16.409,-1.0,-1.0,-1.0,-1
14:06:16.612,-1.0,-1.0,-1.0,-1
14:06:16.814,-1.0,-1.0,-1.0,-1
14:06:17.016,-1.0,-1.0,-1.0,-1
14:06:17.218,-1.0,-1.0,-1.0,-1
14:06:17.420,-1.0,-1.0,-1.0,-1
14:06:17.622,-1.0,-1.0,-1.0,-1
14:06:17.824,-1.0,-1.0,-1.0,-1
14:06:18.026,-1.0,-1.0,-1.0,-1
14:06:18.228,-1.0,-1.0,-1.0,-1
14:06:18.432,-1.0,-1.0,-1.0,-1
14:06:18.634,-1.0,-1.0,-1.0,-1
14:06:18.838,-1.0,-1.0,-1.0,-1
14:06:19.040,-1.0,-1.0,-1.0,-1
14:06:19.242,-1.0,-1.0,-1.0,-1
14:06:19.443,-1.0,-1.0,-1.0,-1
14:06:19.646,-1.0,-1.0,-1.0,-1
14:06:19.849,-1.0,-1.0,-1.0,-1
14:06:20.052,-1.0,-1.0,-1.0,-1
14:06:20.254,-1.0,-1.0,-1.0,-1
14:06:20.457,-1.0,-1.0,-1.0,-1
14:06:20.659,-1.0,-1.0,-1.0,-1
14:06:20.861,-1.0,-1.0,-1.0,-1
14:06:21.063,-1.0,-1.0,-1.0,-1
14:06:21.265,-1.0,-1.0,-1.0,-1
14:06:21.466,-1.0,-1.0,-1.0,-1
14:06:21.668,-1.0,-1.0,-1.0,-1
14:06:21.870,-1.0,-1.0,-1.0,-1
14:06:22.072,-1.0,-1.0,-1.0,-1
14:06:22.276,-1.0,-1.0,-1.0,-1
14:06:22.478,-1.0,-1.0,-1.0,-1
14:06:22.680,-1.0,-1.0,-1.0,-1
14:06:22.882,-1.0,-1.0,-1.0,-1
14:06:23.084,-1.0,-1.0,-1.0,-1
14:06:23.287,-1.0,-1.0,-1.0,-1
14:06:23.488,-1.0,-1.0,-1.0,-1
14:06:23.690,-1.0,-1.0,-1.0,-1
14:06:23.892,-1.0,-1.0,-1.0,-1
14:06:24.094,-1.0,-1.0,-1.0,-1
14:06:24.296,-1.0,-1.0,-1.0,-1
14:06:24.498,-1.0,-1.0,-1.0,-1
14:06:24.700,-1.0,-1.0,-1.0,-1
14:06:24.901,-1.0,-1.0,-1.0,-1
14:06:25.103,-1.0,-1.0,-1.0,-1
14:06:25.306,-1.0,-1.0,-1.0,-1
14:06:25.508,-1.0,-1.0,-1.0,-1
14:06:25.710,-1.0,-1.0,-1.0,-1
14:06:25.912,-1.0,-1.0,-1.0,-1
14:06:26.114,-1.0,-1.0,-1.0,-1
14:06:26.316,-1.0,-1.0,-1.0,-1
14:06:26.517,-1.0,-1.0,-1.0,-1
14:06:26.719,-1.0,-1.0,-1.0,-1
14:06:26.921,-1.0,-1.0,-1.0,-1
14:06:27.124,-1.0,-1.0,-1.0,-1
14:06:27.326,-1.0,-1.0,-1.0,-1
14:06:27.528,-1.0,-1.0,-1.0,-1
14:06:27.731,-1.0,-1.0,-1.0,-1
14:06:27.933,-1.0,-1.0,-1.0,-1
14:06:28.135,-1.0,-1.0,-1.0,-1
14:06:28.342,-1.0,-1.0,-1.0,-1
14:06:28.544,-1.0,-1.0,-1.0,-1
14:06:28.745,-1.0,-1.0,-1.0,-1
14:06:28.948,-1.0,-1.0,-1.0,-1
14:06:29.152,-1.0,-1.0,-1.0,-1
14:06:29.354,-1.0,-1.0,-1.0,-1
14:06:29.556,-1.0,-1.0,-1.0,-1
14:06:29.758,-1.0,-1.0,-1.0,-1
14:06:29.960,-1.0,-1.0,-1.0,-1
14:06:30.162,-1.0,-1.0,-1.0,-1
14:06:30.364,-1.0,-1.0,-1.0,-1
14:06:30.566,-1.0,-1.0,-1.0,-1
14:06:30.769,-1.0,-1.0,-1.0,-1
14:06:30.985,-1.0,-1.0,-1.0,-1
14:06:31.187,-1.0,-1.0,-1.0,-1
14:06:31.389,-1.0,-1.0,-1.0,-1
14:06:31.590,-1.0,-1.0,-1.0,-1
14:06:31.793,-1.0,-1.0,-1.0,-1
14:06:31.995,-1.0,-1.0,-1.0,-1
14:06:32.196,-1.0,-1.0,-1.0,-1
14:06:32.398,-1.0,-1.0,-1.0,-1
14:06:32.600,-1.0,-1.0,-1.0,-1
14:06:32.802,-1.0,-1.0,-1.0,-1
14:06:33.005,-1.0,-1.0,-1.0,-1
14:06:33.208,-1.0,-1.0,-1.0,-1
14:06:33.410,-1.0,-1.0,-1.0,-1
14:06:33.612,-1.0,-1.0,-1.0,-1
14:06:33.814,-1.0,-1.0,-1.0,-1
14:06:34.016,-1.0,-1.0,-1.0,-1
14:06:34.218,-1.0,-1.0,-1.0,-1
14:06:34.420,-1.0,-1.0,-1.0,-1
14:06:34.622,-1.0,-1.0,-1.0,-1
14:06:34.824,-1.0,-1.0,-1.0,-1
14:06:35.026,-1.0,-1.0,-1.0,-1
14:06:35.229,-1.0,-1.0,-1.0,-1
14:06:35.430,-1.0,-1.0,-1.0,-1
14:06:35.633,-1.0,-1.0,-1.0,-1
14:06:35.835,-1.0,-1.0,-1.0,-1
14:06:36.037,-1.0,-1.0,-1.0,-1
14:06:36.239,-1.0,-1.0,-1.0,-1
14:06:36.443,-1.0,-1.0,-1.0,-1
14:06:36.645,-1.0,-1.0,-1.0,-1
14:06:36.848,-1.0,-1.0,-1.0,-1
14:06:37.049,-1.0,-1.0,-1.0,-1
14:06:37.252,-1.0,-1.0,-1.0,-1
14:06:37.453,-1.0,-1.0,-1.0,-1
14:06:37.655,-1.0,-1.0,-1.0,-1
14:06:37.857,-1.0,-1.0,-1.0,-1
14:06:38.058,-1.0,-1.0,-1.0,-1
14:06:38.260,-1.0,-1.0,-1.0,-1
14:06:38.462,-1.0,-1.0,-1.0,-1
14:06:38.664,-1.0,-1.0,-1.0,-1
14:06:38.866,-1.0,0.71,-1.0,-1
14:06:39.068,-1.0,0.71,-1.0,-1
14:06:39.270,-1.0,0.71,-1.0,-1
14:06:39.472,-1.0,0.911,-1.0,-1
14:06:39.673,-1.0,0.834,-1.0,-1
14:06:39.875,-1.0,0.764,-1.0,-1
14:06:40.077,-1.0,0.764,-1.0,-1
14:06:40.279,-1.0,0.721,-1.0,-1
14:06:40.481,-1.0,0.676,-1.0,-1
14:06:40.682,-1.0,0.815,-1.0,-1
14:06:40.893,-1.0,0.815,-1.0,-1
14:06:41.094,-1.0,0.815,-1.0,-1
14:06:41.296,-1.0,0.903,-1.0,-1
14:06:41.498,-1.0,0.903,-1.0,-1
14:06:41.700,-1.0,0.94,-1.0,-1
14:06:41.901,-1.0,0.97,-1.0,-1
14:06:42.103,-1.0,1.0,-1.0,-1
14:06:42.305,-1.0,1.0,-1.0,-1
14:06:42.508,-1.0,1.0,-1.0,-1
14:06:42.710,-1.0,0.953,-1.0,-1
14:06:42.912,-1.0,0.953,-1.0,-1
14:06:43.114,-1.0,0.953,-1.0,-1
14:06:43.317,-1.0,1.0,-1.0,-1
14:06:43.519,-1.0,1.0,-1.0,-1
14:06:43.720,-1.0,0.829,-1.0,-1
14:06:43.923,-1.0,0.612,-1.0,-1
14:06:44.126,-1.0,0.3,-1.0,-1
14:06:44.328,-1.0,-0.095,-1.0,-1
14:06:44.531,-1.0,-0.067,-1.0,-1
14:06:44.733,-1.0,-0.067,-1.0,-1
14:06:44.935,-1.0,-0.067,-1.0,-1
14:06:45.138,-1.0,-0.067,-1.0,-1
14:06:45.340,-1.0,0.012,-1.0,-1
14:06:45.542,-1.0,-0.967,-1.0,-1
14:06:45.743,-1.0,-0.967,-1.0,-1
14:06:45.946,-1.0,-0.967,-1.0,-1
14:06:46.147,-1.0,-0.967,-1.0,-1
14:06:46.349,-1.0,-0.966,-1.0,-1
14:06:46.552,-1.0,-0.966,-1.0,-1
14:06:46.753,-1.0,-0.966,-1.0,-1
14:06:46.955,-1.0,-0.966,-1.0,-1
14:06:47.157,-1.0,-0.966,-1.0,-1
14:06:47.359,-1.0,-0.965,-1.0,-1
14:06:47.561,-1.0,-0.964,-1.0,-1
14:06:47.762,-1.0,-0.964,-1.0,-1
14:06:47.964,-1.0,-0.964,-1.0,-1
14:06:48.166,-1.0,-0.963,-1.0,-1
14:06:48.369,-1.0,-0.963,-1.0,-1
14:06:48.571,-1.0,-0.962,-1.0,-1
14:06:48.772,-1.0,-0.962,-1.0,-1
14:06:48.974,-1.0,-0.962,-1.0,-1
14:06:49.176,-1.0,-0.962,-1.0,-1
14:06:49.383,-1.0,-0.961,-1.0,-1
14:06:49.585,-1.0,0.223,-1.0,-1
14:06:49.787,-1.0,0.106,-1.0,-1
14:06:49.988,-1.0,-0.054,-1.0,-1
14:06:50.190,-1.0,-0.067,-1.0,-1
14:06:50.392,-1.0,0.4,-1.0,-1
14:06:50.594,-1.0,0.4,-1.0,-1
14:06:50.796,-1.0,0.555,-1.0,-1
14:06:50.997,-1.0,0.555,-1.0,-1
14:06:51.199,-1.0,0.555,-1.0,-1
14:06:51.401,-1.0,0.94,-1.0,-1
14:06:51.602,-1.0,0.94,-1.0,-1
14:06:51.804,-1.0,0.903,-1.0,-1
14:06:52.006,-1.0,0.817,-1.0,-1
14:06:52.208,-1.0,0.722,-1.0,-1
