,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN
14:05:53.480,287384.0,0.25,0.1,1000.0,30.0,2.8,7400.0,1000.0,29570.0,1050.0
14:05:57.513,300000.0,0.25,0.1,1000.0,30.0,5.1,14200.0,1000.0,23132.0,280.0
14:06:01.047,163038.0,0.25,0.1,1000.0,30.0,0.0,18000.0,1000.0,32000.0,0.0
14:06:05.099,123494.0,0.25,0.1,1000.0,30.0,2.5,15000.0,1000.0,30305.0,820.0
14:06:09.113,200.0,0.25,0.1,1000.0,30.0,3.1,7300.0,1000.0,0.0,2320.0
14:06:13.164,200.0,0.25,0.1,1000.0,30.0,0.5,8100.0,1000.0,10197.0,0.0
14:06:17.194,244439.0,0.25,0.1,1000.0,30.0,0.0,15000.0,1000.0,19974.0,0.0
14:06:21.223,215001.0,0.25,0.1,1000.0,30.0,5.1,18000.0,1000.0,18003.0,110.0
14:06:25.241,200.0,0.25,0.1,1000.0,30.0,3.5,1900.0,1000.0,24567.0,2520.0
14:06:29.284,289075.0,0.25,0.1,1000.0,30.0,4.9,11100.0,1000.0,12307.0,0.0
14:06:33.303,15303.0,0.25,0.1,1000.0,30.0,5.1,3700.0,1000.0,14254.0,780.0
14:06:37.317,200.0,0.25,0.1,1000.0,30.0,2.2,2300.0,1000.0,23356.0,3000.0
14:06:41.330,200.0,0.25,0.1,1000.0,30.0,2.1,12300.0,1000.0,0.0,460.0
14:06:45.362,91432.0,0.25,0.1,1000.0,30.0,5.1,8000.0,1000.0,6443.0,1830.0
14:06:49.381,211.0,0.25,0.1,1000.0,30.0,4.3,2700.0,1000.0,10275.0,1300.0
14:06:53.408,215522.0,0.25,0.1,1000.0,30.0,5.1,500.0,1000.0,23847.0,1210.0
14:06:57.451,300000.0,0.25,0.1,1000.0,30.0,1.1,4300.0,1000.0,32000.0,1340.0
14:07:01.476,194004.0,0.25,0.1,1000.0,30.0,0.0,11600.0,1000.0,18671.0,2240.0
14:07:05.491,200.0,0.25,0.1,1000.0,30.0,2.3,8300.0,1000.0,5784.0,950.0
14:07:09.009,135021.0,0.25,0.1,1000.0,30.0,0.0,8900.0,1000.0,0.0,0.0
14:07:13.054,300000.0,0.25,0.1,1000.0,30.0,0.0,2700.0,1000.0,16142.0,530.0
14:07:17.077,111637.0,0.25,0.1,1000.0,30.0,3.4,8100.0,1000.0,14791.0,1250.0
14:07:21.095,94698.0,0.25,0.1,1000.0,30.0,3.0,9000.0,1000.0,3392.0,1510.0
14:07:25.107,200.0,0.25,0.1,1000.0,30.0,0.1,7800.0,1000.0,0.0,410.0
14:07:29.130,168080.0,0.25,0.1,1000.0,30.0,3.0,5700.0,1000.0,12222.0,3000.0
14:07:33.165,300000.0,0.25,0.1,1000.0,30.0,2.7,12700.0,1000.0,13286.0,2580.0
14:07:37.177,200.0,0.25,0.1,1000.0,30.0,3.6,2600.0,1000.0,16676.0,0.0
14:07:41.195,67060.0,0.25,0.1,1000.0,30.0,5.1,15600.0,1000.0,25361.0,3000.0
14:07:45.217,200.0,0.25,0.1,1000.0,30.0,0.0,18000.0,1000.0,32000.0,2330.0
14:07:49.242,197395.0,0.25,0.1,1000.0,30.0,0.0,12100.0,1000.0,24046.0,2260.0
14:07:53.258,200.0,0.25,0.1,1000.0,30.0,1.1,15500.0,1000.0,20004.0,1540.0
14:07:57.284,197664.0,0.25,0.1,1000.0,30.0,3.4,15000.0,1000.0,13447.0,3000.0
14:08:01.330,300000.0,0.25,0.1,1000.0,30.0,5.1,500.0,1000.0,16752.0,590.0
14:08:05.376,239625.0,0.25,0.1,1000.0,30.0,3.0,500.0,1000.0,21279.0,1520.0
14:08:09.396,119784.0,0.25,0.1,1000.0,30.0,5.1,7400.0,1000.0,964.0,3000.0
14:08:13.408,200.0,0.25,0.1,1000.0,30.0,2.1,1500.0,1000.0,32000.0,50.0
14:08:17.431,200.0,0.25,0.1,1000.0,30.0,0.0,4000.0,1000.0,20928.0,1310.0
14:08:21.449,200.0,0.25,0.1,1000.0,30.0,4.7,17900.0,1000.0,22305.0,1340.0
14:08:25.482,87527.0,0.25,0.1,1000.0,30.0,2.7,500.0,1000.0,10056.0,2590.0
14:08:29.510,295408.0,0.25,0.1,1000.0,30.0,4.8,500.0,1000.0,0.0,2620.0
14:08:33.060,181171.0,0.25,0.1,1000.0,30.0,5.1,4600.0,1000.0,13279.0,2280.0
14:08:37.091,300000.0,0.25,0.1,1000.0,30.0,5.1,5300.0,1000.0,20057.0,3000.0
14:08:41.105,200.0,0.25,0.1,1000.0,30.0,1.3,18000.0,1000.0,23732.0,3000.0
14:08:45.121,15396.0,0.25,0.1,1000.0,30.0,4.9,7900.0,1000.0,10019.0,0.0
14:08:49.145,200.0,0.25,0.1,1000.0,30.0,5.1,18000.0,1000.0,22861.0,1790.0
14:08:53.183,296961.0,0.25,0.1,1000.0,30.0,0.0,18000.0,1000.0,32000.0,3000.0
