time_stamp,RTL_ALT,MODE,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
14:05:40,1500.0,STABILIZE,-35.3632622,149.1652375,0.0,-2.0,2.0,2.0,0.0,1.0,-1000.0,0.0,0.0,0.0,2.3281265384866856e-05,0.0014440841041505337,0.02533930353820324,5.326888640411198e-05,0.0002391244051977992,0.002173407468944788
14:05:52,1500.0,AUTO,-35.3632622,149.1652375,1.0,-1.0,1.0,-0.6666666666666666,0.0,1.6666666666666667,-1000.0,0.0,0.3333333333333333,0.3333333333333333,-0.0005103268582994739,0.0009656794524441162,0.021433352182308834,0.0003126976662315428,0.0002328238527600964,0.001511042898831268
14:05:53,287384.0,AUTO,-35.3632621,149.1652375,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,-1000.0,0.3333333333333333,0.0,0.0,-0.00043444997087741893,0.0011507796589285135,0.021081767976284027,0.00026651254544655484,0.0002714498744656642,0.001539760734885931
14:05:54,287384.0,AUTO,-35.3632621,149.1652375,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,-1000.0,0.0,0.6666666666666666,0.0,-0.00028526239718000096,0.0013401979425301154,0.02087048937877019,0.00033844064455479383,0.0002565256630380948,0.0014146836086486776
14:05:56,287384.0,AUTO,-35.3632621,149.1652375,215.0,0.0,0.0,-69.66666666666667,0.0,0.0,-1127.0,0.0,2.6666666666666665,0.3333333333333333,0.0029888013377785683,0.00022617545134077469,0.02041982797284921,-0.0009316539702316126,0.0023882145372529826,0.0013120243869101007
14:05:57,300000.0,AUTO,-35.36326196666666,149.16523776666668,1768.6666666666667,1.6666666666666667,12.666666666666666,-145.66666666666666,0.0,-1.3333333333333333,-1008.6666666666666,44.666666666666664,-7.333333333333333,1.6666666666666667,0.03495579957962036,-0.003188893354187409,0.02011106659968694,0.044740392516056694,-0.00857573871811231,0.0028344939152399697
14:05:58,300000.0,AUTO,-35.363261599999994,149.1652399,2916.3333333333335,7.333333333333333,42.666666666666664,-145.66666666666666,1.3333333333333333,-7.666666666666667,-994.6666666666666,-40.666666666666664,36.0,-47.666666666666664,0.05230745549003283,-0.0005810108656684557,-0.007343683702250321,-0.041524709512790046,0.03547785244882107,-0.04753127562192579
14:06:00,300000.0,AUTO,-35.363261200000004,149.16524539999998,5962.666666666667,-2.0,-29.666666666666668,-148.0,-1.6666666666666667,4.0,-1001.6666666666666,44.0,2.0,-3.0,-0.06355810662110646,-0.01238511564830939,-0.08627473066250484,0.043971688176194824,0.0017236427520401776,-0.003086293872911483
14:06:01,163038.0,AUTO,-35.36326136666667,149.16523843333334,7884.666666666667,-1.0,-54.666666666666664,-150.0,-7.333333333333333,12.0,-1003.6666666666666,65.33333333333333,14.666666666666666,3.0,0.012333281338214874,-0.00022234088586022457,-0.08871153742074966,0.06522637854019801,0.014777995025118193,0.003892739691461126
14:06:02,163038.0,AUTO,-35.36326160000001,149.16523476666666,9058.0,-4.333333333333333,-23.333333333333332,-151.66666666666666,-3.0,6.0,-1000.0,40.0,12.666666666666666,-0.6666666666666666,0.05726018672188123,0.009198378150661787,-0.08658494055271149,0.039305310075481735,0.012439674542595943,-0.00031673675402998924
14:06:04,163038.0,AUTO,-35.3632625,149.16523629999998,12150.0,0.0,8.333333333333334,-150.33333333333334,1.0,-1.6666666666666667,-1001.6666666666666,0.3333333333333333,2.0,-22.666666666666668,-0.013370543718338013,-0.005682678272326787,-0.09998751431703568,6.768103533734877e-05,0.0018343037809245288,-0.022922787815332413
14:06:05,123494.0,AUTO,-35.36326223333334,149.16523626666665,14091.333333333334,4.0,-4.666666666666667,-151.0,-1.3333333333333333,0.0,-999.6666666666666,13.666666666666666,8.333333333333334,-21.0,0.0007327297159160177,0.0005660559788035849,-0.13041136413812637,0.01341276771078507,0.008048730591932932,-0.021353720376888912
14:06:06,123494.0,AUTO,-35.3632619,149.16523573333333,15261.666666666666,2.0,-2.6666666666666665,-151.0,-1.3333333333333333,0.0,-999.6666666666666,8.0,5.0,-18.0,0.008244510895262161,0.0050818356685340405,-0.14608869949976602,0.007682720587278406,0.004920875032742818,-0.018087118864059448
14:06:08,123494.0,AUTO,-35.3632616,149.1652356,18376.0,-2.0,5.666666666666667,-151.66666666666666,0.0,0.0,-1000.0,-1.0,0.0,-14.666666666666666,0.005224200431257486,0.0051651472846666975,-0.1755803277095159,-0.0017788053567831714,-0.0006159774493426085,-0.014874058775603771
14:06:09,200.0,AUTO,-35.36326186666667,149.1652353,20297.666666666668,-12.666666666666666,-16.666666666666668,-143.33333333333334,-0.3333333333333333,2.6666666666666665,-977.6666666666666,-15.333333333333334,53.0,281.6666666666667,-0.046517596890529,0.031061300231764715,-0.11607680283486843,-0.016003208855787914,0.05254054938753446,0.28238681455453235
14:06:10,200.0,AUTO,-35.363263333333336,149.1652329,21309.0,-30.0,-30.333333333333332,-116.0,1.3333333333333333,9.0,-956.3333333333334,111.33333333333333,-121.33333333333333,74.33333333333333,0.011148628468314806,-0.004658525499204795,0.07550255954265594,0.11118174592653911,-0.1226186069349448,0.0751011036336422
