time_stamp,RTL_ALT,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
04:47:41,300000.0,-21.5,-15.5,-975.0,-484.0,-408.5,-54.0,-35.3630541,149.16566845,43318.0,64.5,91.5,16.0,AUTO,0.006674500647932291,0.026725484989583492,1.0552965998649597,-0.4850829616189003,-0.4111345112323761,-0.05506719835102558
04:47:43,300000.0,-29.0,-29.5,-975.5,193.5,-388.0,49.0,-35.363040299999994,149.16569750000002,42937.0,78.0,109.0,21.5,AUTO,0.020855973474681377,-0.08013541996479034,1.0520856380462646,0.19534863531589508,-0.3904522508382797,0.048605456948280334
04:47:44,300000.0,-38.25,-18.25,-1017.5,113.75,311.75,7.75,-35.36303435,149.165709825,42754.5,105.5,154.25,21.75,AUTO,0.018316237721592188,-0.030145454220473766,1.051153689622879,0.11429455876350403,0.309888057410717,0.006786226644180715
04:47:45,300000.0,-31.5,-28.5,-993.0,-583.5,-125.0,33.5,-35.36302525,149.16572815,42512.5,80.5,119.5,25.5,AUTO,0.002550339326262474,-0.1291755586862564,1.049064040184021,-0.5836140811443329,-0.12701823562383652,0.032439463306218386
04:47:47,300000.0,-28.5,6.0,-1000.0,357.0,-158.0,-13.5,-35.3630127,149.16575305,42159.0,70.5,113.0,22.5,AUTO,0.014203060884028673,-0.18403252959251404,1.0459935665130615,0.3576001338660717,-0.16073102317750454,-0.015003148699179292
04:47:48,300000.0,-40.25,-31.0,-1013.75,-144.25,260.5,-38.0,-35.36300625,149.165765425,42001.75,98.0,154.5,17.0,AUTO,0.026849815156310797,0.004138804506510496,1.0462018549442291,-0.14357050508260727,0.25852448493242264,-0.03938359557650983
04:47:49,300000.0,-39.0,-49.5,-1009.5,-178.5,314.5,-30.0,-35.36299635,149.16578479999998,41748.5,92.5,158.5,25.0,AUTO,0.028540189377963543,-0.09894207119941711,1.0446916818618774,-0.17666435986757278,0.3129090815782547,-0.031480190344154835
04:47:51,300000.0,-33.5,3.5,-1011.0,149.5,390.0,28.5,-35.36298225,149.1658148,41349.0,81.0,140.0,16.5,AUTO,0.016449357848614454,0.039217873476445675,1.0456265211105347,0.14935728907585144,0.38777071237564087,0.02786954864859581
04:47:52,207852.0,-21.75,-22.25,-999.5,-14.5,-309.0,36.0,-35.36297785,149.1658237,41238.75,51.75,93.0,15.25,AUTO,0.02478184422943741,-0.010927807539701462,1.0437272787094116,-0.013026036322116852,-0.3116754814982414,0.03537308354862034
04:47:53,207852.0,-34.0,-47.5,-1016.5,-220.5,218.5,7.5,-35.3629691,149.16584065,41004.0,79.5,138.0,13.0,AUTO,0.03475173935294151,0.07852995581924915,1.0438027381896973,-0.21859663724899292,0.21652639657258987,0.0063589587807655334
04:47:55,207852.0,-28.5,7.0,-1002.5,232.5,-136.0,-69.0,-35.362954099999996,149.1658701,40633.5,61.0,125.0,14.0,AUTO,0.03176288213580847,0.09925175830721855,1.041414499282837,0.23173584789037704,-0.13848081231117249,-0.0707956925034523
04:47:56,200.0,-30.25,-30.25,-999.0,-55.0,3.5,18.25,-35.362949674999996,149.16588005000003,40483.25,65.5,133.75,22.25,AUTO,0.02453874540515244,-0.08366730390116572,1.0407368838787079,-0.05411563999950886,0.0011390820145606995,0.01727304793894291
04:47:57,200.0,-16.5,-14.5,-998.0,356.5,-403.0,55.5,-35.362941750000005,149.16589770000002,40266.5,37.5,80.5,13.0,AUTO,0.02877614088356495,0.055579528358066455,1.043313205242157,0.3587242905050516,-0.40603138506412506,0.05435987561941147
04:47:59,200.0,-23.5,-27.0,-984.5,-514.0,-384.5,-12.0,-35.362928749999995,149.16592385,39922.0,57.0,104.5,14.0,AUTO,0.02372863795608282,0.026575534604489803,1.0394174456596375,-0.5144231021404266,-0.3878093510866165,-0.013375121168792248
04:48:00,218832.0,-34.25,-21.25,-1007.0,83.75,133.5,-27.0,-35.36292365,149.16593389999997,39764.25,78.25,145.0,22.0,AUTO,0.0309130372479558,-0.09064934076741338,1.0388697683811188,0.08382595144212246,0.1310985079035163,-0.028628620086237788
04:48:01,218832.0,-23.5,14.5,-997.5,628.5,-380.5,-9.0,-35.36291455,149.16595205,39542.5,46.5,102.5,17.5,AUTO,0.03877939097583294,-0.021801945753395557,1.0390857458114624,0.6289422810077667,-0.38331329822540283,-0.010698014870285988
04:48:03,218832.0,-22.5,-49.5,-974.5,-480.5,-269.5,36.5,-35.36290235,149.1659779,39187.5,50.5,108.0,19.5,AUTO,0.019504609517753124,-0.10669959709048271,1.0393494963645935,-0.4803486093878746,-0.2724369689822197,0.03585896734148264
04:48:04,300000.0,-37.25,-21.75,-1011.5,126.75,267.0,26.0,-35.362896925,149.165989275,39027.5,81.5,153.5,18.75,AUTO,0.028655645437538624,-0.029588024131953716,1.0389616191387177,0.12670420855283737,0.26488158851861954,0.024652600288391113
04:48:05,300000.0,-34.5,3.0,-1000.0,255.5,6.5,-6.5,-35.36288785,149.1660076,38797.0,72.5,141.5,23.5,AUTO,0.027998976409435272,-0.10881692543625832,1.037810504436493,0.25476203486323357,0.004217043519020081,-0.008251282386481762
04:48:07,300000.0,-29.5,-43.5,-1010.5,-200.5,285.5,-24.0,-35.3628742,149.16603594999998,38412.0,66.0,133.5,18.0,AUTO,0.025878915563225746,-0.030279031489044428,1.0384433269500732,-0.19994378834962845,0.28393682837486267,-0.025463799946010113
04:48:08,200.0,-24.0,0.75,-998.0,113.25,-127.5,-31.0,-35.362869825,149.16604575,38292.25,54.75,111.0,16.25,AUTO,0.018385685281828046,-0.00641207117587328,1.0382197201251984,0.11221982538700104,-0.13006357662379742,-0.0328090968541801
04:48:09,200.0,-24.0,2.5,-1004.5,187.5,-166.0,-44.5,-35.36286295,149.16606225,38081.0,62.5,112.0,15.5,AUTO,0.007429881603457034,0.001254119910299778,1.0378108024597168,0.18596800416707993,-0.16876518726348877,-0.04648061469197273
04:48:11,200.0,-24.0,-5.0,-998.5,480.0,-31.0,10.5,-35.362851899999995,149.16608774999997,37756.5,72.0,97.0,15.0,AUTO,0.013504299335181713,-0.010968716349452734,1.0380274057388306,0.48100247234106064,-0.034263068810105324,0.008808417245745659
04:48:12,176804.0,-24.0,-13.5,-999.75,-152.75,56.25,7.0,-35.3628477,149.16609635,37641.25,71.25,93.0,14.75,AUTO,0.0034621739760041237,0.0030618610326200724,1.037782222032547,-0.15382973570376635,0.053872920805588365,0.005706803407520056
04:48:13,176804.0,-18.5,-41.5,-1001.0,-619.5,-3.5,10.0,-35.36284165,149.16610835,37476.5,55.5,66.5,10.5,AUTO,0.0011279986938461661,0.0047561707906425,1.0372927784919739,-0.6195627748966217,-0.0060780891217291355,0.009225444635376334
04:48:15,176804.0,-5.5,27.5,-1015.5,376.0,13.0,4.5,-35.3628356,149.16611975,37316.5,16.5,14.5,2.5,AUTO,0.003735877573490143,0.047837499529123306,1.0379530787467957,0.3756299763917923,0.010584181291051209,0.003442058019572869
04:48:16,12302.0,0.0,-9.75,-998.0,-160.5,-35.0,3.25,-35.362835125,149.1661203,37306.5,2.75,-5.0,0.0,AUTO,0.0012584042269736528,0.029559597140178084,1.0374910235404968,-0.16059548500925303,-0.038219327572733164,0.0020900382369291037
04:48:17,12302.0,-1.0,-26.5,-987.0,-552.0,4.0,3.0,-35.3628351,149.1661198,37320.5,2.5,-2.5,-0.5,AUTO,-0.0032377548050135374,-0.00808579451404512,1.0374757647514343,-0.552028089761734,0.0015294128097593784,0.0023958192905411124
04:48:19,12302.0,-1.0,-6.0,-1044.0,16.5,0.5,0.5,-35.362834250000006,149.1661205,37503.0,-0.5,0.0,-35.0,RTL,0.007678844733163714,0.013124174438416958,1.037123680114746,0.016613036394119263,-0.0016491399146616459,-0.00027466914616525173
04:48:20,193355.0,-0.25,1.25,-1037.25,-12.0,1.25,1.75,-35.362833949999995,149.1661205,37915.75,-4.0,-0.75,-67.5,RTL,0.005379150446970016,0.01146360277198255,1.0360964834690094,-0.012437127530574799,-0.0016127408016473055,0.0006997417076490819
04:48:21,193355.0,0.0,3.0,-1002.0,31.5,2.0,2.5,-35.3628338,149.16612025,38957.0,-6.5,-0.5,-89.5,RTL,0.007652244297787547,0.008501219563186169,1.0356125831604004,0.031336696818470955,-0.0005893928464502096,0.001376860891468823
04:48:23,193355.0,0.0,1.0,-970.5,-7.5,1.5,3.0,-35.3628336,149.16611964999998,40595.5,-9.0,2.5,-58.5,RTL,0.009928554762154818,0.00698228320106864,1.035582423210144,-0.007818762212991714,-0.0010008239769376814,0.001672163954935968
04:48:24,177380.0,0.0,-0.5,-966.0,32.5,0.75,2.75,-35.362833525,149.16611945,40956.0,-10.0,3.75,-35.0,RTL,0.011190018616616726,0.006628192728385329,1.0354902148246765,0.03215335262939334,-0.0017500778194516897,0.0014338150504045188
04:48:25,177380.0,0.0,28.5,-985.0,477.5,3.5,5.0,-35.3628336,149.1661192,41163.5,-11.0,6.0,1.5,RTL,0.011550214840099216,0.00619583809748292,1.0368197560310364,0.4768311381340027,0.0013278300175443292,0.003570419386960566
04:48:27,177380.0,0.0,-19.0,-1043.5,-396.0,0.0,3.0,-35.3628336,149.1661192,41157.0,-9.5,6.0,-21.0,RTL,0.006788398721255362,0.007222026353701949,1.0366458892822266,-0.3970341980457306,-0.003657677909359336,0.0012288923608139157
04:48:28,130539.0,-0.25,3.25,-1031.0,59.0,5.75,1.25,-35.3628336,149.166119275,41425.75,-10.0,6.25,-47.0,RTL,0.0098739811219275,0.00824565754737705,1.0361480712890625,0.057994527742266655,0.0033994728000834584,-0.0005853596376255155
04:48:29,130539.0,0.0,10.0,-971.0,205.0,7.0,3.0,-35.3628336,149.1661195,42115.5,-10.0,5.0,-49.0,RTL,0.009402885800227523,0.009859877172857523,1.0358970761299133,0.20407336950302124,0.004415572970174253,0.001726163667626679
04:48:31,130539.0,0.0,-3.0,-1001.5,-351.5,0.5,3.5,-35.3628339,149.1661199,42418.5,-7.0,1.0,3.0,RTL,-0.001606123652891256,0.009018792305141687,1.0363891124725342,-0.3535666447132826,-0.002228186232969165,0.0016573223983868957
04:48:32,300000.0,0.0,-0.5,-1027.0,-18.25,2.25,1.75,-35.3628339,149.1661199,42410.25,-7.25,1.0,-5.5,RTL,0.006286734773311764,0.008611824363470078,1.036078780889511,-0.019000202417373657,-0.0005472247139550745,0.0003289717133156955
04:48:33,300000.0,0.0,-15.0,-1030.5,-178.5,3.0,-1.0,-35.3628338,149.1661199,42727.5,-7.0,1.0,-49.0,RTL,0.006494561908766627,0.009194623678922653,1.0354878306388855,-0.17950423806905746,0.00017892289906740189,-0.003592566354200244
04:48:35,300000.0,0.5,-17.0,-949.0,-526.5,2.0,1.5,-35.362834449999994,149.1661203,43693.0,-4.5,0.0,-17.0,RTL,-0.011262532323598862,0.010048236697912216,1.035889446735382,-0.5286867767572403,-0.0012254845350980759,7.0962123572826385e-06
04:48:36,222622.0,-0.25,1.75,-982.75,173.75,3.5,1.75,-35.362834575,149.16612042500003,43742.75,-1.25,-2.25,0.25,RTL,0.0018084567273035645,0.008981053018942475,1.0356663763523102,0.17332963272929192,0.0012674564495682716,0.0003963980416301638
04:48:37,222622.0,-1.0,15.0,-1030.0,435.5,2.5,2.5,-35.3628345,149.16612025,43716.5,-1.0,-2.0,-3.5,RTL,0.009941054042428732,0.007346526021137834,1.0359845757484436,0.4349270761013031,-0.00034343753941357136,0.0009603152284398675
04:48:39,222622.0,0.5,-0.5,-993.0,81.0,0.0,1.0,-35.3628338,149.1661197,44464.0,-6.0,0.5,-59.0,RTL,0.01310743996873498,0.00783669576048851,1.0347682237625122,0.07996582984924316,-0.00234323856420815,-0.0001959279179573059
04:48:40,200.0,-0.25,-5.25,-963.25,-99.25,3.75,2.25,-35.3628336,149.16611955000002,44849.5,-8.0,2.5,-39.5,RTL,0.010637883213348687,0.008282824652269483,1.034877598285675,-0.10067828930914402,0.0010626790462993085,0.00048096865066327155
04:48:41,200.0,0.5,-4.5,-984.0,209.5,4.5,1.0,-35.362833550000005,149.16611955000002,45078.0,-10.0,4.0,1.0,RTL,0.01602918654680252,0.009173356927931309,1.0357921719551086,0.20825957506895065,0.001928678946569562,-0.0007010099943727255
04:48:43,200.0,0.0,11.0,-1037.0,-22.0,4.5,4.0,-35.3628335,149.1661195,45143.0,-10.5,3.5,-28.5,RTL,0.007060471340082586,0.007847063476219773,1.035514771938324,-0.02434682846069336,0.001604496268555522,0.0023451093584299088
04:48:44,197680.0,0.0,-1.0,-1022.5,63.0,5.75,1.75,-35.362833625,149.166119525,45464.75,-10.0,3.75,-52.25,RTL,0.008638424333184958,0.008915098616853356,1.03483048081398,0.06147457705810666,0.00325616990448907,1.9812083337455988e-05
04:48:45,197680.0,0.0,6.5,-961.5,266.0,5.5,2.0,-35.36283385,149.1661198,46150.5,-8.5,2.5,-43.0,RTL,0.007429782301187515,0.00956234848126769,1.0349459648132324,0.2647455595433712,0.003042876604013145,-6.9534871727228165e-06
04:48:47,197680.0,0.5,-4.5,-999.5,-324.5,2.0,1.5,-35.36283455,149.1661202,46362.0,-3.0,0.0,2.5,RTL,-0.008605496026575565,0.009230196475982666,1.0356357097625732,-0.3267836272716522,-0.0013730630744248629,-4.5101623982191086e-05
04:48:48,300000.0,1.5,-1.25,-1028.75,47.5,0.5,1.5,-35.362834925,149.1661204,46375.25,-0.5,-0.75,-10.75,RTL,-0.004886195878498256,0.00868337950669229,1.0354083478450775,0.045845165848731995,-0.002603044151328504,-0.000548682757653296
04:48:49,300000.0,-0.5,-8.0,-1024.5,-215.5,3.0,2.0,-35.3628353,149.16612064999998,46778.0,4.5,-4.0,-55.0,RTL,-0.00781768443994224,0.00839544553309679,1.0347034335136414,-0.21772443503141403,0.00012805953156203032,-0.00043613265734165907
04:48:51,300000.0,-0.5,25.0,-967.0,399.0,5.5,4.5,-35.362834649999996,149.1661201,47724.0,1.5,-1.5,-14.0,RTL,0.008761801989749074,0.006423510378226638,1.035062849521637,0.3973461352288723,0.002581076812930405,0.0027124470798298717
04:48:52,300000.0,-0.25,-11.75,-993.25,-280.25,3.5,2.5,-35.362834375,149.16611995,47753.75,0.25,-0.25,1.75,RTL,0.003437060775468126,0.007269306806847453,1.0353156626224518,-0.2822146862745285,0.0009515026758890599,0.0007491314318031073
04:48:53,300000.0,0.5,-24.0,-1028.5,-230.0,2.5,0.5,-35.362834449999994,149.16612005000002,47727.0,-1.5,0.0,-6.5,RTL,-0.0006003908347338438,0.00945263309404254,1.035874366760254,-0.23126860707998276,-3.212381852790713e-05,-0.0013357374700717628
04:48:55,300000.0,0.0,-10.0,-986.0,-162.5,0.5,2.5,-35.3628355,149.16612105000002,48532.0,5.5,-6.0,-56.5,RTL,-0.013461503200232983,0.010703847277909517,1.0342532992362976,-0.16489169746637344,-0.0027904310263693333,0.0006914688274264336
04:48:56,115627.0,0.25,2.5,-961.0,48.0,0.5,2.5,-35.36283565,149.16612115,48874.75,8.0,-7.75,-32.5,RTL,-0.010375586920417845,0.009326331317424774,1.0346008241176605,0.046167515218257904,-0.0027419976540841162,0.0005713014397770166
04:48:57,115627.0,-1.5,-10.0,-986.5,-412.0,2.5,2.5,-35.362835649999994,149.16612105000002,49029.5,10.5,-9.0,2.5,RTL,-0.01248734351247549,0.0078579755499959,1.034976065158844,-0.4143677428364754,-0.0006132964044809341,0.00044720445293933153
04:48:59,115627.0,0.5,11.5,-1040.0,306.0,5.5,1.0,-35.3628352,149.1661207,49168.0,6.0,-6.0,-37.0,RTL,0.0015825521550141275,0.008788999170064926,1.0350713729858398,0.3051101863384247,0.0024615211877971888,-0.001745786634273827
04:49:00,83861.0,0.0,-2.5,-1007.75,-38.75,2.75,1.5,-35.3628352,149.16612075,49536.5,5.5,-5.5,-54.5,RTL,-0.005880786397028714,0.009908978128805757,1.0343155562877655,-0.040367872919887304,2.1639687474817038e-05,-0.0003685539122670889
04:49:01,83861.0,0.5,-19.5,-952.5,-213.5,0.5,0.5,-35.3628354,149.1661209,50153.5,7.5,-7.0,-28.5,RTL,-0.008674568263813853,0.009514357894659042,1.0342544913291931,-0.2141510620713234,-0.0029128019232302904,-0.0009850661735981703
04:49:03,83861.0,0.5,23.5,-1018.5,354.5,4.0,2.5,-35.3628353,149.1661207,50238.0,6.5,-5.5,1.5,RTL,-0.001147126778960228,0.0071862738113850355,1.0350715517997742,0.3535216487944126,0.0009137473534792662,0.0009401001734659076
04:49:04,200.0,0.25,-6.5,-1033.75,-85.0,3.75,1.25,-35.3628354,149.1661207,50302.0,7.5,-5.75,-19.5,RTL,-0.007768636773107573,0.008015015861019492,1.0349143147468567,-0.08578651398420334,0.0006760260439477861,-0.0008609986689407378
04:49:05,200.0,0.5,10.5,-1013.5,165.0,4.5,2.0,-35.3628357,149.166121,50817.5,9.0,-7.0,-57.0,RTL,-0.01203349931165576,0.00916719762608409,1.034371793270111,0.16427156329154968,0.0017217490822076797,0.00033229333348572254
04:49:07,200.0,0.0,25.5,-983.0,601.0,1.0,3.5,-35.3628358,149.1661211,51545.5,12.0,-9.0,-1.5,RTL,-0.002150344371329993,0.008174615912139416,1.0347535014152527,0.6007993221282959,-0.0018994625424966216,0.001261107623577118
04:49:08,200.0,0.0,-4.0,-997.75,-207.5,2.5,2.25,-35.3628357,149.166120975,51531.5,11.5,-8.5,3.0,RTL,-0.010951089207082987,0.006993914372287691,1.0348721742630005,-0.20821954682469368,-0.0006470514927059412,0.00035631132777780294
04:49:09,200.0,-0.5,-8.0,-1044.0,-302.0,0.5,2.5,-35.3628356,149.16612085,51572.5,10.5,-7.5,-21.0,RTL,-0.009728603065013885,0.0071751216892153025,1.0348654389381409,-0.3030005320906639,-0.0030883389990776777,0.000640520709566772
04:49:11,200.0,-1.5,11.0,-969.0,190.5,3.5,4.5,-35.362834750000005,149.16612035,52542.0,5.5,-4.5,-49.0,RTL,0.00625100260367617,0.006864227121695876,1.0344129800796509,0.19009632617235184,0.000397935276851058,0.002303383080288768
04:49:12,300000.0,-1.5,7.25,-963.0,6.0,2.5,2.75,-35.362834324999994,149.16611999999998,52793.75,1.25,-2.25,-18.5,RTL,0.008083109314611647,0.006389490910805762,1.0346032977104187,0.005760658532381058,-0.0005101999267935753,0.001022914017084986
04:49:13,300000.0,-1.0,-18.5,-996.5,-584.5,1.0,2.0,-35.3628335,149.16611945,52844.0,-6.0,1.5,4.0,RTL,0.005698690889403224,0.007061721524223685,1.035214364528656,-0.5854513496160507,-0.0026392018189653754,3.852433292195201e-05
04:49:15,300000.0,0.0,-9.5,-1031.5,-90.0,3.5,1.5,-35.3628326,149.1661189,53146.0,-17.0,7.5,-48.5,RTL,0.019133909605443478,0.008860927075147629,1.034496247768402,-0.09047186374664307,0.00025790033396333456,-0.0005519167170859873
04:49:16,158884.0,-0.25,-2.5,-991.0,-53.25,5.0,2.75,-35.362832675,149.166118975,53560.75,-18.5,8.0,-54.75,RTL,0.013936622766777873,0.009550586342811584,1.0342891216278076,-0.05437849648296833,0.0015620120102539659,0.0006538308225572109
04:49:17,158884.0,0.0,-4.5,-958.5,-336.5,2.5,5.0,-35.3628329,149.1661192,54073.5,-17.0,7.0,-15.0,RTL,0.007570631569251418,0.010005502495914698,1.0348167419433594,-0.3386804349720478,-0.0005847899010404944,0.0030092267552390695
04:49:19,158884.0,0.0,0.0,-1026.0,298.5,3.0,3.0,-35.3628334,149.1661193,54083.5,-14.5,6.0,-4.0,RTL,0.015609352849423885,0.007756787817925215,1.0350750088691711,0.29796775057911873,-0.0001116821076720953,0.0005931347841396928
04:49:20,166397.0,-0.5,0.25,-1038.25,-39.25,3.25,2.75,-35.36283335,149.16611925,54232.0,-13.5,5.25,-32.25,RTL,0.011050477041862905,0.00719979836139828,1.0347880125045776,-0.040493205189704895,-0.00014705926878377795,0.0004775529960170388
04:49:21,166397.0,-0.5,0.5,-988.5,102.0,3.5,4.5,-35.362833050000006,149.16611905000002,54848.0,-15.0,6.0,-56.0,RTL,0.018501519225537777,0.007623295532539487,1.0339984893798828,0.10060396417975426,-0.0002442814875394106,0.0020206576446071267
04:49:23,166397.0,0.5,19.0,-988.0,638.0,9.0,3.5,-35.362832749999995,149.1661189,55361.5,-18.5,9.5,2.5,RTL,0.024649296887218952,0.008787259459495544,1.035140037536621,0.6366744339466095,0.005669885780662298,0.0011252466356381774
04:49:24,200.0,0.5,-6.75,-1010.75,-172.75,3.25,1.75,-35.36283295,149.16611905,55337.0,-18.5,9.25,1.75,RTL,0.009801108622923493,0.009468755684792995,1.0353682339191437,-0.17535220831632614,-0.00026029901346191764,-0.0007640669355168939
04:49:25,200.0,0.5,-2.0,-1037.5,-143.5,5.0,3.0,-35.362833699999996,149.16611964999998,55495.0,-14.0,6.0,-33.5,RTL,0.00029437316698022187,0.010753653943538666,1.034631073474884,-0.1461605802178383,0.0013218341628089547,0.0005783025408163667
04:49:27,200.0,0.0,20.0,-960.0,478.5,4.5,4.5,-35.362834750000005,149.16612045,56442.5,-2.0,-1.5,-25.5,RTL,0.0018935183179564774,0.009586273226886988,1.0348630547523499,0.47665807604789734,0.0010142023675143719,0.00198211963288486
04:49:28,63723.0,0.0,1.5,-982.25,-124.75,1.25,3.75,-35.3628349,149.16612052500003,56538.75,0.0,-2.5,-2.75,RTL,-0.004813328909222037,0.008715802570804954,1.0351970493793488,-0.1275271293707192,-0.002045921399258077,0.0014621075824834406
04:49:29,63723.0,0.0,-16.5,-1007.5,-516.5,1.0,2.0,-35.362835,149.1661205,56516.5,1.5,-3.0,2.5,RTL,-0.008918204810470343,0.007871437817811966,1.0351522564888,-0.51939457654953,-0.002063353545963764,-0.00026120850816369057
