,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG
04:42:50.044,120423.0,0.25,0.1,1000.0,30.0,0.2,9200.0,1000.0,15549.0,2230.0,0.0,950.0,3.7,0.0,0.0
04:42:55.781,36584.0,0.25,0.1,1000.0,30.0,0.1,1600.0,1000.0,26709.0,560.0,0.0,350.0,1.6,0.0,0.0
04:43:00.589,92292.0,0.25,0.1,1000.0,30.0,0.4,16200.0,1000.0,31500.0,220.0,0.0,650.0,6.4,0.0,0.0
04:43:05.702,134009.0,0.25,0.1,1000.0,30.0,3.9,13500.0,1000.0,3718.0,470.0,0.0,700.0,4.2,0.0,0.0
04:43:10.476,77699.0,0.25,0.1,1000.0,30.0,1.2,7700.0,1000.0,9709.0,1450.0,0.0,200.0,1.8,0.0,0.0
04:43:16.180,40099.0,0.25,0.1,1000.0,30.0,1.8,7300.0,1000.0,4038.0,650.0,0.0,1150.0,4.9,0.0,0.0
04:43:21.994,65112.0,0.25,0.1,1000.0,30.0,0.3,2600.0,1000.0,11318.0,530.0,0.0,700.0,9.2,0.0,0.0
04:43:26.677,108144.0,0.25,0.1,1000.0,30.0,1.1,13600.0,1000.0,3964.0,1540.0,0.0,150.0,1.9,0.0,0.0
04:43:31.843,32447.0,0.25,0.1,1000.0,30.0,3.2,2100.0,1000.0,3010.0,190.0,0.0,1400.0,7.5,0.0,0.0
04:43:36.661,63557.0,0.25,0.1,1000.0,30.0,1.3,2600.0,1000.0,21899.0,1060.0,0.0,700.0,6.4,0.0,0.0
04:43:41.768,32475.0,0.25,0.1,1000.0,30.0,0.8,10100.0,1000.0,12622.0,1410.0,0.0,850.0,8.9,0.0,0.0
04:43:46.412,49944.0,0.25,0.1,1000.0,30.0,4.2,800.0,1000.0,9612.0,2120.0,0.0,900.0,3.5,0.0,0.0
04:43:52.113,36279.0,0.25,0.1,1000.0,30.0,1.6,1900.0,1000.0,18416.0,920.0,0.0,950.0,7.1,0.0,0.0
04:43:57.880,51242.0,0.25,0.1,1000.0,30.0,0.1,11500.0,1000.0,22560.0,1380.0,0.0,350.0,2.2,0.0,0.0
04:44:02.585,143792.0,0.25,0.1,1000.0,30.0,0.6,8700.0,1000.0,2901.0,2230.0,0.0,700.0,1.8,0.0,0.0
04:44:07.706,47442.0,0.25,0.1,1000.0,30.0,3.1,8400.0,1000.0,24028.0,170.0,0.0,100.0,3.1,0.0,0.0
04:44:12.448,130593.0,0.25,0.1,1000.0,30.0,1.1,6600.0,1000.0,26004.0,750.0,0.0,950.0,1.1,0.0,0.0
04:44:18.189,13769.0,0.25,0.1,1000.0,30.0,3.9,5000.0,1000.0,14294.0,1450.0,0.0,250.0,1.6,0.0,0.0
04:44:23.873,104894.0,0.25,0.1,1000.0,30.0,2.4,4200.0,1000.0,7237.0,380.0,0.0,950.0,0.8,0.0,0.0
04:44:28.666,21915.0,0.25,0.1,1000.0,30.0,0.4,10500.0,1000.0,8829.0,1130.0,0.0,100.0,2.7,0.0,0.0
04:44:33.884,224716.0,0.25,0.1,1000.0,30.0,1.6,2300.0,1000.0,22122.0,440.0,0.0,250.0,2.6,0.0,0.0
04:44:38.598,98155.0,0.25,0.1,1000.0,30.0,2.5,6100.0,1000.0,3606.0,360.0,0.0,900.0,4.6,0.0,0.0
04:44:43.826,66167.0,0.25,0.1,1000.0,30.0,0.6,15200.0,1000.0,20491.0,550.0,0.0,150.0,2.5,0.0,0.0
04:44:48.550,7464.0,0.25,0.1,1000.0,30.0,0.1,11600.0,1000.0,7876.0,2100.0,0.0,250.0,5.4,0.0,0.0
04:44:53.710,3809.0,0.25,0.1,1000.0,30.0,0.3,2900.0,1000.0,31455.0,60.0,0.0,350.0,9.3,0.0,0.0
04:44:58.433,106507.0,0.25,0.1,1000.0,30.0,0.6,14200.0,1000.0,17091.0,710.0,0.0,100.0,7.1,0.0,0.0
04:45:04.159,45573.0,0.25,0.1,1000.0,30.0,2.6,3300.0,1000.0,5801.0,440.0,0.0,450.0,2.9,0.0,0.0
04:45:09.811,281236.0,0.25,0.1,1000.0,30.0,2.9,10400.0,1000.0,3102.0,1410.0,0.0,350.0,4.0,0.0,0.0
04:45:14.656,82304.0,0.25,0.1,1000.0,30.0,2.5,4600.0,1000.0,17560.0,1040.0,0.0,100.0,4.8,0.0,0.0
04:45:19.702,18326.0,0.25,0.1,1000.0,30.0,4.4,5600.0,1000.0,4474.0,390.0,0.0,1400.0,9.0,0.0,0.0
04:45:24.440,139107.0,0.25,0.1,1000.0,30.0,1.1,11600.0,1000.0,20431.0,110.0,0.0,1150.0,6.3,0.0,0.0
04:45:30.193,131755.0,0.25,0.1,1000.0,30.0,0.8,1900.0,1000.0,4487.0,1940.0,0.0,250.0,2.3,0.0,0.0
04:45:35.857,79228.0,0.25,0.1,1000.0,30.0,4.1,1100.0,1000.0,11402.0,1010.0,0.0,650.0,1.2,0.0,0.0
04:45:40.604,11175.0,0.25,0.1,1000.0,30.0,1.1,11100.0,1000.0,20629.0,2960.0,0.0,100.0,6.5,0.0,0.0
04:45:45.683,12567.0,0.25,0.1,1000.0,30.0,0.4,7600.0,1000.0,18378.0,2030.0,0.0,500.0,7.4,0.0,0.0
04:45:50.421,103635.0,0.25,0.1,1000.0,30.0,1.9,4500.0,1000.0,17275.0,1570.0,0.0,1400.0,5.7,0.0,0.0
04:45:56.062,17226.0,0.25,0.1,1000.0,30.0,3.9,5800.0,1000.0,18709.0,1700.0,0.0,350.0,4.2,0.0,0.0
04:46:01.726,97827.0,0.25,0.1,1000.0,30.0,1.5,13000.0,1000.0,94.0,940.0,0.0,200.0,3.1,0.0,0.0
04:46:06.439,40631.0,0.25,0.1,1000.0,30.0,1.6,4600.0,1000.0,1800.0,520.0,0.0,450.0,0.7,0.0,0.0
04:46:12.032,47309.0,0.25,0.1,1000.0,30.0,2.9,11800.0,1000.0,6348.0,830.0,0.0,1250.0,4.8,0.0,0.0
04:46:17.677,66743.0,0.25,0.1,1000.0,30.0,2.8,4200.0,1000.0,14464.0,220.0,0.0,500.0,1.9,0.0,0.0
04:46:22.300,69875.0,0.25,0.1,1000.0,30.0,2.6,800.0,1000.0,2050.0,480.0,0.0,900.0,3.3,0.0,0.0
04:46:27.995,181040.0,0.25,0.1,1000.0,30.0,1.6,2100.0,1000.0,7172.0,520.0,0.0,450.0,2.8,0.0,0.0
04:46:32.700,14675.0,0.25,0.1,1000.0,30.0,0.8,14700.0,1000.0,21997.0,1200.0,0.0,1750.0,2.7,0.0,0.0
04:46:37.870,27480.0,0.25,0.1,1000.0,30.0,1.2,7300.0,1000.0,16966.0,180.0,0.0,2000.0,5.3,0.0,0.0
04:46:42.558,62757.0,0.25,0.1,1000.0,30.0,2.8,4100.0,1000.0,8582.0,1930.0,0.0,1650.0,3.8,0.0,0.0
04:46:47.703,25954.0,0.25,0.1,1000.0,30.0,3.8,5600.0,1000.0,28479.0,110.0,0.0,900.0,2.9,0.0,0.0
04:46:52.349,124095.0,0.25,0.1,1000.0,30.0,0.8,5000.0,1000.0,8230.0,260.0,0.0,850.0,4.2,0.0,0.0
04:46:58.034,63723.0,0.25,0.1,1000.0,30.0,1.1,6600.0,1000.0,2419.0,780.0,0.0,1150.0,9.7,0.0,0.0
04:47:03.796,12184.0,0.25,0.1,1000.0,30.0,2.8,5800.0,1000.0,9961.0,850.0,0.0,650.0,7.2,0.0,0.0
04:47:08.581,110506.0,0.25,0.1,1000.0,30.0,0.8,4100.0,1000.0,684.0,90.0,0.0,1500.0,9.8,0.0,0.0
04:47:13.757,75136.0,0.25,0.1,1000.0,30.0,1.0,6900.0,1000.0,30056.0,90.0,0.0,200.0,4.2,0.0,0.0
04:47:18.431,156890.0,0.25,0.1,1000.0,30.0,3.5,5600.0,1000.0,7309.0,190.0,0.0,1500.0,2.8,0.0,0.0
