time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,chan4_raw,RTL_ALT
14:11:25.425,STABILIZE,-35.3632622,149.1652375,0,8.71706197358435e-06,0.001414668164215982,0.02595631033182144,0.00021993188420310616,0.00018559984164312482,0.0022561196237802505,0,2,-1000,0,1,0,-2,2,1,1500,1500.0
14:11:25.627,STABILIZE,-35.3632622,149.1652375,0,-0.00014775032468605787,0.001339872949756682,0.025786757469177246,0.00023537356173619628,0.00025853546685539186,0.002137096831575036,0,2,-1000,0,1,0,-2,2,1,1500,1500.0
14:11:25.828,STABILIZE,-35.3632622,149.1652375,0,-0.00014775032468605787,0.001339872949756682,0.025786757469177246,0.00023537356173619628,0.00025853546685539186,0.002137096831575036,0,2,-1000,0,1,0,-2,2,1,1500,1500.0
14:11:26.031,STABILIZE,-35.3632622,149.1652375,0,-0.00014775032468605787,0.001339872949756682,0.025786757469177246,0.00023537356173619628,0.00025853546685539186,0.002137096831575036,0,2,-1000,0,1,0,-2,2,1,1500,1500.0
14:11:26.246,STABILIZE,-35.3632622,149.1652375,0,-0.00014775032468605787,0.001339872949756682,0.025786757469177246,0.00023537356173619628,0.00025853546685539186,0.002137096831575036,0,2,-1000,0,1,0,-2,2,1,1500,1500.0
14:11:26.449,STABILIZE,-35.3632622,149.1652375,0,-0.00014775032468605787,0.001339872949756682,0.025786757469177246,0.00023537356173619628,0.00025853546685539186,0.002137096831575036,0,2,-1000,0,1,0,-2,2,1,1500,1500.0
14:11:26.656,STABILIZE,-35.3632622,149.1652375,0,-0.00014775032468605787,0.001339872949756682,0.025786757469177246,0.00023537356173619628,0.00025853546685539186,0.002137096831575036,0,2,-1000,0,1,0,-2,2,1,1500,1500.0
14:11:26.859,STABILIZE,-35.3632622,149.1652375,0,-0.00014775032468605787,0.001339872949756682,0.025786757469177246,0.00023537356173619628,0.00025853546685539186,0.002137096831575036,0,2,-1000,0,1,0,-2,2,1,1500,1500.0
14:11:27.061,STABILIZE,-35.3632622,149.1652375,0,-0.00014775032468605787,0.001339872949756682,0.025786757469177246,0.00023537356173619628,0.00025853546685539186,0.002137096831575036,0,2,-1000,0,1,0,-2,2,1,1500,1500.0
14:11:27.262,STABILIZE,-35.3632622,149.1652375,0,-0.00014775032468605787,0.001339872949756682,0.025786757469177246,0.00023537356173619628,0.00025853546685539186,0.002137096831575036,0,2,-1000,0,1,0,-2,2,1,1500,1500.0
