,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
23:45:41.747,122163.0,0.4,0.4,-5.6,0.25
23:45:46.293,72023.0,0.5,0.2,-7.4,0.25
23:45:51.957,40515.0,0.2,0.5,-3.7,0.25
23:45:56.635,71341.0,0.2,1.1,-4.7,0.25
23:46:01.755,63307.0,0.3,0.4,-0.7,0.25
23:46:06.299,59639.0,0.5,0.2,-8.2,0.25
23:46:11.865,8750.0,0.3,0.5,2.1,0.25
23:46:16.461,17239.0,0.2,0.3,-7.6,0.25
23:46:22.187,140268.0,0.5,0.5,-9.9,0.25
23:46:27.716,141072.0,0.4,0.4,-7.2,0.25
23:46:32.263,68315.0,0.5,0.7,-4.2,0.25
23:46:37.741,81004.0,0.5,0.3,-9.4,0.25
23:46:42.206,54386.0,0.3,0.3,-9.2,0.25
23:46:47.630,8027.0,0.4,1.3,-9.4,0.25
23:46:52.247,39430.0,0.4,0.5,-9.9,0.25
23:46:57.834,31725.0,0.5,0.3,-5.8,0.25
23:47:02.349,126108.0,0.2,1.1,-8.4,0.25
23:47:07.944,12813.0,0.2,0.3,1.4,0.25
23:47:12.434,16817.0,0.4,0.2,-4.4,0.25
23:47:18.106,2275.0,0.4,0.3,-7.8,0.25
23:47:23.508,1134.0,0.4,0.4,2.5,0.25
23:47:28.001,18470.0,0.9,0.5,-8.9,0.25
23:47:33.553,15718.0,0.2,0.2,-1.8,0.25
23:47:38.001,33052.0,0.2,0.2,1.4,0.25
23:47:43.599,17376.0,0.2,1.5,-8.1,0.25
23:47:48.265,89571.0,0.7,0.2,-7.4,0.25
23:47:53.793,138421.0,0.3,0.2,-3.7,0.25
23:47:58.408,72703.0,0.4,0.5,-9.7,0.25
23:48:03.979,169912.0,0.2,0.5,-2.0,0.25
23:48:08.539,91462.0,0.3,0.4,-7.1,0.25
23:48:13.670,14165.0,0.3,0.3,-7.4,0.25
23:48:18.279,285888.0,0.3,0.2,-9.4,0.25
23:48:23.878,36836.0,0.5,0.5,-5.5,0.25
23:48:28.548,27516.0,0.2,0.4,3.5,0.25
23:48:33.660,31094.0,0.9,0.2,-9.9,0.25
23:48:38.272,197101.0,0.5,0.2,-9.4,0.25
23:48:43.849,37354.0,0.3,0.4,-9.2,0.25
23:48:48.450,104165.0,0.3,0.5,-9.6,0.25
23:48:54.045,264626.0,0.3,0.5,-8.8,0.25
23:48:59.686,51494.0,0.2,0.5,-8.8,0.25
23:49:04.366,76234.0,0.2,1.3,-9.2,0.25
23:49:09.908,57809.0,0.2,0.3,-5.2,0.25
