time_stamp,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,RTL_ALT,MODE
16:05:29,0.0,1.0,-1000.0,0.0,0.0,0.0,-0.0002916304802056402,0.0011733940336853266,0.026945792138576508,0.00029409443959593773,0.0004045490059070289,0.002205057069659233,-35.3632622,149.1652374,20.0,-1.0,0.0,-3.0,1500.0,STABILIZE
16:05:43,0.0,1.0,-1000.0,0.5,0.5,0.5,-0.0006944291817490011,0.0009974632412195206,0.02141294814646244,0.0003270565939601511,0.0002640212478581816,0.0014811982400715351,-35.3632622,149.1652375,1.5,-1.0,1.0,1.0,1500.0,AUTO
16:05:44,0.0,1.25,-1000.0,0.75,0.75,0.25,-0.0006638904451392591,0.0010929248528555036,0.021246716380119324,0.0002986170438816771,0.00028262336854822934,0.0014484264247585088,-35.3632621,149.1652375,0.0,0.0,0.25,1.0,104412.0,AUTO
16:05:45,0.0,1.0,-1000.0,0.5,0.0,0.5,-0.00011953542707487941,0.0013915816671214998,0.020943917334079742,0.0003292654000688344,0.00023211076040752232,0.0014220101293176413,-35.3632621,149.1652375,0.0,0.0,0.0,2.0,104412.0,AUTO
16:05:47,0.0,0.0,-1129.0,7.0,5.0,0.0,0.0038977048825472593,0.00021668670524377376,0.020529771223664284,0.006708190776407719,0.0051257312297821045,0.0009193249279633164,-35.3632621,149.1652375,172.0,0.0,1.0,-67.0,104412.0,AUTO
16:05:48,0.0,0.0,-1065.25,23.0,-1.5,1.0,0.008777169394306839,0.0008194626425392926,0.02032122714444995,0.022334159119054675,-0.002140004886314273,0.0019499550689943135,-35.363262075,149.1652375,845.5,0.0,1.75,-123.0,200.0,AUTO
16:05:49,1.0,-4.5,-1001.5,32.0,-4.0,-11.5,0.04746827483177185,-0.006249429774470627,0.006933186901733279,0.03186997398734093,-0.00514250120613724,-0.011346690123900771,-35.363261800000004,149.1652387,2306.5,4.5,25.5,-145.5,200.0,AUTO
16:05:51,1.0,-3.0,-1003.0,3.5,-5.5,-28.0,-0.05712883546948433,0.0024981274036690593,-0.0861661247909069,0.0028541572391986847,-0.006682986859232187,-0.027903685346245766,-35.363260749999995,149.16524605,5360.0,0.0,2.5,-147.5,200.0,AUTO
16:05:52,-5.6,10.8,-1002.2,63.0,7.4,-7.0,-0.03316062468802557,0.0037135281134396793,-0.10891675353050231,0.06283007040619851,0.007337300106883049,-0.007217555603710934,-35.36326104,149.16524271999998,7084.2,-7.8,-53.8,-147.8,21551.0,AUTO
16:05:53,-1.5,9.5,-1002.5,64.0,-0.5,4.0,0.05771745182573795,0.01349260052666068,-0.10804086178541183,0.0637882649898529,-0.0015394246438518167,0.004684176994487643,-35.36326285,149.16523469999998,9221.0,-21.0,-27.0,-152.0,21551.0,AUTO
16:05:55,-3.0,-8.0,-1006.0,-18.0,59.0,-93.0,-0.03482016734778881,0.00015999050810933113,-0.1017000749707222,-0.004821892827749252,0.048677679151296616,-0.08769214153289795,-35.3632623,149.1652377,12301.5,33.0,8.5,-150.0,21551.0,AUTO
16:05:56,-6.0,-2.75,-1002.5,30.0,24.75,-59.25,-0.02164893038570881,0.017535522890587647,-0.14661318063735962,0.03640604019165039,0.019467406906187534,-0.0519607774913311,-35.36326076666666,149.16523750000002,13278.666666666666,21.0,-11.666666666666666,-151.66666666666666,300000.0,AUTO
16:05:57,-2.5,1.5,-1000.0,24.5,-1.0,-10.0,0.009158942848443985,0.022287609055638313,-0.17019294202327728,0.02436013612896204,-0.0019774045795202255,-0.009899304248392582,-35.36326,149.16523595,14728.5,-1.0,-11.5,-152.0,300000.0,AUTO
16:05:59,2.5,0.0,-997.0,-68.5,-4.0,-15.0,-0.011429789708927274,-0.00012193969450891018,-0.1714266836643219,-0.06953119859099388,-0.0052427799673751,-0.015071234665811062,-35.36326149999999,149.16523569999998,17919.5,-11.0,7.0,-150.5,300000.0,AUTO
16:06:00,0.0,5.25,-965.0,48.75,-16.75,236.0,-0.04699075664393604,0.02271330324583687,-0.06335148680955172,0.04830232704989612,-0.017541510984301567,0.23703491874039173,-35.363262524999996,149.1652349,19420.25,-20.75,-26.5,-134.5,22407.0,AUTO
16:06:01,0.5,7.0,-959.5,65.0,-41.5,-13.0,0.05211927990118662,-0.03227709357937177,0.04379081353545189,0.035531420881549515,-0.01879444842537244,-0.013274210427577296,-35.3632646,149.1652313666667,20704.333333333332,-11.333333333333334,-7.333333333333333,-86.0,22407.0,AUTO
16:06:03,0.5,-9.5,-977.0,-26.5,16.5,0.5,0.005271827336400747,0.007799673156114295,0.029007104225456715,-0.027974052354693413,0.016536027658730745,0.0010586802090983838,-35.36326305,149.16523569999998,21793.0,16.5,37.0,-36.5,22407.0,AUTO
16:06:04,1.0,-4.25,-960.0,-44.75,17.0,-1.25,-0.016873236047104,0.01687050354667008,0.02616266254335642,-0.045527481473982334,0.01598441629903391,-0.0016676469676895067,-35.36326165,149.165239075,22059.75,7.0,20.25,-9.5,111654.0,AUTO
16:06:05,-2.0,-1.0,-992.5,93.0,-45.5,-2.0,-0.03720041923224926,-0.0011504124850034714,0.023067359812557697,0.09313651081174612,-0.046784648671746254,-0.002125684462953359,-35.3632613,149.16523940000002,21988.5,0.0,-13.5,14.0,111654.0,AUTO
16:06:07,-22.5,-9.5,-1000.5,-188.0,-28.0,-626.0,-0.0044618528336286545,-0.08267099037766457,-0.4331245794892311,-0.1891394779086113,-0.029639778658747673,-0.6264570355415344,-35.36325705,149.16523035,21798.0,64.5,-69.5,0.0,111654.0,AUTO
16:06:08,-32.75,-23.75,-1002.5,-6.25,-40.5,72.5,0.02420644462108612,-0.1267707645893097,-0.7821921706199646,-0.007209062576293945,-0.04197251796722412,0.07300986256450415,-35.36324942500001,149.1652209,21779.5,118.5,-118.25,0.5,81471.0,AUTO
16:06:09,-53.5,-20.5,-1006.0,152.5,-17.5,-14.0,0.028881726786494255,-0.1672050654888153,-0.7353931665420532,0.15108409523963928,-0.018616748973727226,-0.014493383700028062,-35.36323425,149.1652029,21730.5,197.0,-194.5,3.5,81471.0,AUTO
16:06:11,-97.5,-57.5,-1001.0,54.5,16.5,-11.5,0.05383174307644367,-0.20615383982658386,-0.7453489601612091,0.05458458699285984,0.015691474080085754,-0.011535439174622297,-35.36318345,149.16514305,21577.0,350.5,-351.0,9.5,81471.0,AUTO
16:06:12,-112.75,-69.0,-998.75,18.75,29.0,-6.0,0.06659794319421053,-0.1924346759915352,-0.7481407225131989,0.018448226270265877,0.028632877569179982,-0.006323173874989152,-35.36314885,149.165101775,21488.75,416.5,-414.75,5.5,300000.0,AUTO
16:06:13,-135.0,-73.0,-991.5,3.0,20.5,-6.0,0.07734721526503563,-0.17122871428728104,-0.7509677410125732,0.002699089702218771,0.020065239659743384,-0.005803649662993848,-35.363108999999994,149.16505435,21431.0,457.5,-452.0,4.0,300000.0,AUTO
16:06:15,-127.5,-83.0,-977.0,-11.0,-2.5,8.0,0.08127155154943466,-0.13331134617328644,-0.7539077699184418,-0.011942606419324875,-0.003120889887213707,0.00816353177651763,-35.3630226,149.16495229999998,21290.0,483.0,-472.5,8.5,300000.0,AUTO
16:06:16,-139.5,-79.5,-996.25,5.75,38.25,-1.5,0.08158841729164124,-0.13095485046505928,-0.7548701167106628,0.005772659322246909,0.037436521612107754,-0.0016107682313304394,-35.362978725,149.16490047500002,21168.25,483.25,-471.0,11.25,167742.0,AUTO
16:06:17,-126.0,-82.5,-992.5,25.0,39.0,2.5,0.08813859522342682,-0.07616668567061424,-0.7537548243999481,0.02517858427017927,0.03807293530553579,0.002769387421722058,-35.3629357,149.1648492,21091.0,462.5,-450.5,2.5,167742.0,AUTO
16:06:19,-96.0,-69.0,-1001.0,-49.0,48.5,10.5,0.06783824786543846,0.0211583991185762,-0.7532204985618591,-0.04926016926765442,0.04750179871916771,0.010988316498696804,-35.362860850000004,149.1647612,20940.5,343.5,-327.0,10.0,167742.0,AUTO
16:06:20,-70.75,-62.0,-1004.0,-310.75,8.75,11.75,0.05189807340502739,0.04739360697567463,-0.7526687383651733,-0.31120773404836655,0.007613491383381188,0.011403290613088757,-35.362833175000006,149.16472915,20818.75,257.75,-244.0,8.75,141564.0,AUTO
16:06:21,-47.0,-25.5,-1003.0,44.5,13.0,-13.5,0.04041269328445196,0.05745996534824371,-0.7524160444736481,0.04407307505607605,0.011826107278466225,-0.014247060986235738,-35.362813849999995,149.1647064,20729.5,179.0,-165.5,5.0,141564.0,AUTO
16:06:23,-11.5,-17.5,-997.5,-72.5,-18.0,-1.0,0.019120272248983383,0.04020997881889343,-0.7543545663356781,-0.07286489009857178,-0.019464406184852123,-0.0013440217298921198,-35.3627958,149.16468445,20663.0,52.5,-36.5,-0.5,141564.0,AUTO
16:06:24,-2.25,-6.5,-999.75,-108.75,-20.25,0.0,0.006571682548383251,0.021411685505881906,-0.7564543932676315,-0.10959568666294217,-0.021645444678142667,-0.00011226241622352973,-35.36279355,149.16468189999998,20665.0,19.5,-6.25,-1.75,284518.0,AUTO
16:06:25,0.5,14.0,-996.0,283.0,-23.0,2.5,0.006660431972704828,-0.003664666786789894,-0.7573544383049011,0.2823757231235504,-0.024498621001839638,0.0024339789524674416,-35.3627935,149.16468179999998,20678.5,5.5,2.5,-1.5,284518.0,AUTO
16:06:27,0.0,-3.0,-1032.5,-50.0,0.0,0.5,-0.0032412810251116753,-0.006020347122102976,-0.7581346333026886,-0.051336318254470825,-0.0003194367600372061,0.0010086500842589885,-35.36279345,149.16468229999998,20766.5,4.0,-3.5,-19.5,284518.0,RTL
16:06:28,0.0,1.0,-1051.0,36.5,0.0,-0.25,0.0004538719222182408,-0.0054138199193403125,-0.7591427713632584,0.03536203829571605,-0.0007459806511178613,-0.000823699519969523,-35.362793325,149.164682425,21158.5,1.75,-4.0,-62.75,173648.0,RTL
16:06:29,0.0,1.5,-1046.0,34.0,0.0,0.0,0.003241476835682988,-0.006724168313667178,-0.7599956691265106,0.03372882283292711,-0.00017958867829293013,-3.9879378164187074e-05,-35.3627934,149.1646824,22067.5,2.0,-3.5,-110.0,173648.0,RTL
16:06:31,2.5,-8.0,-996.5,-56.0,36.0,-45.5,0.04226328991353512,0.00023690145462751389,-0.7748994529247284,-0.05690375715494156,0.035483178216964006,-0.04613486595917493,-35.362791900000005,149.16468329999998,24902.0,33.0,20.0,-146.0,173648.0,RTL
16:06:32,2.5,-8.25,-1006.25,-66.0,-29.0,-18.25,-0.039900322211906314,0.003140442306175828,-0.8133745193481445,-0.06727044028230011,-0.030180569738149643,-0.018712984456215054,-35.362788725,149.164685775,26418.75,27.0,19.75,-146.75,237937.0,RTL
16:06:33,-2.0,3.0,-1001.5,15.0,44.5,-50.0,-0.04833170026540756,0.00789944629650563,-0.8506956994533539,0.01436516921967268,0.0439143986441195,-0.05096507724374533,-35.36278835,149.16468555,27952.5,-17.0,-13.5,-148.5,237937.0,RTL
16:06:35,0.0,6.5,-997.0,-16.5,-37.5,50.0,0.027864930219948292,-0.026450804201886058,-0.8298291563987732,-0.017629883310291916,-0.038667285814881325,0.05024837423115969,-35.3627948,149.1646825,31054.5,-23.5,1.5,-150.0,237937.0,RTL
16:06:36,-2.25,0.0,-999.75,-44.25,107.0,-125.0,-0.004542446167761227,0.011730357653505052,-0.8584970831871033,-0.045803811866790056,0.10655603185296059,-0.12619774602353573,-35.3627958,149.1646819,32601.25,-1.25,-1.0,-149.0,200.0,RTL
16:06:37,3.0,8.0,-998.5,10.0,35.0,-119.5,-0.02016332047060132,0.07351464778184891,-0.9933527112007141,0.0096726194024086,0.03432410676032305,-0.12044686824083328,-35.3627977,149.16468235000002,34138.5,-43.5,29.0,-147.5,200.0,RTL
16:06:39,55.0,33.0,-947.5,37.0,-134.0,178.5,-0.0149321467615664,0.17717646807432175,-0.7351206839084625,0.03611624240875244,-0.1354724895209074,0.1777496188879013,-35.36281965,149.16470535000002,36421.0,-221.0,210.0,-51.5,200.0,RTL
16:06:40,75.25,36.5,-948.5,-79.0,44.75,-18.25,-0.007708275108598173,0.13655537366867065,-0.7228667885065079,-0.07995258131995797,0.04396862955763936,-0.019506143522448838,-35.362840675,149.16473205,36715.5,-247.5,279.0,0.0,149888.0,RTL
