,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG
07:37:52.495,285128.0,0.25,0.1,1000.0,30.0,2.8,15900.0,1000.0,0.0,2280.0,0.0,1550.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:37:56.037,200.0,0.25,0.1,1000.0,30.0,0.8,10100.0,1000.0,27676.0,0.0,0.0,1950.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:38:00.067,127022.0,0.25,0.1,1000.0,30.0,3.3,13200.0,1000.0,12595.0,1290.0,0.0,600.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:38:04.080,18696.0,0.25,0.1,1000.0,30.0,3.3,2700.0,1000.0,19765.0,1710.0,0.0,2000.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:38:08.100,40535.0,0.25,0.1,1000.0,30.0,3.4,500.0,1000.0,15770.0,620.0,0.0,700.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:38:12.140,182794.0,0.25,0.1,1000.0,30.0,3.4,10100.0,1000.0,0.0,0.0,0.0,1750.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:38:16.163,145105.0,0.25,0.1,1000.0,30.0,1.7,2400.0,1000.0,12139.0,2690.0,0.0,150.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:38:20.189,182182.0,0.25,0.1,1000.0,30.0,0.0,500.0,1000.0,7136.0,3000.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:38:24.234,300000.0,0.25,0.1,1000.0,30.0,4.5,6500.0,1000.0,0.0,0.0,0.0,1500.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:38:28.262,83616.0,0.25,0.1,1000.0,30.0,0.0,500.0,1000.0,31684.0,0.0,0.0,1750.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:38:32.289,211726.0,0.25,0.1,1000.0,30.0,0.0,14500.0,1000.0,0.0,1480.0,0.0,2000.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:38:36.315,108078.0,0.25,0.1,1000.0,30.0,0.3,500.0,1000.0,32000.0,0.0,0.0,750.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
