time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,chan4_raw,RTL_ALT
14:17:38.045,STABILIZE,-35.3632622,149.1652374,32,-0.0006105750799179077,0.001444346969947219,0.028146566823124886,0.0002010791504289955,0.00032052534515969455,0.0022634693887084723,0,2,-1000,1,0,0,-2,0,-1,1500,1500.0
14:17:38.246,STABILIZE,-35.3632622,149.1652374,32,-0.0006105750799179077,0.001444346969947219,0.028146566823124886,0.0002010791504289955,0.00032052534515969455,0.0022634693887084723,0,2,-1000,1,0,0,-2,0,-1,1500,1500.0
14:17:38.447,STABILIZE,-35.3632622,149.1652374,32,-0.0006105750799179077,0.001444346969947219,0.028146566823124886,0.0002010791504289955,0.00032052534515969455,0.0022634693887084723,0,2,-1000,1,0,0,-2,0,-1,1500,1500.0
14:17:38.648,STABILIZE,-35.3632622,149.1652374,32,-0.0006843815790489316,0.0011861372040584683,0.027427377179265022,0.0002603940083645284,0.00017485840362496674,0.0022187212016433477,0,2,-1000,0,0,0,-2,0,-1,1500,1500.0
14:17:38.849,STABILIZE,-35.3632622,149.1652374,32,-0.0006843815790489316,0.0011861372040584683,0.027427377179265022,0.0002603940083645284,0.00017485840362496674,0.0022187212016433477,0,2,-1000,0,0,0,-2,0,-1,1500,1500.0
14:17:39.050,STABILIZE,-35.3632622,149.1652374,32,-0.0006843815790489316,0.0011861372040584683,0.027427377179265022,0.0002603940083645284,0.00017485840362496674,0.0022187212016433477,0,2,-1000,0,0,0,-2,0,-1,1500,1500.0
14:17:39.251,STABILIZE,-35.3632622,149.1652374,32,-0.0006843815790489316,0.0011861372040584683,0.027427377179265022,0.0002603940083645284,0.00017485840362496674,0.0022187212016433477,0,2,-1000,0,0,0,-2,0,-1,1500,1500.0
14:17:39.452,STABILIZE,-35.3632622,149.1652374,35,-0.0007746881456114352,0.001067361910827458,0.027029210701584816,0.00021679257042706013,0.00027706631226465106,0.00201675808057189,0,1,-1000,0,0,0,-1,1,-1,1500,1500.0
14:17:39.652,STABILIZE,-35.3632622,149.1652374,35,-0.0007746881456114352,0.001067361910827458,0.027029210701584816,0.00021679257042706013,0.00027706631226465106,0.00201675808057189,0,1,-1000,0,0,0,-1,1,-1,1500,1500.0
14:17:39.854,STABILIZE,-35.3632622,149.1652374,35,-0.0007746881456114352,0.001067361910827458,0.027029210701584816,0.00021679257042706013,0.00027706631226465106,0.00201675808057189,0,1,-1000,0,0,0,-1,1,-1,1500,1500.0
14:17:40.055,STABILIZE,-35.3632622,149.1652374,35,-0.0007746881456114352,0.001067361910827458,0.027029210701584816,0.00021679257042706013,0.00027706631226465106,0.00201675808057189,0,1,-1000,0,0,0,-1,1,-1,1500,1500.0
14:17:40.257,STABILIZE,-35.3632622,149.1652374,35,-0.0007746881456114352,0.001067361910827458,0.027029210701584816,0.00021679257042706013,0.00027706631226465106,0.00201675808057189,0,1,-1000,0,0,0,-1,1,-1,1500,1500.0
14:17:40.458,STABILIZE,-35.3632622,149.1652374,35,-0.0007746881456114352,0.001067361910827458,0.027029210701584816,0.00021679257042706013,0.00027706631226465106,0.00201675808057189,0,1,-1000,0,0,0,-1,1,-1,1500,1500.0
14:17:40.659,STABILIZE,-35.3632622,149.1652374,35,-0.0008858487126417458,0.0009821715066209435,0.02639250084757805,0.0002517889370210469,0.0002880935790017247,0.0019001893233507872,0,1,-1000,0,0,0,-1,1,-1,1500,1500.0
14:17:40.860,STABILIZE,-35.3632622,149.1652374,35,-0.0008858487126417458,0.0009821715066209435,0.02639250084757805,0.0002517889370210469,0.0002880935790017247,0.0019001893233507872,0,1,-1000,0,0,0,-1,1,-1,1500,1500.0
14:17:41.062,STABILIZE,-35.3632622,149.1652374,35,-0.0008858487126417458,0.0009821715066209435,0.02639250084757805,0.0002517889370210469,0.0002880935790017247,0.0019001893233507872,0,1,-1000,0,0,0,-1,1,-1,1500,1500.0
14:17:41.263,STABILIZE,-35.3632621,149.1652375,26,-0.0009599417098797858,0.0009576865704730153,0.026171227917075157,0.0002493651700206101,0.00020747643429785967,0.0017612525261938572,0,1,-1000,0,0,0,-1,1,0,1500,1500.0
14:17:41.464,STABILIZE,-35.3632621,149.1652375,26,-0.0009996681474149227,0.000945528969168663,0.026071859523653984,0.00019247987074777484,0.00022821564925834537,0.002087374683469534,0,1,-1000,0,0,0,-1,1,0,1500,1500.0
14:17:41.665,STABILIZE,-35.3632621,149.1652375,26,-0.0009996681474149227,0.000945528969168663,0.026071859523653984,0.00019247987074777484,0.00022821564925834537,0.002087374683469534,0,2,-1000,0,0,0,-1,1,0,1500,1500.0
14:17:41.866,STABILIZE,-35.3632621,149.1652375,26,-0.0009996681474149227,0.000945528969168663,0.026071859523653984,0.00019247987074777484,0.00022821564925834537,0.002087374683469534,0,2,-1000,0,0,0,-1,1,0,1500,1500.0
14:17:42.067,STABILIZE,-35.3632621,149.1652375,26,-0.0009996681474149227,0.000945528969168663,0.026071859523653984,0.00019247987074777484,0.00022821564925834537,0.002087374683469534,0,2,-1000,0,0,0,-1,1,0,1500,1500.0
14:17:42.270,STABILIZE,-35.3632621,149.1652375,26,-0.0009996681474149227,0.000945528969168663,0.026071859523653984,0.00019247987074777484,0.00022821564925834537,0.002087374683469534,0,2,-1000,0,0,0,-1,1,0,1500,1500.0
