,A.AUTO1
14:17:38.648,-1
14:17:38.849,-1
14:17:39.050,-1
14:17:39.251,-1
14:17:39.452,-1
14:17:39.653,-1
14:17:39.854,-1
14:17:40.056,-1
14:17:40.257,-1
14:17:40.458,-1
14:17:40.660,-1
14:17:40.861,-1
14:17:41.062,-1
14:17:41.263,-1
14:17:41.464,-1
14:17:41.665,-1
14:17:41.867,-1
14:17:42.069,-1
14:17:42.271,-1
14:17:42.472,-1
14:17:42.673,-1
14:17:42.874,-1
14:17:43.075,-1
14:17:43.276,-1
14:17:43.477,-1
14:17:43.678,-1
14:17:43.880,-1
14:17:44.082,-1
14:17:44.286,-1
14:17:44.488,-1
14:17:44.689,-1
14:17:44.890,-1
14:17:45.091,-1
14:17:45.292,-1
14:17:45.493,-1
14:17:45.694,-1
14:17:45.897,-1
14:17:46.100,-1
14:17:46.302,-1
14:17:46.503,-1
14:17:46.704,-1
14:17:46.905,-1
14:17:47.106,-1
14:17:47.307,-1
14:17:47.508,-1
14:17:47.709,-1
14:17:47.911,-1
14:17:48.112,-1
14:17:48.314,-1
14:17:48.515,-1
14:17:48.716,-1
14:17:48.917,-1
14:17:49.118,-1
14:17:49.319,-1
14:17:49.520,-1
14:17:49.720,-1
14:17:49.923,-1
14:17:50.127,-1
14:17:50.329,-1
14:17:50.532,-1
14:17:50.733,-1
14:17:50.935,-1
14:17:51.135,-1
14:17:51.337,-1
14:17:51.538,-1
14:17:51.739,-1
14:17:51.940,-1
14:17:52.142,-1
14:17:52.344,-1
14:17:52.545,-1
14:17:52.746,-1
14:17:52.947,-1
14:17:53.148,-1
14:17:53.348,-1
14:17:53.549,-1
14:17:53.750,-1
14:17:53.951,-1
14:17:54.153,-1
14:17:54.353,-1
14:17:54.555,-1
14:17:54.756,-1
14:17:54.957,-1
14:17:55.158,-1
14:17:55.359,-1
14:17:55.559,-1
14:17:55.760,-1
14:17:55.961,-1
14:17:56.163,-1
14:17:56.366,-1
14:17:56.567,-1
14:17:56.768,-1
14:17:56.970,-1
14:17:57.171,-1
14:17:57.373,-1
14:17:57.574,-1
14:17:57.775,-1
14:17:57.976,-1
14:17:58.179,-1
14:17:58.381,-1
14:17:58.581,-1
14:17:58.782,-1
14:17:58.984,-1
14:17:59.185,-1
14:17:59.386,-1
14:17:59.588,-1
14:17:59.789,-1
14:17:59.991,-1
14:18:00.192,-1
14:18:00.394,-1
14:18:00.596,-1
14:18:00.798,-1
14:18:01.000,-1
14:18:01.201,-1
14:18:01.402,-1
14:18:01.604,-1
14:18:01.805,-1
14:18:02.006,-1
14:18:02.207,-1
14:18:02.408,-1
14:18:02.611,-1
14:18:02.812,-1
14:18:03.013,-1
14:18:03.214,-1
14:18:03.415,-1
14:18:03.617,-1
14:18:03.818,-1
14:18:04.019,-1
14:18:04.220,-1
14:18:04.421,-1
14:18:04.623,-1
14:18:04.824,-1
14:18:05.024,-1
14:18:05.225,-1
14:18:05.426,-1
14:18:05.627,-1
14:18:05.828,-1
14:18:06.030,-1
14:18:06.231,-1
14:18:06.432,-1
14:18:06.634,-1
14:18:06.836,-1
14:18:07.037,-1
14:18:07.238,-1
14:18:07.440,-1
