time_stamp,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,chan4_raw,RTL_ALT
14:18:23,AUTO,0.12684592604637146,-0.0581193013737599,-0.11348702510197957,-0.02082276592652003,-0.11342519149184227,0.0801488608121872,16.666666666666668,-6.0,-994.3333333333334,-19.333333333333332,-111.66666666666667,80.0,-35.36327616666667,149.1652308666667,42626.333333333336,-30.666666666666668,86.33333333333333,-147.0,1500.0,1500.0
14:18:25,AUTO,-0.09824121246735255,-0.060202507923046746,-0.8688681523005167,0.053894722213347755,-0.05064710850516955,-0.5868316491444906,4.0,-13.333333333333334,-1006.3333333333334,54.333333333333336,-49.0,-586.0,-35.36326776666667,149.16525213333333,45534.333333333336,41.333333333333336,12.0,-152.33333333333334,1327.0,1500.0
14:18:27,AUTO,-0.032932406291365623,0.043046250163267054,-1.9942243099212646,0.14764329340929785,0.2229820117354393,-0.5666612982749939,-19.0,-11.0,-994.0,148.0,223.66666666666666,-565.6666666666666,-35.363266566666674,149.16523803333334,48500.666666666664,-39.333333333333336,-74.0,-142.66666666666666,1500.0,1500.0
14:18:29,AUTO,-0.01787728164345026,-0.002438629356523355,-2.2657254536946616,-0.24844104796648026,-0.05556552857160568,-0.0013596189091913402,13.333333333333334,-7.333333333333333,-960.3333333333334,-247.0,-54.0,-1.0,-35.363263499999995,149.16523576666665,50164.333333333336,50.333333333333336,21.333333333333332,-24.333333333333332,1500.0,1500.0
14:18:31,AUTO,-0.016159468640883762,0.007165087076524894,-2.264244715372721,-0.5960975190003713,0.12239030748605728,0.05623032587269942,-2.6666666666666665,-16.666666666666668,-1019.3333333333334,-593.6666666666666,123.0,56.0,-35.3632603,149.1652384,50074.333333333336,-13.666666666666666,1.3333333333333333,14.666666666666666,1500.0,1500.0
14:18:33,AUTO,0.07321918631593387,0.09853515774011612,-1.5362234910329182,0.2820602208375931,0.033975979002813496,0.6950331727663676,29.666666666666668,11.0,-1010.3333333333334,284.3333333333333,35.0,694.6666666666666,-35.36325556666667,149.16524666666666,49947.666666666664,83.0,98.33333333333333,-1.3333333333333333,1500.0,1500.0
14:18:35,AUTO,0.1528504341840744,-0.042006333669026695,-0.11100117862224579,-0.15938481145227948,0.018774746917188168,0.7138740420341492,5.0,-83.0,-1004.0,-158.33333333333334,19.666666666666668,714.3333333333334,-35.3632282,149.16528463333336,49925.666666666664,215.66666666666666,256.0,-2.3333333333333335,1768.0,1500.0
14:18:37,AUTO,-0.009750064151982466,-0.12877912819385529,1.32992418607076,-0.03779148558775584,0.0012843084211150806,0.7422815958658854,-102.66666666666667,-7.666666666666667,-996.6666666666666,-36.666666666666664,2.6666666666666665,742.3333333333334,-35.36318263333333,149.16535136666667,49965.333333333336,283.3333333333333,330.3333333333333,-2.6666666666666665,1768.0,1500.0
14:18:39,AUTO,-0.03813819711407026,-0.10737347354491551,1.8063201109568279,0.05263404796520869,-0.007576984353363514,0.0069064075748125715,-104.66666666666667,43.666666666666664,-993.3333333333334,54.0,-6.333333333333333,7.666666666666667,-35.363129799999996,149.16542790000003,49994.333333333336,293.3333333333333,350.6666666666667,-1.0,1500.0,1500.0
14:18:41,AUTO,-0.02497185580432415,-0.10836438089609146,1.800273060798645,0.07000591357549031,0.004672737947354714,0.007336637005209923,-103.33333333333333,36.0,-995.0,71.0,5.666666666666667,7.666666666666667,-35.363077233333335,149.1655081,49984.0,286.3333333333333,369.6666666666667,-0.6666666666666666,1500.0,1500.0
14:18:43,AUTO,0.010116630233824253,-0.11348434786001842,1.654233694076538,0.08753817280133565,-0.009805269539356232,-0.5535410046577454,-107.33333333333333,12.333333333333334,-993.0,88.33333333333333,-8.333333333333334,-552.3333333333334,-35.36302773333333,149.16559199999998,50000.666666666664,257.3333333333333,381.3333333333333,0.0,1500.0,1500.0
14:18:45,AUTO,0.07293088734149933,-0.1747382531563441,1.0172499020894368,-0.004442726572354634,0.006475734834869702,0.028563522423307102,-111.66666666666667,-64.66666666666667,-1004.6666666666666,-3.3333333333333335,8.0,29.0,-35.36297976666666,149.1656854,49918.0,288.6666666666667,472.0,2.0,1500.0,1500.0
14:18:47,AUTO,0.16961379845937094,-0.04289005200068156,0.11620231221119563,-0.04003754506508509,0.02538121895243724,-0.7086412111918131,-17.0,-153.66666666666666,-1003.0,-38.666666666666664,26.333333333333332,-707.3333333333334,-35.362922766666664,149.16580246666666,49950.0,339.3333333333333,566.3333333333334,-4.0,1010.0,1500.0
14:18:49,AUTO,0.06319973121086757,0.14796457688013712,-1.1048185030619304,0.010375178108612696,0.019753552197168272,-0.10217394509042303,136.66666666666666,-66.0,-980.0,12.0,21.666666666666668,-101.33333333333333,-35.3628607,149.16592993333333,50037.0,337.3333333333333,572.3333333333334,1.3333333333333333,1500.0,1500.0
14:18:51,AUTO,0.07279753188292186,0.1417223016421,-1.0942887862523396,0.0068596601486206055,-0.015003747306764126,0.002633565260718266,140.66666666666666,-50.0,-988.6666666666666,8.333333333333334,-13.0,3.3333333333333335,-35.3628,149.16605900000002,49971.666666666664,342.0,598.0,-2.3333333333333335,1500.0,1500.0
14:18:53,AUTO,0.0739190603295962,0.1396504988272985,-1.0946132342020671,-0.0015941659609476726,-0.00721152297531565,0.0009605869029959043,145.0,-76.33333333333333,-991.6666666666666,-0.3333333333333333,-5.666666666666667,2.0,-35.3627382,149.16618996666668,49988.666666666664,349.0,595.3333333333334,-1.3333333333333333,1500.0,1500.0
14:18:55,AUTO,0.07182575017213821,0.14269731442133585,-1.0942014853159587,-0.013960445920626322,-0.006561329588294029,0.002174960138897101,138.33333333333334,-74.0,-988.3333333333334,-12.333333333333334,-5.0,3.3333333333333335,-35.362675700000004,149.16631936666667,49986.666666666664,348.6666666666667,590.6666666666666,-0.3333333333333333,1500.0,1500.0
14:18:57,AUTO,0.06922948112090428,0.14240759114424387,-1.0938578446706135,0.026941149805982906,0.013506505638360977,0.0015423040216167767,136.33333333333334,-80.0,-986.6666666666666,28.333333333333332,15.333333333333334,2.6666666666666665,-35.362613,149.16644866666667,49987.333333333336,344.6666666666667,589.3333333333334,-0.3333333333333333,1500.0,1500.0
14:18:59,AUTO,-0.04041485022753477,0.145511065920194,-1.8229196866353352,-0.006756546596686046,-0.00850091342969487,-0.7324972947438558,146.66666666666666,43.0,-988.6666666666666,-5.333333333333333,-6.666666666666667,-730.6666666666666,-35.36255036666667,149.1665783,49999.0,346.0,585.6666666666666,-0.6666666666666666,1290.0,1500.0
14:19:01,AUTO,-0.12169563273588817,-0.014169056744625172,-3.048919439315796,0.05933991074562073,-0.050910030491650105,-0.07585426482061546,18.0,157.33333333333334,-993.6666666666666,61.0,-48.333333333333336,-75.0,-35.36248813333333,149.1667067,50038.333333333336,335.3333333333333,566.0,-5.0,1500.0,1500.0
14:19:03,AUTO,-0.034469760954380035,-0.06036486725012461,-3.027551015218099,-0.40787245084842044,-0.005574812569345037,0.014004347535471121,-6.0,96.0,-995.0,-407.0,-3.6666666666666665,14.666666666666666,-35.36243483333333,149.16682,50092.0,248.33333333333334,435.6666666666667,2.3333333333333335,1500.0,1500.0
14:19:05,AUTO,0.040731374795238175,-0.06840558598438899,-3.02571431795756,-0.6117169857025146,-0.025622132544716198,0.0045788279579331475,1.0,33.333333333333336,-1012.6666666666666,-610.0,-23.0,5.666666666666667,-35.362401199999994,149.16689340000002,49997.666666666664,133.66666666666666,228.0,1.3333333333333333,1500.0,1500.0
14:19:07,AUTO,0.1516721546649933,-0.06871877113978068,-3.050825913747152,0.11803994576136272,0.015068737479547659,-0.10777448730853696,4.666666666666667,-6.333333333333333,-1016.6666666666666,120.33333333333333,16.333333333333332,-106.0,-35.362391366666664,149.16691060000002,49944.333333333336,-11.333333333333334,-65.0,0.3333333333333333,1500.0,1500.0
14:19:09,AUTO,0.05632965390880903,-0.1829368124405543,-1.9781008164087932,0.004710333111385505,-0.0021734507754445076,0.37683474241445464,-64.33333333333333,-39.333333333333336,-1006.3333333333334,5.666666666666667,0.0,378.0,-35.36240526666666,149.1668655,49912.666666666664,-119.66666666666667,-324.3333333333333,-1.0,1500.0,1500.0
14:19:11,AUTO,0.06940830995639165,-0.20846165219942728,-1.9431769450505574,0.02220713843901952,0.02170078611622254,0.016614894693096478,-105.0,-63.333333333333336,-1001.6666666666666,23.666666666666668,24.0,17.666666666666668,-35.36243476666667,149.1667725,49905.0,-192.66666666666666,-528.3333333333334,0.0,1554.0,1500.0
14:19:13,AUTO,0.07192292561133702,-0.16149077316125235,-1.8639298280080159,0.010870459179083506,0.02476491197012365,0.15107018252213797,-134.75,-65.5,-985.75,5.25,22.5,117.75,-35.36247736666667,149.16663680000002,50003.666666666664,-236.0,-633.0,-4.666666666666667,1554.0,1500.0
14:19:15,AUTO,0.06235578407843908,-0.15441936254501343,-1.8062784671783447,-0.0011468819187333186,-0.010493695658321181,0.0014321796285609405,-140.33333333333334,-60.333333333333336,-982.6666666666666,0.6666666666666666,-8.0,2.6666666666666665,-35.36251863333334,149.16650486666666,50048.333333333336,-237.33333333333334,-636.6666666666666,4.666666666666667,1500.0,1500.0
14:19:17,AUTO,0.0723562091588974,-0.10124774028857549,-1.8036293983459473,0.007756093516945839,0.0416339747607708,-0.00037843842680255574,-146.5,-59.5,-997.25,7.75,51.5,2.25,-35.362564666666664,149.16635829999998,50045.333333333336,-237.0,-626.6666666666666,-6.0,1500.0,1500.0
14:19:19,AUTO,0.06632060805956523,-0.0036131507561852536,-1.7963855266571045,-0.3562963008880615,0.04293030252059301,0.04698648055394491,-113.5,-73.25,-997.0,-87.75,47.75,27.0,-35.362600575,149.166241275,50100.25,-189.0,-490.25,2.5,1500.0,1500.0
14:19:21,AUTO,0.034625799705584846,0.04883390665054321,-1.7936111291249592,-0.6295411984125773,0.0169111384699742,0.017449862013260525,-66.25,-55.25,-1008.0,-396.25,12.5,28.25,-35.36262635,149.16615675000003,50015.5,-105.75,-272.5,3.25,1500.0,1500.0
14:19:23,AUTO,0.011873379349708557,0.051069783978164196,-1.7931356728076935,-0.14354093372821808,-0.02842025365680456,-0.004626158159226179,-18.25,-8.5,-1000.25,-141.0,-26.0,-3.0,-35.362637575,149.166119275,49977.5,-35.25,-82.5,0.0,1500.0,1500.0
14:19:25,AUTO,0.008080912521108985,0.011152250575833023,-0.8674885481595993,0.25394684821367264,0.002372839138843119,0.7455837726593018,0.0,14.25,-996.25,255.75,4.5,746.75,-35.3626396,149.16611295,49980.75,-7.75,-3.25,-0.75,1840.0,1500.0
14:19:28,AUTO,0.00022342917509377003,-0.01331828348338604,0.3472147285938263,-0.5717936754226685,-0.00619579222984612,-0.009680840652436018,0.0,-20.0,-996.0,-571.0,-4.0,-7.0,-35.36264115,149.16611110000002,50008.5,-7.0,-18.5,0.0,1500.0,1500.0
14:19:30,AUTO,0.0018611903069540858,0.008233946049585938,0.3454508036375046,0.5310612618923187,-0.0037423083558678627,0.003714603139087558,-0.5,28.0,-1010.5,533.5,-2.0,5.0,-35.36264075,149.16611115,50009.0,2.5,14.5,0.0,1500.0,1500.0
14:19:32,AUTO,0.016102406196296215,-0.002045649860519916,0.34625712037086487,-0.10378822684288025,-0.0038496929919347167,0.001341187919024378,1.0,-18.5,-994.5,-105.0,-2.0,3.0,-35.3626404,149.16611104999998,50003.5,-1.0,10.0,0.0,1500.0,1500.0
14:19:34,AUTO,0.002999370452016592,-0.0006690506415907294,0.34581929445266724,-0.005035653710365295,-0.003430787124671042,0.001293144014198333,1.0,14.0,-1005.5,-1.0,-1.0,2.5,-35.3626404,149.16611154999998,50003.0,-1.0,15.0,0.0,1500.0,1500.0
