,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG
17:37:24.022,69479.0,0.6,0.5,10.1,0.25,2.7,0.0,0.0,690.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:37:28.062,300000.0,0.0,2.0,-2.7,0.25,4.8,0.0,19672.0,50.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:37:33.091,284624.0,0.1,1.5,8.3,0.25,4.2,0.0,6200.0,300.0,1.0,0.1,50.0,50.0,954.0,0.0,0.0,0.0,0.0,0.0,0.0
17:37:37.118,300000.0,0.0,1.0,-7.1,0.25,0.8,0.0,5214.0,0.0,1.0,0.1,50.0,50.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
17:37:41.140,151310.0,0.3,0.6,-9.9,0.25,5.1,0.0,21826.0,1000.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:37:45.172,141679.0,1.1,0.0,1.7,0.25,2.1,0.0,29437.0,90.0,1.0,0.1,50.0,50.0,521.0,0.0,0.0,0.0,0.0,0.0,0.0
17:37:49.193,4720.0,0.9,1.9,-6.9,0.25,0.0,0.0,18964.0,1000.0,1.0,0.1,50.0,50.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0
17:37:53.227,300000.0,0.9,0.7,4.3,0.25,2.0,0.0,17326.0,670.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:37:57.264,273407.0,0.2,0.3,-10.0,0.25,1.1,0.0,2903.0,950.0,1.0,0.1,50.0,50.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0
17:38:01.278,65611.0,0.3,1.1,-10.0,0.25,0.4,0.0,0.0,1000.0,1.0,0.1,50.0,50.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0
17:38:05.310,300000.0,0.6,2.0,9.7,0.25,2.1,0.0,12945.0,340.0,1.0,0.1,50.0,50.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0
17:38:09.359,173182.0,0.3,0.8,-6.0,0.25,1.5,0.0,32000.0,60.0,1.0,0.1,50.0,50.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0
17:38:13.385,229906.0,0.5,1.7,10.1,0.25,4.6,0.0,18673.0,1000.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:38:17.404,104382.0,0.6,0.0,4.4,0.25,3.8,0.0,17007.0,490.0,1.0,0.1,50.0,50.0,547.0,0.0,0.0,0.0,0.0,0.0,0.0
17:38:21.459,274950.0,0.4,0.0,5.0,0.25,0.3,0.0,0.0,0.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:38:25.491,300000.0,0.4,0.4,6.4,0.25,1.6,0.0,30946.0,220.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:38:29.007,43923.0,0.5,1.3,4.9,0.25,1.4,0.0,0.0,280.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:38:33.037,211865.0,0.6,0.2,10.1,0.25,3.3,0.0,29453.0,0.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:38:37.057,5227.0,0.5,1.4,10.1,0.25,0.5,0.0,12102.0,1000.0,1.0,0.1,50.0,50.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0
17:38:41.084,284481.0,1.0,1.7,-10.0,0.25,3.1,0.0,3987.0,10.0,1.0,0.1,50.0,50.0,752.0,0.0,0.0,0.0,0.0,0.0,0.0
17:38:45.104,144888.0,0.0,1.7,-5.0,0.25,0.0,0.0,17227.0,0.0,1.0,0.1,50.0,50.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0
17:38:49.141,256252.0,1.1,0.8,10.1,0.25,3.4,0.0,14710.0,680.0,1.0,0.1,50.0,50.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
17:38:53.177,300000.0,1.0,0.9,10.1,0.25,5.1,0.0,28270.0,870.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:38:57.199,183710.0,0.3,1.2,10.1,0.25,2.4,0.0,5459.0,670.0,1.0,0.1,50.0,50.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0
17:39:01.231,214481.0,0.5,2.0,4.8,0.25,4.0,0.0,32000.0,60.0,1.0,0.1,50.0,50.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0
17:39:05.265,300000.0,0.2,0.5,-7.0,0.25,1.2,0.0,0.0,350.0,1.0,0.1,50.0,50.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0
17:39:09.284,62245.0,0.8,1.0,10.1,0.25,0.0,0.0,10680.0,140.0,1.0,0.1,50.0,50.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0
17:39:13.304,128707.0,0.4,1.2,-10.0,0.25,3.6,0.0,32000.0,210.0,1.0,0.1,50.0,50.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0
17:39:17.325,63461.0,0.0,0.0,-8.5,0.25,0.3,0.0,9741.0,490.0,1.0,0.1,50.0,50.0,651.0,0.0,0.0,0.0,0.0,0.0,0.0
17:39:21.349,227973.0,1.1,0.0,10.1,0.25,2.5,0.0,0.0,540.0,1.0,0.1,50.0,50.0,856.0,0.0,0.0,0.0,0.0,0.0,0.0
17:39:25.381,240793.0,0.1,0.0,10.1,0.25,0.2,0.0,0.0,320.0,1.0,0.1,50.0,50.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0
17:39:29.414,300000.0,1.0,1.6,10.1,0.25,0.0,0.0,22917.0,240.0,1.0,0.1,50.0,50.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0
17:39:33.430,200.0,0.9,0.7,-4.9,0.25,5.1,0.0,32000.0,860.0,1.0,0.1,50.0,50.0,631.0,0.0,0.0,0.0,0.0,0.0,0.0
17:39:37.470,300000.0,0.0,0.5,-5.5,0.25,4.2,0.0,31000.0,1000.0,1.0,0.1,50.0,50.0,819.0,0.0,0.0,0.0,0.0,0.0,0.0
17:39:41.496,300000.0,0.6,0.0,2.8,0.25,0.0,0.0,2527.0,1000.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:39:45.022,200.0,0.1,1.4,2.1,0.25,0.0,0.0,23252.0,770.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:39:49.062,297269.0,0.4,1.4,-1.8,0.25,5.1,0.0,32000.0,760.0,1.0,0.1,50.0,50.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0
17:39:53.080,117346.0,1.0,1.2,2.1,0.25,2.8,0.0,0.0,0.0,1.0,0.1,50.0,50.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0
17:39:57.102,160001.0,0.6,0.0,10.1,0.25,3.1,0.0,0.0,810.0,1.0,0.1,50.0,50.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0
17:40:01.130,300000.0,0.2,0.7,10.1,0.25,0.9,0.0,0.0,700.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:40:05.165,199776.0,1.1,2.0,4.6,0.25,2.7,0.0,32000.0,170.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:40:09.190,97369.0,0.0,0.0,-10.0,0.25,0.5,0.0,32000.0,0.0,1.0,0.1,50.0,50.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0
17:40:13.231,237959.0,0.5,1.0,-9.1,0.25,1.3,0.0,28764.0,580.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:40:17.247,12006.0,0.9,2.0,-10.0,0.25,0.9,0.0,9648.0,1000.0,1.0,0.1,50.0,50.0,656.0,0.0,0.0,0.0,0.0,0.0,0.0
17:40:21.277,300000.0,0.4,0.0,1.0,0.25,3.6,0.0,6747.0,0.0,1.0,0.1,50.0,50.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
17:40:25.312,113375.0,1.0,0.7,-4.9,0.25,0.0,0.0,18225.0,200.0,1.0,0.1,50.0,50.0,547.0,0.0,0.0,0.0,0.0,0.0,0.0
17:40:29.340,267402.0,0.2,0.8,-3.7,0.25,3.6,0.0,0.0,540.0,1.0,0.1,50.0,50.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0
17:40:33.354,13554.0,1.0,0.0,10.1,0.25,3.2,0.0,25603.0,230.0,1.0,0.1,50.0,50.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0
17:40:37.368,200.0,1.1,0.5,10.1,0.25,0.0,0.0,13556.0,1000.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:40:41.397,300000.0,1.0,1.8,-10.0,0.25,5.1,0.0,7600.0,1000.0,1.0,0.1,50.0,50.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0
17:40:45.421,169409.0,0.1,1.1,-10.0,0.25,0.0,0.0,12207.0,450.0,1.0,0.1,50.0,50.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0
17:40:49.452,300000.0,0.6,0.4,-10.0,0.25,5.1,0.0,32000.0,180.0,1.0,0.1,50.0,50.0,829.0,0.0,0.0,0.0,0.0,0.0,0.0
17:40:53.487,300000.0,1.0,2.0,5.6,0.25,2.1,0.0,0.0,0.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:40:57.006,200.0,0.0,0.9,-6.6,0.25,2.0,0.0,22078.0,640.0,1.0,0.1,50.0,50.0,725.0,0.0,0.0,0.0,0.0,0.0,0.0
17:41:01.038,80256.0,1.0,2.0,8.2,0.25,5.1,0.0,15748.0,1000.0,1.0,0.1,50.0,50.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0
17:41:05.058,200.0,0.6,2.0,-1.0,0.25,3.5,0.0,17870.0,680.0,1.0,0.1,50.0,50.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0
17:41:09.082,207178.0,0.3,2.0,1.2,0.25,4.8,0.0,0.0,1000.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:41:13.105,149758.0,1.1,0.2,-4.5,0.25,2.3,0.0,10291.0,1000.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:41:17.129,100436.0,0.2,2.0,0.4,0.25,3.1,0.0,4892.0,340.0,1.0,0.1,50.0,50.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0
17:41:21.163,201416.0,0.4,0.2,-10.0,0.25,0.0,0.0,0.0,380.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:41:25.200,260666.0,1.0,0.3,-0.0,0.25,5.1,0.0,28340.0,0.0,1.0,0.1,50.0,50.0,855.0,0.0,0.0,0.0,0.0,0.0,0.0
17:41:29.217,52966.0,0.6,2.0,7.9,0.25,0.0,0.0,23743.0,390.0,1.0,0.1,50.0,50.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
17:41:33.252,277946.0,0.9,1.8,3.0,0.25,1.7,0.0,22515.0,0.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:41:37.267,70769.0,0.8,0.9,-8.5,0.25,3.6,0.0,990.0,920.0,1.0,0.1,50.0,50.0,822.0,0.0,0.0,0.0,0.0,0.0,0.0
17:41:41.281,200.0,0.0,2.0,-1.0,0.25,0.0,0.0,32000.0,960.0,1.0,0.1,50.0,50.0,713.0,0.0,0.0,0.0,0.0,0.0,0.0
17:41:45.297,82153.0,1.0,2.0,10.1,0.25,1.9,0.0,10238.0,280.0,1.0,0.1,50.0,50.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0
17:41:49.316,200.0,0.7,0.0,7.9,0.25,0.0,0.0,20599.0,1000.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:41:53.352,300000.0,1.1,1.9,-5.0,0.25,2.3,0.0,10196.0,320.0,1.0,0.1,50.0,50.0,795.0,0.0,0.0,0.0,0.0,0.0,0.0
17:41:57.364,200.0,0.4,1.3,-9.5,0.25,5.1,0.0,6980.0,0.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:42:01.387,144525.0,0.2,0.9,10.1,0.25,4.3,0.0,32000.0,1000.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:42:05.410,58467.0,0.4,2.0,0.8,0.25,5.1,0.0,17589.0,330.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
