,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
01:24:56.038,1187.0,0.4,0.7,-7.1,0.25
01:25:01.634,39253.0,0.2,0.5,-3.7,0.25
01:25:06.202,25873.0,0.2,0.2,-2.4,0.25
01:25:11.684,96908.0,0.2,0.5,-3.6,0.25
01:25:16.311,22928.0,0.2,0.7,-8.5,0.25
01:25:21.913,131190.0,0.3,0.2,-9.8,0.25
01:25:26.433,53940.0,0.5,0.2,-4.5,0.25
01:25:32.039,54844.0,0.4,0.7,-1.1,0.25
01:25:37.609,66781.0,0.2,0.2,-7.2,0.25
01:25:42.183,52066.0,0.3,0.5,-9.2,0.25
01:25:47.815,5536.0,0.2,0.2,7.1,0.25
01:25:52.402,70371.0,0.4,0.2,-8.1,0.25
01:25:57.946,34674.0,0.2,0.2,-4.1,0.25
01:26:02.568,99134.0,0.3,0.3,-6.2,0.25
01:26:07.604,32912.0,0.4,0.3,-9.7,0.25
01:26:12.270,118751.0,0.2,0.4,-3.7,0.25
01:26:17.923,19040.0,0.2,0.3,4.3,0.25
01:26:22.530,6254.0,0.5,0.2,4.2,0.25
01:26:27.533,123119.0,0.2,0.5,-8.2,0.25
01:26:32.219,53671.0,0.4,0.5,-6.5,0.25
01:26:37.800,250934.0,0.2,0.5,-5.9,0.25
01:26:42.454,7691.0,0.5,0.5,-2.4,0.25
01:26:48.069,21269.0,0.4,0.2,0.1,0.25
01:26:53.609,79300.0,0.5,0.3,-2.7,0.25
01:26:58.231,53982.0,0.5,0.2,2.6,0.25
01:27:03.814,105248.0,0.5,0.5,-9.2,0.25
01:27:08.445,35982.0,0.4,0.2,-6.5,0.25
01:27:14.102,28913.0,0.4,0.2,-9.7,0.25
01:27:19.619,144404.0,0.4,0.5,-8.5,0.25
01:27:24.262,144622.0,0.2,0.2,-2.6,0.25
01:27:29.768,39412.0,0.5,0.2,-5.9,0.25
01:27:34.419,6446.0,0.3,0.5,-6.2,0.25
01:27:39.946,60940.0,0.2,0.3,-5.9,0.25
01:27:44.536,74360.0,0.3,0.5,-8.2,0.25
01:27:49.645,21256.0,0.2,0.4,-6.2,0.25
01:27:54.175,32170.0,0.7,0.9,-5.2,0.25
01:27:59.590,16860.0,0.5,0.2,-7.6,0.25
01:28:04.330,2760.0,0.4,0.7,-3.7,0.25
01:28:09.881,7634.0,0.3,0.5,-5.8,0.25
01:28:14.501,9970.0,0.4,1.1,-9.9,0.25
01:28:19.426,21059.0,0.4,0.3,-6.8,0.25
01:28:24.007,60725.0,0.3,0.5,-7.6,0.25
01:28:29.602,194696.0,0.2,0.3,-3.1,0.25
01:28:34.085,30904.0,0.5,0.3,-7.1,0.25
01:28:39.538,23984.0,0.3,0.2,-8.8,0.25
01:28:44.119,13075.0,0.3,0.9,-8.9,0.25
01:28:49.791,252733.0,0.2,0.2,-7.6,0.25
01:28:54.398,102060.0,0.5,0.4,-8.2,0.25
01:29:00.014,59282.0,0.2,1.2,-9.4,0.25
01:29:05.639,99852.0,0.4,0.5,-6.3,0.25
01:29:10.185,12189.0,0.9,0.7,-9.8,0.25
01:29:15.797,114013.0,0.2,0.5,-5.2,0.25
01:29:20.310,48316.0,0.4,1.1,-9.2,0.25
01:29:25.747,29279.0,0.3,0.2,-7.4,0.25
01:29:30.207,704.0,0.2,0.9,-8.1,0.25
01:29:35.777,100555.0,0.2,0.4,-6.9,0.25
01:29:40.585,9093.0,0.7,0.7,-9.4,0.25
01:29:45.651,20402.0,0.4,0.7,-1.9,0.25
01:29:50.149,43708.0,0.7,0.3,-3.9,0.25
01:29:55.769,5463.0,0.4,0.7,-4.9,0.25
