time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro
23:26:51,114086.0,-0.0008965711458586156,0.0009976002620533109,0.021788672544062138,0.0003064207558054477,0.00028965348610654473,0.0014062015106901526,-35.3632622,149.1652375,4.5,-1.0,1.0,0.0,AUTO,0.0,1.0,-1000.0,0.0,0.0,0.5
23:26:53,114086.0,-0.00024210033734561875,0.001389418262988329,0.021327252499759197,0.0003496738208923489,0.0003204423701390624,0.0012833114014938474,-35.3632621,149.1652375,0.0,0.0,0.0,0.0,AUTO,0.0,1.5,-1000.0,0.0,0.5,0.0
23:26:54,124216.0,-4.8445136826558155e-05,0.0016083168156910688,0.021110422909259796,0.0003460476000327617,0.00034371254150755703,0.0012798238603863865,-35.3632621,149.1652375,0.0,0.0,0.0,0.0,AUTO,0.0,1.25,-1000.0,0.75,0.5,0.0
23:26:55,124216.0,0.0029660286381840706,0.0006264374314923771,0.020899212919175625,-0.0015193976578302681,0.0038523728726431727,0.001547450665384531,-35.3632621,149.1652375,293.5,0.0,0.5,-84.5,AUTO,0.0,0.0,-1120.0,-0.5,4.0,1.0
23:26:57,124216.0,0.05318250693380833,0.0007947022095322609,-0.018542088102549314,-0.06307387980632484,0.054360690992325544,-0.06579629797488451,-35.3632615,149.16524035,3100.0,8.5,47.5,-146.5,AUTO,2.5,-9.0,-992.5,-62.5,54.5,-65.5
23:26:59,104394.5,-0.07112433016300201,0.013265109620988369,-0.11504985019564629,0.05247834511101246,0.0007728210766799748,-0.0343202194198966,-35.363260249999996,149.1652457,6151.5,-4.0,-35.0,-149.0,AUTO,-3.0,4.5,-1002.0,52.5,1.5,-34.0
23:27:01,84573.0,0.053749436512589455,0.009623732956242748,-0.11934530735015869,0.006607383489608765,-0.06573098013177514,0.065089195035398,-35.363264650000005,149.1652339,9242.5,-39.0,-24.0,-152.5,AUTO,1.5,12.0,-998.5,7.5,-64.5,64.5
23:27:03,84573.0,-0.021979624638333917,-0.014743551495485008,-0.06371117196977139,-0.12191254645586014,0.132108386605978,-0.144819937646389,-35.36326285,149.16523755,12311.5,67.5,39.5,-146.5,AUTO,-7.5,-16.0,-1011.0,-120.5,132.0,-144.5
23:27:04,99217.0,-0.04889282118529081,0.03712488291785121,-0.15972932428121567,0.012971894349902868,0.04167376412078738,-0.09261711034923792,-35.36325895,149.1652388,13471.5,43.0,-2.75,-153.0,AUTO,-8.5,-8.0,-1007.0,13.75,42.0,-92.25
23:27:05,99217.0,0.002972938818857074,0.05537814274430275,-0.21974561363458633,0.05883926711976528,0.0009010623907670379,-0.01737661613151431,-35.3632576,149.16523575,15428.5,-26.0,-26.5,-153.0,AUTO,-1.5,7.0,-1000.0,59.0,2.0,-17.0
23:27:07,99217.0,-0.011481055975309573,-0.08774327486753464,-0.10203298181295395,-0.08370602503418922,0.04736427217721939,-0.0013679508119821548,-35.36326455,149.1652377,18528.0,3.0,30.5,-151.5,AUTO,5.5,-5.0,-1000.5,-82.5,48.5,-1.5
23:27:09,99217.0,-0.0036742642987519503,0.02013519685715437,-0.24379649013280869,0.0525055006146431,0.02701706811785698,-0.02699309680610895,-35.363259049999996,149.1652343,21622.5,18.5,-43.5,-154.0,AUTO,-11.5,3.5,-1002.5,53.0,27.5,-26.5
23:27:10,12032.0,0.036354195792227983,0.03488369658589363,-0.2548375800251961,0.054038344882428646,0.012220772390719503,-0.009518082602880895,-35.363258450000004,149.165231225,22806.0,-2.5,-22.5,-155.0,AUTO,-5.25,4.0,-1001.25,54.5,12.75,-9.0
23:27:11,12032.0,0.054870730265975,0.04004126414656639,-0.27664127945899963,-0.102843277156353,-0.029934811871498823,-0.01523784501478076,-35.36325965,149.16523254999998,24759.0,-22.5,55.5,-148.5,AUTO,9.0,-4.0,-993.0,-101.5,-29.0,-15.5
