time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,alt,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE
18:48:28,-0.0002738513285294175,0.0015697830240242183,0.027339650318026543,0.00023033951583784074,0.0002956611569970846,0.0023096698569133878,583930.0,-35.3632621,149.1652374,0.0,-1.5,1.0,0.0,0.0,1.0,-1000.0,0.0,0.0,0.0,STABILIZE
18:48:33,-0.00012740236707031727,0.0009284039260819554,0.02493223175406456,0.00035126478178426623,0.00012770964531227946,0.001885225996375084,583950.0,-35.3632621,149.1652375,0.0,-1.0,1.5,0.0,0.0,1.0,-1000.0,0.3333333333333333,0.0,0.0,STABILIZE
18:48:36,-0.0006226229597814381,0.0009004433522932231,0.02350197359919548,0.00022874015849083662,0.00022313615772873163,0.0016663679853081703,583940.0,-35.3632621,149.1652375,0.0,-1.0,3.0,1.0,0.0,1.0,-1000.0,0.0,0.5,0.0,STABILIZE
18:48:37,-0.0005002494144719094,0.0009185708477161825,0.023173495195806026,0.00020509515888988972,0.00016411271644756198,0.0017851808806881309,583930.0,-35.3632621,149.1652376,0.0,-1.0,2.0,1.0,0.0,1.3333333333333333,-1000.0,0.0,0.0,0.6666666666666666,STABILIZE
18:48:39,-0.0009033619717229158,0.0009498710569459945,0.022585206665098667,0.0001845349615905434,0.0002823551476467401,0.0016855569556355476,583925.0,-35.3632622,149.1652375,0.0,-1.0,1.0,1.0,0.0,1.3333333333333333,-1000.0,0.0,0.3333333333333333,0.0,STABILIZE
18:48:43,-0.0010051989956991747,0.0010071665165014565,0.021680988371372223,2.656763535924256e-05,0.00030543090542778373,0.0015701166121289134,583910.0,-35.3632622,149.1652375,6.0,-1.0,0.75,0.5,0.0,0.75,-1001.25,0.5,0.25,0.75,AUTO
18:48:44,-0.0007852100243326277,0.001154066005256027,0.021456163376569748,0.00023282071924768388,0.0002332629228476435,0.0015499047003686428,583910.0,-35.3632621,149.1652375,7.0,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.5,1.0,AUTO
18:48:45,-0.0006548137607751414,0.0013386800419539213,0.021284121088683605,0.00028390082297846675,0.00026224761677440256,0.0014578006230294704,583910.0,-35.3632621,149.1652375,7.75,0.0,0.0,0.0,0.0,1.5,-1000.0,0.25,0.5,0.5,AUTO
18:48:46,-0.0003844536986434832,0.0017055835342034698,0.020962852984666824,0.0003320713876746595,0.00031224460690282285,0.0014445664128288627,583915.0,-35.3632621,149.1652375,9.5,0.0,0.0,0.0,0.0,1.5,-1000.0,0.5,0.5,0.0,AUTO
18:48:47,0.0022366487828548998,0.0005102852119307499,0.020829462446272373,0.002061968349153176,-0.0014038149092812091,0.0015205911768134683,584080.0,-35.3632621,149.1652375,173.75,0.0,0.25,-53.0,0.0,0.0,-1112.75,2.25,-0.75,0.25,AUTO
18:48:48,0.02725961059331894,-0.0016463378560729325,0.020071846432983875,0.04600815102458,-0.007631504209712148,0.002198844449594617,585490.0,-35.363262,149.1652376,1587.0,0.5,8.0,-146.0,0.0,-0.5,-1012.5,46.0,-7.0,1.5,AUTO
18:48:49,0.05104770604521036,-0.0027363391127437353,0.0010509348940104246,-0.011217920036870055,0.02301807119511068,-0.03335582965519279,586645.0,-35.363261675000004,149.16523935,2738.25,6.25,35.75,-147.75,1.25,-6.0,-996.25,-10.75,23.5,-33.5,AUTO
18:48:50,-0.04137785919010639,0.029122671112418175,-0.1011870875954628,-0.034289319068193436,-0.0324117629788816,-0.04359775478951633,588545.0,-35.363261,149.1652453,4642.5,-7.0,31.0,-149.0,5.5,-6.5,-1003.5,-33.0,-32.0,-43.5,AUTO
18:48:51,-0.06415481213480234,-0.017947132524568588,-0.08190402016043663,0.0023707440122962,-0.03758663323242217,0.025359999272041023,589705.0,-35.363261550000004,149.165245925,5798.25,-6.5,-14.0,-149.0,1.5,2.0,-1001.75,3.25,-37.0,24.75,AUTO
18:48:52,-0.003989070188254118,-0.011553811840713024,-0.07484908774495125,0.063336580991745,0.018846293911337852,0.0056344682816416025,591630.0,-35.3632615,149.16524005,7725.0,8.5,-58.5,-150.5,-9.0,10.5,-1003.0,63.5,19.0,5.0,AUTO
18:48:53,0.03661726927384734,0.00902067992137745,-0.07935737632215023,0.04343261010944843,0.0344800865277648,-0.01754654775140807,592807.5,-35.363260925000006,149.16523569999998,8903.25,5.75,-38.5,-152.75,-7.0,6.75,-1002.0,43.75,34.5,-17.75,AUTO
18:48:54,0.03372895531356335,0.02200670400634408,-0.1063268594443798,-0.07772039994597435,-0.05954691767692566,0.02269416954368353,594760.0,-35.3632614,149.165234,10854.5,-19.0,22.5,-149.0,5.0,0.0,-997.0,-76.5,-58.5,22.0,AUTO
18:48:55,-0.008737765136174858,-0.008027318603126332,-0.09562200494110584,-0.03520280425436795,-0.021719440002925694,0.003429416799917817,595912.5,-35.36326255,149.16523595,12007.25,-14.25,23.0,-150.5,5.75,-2.5,-1002.5,-33.75,-20.75,3.25,AUTO
18:48:56,-0.011522401589900255,-0.010663151741027832,-0.11854172870516777,0.017026278655976057,0.01064670505002141,-0.029317370615899563,597855.0,-35.3632631,149.1652373,13953.0,4.0,-3.0,-152.0,-0.5,0.0,-1000.0,17.5,10.5,-29.0,AUTO
