time_stamp,MODE,lat,lon,alt,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz
18:48:29.134,STABILIZE,-35.3632621,149.1652374,583930,0,-0.0003432542143855244,0.00152234744746238,0.027101360261440277,0.00028733600629493594,0.000336004130076617,0.002210435690358281,0,1,-1000,0,0,0,-2,1,0
18:48:29.334,STABILIZE,-35.3632621,149.1652374,583930,0,-0.0003854598617181182,0.001482380204834044,0.02696637436747551,0.0002034321951214224,0.00030358717776834965,0.002120920456945896,0,1,-1000,0,0,0,-2,1,0
18:48:29.535,STABILIZE,-35.3632621,149.1652374,583930,0,-0.0003854598617181182,0.001482380204834044,0.02696637436747551,0.0002034321951214224,0.00030358717776834965,0.002120920456945896,0,1,-1000,0,0,0,-2,1,0
18:48:29.736,STABILIZE,-35.3632621,149.1652374,583930,0,-0.0003854598617181182,0.001482380204834044,0.02696637436747551,0.0002034321951214224,0.00030358717776834965,0.002120920456945896,0,1,-1000,0,0,0,-2,1,0
18:48:29.937,STABILIZE,-35.3632621,149.1652374,583930,0,-0.00047987731522880495,0.0013915315503254533,0.02669568918645382,0.00016425363719463348,0.00036996518610976636,0.0022222227416932583,0,1,-1000,0,0,0,-2,1,0
18:48:30.138,STABILIZE,-35.3632621,149.1652374,583930,0,-0.00047987731522880495,0.0013915315503254533,0.02669568918645382,0.00016425363719463348,0.00036996518610976636,0.0022222227416932583,0,1,-1000,0,0,0,-2,1,0
18:48:30.339,STABILIZE,-35.3632621,149.1652374,583930,0,-0.00047987731522880495,0.0013915315503254533,0.02669568918645382,0.00016425363719463348,0.00036996518610976636,0.0022222227416932583,0,1,-1000,0,0,0,-2,1,0
18:48:30.543,STABILIZE,-35.3632621,149.1652374,583930,0,-0.00047987731522880495,0.0013915315503254533,0.02669568918645382,0.00016425363719463348,0.00036996518610976636,0.0022222227416932583,0,1,-1000,0,0,0,-2,1,0
18:48:30.744,STABILIZE,-35.3632621,149.1652374,583930,0,-0.00047987731522880495,0.0013915315503254533,0.02669568918645382,0.00016425363719463348,0.00036996518610976636,0.0022222227416932583,0,1,-1000,0,0,0,-2,1,0
18:48:30.945,STABILIZE,-35.3632622,149.1652374,583950,0,-0.0003687745484057814,0.0012146313674747944,0.02633272483944893,0.00020002038218080997,0.00028921401826664805,0.002055524382740259,0,1,-1000,0,0,0,-1,0,-2
18:48:31.146,STABILIZE,-35.3632622,149.1652374,583950,0,-0.0003687745484057814,0.0012146313674747944,0.02633272483944893,0.00020002038218080997,0.00028921401826664805,0.002055524382740259,0,1,-1000,0,0,0,-1,0,-2
18:48:31.347,STABILIZE,-35.3632622,149.1652374,583950,0,-0.0003317583759780973,0.0010880718473345041,0.025960274040699005,0.00017278263112530112,0.0003952855768147856,0.0021002485882490873,0,1,-1000,0,0,0,-1,0,-2
18:48:31.549,STABILIZE,-35.3632622,149.1652374,583950,0,-0.0003317583759780973,0.0010880718473345041,0.025960274040699005,0.00017278263112530112,0.0003952855768147856,0.0021002485882490873,0,1,-1000,0,0,0,-1,0,-2
18:48:31.750,STABILIZE,-35.3632622,149.1652374,583950,0,-0.0003317583759780973,0.0010880718473345041,0.025960274040699005,0.00017278263112530112,0.0003952855768147856,0.0021002485882490873,0,1,-1000,0,0,1,-1,1,-1
18:48:31.952,STABILIZE,-35.3632622,149.1652374,583950,0,-0.0003291406319476664,0.0010345813352614641,0.02568991668522358,0.0001740869483910501,0.00028752832440659404,0.0020929519087076187,0,2,-1000,0,0,0,-1,1,-1
18:48:32.154,STABILIZE,-35.3632622,149.1652374,583950,0,-0.0003291406319476664,0.0010345813352614641,0.02568991668522358,0.0001740869483910501,0.00028752832440659404,0.0020929519087076187,0,2,-1000,0,0,0,-1,1,-1
18:48:32.357,STABILIZE,-35.3632622,149.1652374,583950,0,-0.0003291406319476664,0.0010345813352614641,0.02568991668522358,0.0001740869483910501,0.00028752832440659404,0.0020929519087076187,0,2,-1000,0,0,0,-1,1,-1
18:48:32.558,STABILIZE,-35.3632622,149.1652374,583950,0,-0.0003291406319476664,0.0010345813352614641,0.02568991668522358,0.0001740869483910501,0.00028752832440659404,0.0020929519087076187,0,2,-1000,0,0,0,-1,1,-1
18:48:32.760,STABILIZE,-35.3632622,149.1652374,583950,0,-0.0003291406319476664,0.0010345813352614641,0.02568991668522358,0.0001740869483910501,0.00028752832440659404,0.0020929519087076187,0,2,-1000,0,0,0,-1,1,-1
18:48:32.961,STABILIZE,-35.3632621,149.1652375,583950,0,-0.0003291406319476664,0.0010345813352614641,0.02568991668522358,0.0001740869483910501,0.00028752832440659404,0.0020929519087076187,0,2,-1000,0,0,0,-1,1,-1
18:48:33.162,STABILIZE,-35.3632621,149.1652375,583950,0,-0.0003291406319476664,0.0010345813352614641,0.02568991668522358,0.0001740869483910501,0.00028752832440659404,0.0020929519087076187,0,1,-1000,0,0,0,-1,1,-1
18:48:33.363,STABILIZE,-35.3632621,149.1652375,583950,0,-0.00012740236707031727,0.0009284039260819554,0.02493223175406456,0.00035126478178426623,0.00012770964531227946,0.001885225996375084,0,1,-1000,0,0,0,-1,1,-1
18:48:33.565,STABILIZE,-35.3632621,149.1652375,583950,0,-0.00012740236707031727,0.0009284039260819554,0.02493223175406456,0.00035126478178426623,0.00012770964531227946,0.001885225996375084,0,1,-1000,0,0,0,-1,1,0
18:48:33.766,STABILIZE,-35.3632621,149.1652375,583950,0,-0.00012740236707031727,0.0009284039260819554,0.02493223175406456,0.00035126478178426623,0.00012770964531227946,0.001885225996375084,0,1,-1000,0,0,0,-1,1,0
18:48:33.967,STABILIZE,-35.3632621,149.1652375,583950,0,-0.00012740236707031727,0.0009284039260819554,0.02493223175406456,0.00035126478178426623,0.00012770964531227946,0.001885225996375084,0,1,-1000,1,0,0,-1,2,0
18:48:34.168,STABILIZE,-35.3632621,149.1652375,583950,0,-0.00012740236707031727,0.0009284039260819554,0.02493223175406456,0.00035126478178426623,0.00012770964531227946,0.001885225996375084,0,1,-1000,1,0,0,-1,2,0
18:48:34.369,STABILIZE,-35.3632621,149.1652375,583950,0,-0.00012740236707031727,0.0009284039260819554,0.02493223175406456,0.00035126478178426623,0.00012770964531227946,0.001885225996375084,0,1,-1000,1,0,0,-1,2,0
18:48:34.572,STABILIZE,-35.3632621,149.1652375,583950,0,-0.00012740236707031727,0.0009284039260819554,0.02493223175406456,0.00035126478178426623,0.00012770964531227946,0.001885225996375084,0,1,-1000,1,0,0,-1,2,0
18:48:34.773,STABILIZE,-35.3632621,149.1652375,583950,0,-0.00012740236707031727,0.0009284039260819554,0.02493223175406456,0.00035126478178426623,0.00012770964531227946,0.001885225996375084,0,1,-1000,1,0,0,-1,2,0
18:48:34.974,STABILIZE,-35.3632621,149.1652375,583950,0,-0.00012740236707031727,0.0009284039260819554,0.02493223175406456,0.00035126478178426623,0.00012770964531227946,0.001885225996375084,0,1,-1000,1,0,0,-1,2,0
18:48:35.175,STABILIZE,-35.3632621,149.1652375,583950,0,-0.00012740236707031727,0.0009284039260819554,0.02493223175406456,0.00035126478178426623,0.00012770964531227946,0.001885225996375084,0,1,-1000,1,0,0,-1,2,0
18:48:35.376,STABILIZE,-35.3632621,149.1652375,583950,0,-0.00012740236707031727,0.0009284039260819554,0.02493223175406456,0.00035126478178426623,0.00012770964531227946,0.001885225996375084,0,1,-1000,0,0,0,-1,2,0
18:48:35.578,STABILIZE,-35.3632621,149.1652375,583950,0,-0.0004731692315544933,0.0009085348574444652,0.02389366924762726,0.00011110445484519005,0.00029703357722610235,0.001812945818528533,0,1,-1000,0,0,0,-1,2,0
18:48:35.779,STABILIZE,-35.3632621,149.1652375,583950,0,-0.0004731692315544933,0.0009085348574444652,0.02389366924762726,0.00011110445484519005,0.00029703357722610235,0.001812945818528533,0,1,-1000,0,0,0,-1,2,0
18:48:35.980,STABILIZE,-35.3632621,149.1652375,583950,0,-0.0004731692315544933,0.0009085348574444652,0.02389366924762726,0.00011110445484519005,0.00029703357722610235,0.001812945818528533,0,1,-1000,0,0,0,-1,2,0
18:48:36.181,STABILIZE,-35.3632621,149.1652375,583950,0,-0.0004731692315544933,0.0009085348574444652,0.02389366924762726,0.00011110445484519005,0.00029703357722610235,0.001812945818528533,0,1,-1000,0,0,0,-1,2,0
18:48:36.382,STABILIZE,-35.3632621,149.1652375,583950,0,-0.0004731692315544933,0.0009085348574444652,0.02389366924762726,0.00011110445484519005,0.00029703357722610235,0.001812945818528533,0,1,-1000,0,0,0,-1,2,0
18:48:36.584,STABILIZE,-35.3632621,149.1652375,583950,0,-0.0004731692315544933,0.0009085348574444652,0.02389366924762726,0.00011110445484519005,0.00029703357722610235,0.001812945818528533,0,1,-1000,0,0,0,-1,2,0
18:48:36.786,STABILIZE,-35.3632621,149.1652375,583950,0,-0.0006226229597814381,0.0009004433522932231,0.02350197359919548,0.00022874015849083662,0.00022313615772873163,0.0016663679853081703,0,1,-1000,0,0,0,-1,2,0
18:48:36.987,STABILIZE,-35.3632621,149.1652375,583940,0,-0.0006226229597814381,0.0009004433522932231,0.02350197359919548,0.00022874015849083662,0.00022313615772873163,0.0016663679853081703,0,1,-1000,0,1,0,-1,3,1
18:48:37.188,STABILIZE,-35.3632621,149.1652375,583940,0,-0.0006226229597814381,0.0009004433522932231,0.02350197359919548,0.00022874015849083662,0.00022313615772873163,0.0016663679853081703,0,1,-1000,0,0,0,-1,3,1
18:48:37.389,STABILIZE,-35.3632621,149.1652375,583940,0,-0.0004668828914873302,0.000914701959118247,0.023221271112561226,0.00017952686175704002,0.00026011408772319555,0.0018182802014052868,0,2,-1000,0,0,1,-1,3,1
18:48:37.590,STABILIZE,-35.3632621,149.1652376,583930,0,-0.0005336159374564886,0.0009224397363141179,0.023125719279050827,0.0002306634560227394,6.81113451719284e-05,0.001752081559970975,0,2,-1000,0,0,1,-1,2,1
18:48:37.791,STABILIZE,-35.3632621,149.1652376,583930,0,-0.0005336159374564886,0.0009224397363141179,0.023125719279050827,0.0002306634560227394,6.81113451719284e-05,0.001752081559970975,0,2,-1000,0,0,1,-1,2,1
18:48:37.992,STABILIZE,-35.3632621,149.1652376,583930,0,-0.0005336159374564886,0.0009224397363141179,0.023125719279050827,0.0002306634560227394,6.81113451719284e-05,0.001752081559970975,0,1,-1000,0,0,1,-1,2,1
18:48:38.193,STABILIZE,-35.3632621,149.1652376,583930,0,-0.0005336159374564886,0.0009224397363141179,0.023125719279050827,0.0002306634560227394,6.81113451719284e-05,0.001752081559970975,0,1,-1000,0,0,1,-1,2,1
18:48:38.396,STABILIZE,-35.3632621,149.1652376,583930,0,-0.0005336159374564886,0.0009224397363141179,0.023125719279050827,0.0002306634560227394,6.81113451719284e-05,0.001752081559970975,0,1,-1000,0,0,1,-1,2,1
18:48:38.598,STABILIZE,-35.3632621,149.1652376,583930,0,-0.0005336159374564886,0.0009224397363141179,0.023125719279050827,0.0002306634560227394,6.81113451719284e-05,0.001752081559970975,0,1,-1000,0,0,1,-1,2,1
18:48:38.800,STABILIZE,-35.3632621,149.1652375,583930,0,-0.0005336159374564886,0.0009224397363141179,0.023125719279050827,0.0002306634560227394,6.81113451719284e-05,0.001752081559970975,0,1,-1000,0,0,0,-1,2,1
18:48:39.001,STABILIZE,-35.3632621,149.1652375,583930,0,-0.0005336159374564886,0.0009224397363141179,0.023125719279050827,0.0002306634560227394,6.81113451719284e-05,0.001752081559970975,0,1,-1000,0,0,0,-1,2,1
18:48:39.203,STABILIZE,-35.3632622,149.1652375,583930,0,-0.000865106179844588,0.000947158841881901,0.022643107920885086,0.00012164877261966467,0.00025575474137440324,0.001661865971982479,0,1,-1000,0,0,0,-1,1,1
18:48:39.404,STABILIZE,-35.3632622,149.1652375,583930,0,-0.000865106179844588,0.000947158841881901,0.022643107920885086,0.00012164877261966467,0.00025575474137440324,0.001661865971982479,0,1,-1000,0,1,0,-1,1,1
18:48:39.605,STABILIZE,-35.3632622,149.1652375,583930,0,-0.0009416177636012435,0.000952583272010088,0.022527305409312248,0.0002474211505614221,0.0003089555539190769,0.0017092479392886162,0,1,-1000,0,1,0,-1,1,1
18:48:39.806,STABILIZE,-35.3632622,149.1652375,583930,0,-0.0009416177636012435,0.000952583272010088,0.022527305409312248,0.0002474211505614221,0.0003089555539190769,0.0017092479392886162,0,1,-1000,0,1,0,-1,1,1
18:48:40.007,STABILIZE,-35.3632622,149.1652375,583920,0,-0.0009416177636012435,0.000952583272010088,0.022527305409312248,0.0002474211505614221,0.0003089555539190769,0.0017092479392886162,0,2,-1000,0,0,0,-1,1,1
18:48:40.208,STABILIZE,-35.3632622,149.1652375,583920,0,-0.0009416177636012435,0.000952583272010088,0.022527305409312248,0.0002474211505614221,0.0003089555539190769,0.0017092479392886162,0,2,-1000,0,0,0,-1,1,1
18:48:40.410,STABILIZE,-35.3632622,149.1652375,583920,0,-0.0009416177636012435,0.000952583272010088,0.022527305409312248,0.0002474211505614221,0.0003089555539190769,0.0017092479392886162,0,2,-1000,0,0,0,-1,1,1
18:48:40.611,STABILIZE,-35.3632622,149.1652375,583920,0,-0.0009416177636012435,0.000952583272010088,0.022527305409312248,0.0002474211505614221,0.0003089555539190769,0.0017092479392886162,0,2,-1000,0,0,0,-1,1,1
18:48:40.813,STABILIZE,-35.3632622,149.1652375,583920,0,-0.0008316222811117768,0.000981473014689982,0.02220199443399906,0.00020425044931471348,0.00024768750881776214,0.0014736317098140717,0,2,-1000,0,0,0,-1,2,2
18:48:41.015,STABILIZE,-35.3632622,149.1652375,583920,0,-0.0008316222811117768,0.000981473014689982,0.02220199443399906,0.00020425044931471348,0.00024768750881776214,0.0014736317098140717,0,1,-1000,0,0,0,-1,2,2
18:48:41.216,STABILIZE,-35.3632622,149.1652375,583910,0,-0.0008865244453772902,0.0009719501249492168,0.022146930918097496,0.0002821553498506546,0.00031739549012854695,0.0016794169787317514,0,1,-1000,0,0,0,-1,2,2
18:48:41.417,STABILIZE,-35.3632622,149.1652375,583910,0,-0.0008865244453772902,0.0009719501249492168,0.022146930918097496,0.0002821553498506546,0.00031739549012854695,0.0016794169787317514,0,1,-1000,0,0,0,-1,1,1
18:48:41.619,STABILIZE,-35.3632622,149.1652375,583910,0,-0.0009730732417665422,0.0009891364024952054,0.022050710394978523,0.0003780911210924387,0.0002394939074292779,0.0015075348783284426,0,1,-1000,0,0,0,-1,1,1
18:48:41.820,STABILIZE,-35.3632622,149.1652375,583910,0,-0.0009730732417665422,0.0009891364024952054,0.022050710394978523,0.0003780911210924387,0.0002394939074292779,0.0015075348783284426,0,1,-1000,0,0,0,-1,1,1
18:48:42.021,STABILIZE,-35.3632622,149.1652375,583910,0,-0.0009730732417665422,0.0009891364024952054,0.022050710394978523,0.0003780911210924387,0.0002394939074292779,0.0015075348783284426,0,1,-1000,0,0,0,-1,1,1
18:48:42.222,STABILIZE,-35.3632622,149.1652375,583910,0,-0.0009730732417665422,0.0009891364024952054,0.022050710394978523,0.0003780911210924387,0.0002394939074292779,0.0015075348783284426,0,1,-1000,0,0,0,-1,1,1
18:48:42.425,STABILIZE,-35.3632622,149.1652375,583910,0,-0.0009730732417665422,0.0009891364024952054,0.022050710394978523,0.0003780911210924387,0.0002394939074292779,0.0015075348783284426,0,1,-1000,0,0,0,-1,1,1
18:48:42.627,STABILIZE,-35.3632622,149.1652375,583910,0,-0.0009730732417665422,0.0009891364024952054,0.022050710394978523,0.0003780911210924387,0.0002394939074292779,0.0015075348783284426,0,1,-1000,0,0,0,-1,1,1
18:48:42.829,STABILIZE,-35.3632622,149.1652375,583910,0,-0.0011186186457052827,0.001002380857244134,0.021777337417006493,0.00019226351287215948,0.00028025812935084105,0.0014212450478225946,0,2,-1000,0,1,0,-1,1,1
18:48:43.030,STABILIZE,-35.3632622,149.1652375,583910,0,-0.0011186186457052827,0.001002380857244134,0.021777337417006493,0.00019226351287215948,0.00028025812935084105,0.0014212450478225946,0,2,-1000,0,1,0,-1,1,1
18:48:43.231,AUTO,-35.3632622,149.1652375,583910,0,-0.0011429802980273962,0.0010022216010838747,0.021733427420258522,0.00022175646154209971,0.0003277998766861856,0.001538311131298542,0,1,-1000,1,1,1,-1,1,1
18:48:43.432,AUTO,-35.3632622,149.1652375,583910,8,-0.001159133156761527,0.0010052765719592571,0.021706167608499527,0.00019101001089438796,0.0002716344897635281,0.0016747514018788934,0,2,-1000,1,0,1,-1,1,1
18:48:43.633,AUTO,-35.3632622,149.1652375,583910,8,-0.000857741863001138,0.0010043815709650517,0.021659638732671738,-0.0005874135531485081,0.00033681036438792944,0.0015449848724529147,0,-1,-1005,0,0,0,-1,1,0
18:48:43.835,AUTO,-35.3632622,149.1652375,583910,8,-0.0008609406650066376,0.0010167863219976425,0.021624719724059105,0.00028091762214899063,0.00028547889087349176,0.0015224190428853035,0,1,-1000,0,0,1,-1,0,0
