,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG
13:27:39.444,200.0,0.25,0.1,1000.0,30.0,0.0,15900.0,1000.0,14316.0,2390.0,0.0,1450.0,9.6,0.0,0.0
13:27:43.466,7200.0,0.25,0.1,1000.0,30.0,3.9,17000.0,1000.0,0.0,30.0,0.0,1550.0,0.8,0.0,0.0
13:27:47.499,37346.0,0.25,0.1,1000.0,30.0,5.1,18000.0,1000.0,32000.0,480.0,0.0,1400.0,8.2,0.0,0.0
13:27:51.021,30655.0,0.25,0.1,1000.0,30.0,2.9,12500.0,1000.0,5694.0,0.0,0.0,1300.0,8.1,0.0,0.0
13:27:55.037,55066.0,0.25,0.1,1000.0,30.0,1.5,500.0,1000.0,11495.0,3000.0,0.0,800.0,1.2,0.0,0.0
13:27:59.073,300000.0,0.25,0.1,1000.0,30.0,3.8,11000.0,1000.0,10090.0,0.0,0.0,2000.0,8.4,0.0,0.0
13:28:03.090,200.0,0.25,0.1,1000.0,30.0,0.0,500.0,1000.0,0.0,90.0,0.0,0.0,1.3,0.0,0.0
13:28:07.122,94802.0,0.25,0.1,1000.0,30.0,4.3,15200.0,1000.0,23478.0,2840.0,0.0,1400.0,10.1,0.0,0.0
13:28:11.141,88404.0,0.25,0.1,1000.0,30.0,1.2,17300.0,1000.0,20346.0,2710.0,0.0,1400.0,2.2,0.0,0.0
13:28:15.158,136086.0,0.25,0.1,1000.0,30.0,5.0,500.0,1000.0,0.0,2140.0,0.0,2000.0,8.7,0.0,0.0
13:28:19.177,200.0,0.25,0.1,1000.0,30.0,4.3,18000.0,1000.0,27042.0,3000.0,0.0,1350.0,10.1,0.0,0.0
13:28:23.196,80574.0,0.25,0.1,1000.0,30.0,2.1,6900.0,1000.0,32000.0,3000.0,0.0,950.0,2.7,0.0,0.0
13:28:27.235,279355.0,0.25,0.1,1000.0,30.0,5.1,18000.0,1000.0,0.0,2780.0,0.0,2000.0,10.1,0.0,0.0
13:28:31.259,100217.0,0.25,0.1,1000.0,30.0,0.8,500.0,1000.0,32000.0,2550.0,0.0,2000.0,4.3,0.0,0.0
13:28:35.279,94409.0,0.25,0.1,1000.0,30.0,1.1,14900.0,1000.0,0.0,1540.0,0.0,1700.0,4.4,0.0,0.0
13:28:39.302,200.0,0.25,0.1,1000.0,30.0,3.5,7000.0,1000.0,18349.0,2300.0,0.0,0.0,7.5,0.0,0.0
13:28:43.339,139089.0,0.25,0.1,1000.0,30.0,5.1,11700.0,1000.0,32000.0,2050.0,0.0,800.0,6.6,0.0,0.0
13:28:47.364,180432.0,0.25,0.1,1000.0,30.0,2.4,9100.0,1000.0,0.0,1450.0,0.0,0.0,1.3,0.0,0.0
13:28:51.399,300000.0,0.25,0.1,1000.0,30.0,1.4,4600.0,1000.0,4300.0,2230.0,0.0,2000.0,10.1,0.0,0.0
13:28:55.421,52677.0,0.25,0.1,1000.0,30.0,1.0,2100.0,1000.0,20175.0,670.0,0.0,2000.0,0.5,0.0,0.0
13:28:59.436,40363.0,0.25,0.1,1000.0,30.0,5.1,18000.0,1000.0,7723.0,1280.0,0.0,250.0,0.5,0.0,0.0
13:29:03.455,111314.0,0.25,0.1,1000.0,30.0,0.0,2100.0,1000.0,0.0,760.0,0.0,1850.0,0.5,0.0,0.0
13:29:07.475,108497.0,0.25,0.1,1000.0,30.0,0.0,4500.0,1000.0,8312.0,1570.0,0.0,600.0,4.8,0.0,0.0
13:29:11.498,162216.0,0.25,0.1,1000.0,30.0,2.1,500.0,1000.0,32000.0,3000.0,0.0,1150.0,5.4,0.0,0.0
13:29:15.046,300000.0,0.25,0.1,1000.0,30.0,5.1,18000.0,1000.0,0.0,1560.0,0.0,200.0,10.1,0.0,0.0
13:29:19.070,204955.0,0.25,0.1,1000.0,30.0,2.5,9000.0,1000.0,24081.0,3000.0,0.0,1800.0,8.3,0.0,0.0
13:29:23.103,300000.0,0.25,0.1,1000.0,30.0,0.0,3200.0,1000.0,14647.0,80.0,0.0,250.0,9.6,0.0,0.0
