,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
01:07:32.584,63929.0,0.2,1.2,-8.9,0.25,0.6,0.0,29708.0,670.0,1.0
01:07:37.198,63686.0,0.2,0.9,-8.9,0.25,1.3,0.0,12091.0,690.0,1.0
01:07:42.835,115562.0,0.2,1.2,-8.1,0.25,0.3,0.0,25659.0,250.0,1.0
01:07:47.523,14921.0,0.4,0.4,-9.4,0.25,3.8,0.0,10374.0,750.0,1.0
01:07:52.679,20101.0,0.3,0.2,2.3,0.25,2.4,0.0,10657.0,310.0,1.0
01:07:57.294,37620.0,0.3,0.3,-8.1,0.25,1.1,0.0,17278.0,280.0,1.0
01:08:03.005,14638.0,0.3,0.9,-9.8,0.25,0.8,0.0,8332.0,60.0,1.0
01:08:08.805,816.0,0.2,0.9,-8.7,0.25,3.7,0.0,17097.0,210.0,1.0
01:08:13.492,13216.0,0.2,0.5,-6.9,0.25,0.2,0.0,2461.0,670.0,1.0
01:08:19.259,241452.0,0.4,1.2,-5.3,0.25,0.3,0.0,10374.0,210.0,1.0
01:08:25.015,119440.0,0.2,0.9,-3.3,0.25,0.4,0.0,2448.0,590.0,1.0
01:08:30.736,93287.0,0.4,0.5,-8.2,0.25,0.6,0.0,8367.0,500.0,1.0
01:08:35.399,18819.0,0.2,0.9,-2.4,0.25,0.6,0.0,685.0,560.0,1.0
01:08:41.099,14961.0,0.4,0.7,-9.4,0.25,1.6,0.0,25580.0,570.0,1.0
01:08:46.807,24478.0,0.3,0.5,-4.8,0.25,1.8,0.0,1650.0,500.0,1.0
01:08:51.460,151441.0,0.4,0.5,-4.2,0.25,0.8,0.0,1731.0,110.0,1.0
01:08:56.989,51078.0,0.9,0.2,-5.8,0.25,3.2,0.0,6720.0,40.0,1.0
01:09:01.658,49351.0,0.7,0.7,-0.8,0.25,2.6,0.0,4678.0,240.0,1.0
01:09:06.827,148216.0,0.4,1.5,-3.9,0.25,1.0,0.0,17319.0,320.0,1.0
01:09:11.512,9756.0,0.2,1.5,-4.3,0.25,1.3,0.0,6520.0,100.0,1.0
01:09:16.669,13067.0,0.5,1.4,-9.0,0.25,1.2,0.0,139.0,260.0,1.0
01:09:21.371,42641.0,0.4,1.4,-6.5,0.25,1.1,0.0,5579.0,530.0,1.0
01:09:27.275,166090.0,1.1,0.5,-7.4,0.25,0.4,0.0,6110.0,40.0,1.0
01:09:32.827,35199.0,0.7,0.7,-7.8,0.25,3.5,0.0,13089.0,150.0,1.0
01:09:37.650,60764.0,0.7,0.7,-9.6,0.25,1.9,0.0,9082.0,840.0,1.0
01:09:42.814,59051.0,0.3,0.2,7.7,0.25,1.1,0.0,1668.0,40.0,1.0
01:09:47.544,102718.0,0.2,0.5,0.3,0.25,1.1,0.0,11410.0,30.0,1.0
01:09:52.724,22459.0,0.5,0.4,-6.9,0.25,2.4,0.0,17417.0,350.0,1.0
01:09:57.533,234452.0,0.5,0.4,1.3,0.25,1.1,0.0,817.0,410.0,1.0
01:10:02.772,107120.0,0.2,0.2,-5.6,0.25,4.4,0.0,5672.0,10.0,1.0
01:10:07.472,78892.0,0.5,0.2,-9.6,0.25,1.6,0.0,19802.0,410.0,1.0
01:10:12.980,41905.0,0.2,0.7,6.5,0.25,0.6,0.0,116.0,290.0,1.0
01:10:17.575,59129.0,0.7,0.3,-9.9,0.25,0.6,0.0,14476.0,350.0,1.0
01:10:22.836,32200.0,0.9,0.2,-8.8,0.25,0.1,0.0,20031.0,510.0,1.0
01:10:27.602,115934.0,0.7,0.4,-4.8,0.25,0.6,0.0,5327.0,30.0,1.0
01:10:32.853,72158.0,0.5,0.7,-9.7,0.25,3.4,0.0,14655.0,80.0,1.0
01:10:37.635,98554.0,0.2,0.9,5.9,0.25,1.6,0.0,2047.0,10.0,1.0
01:10:42.830,98983.0,0.2,1.3,-8.8,0.25,1.1,0.0,14363.0,160.0,1.0
01:10:47.590,12842.0,0.9,0.4,-9.0,0.25,0.4,0.0,18185.0,680.0,1.0
