,A.LAND1
11:18:12.761,-1.0
11:18:12.963,-1.0
11:18:13.164,-1.0
11:18:13.368,-1.0
11:18:13.569,-1.0
11:18:13.771,-1.0
11:18:13.974,-1.0
11:18:14.176,-1.0
11:18:14.380,-1.0
11:18:14.581,-1.0
11:18:14.785,-1.0
11:18:14.987,-1.0
11:18:15.189,-1.0
11:18:15.392,-1.0
11:18:15.594,-1.0
11:18:15.797,-1.0
11:18:16.001,-1.0
11:18:16.204,-1.0
11:18:16.406,-1.0
11:18:16.608,-1.0
11:18:16.810,-1.0
11:18:17.012,-1.0
11:18:17.214,-1.0
11:18:17.417,-1.0
11:18:17.618,-1.0
11:18:17.820,-1.0
11:18:18.024,-1.0
11:18:18.227,-1.0
11:18:18.430,-1.0
11:18:18.632,-1.0
11:18:18.833,-1.0
11:18:19.036,-1.0
11:18:19.241,-1.0
11:18:19.443,-1.0
11:18:19.645,-1.0
11:18:19.847,-1.0
11:18:20.049,-1.0
11:18:20.251,-1.0
11:18:20.453,-1.0
11:18:20.656,-1.0
11:18:20.858,-1.0
11:18:21.059,-1.0
11:18:21.260,-1.0
11:18:21.462,-1.0
11:18:21.665,-1.0
11:18:21.869,-1.0
11:18:22.072,-1.0
11:18:22.274,-1.0
11:18:22.476,-1.0
11:18:22.678,-1.0
11:18:22.882,-1.0
11:18:23.084,-1.0
11:18:23.286,-1.0
11:18:23.487,-1.0
11:18:23.689,-1.0
11:18:23.893,-1.0
11:18:24.095,-1.0
11:18:24.296,-1.0
11:18:24.497,-1.0
11:18:24.699,-1.0
11:18:24.901,-1.0
11:18:25.102,-1.0
11:18:25.304,-1.0
11:18:25.505,-1.0
11:18:25.708,-1.0
11:18:25.915,-1.0
11:18:26.118,-1.0
11:18:26.320,-1.0
11:18:26.523,-1.0
11:18:26.724,-1.0
11:18:26.926,-1.0
11:18:27.127,-1.0
11:18:27.329,-1.0
11:18:27.531,-1.0
11:18:27.735,-1.0
11:18:27.940,-1.0
11:18:28.142,-1.0
11:18:28.345,-1.0
11:18:28.548,-1.0
11:18:28.752,-1.0
11:18:28.955,-1.0
11:18:29.157,-1.0
11:18:29.363,-1.0
11:18:29.567,-1.0
11:18:29.770,-1.0
11:18:29.972,-1.0
11:18:30.175,-1.0
11:18:30.377,-1.0
11:18:30.579,-1.0
11:18:30.781,-1.0
11:18:30.984,-1.0
11:18:31.186,-1.0
11:18:31.388,-1.0
11:18:31.591,-1.0
11:18:31.795,-1.0
11:18:31.998,-1.0
11:18:32.199,-1.0
11:18:32.401,-1.0
11:18:32.606,-1.0
11:18:32.807,-1.0
11:18:33.009,-1.0
11:18:33.210,-1.0
11:18:33.411,-1.0
11:18:33.613,-1.0
11:18:33.822,-1.0
11:18:34.025,-1.0
11:18:34.226,-1.0
11:18:34.430,-1.0
11:18:34.633,-1.0
11:18:34.834,-1.0
11:18:35.035,-1.0
11:18:35.237,-1.0
11:18:35.440,-1.0
11:18:35.641,-1.0
11:18:35.845,-1.0
11:18:36.048,-1.0
11:18:36.251,-1.0
11:18:36.453,-1.0
11:18:36.654,-1.0
11:18:36.857,-1.0
11:18:37.059,-1.0
11:18:37.260,-1.0
11:18:37.462,-1.0
11:18:37.665,-1.0
