time_stamp,MODE_LAND,relative_alt,vx,vy,vz
11:18:12.760,0,0,0,0,0
11:18:12.962,0,0,-1,0,0
11:18:13.164,0,0,-1,0,0
11:18:13.367,0,0,-1,0,0
11:18:13.569,0,0,-1,0,0
11:18:13.770,0,0,-1,0,0
11:18:13.972,0,0,-1,0,0
11:18:14.175,0,0,-1,0,0
11:18:14.377,0,0,-1,0,0
11:18:14.581,0,0,-1,0,0
11:18:14.783,0,0,-2,1,-1
11:18:14.987,0,0,-1,0,-4
11:18:15.188,0,17,-1,0,-4
11:18:15.392,0,17,-1,0,-4
11:18:15.594,0,17,-1,0,-4
11:18:15.796,0,17,-1,0,-4
11:18:15.999,0,17,-1,0,-4
11:18:16.203,0,17,-1,0,-4
11:18:16.405,0,17,-1,0,-4
11:18:16.606,0,17,-1,0,-4
11:18:16.809,0,30,0,0,-3
11:18:17.011,0,33,0,0,-3
11:18:17.213,0,34,0,0,-2
11:18:17.416,0,34,0,0,-2
11:18:17.618,0,34,0,0,-2
11:18:17.819,0,34,0,0,-2
11:18:18.021,0,34,0,0,-2
11:18:18.226,0,34,0,0,-2
11:18:18.429,0,34,0,0,-2
11:18:18.631,0,34,0,0,-2
11:18:18.833,0,35,0,0,-2
11:18:19.034,0,101,0,1,-43
11:18:19.240,0,101,0,1,-43
11:18:19.443,0,101,0,1,-43
11:18:19.644,0,101,0,1,-43
11:18:19.845,0,101,0,1,-43
11:18:20.049,0,101,0,1,-43
11:18:20.250,0,101,0,1,-43
11:18:20.453,0,101,0,1,-43
11:18:20.655,0,632,2,3,-119
11:18:20.857,0,2070,7,21,-149
11:18:21.059,0,2454,9,32,-149
11:18:21.260,0,2454,9,32,-149
11:18:21.461,0,2454,9,32,-149
11:18:21.664,0,2454,9,32,-149
11:18:21.867,0,2454,9,32,-149
11:18:22.071,0,2454,9,32,-149
11:18:22.273,0,2454,9,32,-149
11:18:22.475,0,2454,9,32,-149
11:18:22.678,0,2454,9,32,-149
11:18:22.879,0,3968,15,70,-146
