,A.LAND1
10:44:18.475,-1.0
10:44:18.676,-1.0
10:44:18.884,-1.0
10:44:19.086,-1.0
10:44:19.289,-1.0
10:44:19.491,-1.0
10:44:19.692,-1.0
10:44:19.894,-1.0
10:44:20.096,-1.0
10:44:20.300,-1.0
10:44:20.502,-1.0
10:44:20.703,-1.0
10:44:20.904,-1.0
10:44:21.106,-1.0
10:44:21.308,-1.0
10:44:21.512,-1.0
10:44:21.714,-1.0
10:44:21.916,-1.0
10:44:22.119,-1.0
10:44:22.321,-1.0
10:44:22.523,-1.0
10:44:22.724,-1.0
10:44:22.929,-1.0
10:44:23.130,-1.0
10:44:23.332,-1.0
10:44:23.534,-1.0
10:44:23.736,-1.0
10:44:23.937,-1.0
10:44:24.139,-1.0
10:44:24.340,-1.0
10:44:24.541,-1.0
10:44:24.742,-1.0
10:44:24.946,-1.0
10:44:25.149,-1.0
10:44:25.350,-1.0
10:44:25.552,-1.0
10:44:25.754,-1.0
10:44:25.956,-1.0
10:44:26.157,-1.0
10:44:26.361,-1.0
10:44:26.562,-1.0
10:44:26.763,-1.0
10:44:26.966,-1.0
10:44:27.170,-1.0
10:44:27.374,-1.0
10:44:27.576,-1.0
10:44:27.779,-1.0
10:44:27.981,-1.0
10:44:28.183,-1.0
10:44:28.385,-1.0
10:44:28.587,-1.0
10:44:28.789,-1.0
10:44:28.992,-1.0
10:44:29.193,-1.0
10:44:29.396,-1.0
10:44:29.597,-1.0
10:44:29.801,-1.0
10:44:30.003,-1.0
10:44:30.210,-1.0
10:44:30.411,-1.0
10:44:30.612,-1.0
10:44:30.814,-1.0
10:44:31.016,-1.0
10:44:31.218,-1.0
10:44:31.420,-1.0
10:44:31.621,-1.0
10:44:31.824,-1.0
10:44:32.027,-1.0
10:44:32.228,-1.0
10:44:32.432,-1.0
10:44:32.635,-1.0
10:44:32.839,-1.0
10:44:33.041,-1.0
10:44:33.245,-1.0
10:44:33.449,-1.0
10:44:33.653,-1.0
10:44:33.855,-1.0
10:44:34.059,-1.0
10:44:34.264,-1.0
10:44:34.465,-1.0
10:44:34.667,-1.0
10:44:34.873,-1.0
10:44:35.075,-1.0
10:44:35.277,-1.0
10:44:35.482,-1.0
10:44:35.686,-1.0
10:44:35.889,-1.0
10:44:36.090,-1.0
10:44:36.294,-1.0
10:44:36.496,-1.0
10:44:36.697,-1.0
10:44:36.901,-1.0
10:44:37.103,-1.0
10:44:37.306,-1.0
10:44:37.508,-1.0
10:44:37.710,-1.0
10:44:37.914,-1.0
10:44:38.119,-1.0
10:44:38.321,-1.0
10:44:38.526,-1.0
10:44:38.728,-1.0
10:44:38.931,-1.0
10:44:39.133,-1.0
10:44:39.336,-1.0
10:44:39.542,-1.0
10:44:39.743,-1.0
10:44:39.945,-1.0
10:44:40.150,-1.0
10:44:40.352,-1.0
10:44:40.554,-1.0
10:44:40.755,-1.0
10:44:40.960,-1.0
10:44:41.162,-1.0
10:44:41.364,-1.0
10:44:41.565,-1.0
10:44:41.768,-1.0
10:44:41.969,-1.0
10:44:42.172,-1.0
10:44:42.374,-1.0
10:44:42.576,-1.0
10:44:42.777,-1.0
10:44:42.986,-1.0
10:44:43.188,-1.0
10:44:43.390,-1.0
10:44:43.592,-1.0
10:44:43.795,-1.0
10:44:43.999,-1.0
10:44:44.202,-1.0
10:44:44.407,-1.0
10:44:44.608,-1.0
10:44:44.809,-1.0
10:44:45.013,-1.0
10:44:45.214,-1.0
10:44:45.418,-1.0
10:44:45.619,-1.0
10:44:45.820,-1.0
10:44:46.025,-1.0
10:44:46.227,-1.0
10:44:46.428,-1.0
10:44:46.630,-1.0
10:44:46.833,-1.0
10:44:47.035,-1.0
10:44:47.237,-1.0
10:44:47.439,-1.0
10:44:47.641,-1.0
10:44:47.844,-1.0
10:44:48.046,-1.0
10:44:48.248,-1.0
10:44:48.449,-1.0
10:44:48.651,-1.0
10:44:48.853,-1.0
10:44:49.055,-1.0
10:44:49.259,-1.0
10:44:49.465,-1.0
10:44:49.671,-1.0
10:44:49.872,-1.0
10:44:50.075,-1.0
10:44:50.280,-1.0
10:44:50.481,-1.0
10:44:50.682,-1.0
10:44:50.886,-1.0
10:44:51.090,-1.0
10:44:51.293,-1.0
10:44:51.495,-1.0
10:44:51.696,-1.0
10:44:51.898,-1.0
10:44:52.099,-1.0
10:44:52.302,-1.0
10:44:52.503,-1.0
10:44:52.704,-1.0
10:44:52.909,-1.0
10:44:53.111,-1.0
10:44:53.317,-1.0
10:44:53.519,-1.0
10:44:53.722,-1.0
10:44:53.926,-1.0
10:44:54.127,-1.0
10:44:54.330,-1.0
10:44:54.532,-1.0
10:44:54.733,-1.0
10:44:54.937,-1.0
10:44:55.140,-1.0
10:44:55.342,-1.0
10:44:55.544,-1.0
10:44:55.748,-1.0
10:44:55.950,-1.0
10:44:56.153,-1.0
10:44:56.356,-1.0
10:44:56.558,-1.0
10:44:56.760,-1.0
10:44:56.963,-1.0
10:44:57.167,-1.0
10:44:57.370,-1.0
10:44:57.572,-1.0
10:44:57.774,-1.0
10:44:57.975,-1.0
10:44:58.177,-1.0
10:44:58.379,-1.0
10:44:58.583,-1.0
10:44:58.784,-1.0
10:44:58.994,1.0
10:44:59.198,1.0
10:44:59.400,1.0
10:44:59.604,1.0
10:44:59.807,1.0
10:45:00.019,1.0
10:45:00.220,1.0
10:45:00.422,1.0
10:45:00.626,1.0
10:45:00.828,1.0
10:45:01.032,1.0
10:45:01.236,1.0
10:45:01.438,1.0
10:45:01.640,1.0
10:45:01.843,1.0
10:45:02.046,1.0
10:45:02.249,1.0
10:45:02.452,1.0
10:45:02.654,0.917
10:45:02.856,0.889
10:45:03.063,0.889
10:45:03.265,0.889
10:45:03.466,0.889
10:45:03.668,0.889
10:45:03.869,0.889
10:45:04.071,0.889
10:45:04.273,0.889
