time_stamp,MODE_LAND,relative_alt,vx,vy,vz
10:44:18.474,0,0,0,1,1
10:44:18.676,0,0,-1,1,1
10:44:18.881,0,0,-1,1,1
10:44:19.086,0,0,-1,1,1
10:44:19.288,0,0,-1,1,1
10:44:19.490,0,0,-1,1,1
10:44:19.692,0,0,-1,1,1
10:44:19.893,0,0,-1,1,1
10:44:20.095,0,0,-1,1,1
10:44:20.298,0,0,-2,1,0
10:44:20.501,0,8,-2,1,0
10:44:20.703,0,8,-2,1,0
10:44:20.904,0,8,-2,1,0
10:44:21.105,0,8,-2,1,0
10:44:21.308,0,8,-2,1,0
10:44:21.509,0,8,-2,1,0
10:44:21.713,0,8,-2,1,0
10:44:21.915,0,8,-2,1,0
10:44:22.119,0,8,-2,1,0
10:44:22.320,0,8,-2,1,0
10:44:22.522,0,16,0,0,0
10:44:22.724,0,17,0,0,0
10:44:22.925,0,17,0,0,0
10:44:23.130,0,17,0,0,0
10:44:23.332,0,17,0,0,0
10:44:23.534,0,17,0,0,0
10:44:23.735,0,17,0,0,0
10:44:23.937,0,17,0,0,0
10:44:24.138,0,17,0,0,0
10:44:24.340,0,18,0,0,0
10:44:24.541,0,24,0,0,-11
10:44:24.742,0,99,0,0,-46
10:44:24.945,0,99,0,0,-46
10:44:25.149,0,99,0,0,-46
10:44:25.350,0,99,0,0,-46
10:44:25.551,0,99,0,0,-46
10:44:25.753,0,99,0,0,-46
10:44:25.955,0,99,0,0,-46
10:44:26.157,0,99,0,0,-46
10:44:26.359,0,775,0,0,-128
10:44:26.562,0,2252,3,22,-149
10:44:26.763,0,2638,5,33,-149
10:44:26.965,0,2638,5,33,-149
10:44:27.168,0,2638,5,33,-149
10:44:27.372,0,2638,5,33,-149
10:44:27.575,0,2638,5,33,-149
10:44:27.777,0,2638,5,33,-149
10:44:27.981,0,2638,5,33,-149
10:44:28.182,0,2638,5,33,-149
10:44:28.384,0,4927,6,24,-149
10:44:28.586,0,5319,4,7,-148
10:44:28.788,0,5703,1,-13,-149
10:44:28.991,0,5703,1,-13,-149
10:44:29.193,0,5703,1,-13,-149
10:44:29.396,0,5703,1,-13,-149
10:44:29.597,0,5703,1,-13,-149
10:44:29.799,0,5703,1,-13,-149
10:44:30.002,0,5703,1,-13,-149
10:44:30.205,0,7466,-17,-62,-150
10:44:30.411,0,8249,-25,-55,-152
10:44:30.612,0,8641,-28,-45,-152
10:44:30.814,0,8641,-28,-45,-152
10:44:31.015,0,8641,-28,-45,-152
10:44:31.217,0,8641,-28,-45,-152
10:44:31.419,0,8641,-28,-45,-152
10:44:31.621,0,8641,-28,-45,-152
10:44:31.823,0,8641,-28,-45,-152
10:44:32.026,0,8641,-28,-45,-152
10:44:32.227,0,8641,-28,-45,-152
10:44:32.430,0,11355,37,36,-146
10:44:32.634,0,11731,49,33,-146
10:44:32.836,0,11731,49,33,-146
10:44:33.041,0,11731,49,33,-146
10:44:33.244,0,11731,49,33,-146
10:44:33.448,0,11731,49,33,-146
10:44:33.650,0,11731,49,33,-146
10:44:33.854,0,11731,49,33,-146
10:44:34.056,0,11731,49,33,-146
10:44:34.261,0,11731,49,33,-146
10:44:34.465,0,14062,11,-21,-153
10:44:34.667,0,14849,-9,-18,-153
10:44:34.869,0,14849,-9,-18,-153
10:44:35.075,0,14849,-9,-18,-153
10:44:35.276,0,14849,-9,-18,-153
10:44:35.480,0,14849,-9,-18,-153
10:44:35.685,0,14849,-9,-18,-153
10:44:35.888,0,14849,-9,-18,-153
10:44:36.090,0,14849,-9,-18,-153
10:44:36.292,0,14849,-9,-18,-153
10:44:36.495,0,16802,-22,13,-151
10:44:36.697,0,17975,-11,11,-152
10:44:36.898,0,17975,-11,11,-152
10:44:37.102,0,17975,-11,11,-152
10:44:37.304,0,17975,-11,11,-152
10:44:37.507,0,17975,-11,11,-152
10:44:37.709,0,17975,-11,11,-152
10:44:37.913,0,17975,-11,11,-152
10:44:38.117,0,17975,-11,11,-152
10:44:38.321,0,17975,-11,11,-152
10:44:38.522,0,20711,-1,0,-153
10:44:38.727,0,21103,-1,0,-153
10:44:38.929,0,21103,-1,0,-153
10:44:39.132,0,21103,-1,0,-153
10:44:39.335,0,21103,-1,0,-153
10:44:39.542,0,21103,-1,0,-153
10:44:39.743,0,21103,-1,0,-153
10:44:39.945,0,21103,-1,0,-153
10:44:40.147,0,21103,-1,0,-153
10:44:40.351,0,22666,-1,2,-153
10:44:40.553,0,23839,-1,4,-153
10:44:40.755,0,24230,-1,4,-153
10:44:40.957,0,24230,-1,4,-153
10:44:41.161,0,24230,-1,4,-153
10:44:41.364,0,24230,-1,4,-153
10:44:41.565,0,24230,-1,4,-153
10:44:41.767,0,24230,-1,4,-153
10:44:41.969,0,24230,-1,4,-153
10:44:42.170,0,24230,-1,4,-153
10:44:42.373,0,24230,-1,4,-153
10:44:42.576,0,26575,-4,0,-153
10:44:42.777,0,27356,-3,4,-153
10:44:42.980,0,27356,-3,4,-153
10:44:43.187,0,27356,-3,4,-153
10:44:43.390,0,27356,-3,4,-153
10:44:43.591,0,27356,-3,4,-153
10:44:43.795,0,27356,-3,4,-153
10:44:43.997,0,27356,-3,4,-153
10:44:44.201,0,27356,-3,4,-153
10:44:44.405,0,28909,-1,9,-152
10:44:44.608,0,30074,0,8,-153
10:44:44.809,0,30464,0,7,-153
10:44:45.012,0,30464,0,7,-153
10:44:45.214,0,30464,0,7,-153
10:44:45.417,0,30464,0,7,-153
10:44:45.619,0,30464,0,7,-153
10:44:45.820,0,30464,0,7,-153
10:44:46.023,0,30464,0,7,-153
10:44:46.227,0,30464,0,7,-153
10:44:46.428,0,31633,0,4,-153
10:44:46.630,0,33191,0,1,-153
10:44:46.832,0,33580,0,0,-153
10:44:47.034,0,33580,0,0,-153
10:44:47.237,0,33580,0,0,-153
10:44:47.438,0,33580,0,0,-153
10:44:47.641,0,33580,0,0,-153
10:44:47.843,0,33580,0,0,-153
10:44:48.045,0,33580,0,0,-153
10:44:48.247,0,33580,0,0,-153
10:44:48.449,0,33580,0,0,-153
10:44:48.650,0,36312,0,0,-153
10:44:48.852,0,36701,0,0,-153
10:44:49.055,0,36701,0,0,-153
10:44:49.258,0,36701,0,0,-153
10:44:49.460,0,36701,0,0,-153
10:44:49.668,0,36701,0,0,-153
10:44:49.872,0,36701,0,0,-153
10:44:50.074,0,36701,0,0,-153
10:44:50.278,0,38644,0,0,-153
10:44:50.480,0,39424,0,0,-153
10:44:50.682,0,39424,0,0,-153
10:44:50.885,0,39813,0,0,-153
10:44:51.089,0,39813,0,0,-153
10:44:51.291,0,39813,0,0,-153
10:44:51.494,0,39813,0,0,-153
10:44:51.695,0,39813,0,0,-153
10:44:51.897,0,39813,0,0,-153
10:44:52.099,0,39813,0,0,-153
10:44:52.301,0,40834,0,0,-153
10:44:52.503,0,42391,0,1,-153
10:44:52.704,0,42781,-1,1,-153
10:44:52.907,0,42781,-1,1,-153
10:44:53.111,0,42781,-1,1,-153
10:44:53.314,0,42781,-1,1,-153
10:44:53.518,0,42781,-1,1,-153
10:44:53.720,0,42781,-1,1,-153
10:44:53.925,0,42781,-1,1,-153
10:44:54.127,0,42781,-1,1,-153
10:44:54.328,0,44338,-1,1,-153
10:44:54.531,0,45510,-1,1,-153
10:44:54.733,0,45899,-1,1,-153
10:44:54.936,0,45899,-1,1,-153
10:44:55.139,0,45899,-1,1,-153
10:44:55.342,0,45899,-1,1,-153
10:44:55.543,0,45899,-1,1,-153
10:44:55.745,0,45899,-1,1,-153
10:44:55.950,0,45899,-1,1,-153
10:44:56.152,0,45899,-1,1,-153
10:44:56.355,0,47843,-1,1,-153
10:44:56.557,0,48622,-1,1,-153
10:44:56.759,0,49011,-1,1,-153
10:44:56.962,0,49011,-1,1,-153
10:44:57.165,0,49011,-1,1,-153
10:44:57.369,0,49011,-1,1,-153
