,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
04:09:56.426,93290.0,1.0,0.4,-2.3,0.25,5.1,0.0,19771.0,1000.0,1.0
04:10:00.481,104824.0,1.1,0.4,-7.8,0.25,1.0,0.0,0.0,0.0,1.0
04:10:04.503,169733.0,0.0,0.0,10.1,0.25,2.3,0.0,0.0,1000.0,1.0
04:10:08.019,200.0,0.4,0.9,10.1,0.25,4.5,0.0,7297.0,140.0,1.0
04:10:12.039,69823.0,0.8,2.0,-4.2,0.25,0.0,0.0,32000.0,1000.0,1.0
04:10:16.058,200.0,0.3,0.0,0.2,0.25,1.8,0.0,32000.0,0.0,1.0
04:10:20.087,185627.0,0.5,2.0,-0.3,0.25,5.1,0.0,13446.0,0.0,1.0
04:10:24.113,113386.0,1.1,1.5,-4.3,0.25,1.4,0.0,4043.0,830.0,1.0
04:10:28.139,236418.0,0.9,0.8,-0.7,0.25,1.1,0.0,11458.0,0.0,1.0
04:10:32.168,141525.0,1.1,1.4,7.6,0.25,1.2,0.0,20570.0,160.0,1.0
04:10:36.181,200.0,0.8,0.6,8.8,0.25,3.9,0.0,7282.0,100.0,1.0
04:10:40.199,82378.0,0.7,2.0,-0.8,0.25,5.1,0.0,17214.0,150.0,1.0
04:10:44.213,200.0,0.5,0.0,9.4,0.25,2.6,0.0,22171.0,0.0,1.0
04:10:48.239,174342.0,1.0,0.0,4.3,0.25,5.1,0.0,24293.0,0.0,1.0
04:10:52.266,281095.0,0.2,1.3,10.1,0.25,4.1,0.0,0.0,920.0,1.0
04:10:56.290,23370.0,0.6,1.4,1.0,0.25,0.7,0.0,6811.0,280.0,1.0
04:11:00.304,750.0,0.0,2.0,10.1,0.25,1.9,0.0,32000.0,60.0,1.0
04:11:04.326,140996.0,0.1,1.1,-5.6,0.25,2.9,0.0,0.0,180.0,1.0
04:11:08.346,200.0,0.8,1.3,10.1,0.25,2.8,0.0,15266.0,430.0,1.0
04:11:12.382,200.0,0.7,0.3,7.5,0.25,4.7,0.0,10778.0,1000.0,1.0
04:11:16.394,200.0,0.4,1.4,-8.8,0.25,0.8,0.0,3155.0,380.0,1.0
04:11:20.415,200.0,0.8,0.0,-5.9,0.25,0.5,0.0,32000.0,1000.0,1.0
04:11:24.448,300000.0,0.7,0.6,-0.0,0.25,4.7,0.0,22982.0,650.0,1.0
04:11:28.481,300000.0,0.3,1.3,-10.0,0.25,5.1,0.0,8529.0,0.0,1.0
04:11:32.511,296379.0,1.1,1.8,-0.1,0.25,0.0,0.0,15004.0,0.0,1.0
04:11:36.032,165505.0,0.0,0.8,-7.0,0.25,5.1,0.0,5012.0,710.0,1.0
04:11:40.050,200.0,0.5,0.0,6.8,0.25,5.1,0.0,0.0,970.0,1.0
04:11:44.088,129304.0,0.6,2.0,1.3,0.25,3.8,0.0,31130.0,290.0,1.0
04:11:48.119,300000.0,0.4,0.6,10.1,0.25,3.6,0.0,32000.0,910.0,1.0
04:11:52.152,300000.0,1.1,1.3,10.1,0.25,5.1,0.0,14764.0,0.0,1.0
04:11:56.170,200.0,0.4,2.0,-6.9,0.25,5.1,0.0,13114.0,430.0,1.0
04:12:00.205,243416.0,0.2,0.0,-10.0,0.25,2.1,0.0,16038.0,950.0,1.0
04:12:04.229,176507.0,0.7,0.4,1.1,0.25,3.2,0.0,28980.0,1000.0,1.0
04:12:08.252,63670.0,1.1,0.0,0.3,0.25,2.1,0.0,0.0,230.0,1.0
04:12:12.285,200.0,0.6,0.9,-10.0,0.25,0.0,0.0,10302.0,390.0,1.0
04:12:16.306,89155.0,1.1,1.4,7.7,0.25,0.0,0.0,4291.0,710.0,1.0
04:12:20.329,75889.0,0.6,0.7,5.9,0.25,2.8,0.0,32000.0,1000.0,1.0
04:12:24.359,234747.0,0.2,0.0,-8.4,0.25,2.7,0.0,32000.0,730.0,1.0
04:12:28.394,277077.0,0.6,1.7,0.1,0.25,2.6,0.0,5483.0,0.0,1.0
04:12:32.408,200.0,0.0,1.2,-3.2,0.25,5.0,0.0,0.0,470.0,1.0
04:12:36.430,112858.0,1.0,0.7,0.3,0.25,3.0,0.0,14543.0,650.0,1.0
04:12:40.466,278601.0,1.0,1.8,-5.9,0.25,0.1,0.0,5676.0,1000.0,1.0
04:12:44.495,113667.0,0.9,0.0,10.1,0.25,1.8,0.0,9538.0,1000.0,1.0
04:12:48.044,300000.0,0.0,0.0,-3.8,0.25,1.4,0.0,21466.0,0.0,1.0
04:12:52.080,136958.0,0.0,1.2,4.6,0.25,2.4,0.0,32000.0,230.0,1.0
04:12:56.114,300000.0,0.0,0.6,7.0,0.25,3.2,0.0,23525.0,610.0,1.0
04:13:00.150,266617.0,0.3,0.3,3.0,0.25,5.1,0.0,4275.0,1000.0,1.0
04:13:04.179,213429.0,0.3,0.0,-6.8,0.25,4.4,0.0,4769.0,740.0,1.0
