,LAND_SPEED,LAND_ALT_LOW,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG,RNGFND5_PWRRNG,RNGFND6_PWRRNG,RNGFND7_PWRRNG,RNGFND8_PWRRNG,RNGFND9_PWRRNG,RNGFNDA_PWRRNG,WPNAV_TER_MARGIN,OA_MARGIN_MAX,VISO_POS_M_NSE,WP_NAVALT_MIN,OA_BR_LOOKAHEAD,FOLL_OFS_X,BCN_ALT,TERRAIN_MARGIN
22:14:17.051,60.0,6460.0,0.0,0.0,1.0,-59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,45.1,0.1,0.0,30.0,-79.0,2823.0,0.05
22:14:21.006,110.0,190.0,0.0,0.0,1.0,-94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,71.1,0.1,0.0,30.0,-50.0,8042.0,0.05
22:14:24.954,70.0,3610.0,0.0,0.0,1.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,73.1,0.1,0.0,14.0,-31.0,398.0,0.05
22:14:29.331,110.0,1830.0,0.0,0.0,1.0,-62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,91.1,0.1,0.0,51.0,-37.0,7664.0,0.05
22:14:33.188,130.0,8570.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,53.1,0.1,0.0,92.0,-66.0,2388.0,0.05
22:14:37.000,160.0,1650.0,0.0,0.0,1.0,-24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.1,0.1,0.0,13.0,-59.0,2814.0,0.05
22:14:41.029,90.0,3660.0,0.0,0.0,1.0,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,5.1,0.1,0.0,44.0,-94.0,323.0,0.05
22:14:44.967,130.0,2210.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,8.1,0.1,0.0,74.0,52.0,6483.0,0.05
22:14:49.285,80.0,8120.0,0.0,0.0,1.0,-71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,36.1,0.1,0.0,26.0,-89.0,2837.0,0.05
22:14:53.159,60.0,8470.0,0.0,0.0,1.0,-56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,21.1,0.1,0.0,27.0,-27.0,352.0,0.05
