,A.RTL1,A.RTL2,A.RTL3,A.ALT_HOLD2
07:08:59.945,-1.0,-1.0,-1.0,-1
07:09:00.147,-1.0,-1.0,-1.0,-1
07:09:00.348,-1.0,-1.0,-1.0,-1
07:09:00.550,-1.0,-1.0,-1.0,-1
07:09:00.752,-1.0,-1.0,-1.0,-1
07:09:00.954,-1.0,-1.0,-1.0,-1
07:09:01.156,-1.0,-1.0,-1.0,-1
07:09:01.358,-1.0,-1.0,-1.0,-1
07:09:01.559,-1.0,-1.0,-1.0,-1
07:09:01.763,-1.0,-1.0,-1.0,-1
07:09:01.964,-1.0,-1.0,-1.0,-1
07:09:02.168,-1.0,-1.0,-1.0,-1
07:09:02.369,-1.0,-1.0,-1.0,-1
07:09:02.571,-1.0,-1.0,-1.0,-1
07:09:02.774,-1.0,-1.0,-1.0,-1
07:09:02.976,-1.0,-1.0,-1.0,-1
07:09:03.180,-1.0,-1.0,-1.0,-1
07:09:03.382,-1.0,-1.0,-1.0,-1
07:09:03.584,-1.0,-1.0,-1.0,-1
07:09:03.787,-1.0,-1.0,-1.0,-1
07:09:03.988,-1.0,-1.0,-1.0,-1
07:09:04.191,-1.0,-1.0,-1.0,-1
07:09:04.394,-1.0,-1.0,-1.0,-1
07:09:04.596,-1.0,-1.0,-1.0,-1
07:09:04.799,-1.0,-1.0,-1.0,-1
07:09:05.001,-1.0,-1.0,-1.0,-1
07:09:05.204,-1.0,-1.0,-1.0,-1
07:09:05.415,-1.0,-1.0,-1.0,-1
07:09:05.617,-1.0,-1.0,-1.0,-1
07:09:05.820,-1.0,-1.0,-1.0,-1
07:09:06.022,-1.0,-1.0,-1.0,-1
07:09:06.224,-1.0,-1.0,-1.0,-1
07:09:06.426,-1.0,-1.0,-1.0,-1
07:09:06.628,-1.0,-1.0,-1.0,-1
07:09:06.830,-1.0,-1.0,-1.0,-1
07:09:07.032,-1.0,-1.0,-1.0,-1
07:09:07.234,-1.0,-1.0,-1.0,-1
07:09:07.436,-1.0,-1.0,-1.0,-1
07:09:07.638,-1.0,-1.0,-1.0,-1
07:09:07.841,-1.0,-1.0,-1.0,-1
07:09:08.042,-1.0,-1.0,-1.0,-1
07:09:08.244,-1.0,-1.0,-1.0,-1
07:09:08.446,-1.0,-1.0,-1.0,-1
07:09:08.649,-1.0,-1.0,-1.0,-1
07:09:08.852,-1.0,-1.0,-1.0,-1
07:09:09.055,-1.0,-1.0,-1.0,-1
07:09:09.261,-1.0,-1.0,-1.0,-1
07:09:09.463,-1.0,-1.0,-1.0,-1
07:09:09.665,-1.0,-1.0,-1.0,-1
07:09:09.867,-1.0,-1.0,-1.0,-1
07:09:10.069,-1.0,-1.0,-1.0,-1
07:09:10.271,-1.0,-1.0,-1.0,-1
07:09:10.474,-1.0,-1.0,-1.0,-1
07:09:10.676,-1.0,-1.0,-1.0,-1
07:09:10.878,-1.0,-1.0,-1.0,-1
07:09:11.080,-1.0,-1.0,-1.0,-1
07:09:11.282,-1.0,-1.0,-1.0,-1
07:09:11.486,-1.0,-1.0,-1.0,-1
07:09:11.688,-1.0,-1.0,-1.0,-1
07:09:11.891,-1.0,-1.0,-1.0,-1
07:09:12.094,-1.0,-1.0,-1.0,-1
07:09:12.296,-1.0,-1.0,-1.0,-1
07:09:12.498,-1.0,-1.0,-1.0,-1
07:09:12.700,-1.0,-1.0,-1.0,-1
07:09:12.903,-1.0,-1.0,-1.0,-1
07:09:13.105,-1.0,-1.0,-1.0,-1
07:09:13.309,-1.0,-1.0,-1.0,-1
07:09:13.520,-1.0,-1.0,-1.0,-1
07:09:13.723,-1.0,-1.0,-1.0,-1
