,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG
04:21:04.410,200.0,0.6,0.0,-7.7,0.25,4.8,0.0,7154.0,1000.0,1.0,0.1,50.0,50.0,16.0,0.0
04:21:08.442,78911.0,0.0,2.0,10.1,0.25,0.0,0.0,0.0,380.0,1.0,0.1,50.0,50.0,1000.0,0.0
04:21:12.472,233498.0,0.5,0.0,-8.4,0.25,3.5,0.0,8235.0,370.0,1.0,0.1,50.0,50.0,839.0,0.0
04:21:16.496,131814.0,0.3,0.6,-4.0,0.25,1.4,0.0,0.0,440.0,1.0,0.1,50.0,50.0,1000.0,0.0
04:21:20.028,141091.0,0.9,0.5,-4.0,0.25,2.0,0.0,21417.0,50.0,1.0,0.1,50.0,50.0,801.0,0.0
04:21:24.058,200.0,0.3,0.0,6.7,0.25,4.6,0.0,23513.0,300.0,1.0,0.1,50.0,50.0,633.0,0.0
04:21:28.087,196296.0,0.0,0.7,-8.0,0.25,3.2,0.0,0.0,610.0,1.0,0.1,50.0,50.0,1000.0,0.0
04:21:32.117,249007.0,0.3,1.7,-6.9,0.25,4.1,0.0,16382.0,300.0,1.0,0.1,50.0,50.0,0.0,0.0
04:21:36.161,158808.0,0.0,0.8,1.7,0.25,5.1,0.0,13383.0,630.0,1.0,0.1,50.0,50.0,961.0,0.0
04:21:40.188,193097.0,0.3,0.0,7.5,0.25,0.7,0.0,3630.0,1000.0,1.0,0.1,50.0,50.0,732.0,0.0
04:21:44.204,45222.0,0.3,0.7,2.8,0.25,2.6,0.0,32000.0,380.0,1.0,0.1,50.0,50.0,818.0,0.0
04:21:48.226,19843.0,0.7,0.2,-7.7,0.25,5.1,0.0,0.0,1000.0,1.0,0.1,50.0,50.0,972.0,0.0
04:21:52.278,300000.0,0.4,1.5,-3.2,0.25,1.8,0.0,15421.0,560.0,1.0,0.1,50.0,50.0,366.0,0.0
04:21:56.298,6532.0,0.6,1.5,10.1,0.25,1.9,0.0,13312.0,150.0,1.0,0.1,50.0,50.0,581.0,0.0
04:22:00.327,282067.0,0.9,1.3,10.1,0.25,1.0,0.0,20835.0,390.0,1.0,0.1,50.0,50.0,950.0,0.0
04:22:04.352,199700.0,0.4,1.0,3.8,0.25,2.1,0.0,32000.0,840.0,1.0,0.1,50.0,50.0,773.0,0.0
04:22:08.372,26010.0,0.7,0.8,-10.0,0.25,0.9,0.0,16012.0,630.0,1.0,0.1,50.0,50.0,670.0,0.0
04:22:12.396,172267.0,0.9,1.3,-10.0,0.25,2.0,0.0,16612.0,810.0,1.0,0.1,50.0,50.0,278.0,0.0
04:22:16.411,200.0,0.4,2.0,5.8,0.25,4.7,0.0,13781.0,130.0,1.0,0.1,50.0,50.0,151.0,0.0
04:22:20.424,6387.0,0.4,1.0,-4.2,0.25,3.5,0.0,21856.0,740.0,1.0,0.1,50.0,50.0,119.0,0.0
