time_stamp,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
15:43:57,1500.0,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0,0.0,1.0,-1000.0,0.0,0.0,0.5,STABILIZE,-0.0007021197816357017,0.0009651092696003616,0.022481976076960564,0.0003311234759166837,0.0001788754016160965,0.0017158454284071922
15:44:03,1500.0,-35.3632621,149.1652375,5.0,0.0,0.0,0.0,0.0,1.5,-1000.0,0.5,0.0,1.0,AUTO,-0.0004899363266304135,0.0011354432790540159,0.021210335195064545,0.00024153580307029188,0.00023239580332301557,0.001510454691015184
15:44:05,1500.0,-35.3632621,149.1652375,9.0,0.0,0.0,-1.0,0.0,1.5,-1000.0,1.0,1.0,1.0,AUTO,0.00015950806482578628,0.001654411607887596,0.020668556913733482,0.0003707475552801043,0.0003141413035336882,0.0013890396221540868
15:44:06,230704.0,-35.3632621,149.1652375,611.25,0.0,0.25,-111.0,0.0,0.0,-1089.25,16.75,0.75,0.5,AUTO,0.0045613403781317174,0.0009242888409062289,0.02038077637553215,0.016566873775445856,0.0004602806584443897,0.0012290280137676746
15:44:07,230704.0,-35.36326205,149.16523755,1624.0,0.5,8.5,-146.0,0.0,-0.5,-1011.0,46.0,-6.0,1.5,AUTO,0.030429421924054623,-0.0019799175788648427,0.020165053196251392,0.04595399834215641,-0.007200595457106829,0.0025863847695291042
15:44:09,230704.0,-35.363261050000006,149.1652457,4811.0,-7.5,26.5,-148.0,5.5,-5.5,-1001.0,-51.5,-53.0,-14.5,AUTO,-0.04365086928009987,0.018478475976735353,-0.09671158716082573,-0.052467117086052895,-0.0538316685706377,-0.01360886637121439
15:44:11,230704.0,-35.36326135,149.16523915,7881.5,6.0,-59.0,-149.5,-9.0,11.0,-1003.5,65.0,19.0,4.5,AUTO,0.003454442834481597,-0.007687554927542806,-0.07744156196713448,0.06471431627869606,0.018819150514900684,0.005185352172702551
15:44:12,114833.0,-35.363260975,149.16523385,9832.0,-5.0,-6.25,-150.5,-2.25,3.0,-997.75,-2.0,22.75,-31.75,AUTO,0.055740341544151306,0.027391177834942937,-0.0944851916283369,-0.0022563196253031492,0.02252795174717903,-0.03162480896571651
15:44:13,114833.0,-35.363261699999995,149.16523445,10987.5,-18.5,27.0,-147.0,5.5,-1.0,-998.5,-80.5,-54.0,22.5,AUTO,0.022358591202646494,0.01385762682184577,-0.10190548002719879,-0.08201407268643379,-0.05513935163617134,0.023129009641706944
15:44:15,114833.0,-35.363262950000006,149.1652373,14083.5,5.0,-5.5,-151.0,-1.0,0.0,-1000.0,19.5,11.0,-27.0,AUTO,-0.008424461353570223,-0.00855112331919372,-0.12288522347807884,0.019851303659379482,0.010611534584313631,-0.02698514424264431
15:44:17,114833.0,-35.36326175,149.16523554999998,17195.0,2.0,0.0,-151.0,-1.0,0.0,-1000.0,-0.5,2.0,-14.0,AUTO,0.01107534533366561,0.008556122425943613,-0.16748780757188797,-0.0013796151761198416,0.0017758933536242694,-0.014089659322053194
15:44:18,19347.0,-35.3632615,149.16523565,19145.5,-2.0,5.75,-151.0,0.0,0.0,-1000.0,-1.75,-1.0,-12.25,AUTO,0.00576316227670759,0.006562715512700379,-0.1827094443142414,-0.0026519528255448677,-0.0019328109046909958,-0.012572452891618013
15:44:19,19347.0,-35.3632615,149.16523595,20321.5,-3.0,6.0,-151.0,0.0,0.0,-1000.0,-1.0,-2.0,-15.0,AUTO,0.0033154792618006468,0.004818482091650367,-0.19331690669059753,-0.0021195834851823747,-0.003041444579139352,-0.0153113454580307
15:44:21,19347.0,-35.3632617,149.1652366,23428.0,-3.0,3.0,-152.0,0.0,0.0,-999.5,1.5,0.5,-19.0,AUTO,0.0016045597731135786,0.0022442947374656796,-0.22985707968473434,0.0007360890158452094,-6.605868111364543e-05,-0.01959825772792101
15:44:23,19347.0,-35.36326205,149.16523645,26541.0,-5.0,-1.0,-152.0,0.0,0.5,-999.5,20.0,-1.5,21.0,AUTO,0.00822805822826922,0.004453521920368075,-0.24766316264867783,0.019959445111453533,-0.0027158530720043927,0.021325879730284214
15:44:24,87387.0,-35.3632623,149.165236725,28484.5,-1.75,8.0,-151.0,0.25,-0.25,-1000.0,-5.25,1.25,22.75,AUTO,0.007663885597139597,0.0015063555911183357,-0.21777446568012238,-0.006922576925717294,0.0007464733789674938,0.023399869445711374
15:44:25,87387.0,-35.3632623,149.1652373,29653.0,0.0,8.5,-151.0,0.5,-1.0,-1000.5,-5.0,0.5,20.5,AUTO,0.0020640629809349775,0.001574185909703374,-0.2014671117067337,-0.006020862143486738,-0.00020056671928614378,0.02147812582552433
15:44:27,87387.0,-35.3632645,149.16523535,32411.5,-26.5,-32.0,-95.5,3.0,9.0,-955.5,96.0,-95.0,1.5,AUTO,0.00240925420075655,-0.0323311323300004,0.18572179973125458,0.09510863199830055,-0.09675312042236328,0.0014087511226534843
15:44:29,87387.0,-35.36326345,149.16523525,33700.0,23.5,27.0,-36.5,-2.5,-8.5,-975.5,103.5,31.5,-10.5,AUTO,0.018747887574136257,-0.0005577363772317767,0.1380242556333542,0.10321357846260071,0.03132938779890537,-0.01128900470212102
15:44:30,101350.0,-35.36326135,149.1652385,33976.0,10.25,16.0,-5.0,0.0,-10.25,-964.25,4.5,24.75,-9.75,AUTO,-0.010761616780655459,0.02177477558143437,0.1246587373316288,0.003936082124710083,0.023759550269460306,-0.010516437003389001
15:44:31,101350.0,-35.363261050000006,149.1652393,33926.5,-5.5,-6.0,15.0,0.5,-8.0,-1011.0,-570.0,-58.5,-14.0,AUTO,-0.05356568098068237,0.0254761204123497,0.11648322269320488,-0.5723265558481216,-0.060313811525702477,-0.014831144828349352
15:44:33,101350.0,-35.3632622,149.16523035,33891.0,7.0,-92.0,-10.5,-13.5,7.5,-1010.5,4.0,-25.5,-805.0,AUTO,-0.06660982221364975,-0.04196591302752495,-0.1735406555235386,0.00392208993434906,-0.027226518373936415,-0.805831253528595
15:44:35,101350.0,-35.363259400000004,149.16519545,34343.5,30.5,-259.5,-35.0,-49.5,-35.5,-1019.5,72.5,-26.5,28.5,AUTO,0.027180240489542484,-0.17075563967227936,-1.428101122379303,0.07190756127238274,-0.027080246713012457,0.028625501319766045
15:44:36,33239.0,-35.363254775,149.165151125,34946.5,44.75,-391.25,-56.5,-76.75,-40.5,-1016.5,-10.0,-20.25,-8.0,AUTO,0.025961249601095915,-0.18556023761630058,-1.3785220086574554,-0.010382248496171087,-0.021871909266337752,-0.008330094395205379
15:44:37,33239.0,-35.3632513,149.16511635,35421.5,49.5,-465.0,-66.5,-94.5,-50.5,-1015.5,0.5,82.0,-48.0,AUTO,0.031111059710383415,-0.17376036196947098,-1.3963909149169922,-0.00039457890670746565,0.08192258700728416,-0.04835195280611515
15:44:39,33239.0,-35.3632421,149.16500115,36615.5,54.5,-616.0,3.5,-101.0,-85.5,-929.0,11.0,22.5,-200.5,AUTO,0.11161340028047562,-0.2652580440044403,-1.6515803337097168,0.010847615078091621,0.021303407847881317,-0.20103967189788818
15:44:41,33239.0,-35.363228899999996,149.16485269999998,37446.5,90.5,-635.0,-99.5,-82.5,-108.0,-958.0,15.5,-97.5,70.5,AUTO,0.1096610389649868,-0.0499922726303339,-1.787897527217865,0.015287274029105902,-0.0990089625120163,0.0707361064851284
15:44:42,135158.0,-35.36321885,149.16476532500002,38444.25,88.0,-636.0,-59.5,-95.75,-97.75,-964.25,-5.25,-24.0,32.75,AUTO,0.10109666548669338,-0.12714442051947117,-1.7245393991470337,-0.00598082464421168,-0.025463167810812593,0.03309459192678332
15:44:43,135158.0,-35.36321325,149.16471155,38889.5,81.0,-653.0,-61.0,-92.5,-109.5,-1028.5,-10.0,121.0,2.0,AUTO,0.10016721114516258,-0.10242650657892227,-1.7045166492462158,-0.011127824895083904,0.1201329380273819,0.0020591807551681995
