,A.BRAKE1
18:23:02.245,-1
18:23:02.453,-1
18:23:02.656,-1
18:23:02.857,-1
18:23:03.061,-1
18:23:03.265,-1
18:23:03.470,-1
18:23:03.676,-1
18:23:03.878,-1
18:23:04.079,-1
18:23:04.283,-1
18:23:04.486,-1
18:23:04.688,-1
18:23:08.477,-1
18:23:08.681,-1
18:23:08.883,-1
18:23:09.085,-1
18:23:09.287,-1
18:23:09.492,-1
18:23:09.694,-1
18:23:09.897,-1
18:23:10.103,-1
18:23:10.309,-1
18:23:10.510,-1
18:23:10.714,-1
18:23:10.919,-1
18:23:11.121,-1
18:23:11.325,-1
18:23:11.530,-1
18:23:11.731,-1
18:23:11.938,-1
18:23:12.146,-1
18:23:12.347,-1
18:23:12.549,-1
18:23:12.755,-1
18:23:12.961,-1
18:23:13.170,-1
18:23:13.388,-1
18:23:13.591,-1
18:23:13.795,-1
18:23:14.002,-1
18:23:14.205,-1
18:23:14.408,-1
18:23:14.615,-1
18:23:14.819,-1
18:23:15.022,-1
18:23:15.229,-1
18:23:15.434,-1
18:23:15.637,-1
18:23:15.840,-1
18:23:16.043,-1
18:23:16.249,-1
18:23:16.453,-1
18:23:16.657,-1
18:23:16.862,-1
18:23:17.064,-1
18:23:17.267,-1
18:23:17.469,-1
18:23:17.680,-1
18:23:17.883,-1
18:23:18.087,-1
18:23:18.289,-1
18:23:18.494,-1
18:23:18.697,-1
18:23:18.899,-1
18:23:19.102,-1
18:23:19.314,-1
18:23:19.525,-1
18:23:19.729,-1
18:23:19.935,-1
18:23:20.137,-1
18:23:20.341,-1
18:23:20.544,-1
18:23:20.752,-1
18:23:20.961,-1
18:23:21.164,-1
18:23:21.367,-1
18:23:21.571,-1
18:23:21.772,-1
18:23:21.976,-1
18:23:22.181,-1
18:23:22.394,-1
18:23:22.596,-1
18:23:22.798,-1
18:23:23.004,-1
18:23:23.211,-1
18:23:23.414,-1
18:23:23.615,-1
18:23:23.818,-1
18:23:24.019,-1
18:23:24.223,-1
18:23:24.432,-1
18:23:24.634,-1
18:23:24.838,-1
18:23:25.041,-1
18:23:25.244,-1
18:23:25.448,-1
18:23:25.660,-1
18:23:25.865,-1
18:23:26.068,-1
18:23:26.271,-1
18:23:26.474,-1
18:23:26.678,-1
18:23:26.882,-1
18:23:27.084,-1
18:23:27.292,-1
18:23:27.495,-1
18:23:27.700,-1
18:23:27.901,-1
18:23:28.108,-1
18:23:28.313,-1
18:23:28.516,-1
18:23:28.722,-1
18:23:28.925,-1
18:23:29.131,-1
18:23:29.336,-1
18:23:29.542,-1
18:23:29.748,-1
18:23:29.952,-1
18:23:30.155,-1
18:23:30.357,-1
18:23:30.565,-1
18:23:30.769,-1
18:23:30.973,-1
18:23:31.178,-1
18:23:31.381,-1
18:23:31.584,-1
18:23:31.790,-1
18:23:31.995,-1
18:23:32.199,-1
18:23:32.401,-1
18:23:32.603,-1
18:23:32.805,-1
18:23:33.007,-1
18:23:33.209,-1
18:23:33.412,-1
18:23:33.615,-1
18:23:33.819,-1
18:23:34.025,-1
18:23:34.229,-1
18:23:34.433,-1
18:23:34.636,-1
18:23:34.845,-1
18:23:35.051,-1
18:23:35.252,-1
18:23:35.454,-1
18:23:35.660,-1
18:23:35.862,-1
18:23:36.065,-1
18:23:36.267,-1
18:23:36.469,-1
18:23:36.670,-1
18:23:36.872,-1
18:23:37.074,-1
18:23:37.277,-1
18:23:37.478,-1
18:23:37.680,-1
18:23:37.882,-1
18:23:38.084,-1
18:23:38.286,-1
18:23:38.496,-1
18:23:38.705,-1
18:23:38.914,-1
18:23:39.144,-1
18:23:39.380,-1
18:23:39.594,-1
18:23:39.837,-1
18:23:40.040,-1
18:23:40.245,-1
18:23:40.447,-1
18:23:44.235,-1
18:23:44.437,-1
18:23:44.641,-1
18:23:44.843,-1
18:23:45.044,-1
18:23:45.248,-1
18:23:45.453,-1
18:23:45.658,-1
18:23:45.860,-1
18:23:46.064,-1
18:23:46.266,-1
18:23:46.469,-1
18:23:46.677,-1
18:23:46.881,-1
18:23:47.089,-1
18:23:47.295,-1
18:23:47.499,-1
18:23:47.702,-1
18:23:47.910,-1
18:23:48.123,-1
18:23:48.386,-1
18:23:48.592,-1
18:23:48.825,-1
18:23:49.043,-1
18:23:49.287,-1
18:23:49.550,-1
18:23:49.775,-1
18:23:49.977,-1
18:23:50.186,-1
18:23:50.388,-1
18:23:50.593,-1
18:23:50.797,-1
18:23:51.002,-1
18:23:51.207,-1
18:23:51.410,-1
18:23:51.614,-1
18:23:51.820,-1
18:23:52.032,-1
18:23:52.235,-1
18:23:52.441,-1
18:23:52.648,-1
18:23:52.898,-1
18:23:53.121,-1
18:23:53.386,-1
18:23:53.629,-1
18:23:53.867,-1
18:23:54.077,-1
18:23:54.285,-1
18:23:54.489,-1
18:23:54.691,-1
18:23:54.893,-1
18:23:55.102,-1
18:23:55.306,-1
18:23:55.508,-1
18:23:55.710,-1
18:23:55.912,-1
18:23:56.114,-1
18:23:56.318,-1
18:23:56.522,-1
18:23:56.723,-1
18:23:56.927,-1
18:23:57.131,-1
18:23:57.336,-1
18:23:57.540,-1
18:23:57.745,-1
18:23:57.948,-1
18:23:58.153,-1
18:23:58.362,-1
18:23:58.577,-1
18:23:58.792,-1
18:23:59.027,-1
18:23:59.234,-1
18:23:59.484,-1
18:23:59.700,-1
18:23:59.902,-1
18:24:00.106,-1
18:24:00.310,-1
18:24:00.514,-1
18:24:00.720,-1
18:24:00.923,-1
18:24:01.132,-1
18:24:01.334,-1
18:24:01.538,-1
18:24:01.741,-1
18:24:01.946,-1
18:24:02.149,-1
18:24:02.351,-1
18:24:02.553,-1
18:24:02.759,-1
18:24:02.962,1
18:24:03.175,1
18:24:03.427,1
18:24:03.632,1
18:24:03.886,1
18:24:04.089,1
18:24:04.298,1
18:24:04.533,1
18:24:04.772,1
18:24:04.980,-1
18:24:05.222,-1
18:24:05.424,-1
18:24:05.627,-1
18:24:05.846,-1
18:24:06.047,-1
18:24:06.250,-1
18:24:06.452,-1
18:24:06.658,-1
18:24:06.863,-1
18:24:07.065,-1
18:24:07.268,-1
18:24:07.472,-1
18:24:07.676,-1
18:24:07.879,-1
18:24:08.082,-1
18:24:08.284,-1
18:24:08.490,-1
18:24:08.724,-1
18:24:08.963,-1
18:24:09.170,-1
18:24:09.378,-1
18:24:09.584,-1
18:24:09.790,-1
18:24:09.995,-1
18:24:10.201,-1
18:24:10.405,-1
18:24:10.611,-1
18:24:10.813,-1
18:24:11.018,-1
18:24:11.220,-1
18:24:11.423,-1
18:24:11.625,-1
18:24:11.829,-1
18:24:12.037,-1
18:24:12.240,-1
18:24:12.442,-1
18:24:12.647,-1
18:24:12.849,-1
18:24:13.054,-1
18:24:13.262,-1
18:24:13.464,-1
18:24:13.667,-1
18:24:13.869,-1
18:24:14.081,-1
18:24:14.287,-1
18:24:14.489,-1
18:24:14.728,-1
18:24:14.969,-1
18:24:15.192,-1
18:24:15.401,-1
18:24:15.612,-1
18:24:15.818,-1
18:24:16.022,-1
18:24:16.224,-1
18:24:20.009,-1
18:24:20.223,-1
18:24:20.425,-1
18:24:20.627,-1
18:24:20.829,-1
18:24:21.035,-1
18:24:21.238,-1
18:24:21.443,-1
18:24:21.646,-1
18:24:21.850,-1
18:24:22.053,-1
18:24:22.299,-1
18:24:22.504,-1
18:24:22.709,-1
18:24:23.005,-1
18:24:23.213,-1
18:24:23.425,-1
18:24:23.635,-1
18:24:23.837,-1
18:24:24.039,-1
18:24:24.248,-1
18:24:24.450,-1
18:24:24.655,-1
18:24:24.859,-1
18:24:25.062,-1
18:24:25.266,-1
18:24:25.469,-1
18:24:25.678,-1
18:24:25.882,-1
18:24:26.087,-1
18:24:26.290,-1
18:24:26.494,-1
18:24:26.698,-1
18:24:26.899,-1
18:24:27.101,-1
18:24:27.310,-1
18:24:27.513,-1
18:24:27.716,-1
18:24:27.920,-1
18:24:28.126,1
18:24:28.331,1
18:24:28.533,1
18:24:28.735,1
18:24:28.937,1
18:24:29.146,1
18:24:29.354,1
18:24:29.557,1
18:24:29.760,1
18:24:29.968,1
18:24:30.174,-1
18:24:30.382,-1
18:24:30.615,-1
18:24:30.830,-1
18:24:31.061,-1
18:24:31.270,-1
18:24:31.537,-1
18:24:31.741,-1
18:24:31.977,-1
18:24:32.180,-1
18:24:32.382,-1
18:24:32.586,-1
18:24:32.794,-1
18:24:32.996,-1
18:24:33.202,-1
18:24:33.405,-1
18:24:33.607,-1
18:24:33.812,-1
18:24:34.016,-1
18:24:34.221,-1
18:24:34.426,-1
18:24:34.627,-1
18:24:34.831,-1
18:24:35.039,-1
18:24:35.240,-1
18:24:35.449,-1
18:24:35.671,-1
18:24:35.893,-1
18:24:36.121,-1
18:24:36.360,-1
18:24:36.561,-1
18:24:36.765,-1
18:24:36.968,-1
18:24:37.171,-1
18:24:37.374,-1
18:24:37.579,-1
18:24:37.780,-1
18:24:37.984,-1
18:24:38.188,-1
18:24:38.392,-1
18:24:38.598,-1
18:24:38.799,-1
18:24:39.001,-1
18:24:39.202,-1
18:24:39.405,-1
18:24:39.609,-1
18:24:39.812,-1
18:24:40.015,-1
18:24:40.222,-1
18:24:40.425,-1
18:24:40.651,-1
18:24:40.859,-1
18:24:41.080,-1
18:24:41.337,-1
18:24:41.549,-1
18:24:41.778,-1
18:24:41.982,-1
18:24:42.185,-1
18:24:42.390,-1
18:24:42.594,-1
18:24:42.796,-1
18:24:42.999,-1
18:24:43.201,-1
18:24:43.403,-1
18:24:43.613,-1
18:24:43.820,-1
18:24:44.028,-1
18:24:44.233,-1
18:24:44.439,-1
18:24:44.642,-1
18:24:44.847,-1
18:24:45.065,-1
18:24:45.279,-1
18:24:45.491,-1
18:24:45.719,-1
18:24:45.945,-1
18:24:46.152,-1
18:24:46.382,-1
18:24:46.618,-1
18:24:46.823,-1
18:24:47.027,-1
18:24:47.251,-1
18:24:47.458,-1
18:24:47.669,-1
18:24:47.872,-1
18:24:48.083,-1
18:24:48.313,-1
18:24:48.515,-1
18:24:48.717,-1
18:24:48.927,-1
18:24:49.134,-1
18:24:49.341,-1
18:24:49.545,-1
18:24:49.748,-1
18:24:49.952,-1
18:24:50.165,-1
18:24:50.372,-1
18:24:50.579,-1
18:24:50.781,-1
18:24:50.983,-1
18:24:51.187,-1
18:24:51.391,-1
18:24:51.607,-1
18:24:51.811,-1
18:24:52.022,-1
18:24:55.865,-1
18:24:56.082,-1
18:24:56.294,-1
