,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
18:23:35.350,0.0,0.1,46.0,4404.0,0.1,0.0,0.0,0.0,90.0,170.0,0.0,0.0,40.0,0.0,18.0,85.0,38.0,74.0,31.0,7.0,0.0,120.0,0.0,1.0,45.0
18:23:45.054,1.8,0.1,25.0,4502.0,0.1,0.0,0.0,100.0,130.0,120.0,100.0,30.0,14.0,120.0,116.0,8.0,102.0,120.0,120.0,52.0,36.0,99.0,0.0,1.0,50.0
18:23:49.736,0.6,0.1,152.0,4981.0,0.1,0.0,0.0,130.0,40.0,250.0,81.0,0.0,39.0,30.0,4.0,4.0,110.0,105.0,109.0,59.0,0.0,92.0,0.0,1.0,30.0
18:23:55.106,1.6,0.1,25.0,3458.0,0.1,0.0,0.0,100.0,130.0,150.0,31.0,0.0,0.0,85.0,72.0,28.0,120.0,40.0,48.0,107.0,120.0,62.0,0.0,1.0,15.0
18:24:00.109,1.5,0.1,96.0,4089.0,0.1,0.0,0.0,10.0,110.0,0.0,100.0,59.0,0.0,0.0,120.0,63.0,104.0,37.0,22.0,0.0,0.0,120.0,0.0,1.0,35.0
18:24:05.178,0.8,0.1,250.0,0.0,0.1,0.0,0.0,120.0,130.0,20.0,100.0,8.0,19.0,26.0,103.0,120.0,120.0,2.0,120.0,120.0,0.0,87.0,0.0,1.0,10.0
18:24:11.270,0.6,0.1,154.0,3366.0,0.1,0.0,0.0,120.0,50.0,230.0,19.0,100.0,0.0,3.0,120.0,98.0,94.0,68.0,0.0,96.0,16.0,0.0,0.0,1.0,35.0
18:24:15.598,2.0,0.1,212.0,4682.0,0.1,0.0,0.0,80.0,130.0,130.0,83.0,62.0,4.0,79.0,62.0,12.0,89.0,58.0,44.0,120.0,30.0,101.0,0.0,1.0,50.0
18:24:27.301,0.0,0.1,122.0,0.0,0.1,0.0,0.0,100.0,70.0,150.0,15.0,89.0,16.0,120.0,82.0,115.0,110.0,95.0,80.0,41.0,120.0,3.0,0.0,1.0,15.0
18:24:31.982,0.0,0.1,25.0,5000.0,0.1,0.0,0.0,10.0,120.0,220.0,100.0,30.0,7.0,115.0,7.0,98.0,38.0,104.0,16.0,120.0,0.0,22.0,0.0,1.0,20.0
18:24:37.443,0.0,0.1,208.0,4571.0,0.1,0.0,0.0,0.0,60.0,250.0,10.0,20.0,37.0,10.0,37.0,41.0,78.0,0.0,0.0,0.0,5.0,81.0,0.0,1.0,30.0
18:24:41.737,1.3,0.1,194.0,4925.0,0.1,0.0,0.0,0.0,120.0,210.0,3.0,9.0,0.0,19.0,57.0,17.0,89.0,63.0,101.0,120.0,105.0,120.0,0.0,1.0,40.0
18:24:48.323,2.0,0.1,165.0,3270.0,0.1,0.0,0.0,70.0,0.0,70.0,60.0,39.0,3.0,98.0,94.0,63.0,120.0,51.0,59.0,0.0,54.0,0.0,0.0,1.0,10.0
18:24:57.418,1.1,0.1,25.0,3359.0,0.1,0.0,0.0,0.0,20.0,250.0,93.0,47.0,17.0,43.0,120.0,42.0,41.0,52.0,71.0,70.0,36.0,120.0,0.0,1.0,35.0
18:25:03.373,0.3,0.1,60.0,5000.0,0.1,0.0,0.0,80.0,110.0,50.0,32.0,100.0,25.0,117.0,60.0,53.0,62.0,66.0,120.0,120.0,0.0,29.0,0.0,1.0,20.0
18:25:09.216,2.0,0.1,197.0,5000.0,0.1,0.0,0.0,120.0,90.0,0.0,4.0,97.0,3.0,66.0,93.0,118.0,85.0,0.0,0.0,24.0,81.0,85.0,0.0,1.0,25.0
