,A.RTL3
17:35:08.022,-1.0
17:35:08.223,-1.0
17:35:08.425,-1.0
17:35:08.628,-1.0
17:35:08.830,-1.0
17:35:09.033,-1.0
17:35:09.237,-1.0
17:35:13.026,-1.0
17:35:13.228,-1.0
17:35:13.429,-1.0
17:35:13.631,-1.0
17:35:13.833,-1.0
17:35:14.034,-1.0
17:35:14.237,-1.0
17:35:14.442,-1.0
17:35:14.644,-1.0
17:35:14.848,-1.0
17:35:15.049,-1.0
17:35:15.252,-1.0
17:35:15.454,-1.0
17:35:15.656,-1.0
17:35:15.859,-1.0
17:35:16.061,-1.0
17:35:16.264,-1.0
17:35:16.468,-1.0
17:35:16.671,-1.0
17:35:16.877,-1.0
17:35:17.087,-1.0
17:35:17.290,-1.0
17:35:17.493,-1.0
17:35:17.696,-1.0
17:35:17.898,-1.0
17:35:18.100,-1.0
17:35:18.301,-1.0
17:35:18.503,-1.0
17:35:18.705,-1.0
17:35:18.907,-1.0
17:35:19.109,-1.0
17:35:19.311,-1.0
17:35:19.512,-1.0
17:35:19.714,-1.0
17:35:19.916,-1.0
17:35:20.117,-1.0
17:35:20.320,-1.0
17:35:20.523,-1.0
17:35:20.724,-1.0
17:35:20.926,-1.0
17:35:21.128,-1.0
17:35:21.332,-1.0
17:35:21.537,-1.0
17:35:21.740,-1.0
17:35:21.943,-1.0
17:35:22.144,-1.0
17:35:22.346,-1.0
17:35:22.551,-1.0
17:35:22.753,-1.0
17:35:22.955,-1.0
17:35:23.156,-1.0
17:35:23.357,-1.0
17:35:23.559,-1.0
17:35:23.760,-1.0
17:35:23.964,-1.0
17:35:24.166,-1.0
17:35:24.367,-1.0
17:35:24.571,-1.0
17:35:24.773,-1.0
17:35:24.974,-1.0
17:35:25.176,-1.0
17:35:25.378,-1.0
17:35:25.580,-1.0
17:35:25.785,-1.0
17:35:25.987,-1.0
17:35:26.192,-1.0
17:35:26.394,-1.0
17:35:26.596,-1.0
17:35:26.798,-1.0
17:35:26.999,-1.0
17:35:27.201,-1.0
17:35:27.402,-1.0
17:35:27.605,-1.0
17:35:27.806,-1.0
17:35:28.009,-1.0
17:35:28.215,-1.0
17:35:28.417,-1.0
17:35:28.618,-1.0
17:35:28.820,-1.0
17:35:29.021,-1.0
17:35:29.224,-1.0
17:35:29.425,-1.0
17:35:29.626,-1.0
17:35:29.828,-1.0
17:35:30.030,-1.0
17:35:30.231,-1.0
17:35:30.434,-1.0
17:35:30.636,-1.0
17:35:30.837,-1.0
17:35:31.039,-1.0
17:35:31.240,-1.0
17:35:31.443,-1.0
17:35:31.644,-1.0
17:35:31.845,-1.0
17:35:32.047,-1.0
17:35:32.248,-1.0
17:35:32.450,-1.0
17:35:32.651,-1.0
17:35:32.853,-1.0
17:35:33.055,-1.0
17:35:33.256,-1.0
17:35:33.458,-1.0
17:35:33.660,-1.0
17:35:33.861,-1.0
17:35:34.063,-1.0
17:35:34.264,-1.0
17:35:34.467,-1.0
17:35:34.670,-1.0
17:35:34.871,-1.0
17:35:35.072,-1.0
17:35:35.274,-1.0
17:35:35.476,-1.0
17:35:35.678,-1.0
17:35:35.882,-1.0
17:35:36.084,-1.0
17:35:36.290,-1.0
17:35:36.493,-1.0
17:35:36.694,-1.0
17:35:36.895,-1.0
17:35:37.096,-1.0
17:35:37.300,-1.0
17:35:37.502,-1.0
17:35:37.705,-1.0
17:35:37.907,-1.0
17:35:38.108,-1.0
17:35:38.313,-1.0
17:35:38.514,-1.0
17:35:38.715,-1.0
17:35:38.917,-1.0
17:35:39.118,-1.0
17:35:39.321,-1.0
17:35:39.523,-1.0
17:35:39.724,-1.0
17:35:39.926,-1.0
17:35:40.128,-1.0
17:35:40.330,-1.0
17:35:40.532,-1.0
17:35:40.733,-1.0
17:35:40.934,-1.0
17:35:41.136,-1.0
17:35:41.337,-1.0
17:35:41.539,-1.0
17:35:41.741,-1.0
17:35:41.942,-1.0
17:35:42.144,-1.0
17:35:42.348,-1.0
17:35:42.550,-1.0
17:35:42.753,-1.0
17:35:42.954,-1.0
17:35:43.156,-1.0
17:35:43.357,-1.0
17:35:43.560,-1.0
17:35:43.763,-1.0
17:35:43.964,-1.0
17:35:44.167,-1.0
17:35:44.369,-1.0
17:35:44.571,-1.0
17:35:44.772,-1.0
17:35:44.974,-1.0
17:35:45.175,-1.0
