time_stamp,MODE_AUTO,MODE_RTL,MODE_STABILIZE,relative_alt,RTL_ALT,vx,vy,vz
20:58:58.182,0,0,1,0,1500.0,-1,1,-1
20:58:58.394,0,0,1,0,1500.0,-1,1,-1
20:58:58.596,0,0,1,0,1500.0,-1,1,-1
20:58:58.798,0,0,1,0,1500.0,-1,1,-1
20:58:59.000,0,0,1,0,1500.0,-1,1,-1
20:58:59.206,0,0,1,0,1500.0,-1,1,-1
20:58:59.412,0,0,1,0,1500.0,-1,1,-1
20:58:59.616,0,0,1,0,1500.0,-1,1,-1
20:58:59.816,0,0,1,0,1500.0,-1,3,0
20:59:00.018,0,0,1,0,1500.0,-1,3,0
20:59:00.221,0,0,1,0,1500.0,-1,3,0
20:59:00.422,0,0,1,0,1500.0,-1,3,0
20:59:00.623,0,0,1,0,1500.0,-1,3,0
20:59:00.825,0,0,1,0,1500.0,-1,3,0
20:59:01.026,0,0,1,0,1500.0,-1,3,0
20:59:01.238,0,0,1,0,1500.0,-1,3,0
20:59:01.441,0,0,1,0,1500.0,-1,3,0
20:59:01.642,0,0,1,0,1500.0,-1,3,0
20:59:01.844,0,0,1,0,1500.0,-1,3,0
20:59:02.060,0,0,1,0,1500.0,-1,2,0
20:59:02.261,0,0,1,0,1500.0,-1,2,0
20:59:02.465,0,0,1,0,1500.0,-1,2,0
20:59:02.669,0,0,1,0,1500.0,-1,2,0
20:59:02.872,0,0,1,0,1500.0,-1,2,0
20:59:03.078,0,0,1,0,1500.0,-1,2,0
20:59:03.281,0,0,1,0,1500.0,-1,2,0
20:59:03.483,0,0,1,0,1500.0,-1,2,0
20:59:03.690,0,0,1,0,1500.0,-1,2,0
20:59:03.891,0,0,1,0,1500.0,-1,2,2
20:59:04.096,0,0,1,0,1500.0,-1,1,1
20:59:04.301,0,0,1,0,1500.0,-1,1,1
20:59:04.502,0,0,1,0,1500.0,-1,1,1
20:59:04.706,0,0,1,0,1500.0,-1,1,1
20:59:04.909,0,0,1,0,1500.0,-1,1,1
20:59:05.112,0,0,1,0,1500.0,-1,1,1
20:59:05.326,0,0,1,0,1500.0,-1,1,1
20:59:05.528,0,0,1,0,1500.0,-1,1,1
20:59:05.730,0,0,1,0,1500.0,-1,1,1
20:59:05.931,0,0,1,0,1500.0,-1,1,1
20:59:06.133,0,0,1,0,1500.0,-1,1,1
20:59:06.334,0,0,1,0,1500.0,-1,1,1
