time_stamp,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,lat,lon,relative_alt,vx,vy,vz,RTL_ALT
21:00:06,-0.8,6.6,-1048.4,-8.7,1.1,-2.4,-0.014317934593418614,-0.0025290777906775475,0.05451106429100037,-0.010988456010818482,0.0002417681273072958,-0.0037138558516744526,AUTO,-35.36326552,149.16523206,43512.2,1.0,-16.4,-30.1,1500.0
21:00:08,-1.0,2.6666666666666665,-1030.8333333333333,43.833333333333336,0.16666666666666666,-0.3333333333333333,0.015972155146300793,-0.0025736947039452693,0.043927283957600594,0.04280660084138314,-0.0006398154752484212,-0.0013937378438034405,AUTO,-35.363265633333334,149.16522978333333,45413.833333333336,3.0,-2.5,-134.66666666666666,1500.0
21:00:11,-1.5,2.5,-962.25,11.75,0.75,-3.0,0.020266235806047916,-0.0009165932933683507,0.03199450392276049,0.011365077923983335,0.00014370997087098658,-0.004883034038357437,AUTO,-35.3632652,149.165227975,49383.5,-1.0,-7.25,-70.75,1500.0
21:00:13,0.14285714285714285,-1.1428571428571428,-961.1428571428571,163.14285714285714,5.142857142857143,-5.857142857142857,0.007826137190152491,0.00619428391967501,0.025519421058041707,0.1628915715430464,0.0044704015266948515,-0.00732885642043714,BRAKE,-35.36326511428572,149.16522818571426,50157.57142857143,-0.5714285714285714,11.571428571428571,-11.285714285714286,1500.0
21:00:16,0.0,-27.666666666666668,-998.0,-516.0,-2.3333333333333335,0.3333333333333333,0.0012418363306399745,0.0021931880231325827,0.017586812376976013,-0.5159192681312561,-0.003676335404937466,-0.0006087321089580655,BRAKE,-35.36326496666667,149.1652298,49981.0,-4.0,3.0,0.0,1500.0
21:00:25,-2.1666666666666665,-19.833333333333332,-1010.1666666666666,21.5,-31.833333333333332,369.6666666666667,0.04151636455208063,-0.04324259360631307,0.13916499757518372,0.02092955509821574,-0.03322496172040701,0.36846410265813273,AUTO,-35.36326343333334,149.16523815000002,49994.666666666664,38.833333333333336,32.166666666666664,-0.3333333333333333,1500.0
21:00:27,-48.5,-48.5,-1004.0,-296.0,-44.0,-76.5,0.016848688013851643,-0.16766555607318878,1.0508628487586975,-0.29527897387742996,-0.04524015448987484,-0.0781852938234806,AUTO,-35.363247599999994,149.1652664,49953.5,142.0,197.0,1.0,1500.0
21:00:29,-91.0,-52.0,-1005.0,-23.0,3.0,1.0,0.059260789304971695,-0.199137344956398,1.0143628120422363,-0.025688087567687035,0.0027794591151177883,0.0003301870310679078,AUTO,-35.3632111,149.1653327,49908.0,256.0,394.0,1.0,1500.0
21:00:31,-134.0,-65.0,-989.0,23.0,3.0,2.0,0.08436886221170425,-0.16703733801841736,1.0123114585876465,0.022434482350945473,0.0027588997036218643,0.0017089019529521465,AUTO,-35.3631552,149.1654382,49946.0,334.0,538.0,-5.0,1500.0
21:00:33,-131.0,-70.0,-983.0,-2.0,18.0,3.0,0.08741235733032227,-0.11479581147432327,1.013141393661499,-0.0040092263370752335,0.0171287152916193,0.002432208973914385,AUTO,-35.3630908,149.1655632,50048.0,354.0,574.0,-5.0,1500.0
21:00:35,-152.0,-78.0,-996.0,65.0,-36.0,-6.0,0.08137942850589752,-0.12695322930812836,1.0104392766952515,0.06363023072481155,-0.03783157467842102,-0.007748595904558897,AUTO,-35.3630257,149.1656909,50013.0,361.0,575.0,0.0,1500.0
21:00:37,-148.0,-79.0,-997.0,-28.0,-1.0,-3.0,0.08418183028697968,-0.1259409487247467,1.0091633796691895,-0.02994581311941147,-0.0032771676778793335,-0.004015642683953047,AUTO,-35.3629597,149.1658186,50004.0,366.0,576.0,-1.0,1500.0
21:00:39,-124.0,-87.0,-990.0,-14.0,26.0,14.0,0.0842239037156105,-0.12356450408697128,1.0082449913024902,-0.015805846080183983,0.02534528262913227,0.013418507762253284,AUTO,-35.3628965,149.1659399,50018.0,366.0,575.0,1.0,1500.0
21:00:41,-133.42857142857142,-84.28571428571429,-989.7142857142857,-8.142857142857142,1.0,-0.42857142857142855,0.0845431536436081,-0.12601499472345626,1.0065239838191442,-0.009222148252385003,-0.0004439520250473704,-0.001630284041831536,AUTO,-35.362847228571425,149.16603490000003,50016.57142857143,365.0,572.5714285714286,1.0,1500.0
21:00:43,-134.16666666666666,-85.33333333333333,-1025.3333333333333,-5.833333333333333,206.0,-2.3333333333333335,0.09233645225564639,-0.08105931182702382,1.0072809060414631,-0.007082174842556317,0.20486268042198694,-0.003533476342757543,BRAKE,-35.36278195,149.16615921666667,50019.166666666664,358.8333333333333,568.0,-5.833333333333333,1500.0
21:00:45,-51.0,-15.833333333333334,-1007.0,-131.0,-169.5,-49.333333333333336,0.035452444851398465,0.16402941644191743,1.0371707916259765,-0.460196977853775,-0.23795661479234695,-0.03948715426959097,BRAKE,-35.36273412,149.16625274000003,50130.6,109.0,201.2,16.4,1500.0
21:00:47,-20.25,-5.5,-1002.5,36.0,-17.25,-6.5,0.013708991813473403,0.018410905497148633,1.0322319567203522,0.033360496163368225,-0.01882200950058177,-0.007591724628582597,ALT_HOLD,-35.362721225,149.16628045000002,50004.5,41.0,67.5,1.25,1500.0
21:00:49,-21.5,30.0,-933.3333333333334,626.8333333333334,23.833333333333332,17.166666666666668,0.010993417507658402,-0.00551113400918742,1.027176837126414,0.623977854847908,0.02248130339042594,0.015950247645378113,AUTO,-35.36271138333333,149.16629118333336,48747.0,51.833333333333336,44.833333333333336,157.16666666666666,1500.0
21:00:53,-16.0,3.8,-1048.6,78.6,-54.8,-1.8,0.03254833109676838,-0.049952360615134236,1.0216137886047363,0.07430177927017212,-0.05750896260142326,-0.003336741589009762,AUTO,-35.36269922,149.16630104,45996.0,22.6,59.4,23.0,1500.0
21:00:55,-43.142857142857146,-23.571428571428573,-1014.4285714285714,69.28571428571429,-37.142857142857146,2.857142857142857,0.02437272109091282,-0.14693465190274374,1.0153804506574358,0.06670931194509779,-0.03977620748004743,0.0011266354537968124,AUTO,-35.36268725714286,149.1663263,45951.57142857143,108.28571428571429,195.57142857142858,-10.857142857142858,1500.0
21:00:57,-84.83333333333333,-50.5,-1007.6666666666666,34.666666666666664,-6.833333333333333,1.6666666666666667,0.048516265427072845,-0.1921850418051084,1.0102898081143696,0.03257280277709166,-0.009347686156009635,-0.00013501144712790847,AUTO,-35.362655616666665,149.16639013333332,46327.333333333336,244.0,382.6666666666667,-25.833333333333332,1500.0
21:00:59,-111.5,-75.83333333333333,-995.6666666666666,8.666666666666666,25.0,-77.33333333333333,0.07199127537508805,-0.15723937253157297,0.9372996191183726,0.006775957182981074,0.02280831631893913,-0.0791840199381113,AUTO,-35.36260565,149.1664873666667,47020.333333333336,336.5,516.5,-42.5,1500.0
21:01:02,-129.0,-95.33333333333333,-996.0,15.666666666666666,26.333333333333332,170.33333333333334,0.10403338074684143,-0.12966525554656982,0.9602766335010529,0.017909353831782937,0.030120347626507282,0.1838437169790268,AUTO,-35.36251075,149.16667404999998,48415.5,354.0,597.5,-45.5,1500.0
21:01:05,-90.0,-77.0,-993.0,-91.5,27.5,24.5,0.058881018310785294,0.027204614132642746,1.0386425256729126,-0.5184187293052673,0.04381797835230827,0.04107782617211342,AUTO,-35.3624318,149.1668342,49575.0,258.0,395.0,-17.0,1500.0
21:01:07,-40.0,12.0,-1000.0,885.0,87.0,13.0,0.04932498559355736,0.12651748955249786,1.0469765663146973,0.8811630606651306,0.0855313315987587,0.011692558415234089,AUTO,-35.3623964,149.166903,49906.0,99.0,170.0,-9.0,1500.0
21:01:09,31.0,-32.0,-1013.0,-572.0,26.0,481.0,0.10850349813699722,0.17361770570278168,1.6499035358428955,-0.5731077194213867,0.024724425747990608,0.47948890924453735,BRAKE,-35.3623971,149.1669107,49976.0,-90.0,-105.0,1.0,1500.0
21:01:10,31.0,-37.0,-991.0,-228.33333333333334,-33.0,-100.0,-0.10140566031138103,-0.001961151991660396,1.9818040132522583,-0.2266934116681417,-0.03516171065469583,-0.10269195462266605,BRAKE,-35.3624082,149.16689593333334,50013.666666666664,-95.33333333333333,-127.33333333333333,-8.0,1500.0
21:01:12,4.0,20.0,-1010.5,116.5,4.0,2.0,-0.006740043871104717,-0.0029907815624028444,1.930501103401184,0.5273894667625427,0.0008720587939023972,0.0034047334920614958,BRAKE,-35.3624149,149.1668836,50028.0,-6.0,-27.0,-1.0,1500.0
21:01:13,-0.5,1.75,-941.5,226.25,2.25,4.0,0.00886283579893643,0.001449160001357086,1.9273768067359924,0.22703338414430618,0.0003667355631478131,0.0024205158406402916,ALT_HOLD,-35.362414799999996,149.16688265,50000.0,-5.5,-11.0,11.5,1500.0
21:01:15,-3.6666666666666665,-11.333333333333334,-1088.3333333333333,-965.3333333333334,40.333333333333336,-14.666666666666666,0.003470999343941609,0.016728064976632595,1.9250270922978718,-0.9742988546689352,0.03845976230998834,-0.017293380728612345,AUTO,-35.36241303333333,149.1668846,47414.0,-3.6666666666666665,-1.6666666666666667,140.33333333333334,1500.0
21:01:20,-36.09090909090909,-41.63636363636363,-1004.1818181818181,-4.363636363636363,-15.727272727272727,475.45454545454544,0.07752880216999487,-0.12072732197967442,-1.4881043217398904,-0.006997057829390873,-0.018875652162188835,0.47355912693522195,AUTO,-35.36243847272727,149.16684780909088,46316.545454545456,-172.1818181818182,-215.1818181818182,-2.0,1500.0
21:01:24,-127.75,-73.5,-1051.0,12.0,438.75,-6.5,0.0788318831473589,0.021961839869618416,-2.2275249361991882,0.010316330415662378,0.4361771638505161,-0.008983543200884014,BRAKE,-35.362545024999996,149.16668679999998,46680.25,-366.0,-455.0,-36.5,1500.0
21:01:28,-30.25,-18.625,-1020.625,290.25,-136.75,1.5,0.033533193287439644,0.09486798313446343,-2.2121368646621704,0.2891232389956713,-0.14028336573392153,-0.0007847280940040946,BRAKE,-35.362580862499996,149.166630175,46834.375,-91.125,-131.25,15.125,1500.0
21:01:30,-12.8,-22.6,-1000.0,-214.4,5.6,4.6,-0.0034629279980435967,0.014215491153299809,-2.217044544219971,-0.2143876999616623,0.003138552512973547,0.0023365708766505122,AUTO,-35.36259106,149.16661111999997,46738.0,-48.6,-40.4,-1.0,1500.0
21:01:32,-8.4,-14.8,-999.6,-315.2,-69.2,4.0,0.01318395622074604,-0.021816848684102295,-2.2178952217102053,-0.31759229153394697,-0.07227675542235375,0.0015405991114675998,AUTO,-35.362596159999995,149.16660620000002,46760.6,-29.0,-22.4,-0.8,1500.0
21:01:34,-43.0,-39.5,-1006.5,-413.0,-49.5,22.5,0.062283679842948914,-0.16221243143081665,-2.2480127811431885,-0.46559417247772217,-0.05199626088142395,0.009778156876564026,AUTO,-35.3626139,149.1665869,46783.0,-125.0,-181.0,0.0,1500.0
21:01:35,-77.4,-38.6,-1007.4,87.4,-7.0,6.8,0.08642515689134597,-0.1839902698993683,-2.253378438949585,0.08349141925573349,-0.009858075715601444,0.003600534750148654,AUTO,-35.362634279999995,149.16655888,46806.4,-198.6,-299.4,-2.4,1500.0
21:01:39,-127.5,-75.83333333333333,-989.1666666666666,14.0,17.166666666666668,4.0,0.07361731554071109,-0.15723388393719992,-2.2488967180252075,0.009683365700766444,0.015023535738388697,0.0009306333183000485,AUTO,-35.36274581666667,149.16638306666667,47145.5,-403.5,-533.6666666666666,-14.333333333333334,1500.0
21:01:42,-133.66666666666666,-75.88888888888889,-983.6666666666666,3.7777777777777777,-2.6666666666666665,5.666666666666667,0.07095727903975381,-0.13059779753287634,-2.2484817504882812,-0.0008078950664235486,-0.00533294406098624,0.0025888485316601065,AUTO,-35.362836,149.16624227777777,47468.666666666664,-428.6666666666667,-535.8888888888889,-7.888888888888889,1500.0
21:01:45,-139.5,-73.5,-987.5,20.5,-12.0,3.0,0.06717520579695702,-0.1260693147778511,-2.2496354579925537,0.016808293759822845,-0.014409990515559912,-0.00033909466583281755,BRAKE,-35.362964500000004,149.16604439999998,47803.5,-440.5,-527.5,-7.0,1500.0
21:01:47,-73.875,-77.25,-1005.625,-141.25,-8.125,50.875,0.0607755514793098,0.19566826429218054,-2.2254779040813446,-0.1388246530550532,-0.010708615183830261,0.04720729938708246,ALT_HOLD,-35.363018625,149.165962225,48097.625,-227.25,-269.5,-0.125,1500.0
21:01:49,-24.0,-14.0,-830.5,-745.0,-9.5,5.5,-0.016043970361351967,-0.017411964014172554,-2.2300140857696533,-0.7557389885187149,-0.012374029727652669,0.0016480875201523304,ALT_HOLD,-35.36303885,149.1659305,47830.0,-82.0,-96.5,61.0,1500.0
21:01:52,-19.363636363636363,-13.636363636363637,-1011.3636363636364,348.27272727272725,16.636363636363637,-10.727272727272727,0.010373607417568565,-0.004195794160477817,-2.228992462158203,0.18259096145629883,0.014521860005334019,-0.017199615482240915,AUTO,-35.363055960000004,149.16589525,42868.1,-73.5,-84.4,174.8,1500.0
21:01:54,-12.0,-41.833333333333336,-1096.0,-687.8333333333334,-79.16666666666667,-16.333333333333332,-0.04623030312359333,-0.003392365683491031,-2.229509154955546,-0.6889931286374728,-0.08194383544226487,-0.0191861509035031,BRAKE,-35.3630602,149.16586801666668,39408.333333333336,-58.166666666666664,-36.333333333333336,58.166666666666664,1500.0
21:02:06,-33.0,-23.5,-1011.0,-151.0,-46.0,0.5,0.04398156888782978,-0.11981070786714554,-2.2579123973846436,-0.15592597797513008,-0.048712484538555145,-0.002325546694919467,AUTO,-35.3630969,149.1658435,35344.5,-78.5,-161.0,-19.0,1500.0
