time_stamp,MODE,lat,lon,relative_alt,vx,vy,vz,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT
00:44:07,STABILIZE,-35.3632622,149.1652375,3.5,-1.5,1.5,0.0,-0.0004975439951522276,0.0012952490360476077,0.027409168891608715,0.0002498815883882344,0.00020623637828975916,0.002212093211710453,0.0,1.0,-1000.0,0.0,0.0,0.0,184573.0
00:44:20,AUTO,-35.3632622,149.1652375,7.5,-1.0,1.0,-1.0,-0.00030582807085011154,0.0009518143051536754,0.022017212584614754,0.00032678432762622833,0.00034251841134391725,0.001483739266404882,0.0,1.0,-1000.0,0.5,0.25,0.5,17145.0
00:44:21,AUTO,-35.3632621,149.1652375,9.0,-0.5,0.5,-0.5,-0.00029387314862105995,0.0010129643487744033,0.021684877574443817,0.0002631712704896927,0.00035737332655116916,0.0014965599402785301,0.0,2.0,-1000.0,0.0,0.0,0.5,17145.0
00:44:23,AUTO,-35.3632621,149.1652375,4.5,0.0,0.0,0.0,0.00017277381721214624,0.0015000275452621281,0.02099743578583002,0.00028347104671411216,0.0003252176393289119,0.0013822424807585776,0.0,1.0,-1000.0,0.0,0.0,1.0,61993.5
00:44:25,AUTO,-35.36326205,149.1652375,1114.0,0.5,3.5,-132.5,0.01452257891651243,0.00013785180635750294,0.019865880720317364,0.022641231364104897,-0.0022463861387223005,0.001640625239815563,0.0,0.0,-1049.0,23.0,-1.5,0.5,106842.0
00:44:26,AUTO,-35.363261824999995,149.1652388,2597.0,4.5,29.5,-147.0,0.05142752267420292,-0.005452861252706498,0.003798692603595555,0.017326101660728455,0.008256791159510612,-0.017846468894276768,0.75,-4.75,-998.25,17.5,9.0,-18.5,182021.0
00:44:27,AUTO,-35.3632611,149.16524320000002,4110.0,4.5,37.0,-145.0,-0.025039889849722385,0.013039987068623304,-0.058447571471333504,-0.11390615254640579,0.024509352631866932,-0.06523057818412781,4.0,-9.5,-1001.0,-113.0,25.0,-65.0,182021.0
00:44:29,AUTO,-35.363261699999995,149.16523895,7161.0,-12.5,-55.5,-149.0,-0.0062190089374780655,0.005901738069951534,-0.10450467839837074,0.06650617718696594,0.008054271107539535,-0.0015469990321435034,-5.5,12.0,-1002.5,66.5,8.5,-2.0,119200.0
00:44:31,AUTO,-35.36326405,149.16523385,10262.0,7.0,20.0,-148.0,0.024439957924187183,-0.032275560311973095,-0.054884349927306175,-0.05315259099006653,-0.014703620225191116,0.024691879749298096,2.0,-3.5,-1001.5,-52.0,-14.0,24.0,56379.0
00:44:32,AUTO,-35.36326225,149.165235675,11796.25,28.25,6.5,-149.5,-0.02206240501254797,0.003353654275997542,-0.09992330521345139,-0.0008103043073788285,0.04098151903599501,-0.0742075489833951,-4.25,-5.25,-1004.0,0.0,41.0,-74.0,143616.0
00:44:33,AUTO,-35.36326045,149.1652352,13355.5,9.0,-8.0,-151.0,-0.0008629411458969116,0.021540447138249874,-0.15113234519958496,0.025515892542898655,0.006448468891903758,-0.027920585591346025,-4.0,0.0,-1000.0,26.0,7.0,-28.0,143616.0
00:44:35,AUTO,-35.36326105,149.16523475,16469.5,-12.0,9.5,-151.0,0.007957687019370496,0.00484358990797773,-0.16236985474824905,-0.008709253743290901,-0.008703366154804826,-0.008314456441439688,3.0,0.0,-1000.0,-7.5,-8.0,-8.0,95836.5
00:44:37,AUTO,-35.3632621,149.165236,18998.0,-4.0,5.0,-152.0,-0.00027413133648224175,-0.0010293402010574937,-0.19128167629241943,0.004065687768161297,0.004086134489625692,-0.028421076014637947,0.0,0.0,-1001.0,4.0,4.0,-28.0,48057.0
00:44:38,AUTO,-35.3632621,149.1652362,20908.75,-0.75,2.5,-152.0,0.003907416656147689,0.0018870026397053152,-0.22304433956742287,0.0032896335469558835,0.003049546096008271,-0.024347105994820595,0.0,0.0,-999.75,3.75,3.5,-24.0,12240.0
00:44:39,AUTO,-35.3632621,149.16523633333335,22485.0,-1.0,3.3333333333333335,-152.0,0.004517299899210532,0.003596676823993524,-0.24616881708304086,-0.0006844525535901388,3.951657951499025e-05,-0.020147019376357395,0.0,0.0,-1000.0,0.3333333333333333,1.0,-19.666666666666668,12240.0
00:44:41,AUTO,-35.3632621,149.1652367,25242.0,-2.0,3.0,-150.0,-0.007663890719413757,0.005385329015552998,-0.27563542127609253,-0.03137099742889404,0.01678531803190708,0.016239358112215996,0.0,0.0,-999.0,-30.0,17.0,16.0,87733.5
00:44:43,AUTO,-35.3632624,149.1652369,28305.0,-2.0,7.5,-152.0,0.007459613028913736,0.0013176108477637172,-0.22425391525030136,-0.005205700406804681,0.001605572469998151,0.021861594170331955,0.5,0.0,-999.5,-3.5,2.0,21.5,163227.0
00:44:44,AUTO,-35.3632624,149.165237725,30242.0,0.0,6.25,-152.0,0.0003322177108202595,0.0012588621175382286,-0.19952132552862167,-0.002418612624751404,0.00033968999923672527,0.019818956963717937,0.0,-1.0,-1000.0,-1.0,1.25,19.0,114080.0
00:44:45,AUTO,-35.3632624,149.165238,31407.0,0.0,3.5,-152.0,-0.00020264652994228527,0.0011134520755149424,-0.1866670548915863,0.0014544464065693319,-1.9175291527062654e-05,0.01624669600278139,0.0,0.0,-1000.0,1.5,0.0,15.5,114080.0
00:44:47,AUTO,-35.3632623,149.165238,34518.5,0.0,0.0,-152.0,0.002109711873345077,0.0010018404282163829,-0.1582268327474594,0.0004771607927978039,0.000964376435149461,0.01264329394325614,0.0,0.0,-1000.5,1.5,1.5,12.5,84770.5
00:44:49,AUTO,-35.3632622,149.1652377,37625.0,0.0,0.0,-152.0,0.0028721768176183105,0.001092673628591001,-0.13697537034749985,0.0009405228483956307,-0.0006694086187053472,0.00856450805440545,0.0,0.0,-1000.5,1.5,0.0,8.5,55461.0
00:44:50,AUTO,-35.3632621,149.16523755,39568.75,0.0,0.0,-152.0,0.002860662352759391,0.001518340053735301,-0.12644924223423004,0.000310283328872174,0.0009461043810006231,0.008537696907296777,0.0,0.0,-1000.0,1.0,1.5,8.25,250314.0
00:44:51,AUTO,-35.3632621,149.1652375,40739.0,0.0,0.0,-152.0,0.0026846358086913824,0.0014556657406501472,-0.12078016251325607,-0.001104028255213052,0.0006033145473338664,0.006145122228190303,0.0,0.0,-999.5,0.0,1.0,6.0,250314.0
00:44:53,AUTO,-35.3632621,149.1652373,43805.0,-10.0,-6.5,-136.0,-0.043741194531321526,0.052089231088757515,0.021437006071209908,-0.15841269493103027,0.1256830394268036,0.4979674965143204,1.0,0.5,-947.5,-156.5,126.0,497.5,130864.5
00:44:55,AUTO,-35.363264650000005,149.16523254999998,45443.5,12.0,10.5,-41.5,0.04004145786166191,-0.03792009875178337,0.25173504650592804,-0.13972818851470947,0.04552716948091984,-0.03714490681886673,-2.5,-16.0,-977.5,-139.0,46.0,-36.5,11415.0
00:44:56,AUTO,-35.363262524999996,149.165235775,45872.5,18.5,29.0,-24.25,0.006448708474636078,0.008057990475208499,0.2138751707971096,-0.011458732187747955,0.02201381151098758,-0.02715707430616021,-0.5,-9.0,-976.25,-10.25,22.5,-26.5,222038.0
00:44:57,AUTO,-35.3632616,149.16523815,45972.0,4.5,14.0,-0.5,-0.019271851517260075,0.04577075317502022,0.19414778798818588,0.37020133435726166,0.012578529305756092,-0.019003011286258698,1.0,-4.5,-982.0,370.5,13.5,-18.0,222038.0
00:44:59,AUTO,-35.36326765,149.16524355,45865.5,-74.5,41.5,7.0,0.05711541883647442,0.05581163056194782,0.4349658191204071,-0.4063424915075302,0.006937896570889279,0.8176082074642181,20.5,-20.0,-999.0,-404.5,7.5,817.5,112293.0
00:45:01,AUTO,-35.3632947,149.16526645,45516.5,-236.5,156.5,25.5,0.1441601887345314,-0.12098159268498421,1.9209054112434387,0.40809520334005356,0.012862554751336575,0.7006022334098816,-24.0,-55.5,-994.5,408.5,13.5,700.5,2548.0
00:45:02,AUTO,-35.363328525,149.165294525,45097.0,-352.75,237.5,36.5,0.026504353852942586,-0.20210762694478035,2.68973308801651,0.07607715763151646,-0.03116993559524417,0.3107041157782078,-92.5,-39.75,-995.25,76.75,-29.5,311.0,174405.0
00:45:03,AUTO,-35.3633545,149.16531615,44795.5,-424.5,287.0,37.5,0.025064227171242237,-0.2280125468969345,2.7274619340896606,0.009050168097019196,-0.012943139299750328,-0.10002493113279343,-115.0,-50.0,-998.0,9.5,-12.0,-99.5,174405.0
00:45:05,AUTO,-35.3634438,149.1653903,43863.0,-547.5,369.5,52.5,0.06879248842597008,-0.17423155158758163,2.6527611017227173,0.1773190051317215,0.02289915131404996,-0.03842404671013355,-146.0,-54.0,-985.5,179.0,23.5,-37.5,98984.5
00:45:07,AUTO,-35.3635453,149.1654739,42672.5,-565.0,377.0,58.0,0.0800243392586708,-0.13422048836946487,2.6408767700195312,0.32363769598305225,-0.03433502372354269,-0.005423521623015404,-146.5,-68.5,-986.5,324.0,-32.5,-5.0,23564.0
00:45:08,AUTO,-35.363609325,149.16552622499998,41897.5,-568.25,380.5,56.5,0.07363840565085411,-0.14049102738499641,2.6318742632865906,0.023697540163993835,0.010211744578555226,-0.0071874880231916904,-146.25,-70.5,-996.75,24.5,11.25,-6.75,221008.0
00:45:09,AUTO,-35.3636481,149.16555795,41457.5,-569.5,384.0,54.0,0.07932301983237267,-0.13807621598243713,2.6266229152679443,0.24251598119735718,0.030992097221314907,-0.003597775474190712,-141.0,-69.0,-992.0,243.5,32.0,-3.0,221008.0
00:45:11,AUTO,-35.36375075,149.1656431,40316.0,-548.0,371.0,51.5,0.08850594982504845,-0.08407118171453476,2.6170177459716797,-0.07079926133155823,0.05540784075856209,0.018967847805470228,-139.5,-89.0,-989.0,-70.5,56.0,19.5,220023.5
00:45:13,AUTO,-35.3638399,149.16571695,39272.0,-420.0,276.5,44.5,0.07052021101117134,0.010479387710802257,2.6127551794052124,-0.9826072454452515,0.05005589500069618,0.04808642901480198,-106.0,-104.5,-1008.5,-981.5,51.0,48.0,219039.0
00:45:14,AUTO,-35.363880525,149.165750025,38766.75,-299.75,189.25,32.25,0.06996319256722927,0.05311489012092352,2.608514189720154,0.6494980901479721,0.008286081065307371,-0.037619708105921745,-75.25,-15.5,-1012.0,650.5,9.25,-37.25,143290.0
00:45:15,AUTO,-35.36389885,149.1657647,38551.0,-230.0,142.5,20.0,0.045656269416213036,0.061740653589367867,2.606402039527893,-0.577640101313591,0.03582619037479162,0.019975099712610245,-54.0,-74.0,-1021.5,-577.5,36.5,19.5,143290.0
00:45:17,AUTO,-35.363924499999996,149.1657854,38225.0,-60.0,30.5,8.5,0.015205853153020144,0.06304383091628551,2.5993672609329224,-0.20382137596607208,-0.01760029699653387,-0.012109830509871244,-15.0,-2.5,-1016.0,-202.0,-15.5,-11.5,178270.0
