,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS
14:29:48.447,240818.0,0.25,0.1,1000.0,30.0
14:29:52.465,200.0,0.25,0.1,1000.0,30.0
14:29:56.483,25657.0,0.25,0.1,1000.0,30.0
14:30:00.012,54235.0,0.25,0.1,1000.0,30.0
14:30:04.024,200.0,0.25,0.1,1000.0,30.0
14:30:08.040,79070.0,0.25,0.1,1000.0,30.0
14:30:12.067,265874.0,0.25,0.1,1000.0,30.0
14:30:16.115,300000.0,0.25,0.1,1000.0,30.0
14:30:20.139,239514.0,0.25,0.1,1000.0,30.0
14:30:24.155,79540.0,0.25,0.1,1000.0,30.0
14:30:28.171,200.0,0.25,0.1,1000.0,30.0
14:30:32.213,300000.0,0.25,0.1,1000.0,30.0
14:30:36.248,300000.0,0.25,0.1,1000.0,30.0
14:30:40.277,284251.0,0.25,0.1,1000.0,30.0
14:30:44.308,174665.0,0.25,0.1,1000.0,30.0
14:30:48.329,165952.0,0.25,0.1,1000.0,30.0
14:30:52.360,300000.0,0.25,0.1,1000.0,30.0
14:30:56.409,300000.0,0.25,0.1,1000.0,30.0
14:31:00.440,300000.0,0.25,0.1,1000.0,30.0
14:31:04.452,28931.0,0.25,0.1,1000.0,30.0
14:31:08.465,42917.0,0.25,0.1,1000.0,30.0
14:31:12.515,254236.0,0.25,0.1,1000.0,30.0
14:31:16.027,200.0,0.25,0.1,1000.0,30.0
14:31:20.054,200.0,0.25,0.1,1000.0,30.0
14:31:25.087,234470.0,0.25,0.1,1000.0,30.0
14:31:28.097,14364.0,0.25,0.1,1000.0,30.0
14:31:33.123,182834.0,0.25,0.1,1000.0,30.0
14:31:36.146,157238.0,0.25,0.1,1000.0,30.0
14:31:39.176,205918.0,0.25,0.1,1000.0,30.0
14:31:43.190,200.0,0.25,0.1,1000.0,30.0
14:31:47.213,156008.0,0.25,0.1,1000.0,30.0
14:31:51.237,44152.0,0.25,0.1,1000.0,30.0
14:31:55.268,287257.0,0.25,0.1,1000.0,30.0
14:31:59.294,132249.0,0.25,0.1,1000.0,30.0
14:32:03.307,200.0,0.25,0.1,1000.0,30.0
14:32:07.328,25379.0,0.25,0.1,1000.0,30.0
14:32:11.368,245862.0,0.25,0.1,1000.0,30.0
14:32:15.404,263294.0,0.25,0.1,1000.0,30.0
14:32:19.430,167071.0,0.25,0.1,1000.0,30.0
14:32:23.464,157146.0,0.25,0.1,1000.0,30.0
14:32:27.492,201017.0,0.25,0.1,1000.0,30.0
14:32:31.020,300000.0,0.25,0.1,1000.0,30.0
14:32:35.069,191696.0,0.25,0.1,1000.0,30.0
14:32:39.087,51760.0,0.25,0.1,1000.0,30.0
14:32:43.116,108624.0,0.25,0.1,1000.0,30.0
14:32:47.137,134108.0,0.25,0.1,1000.0,30.0
14:32:51.170,103977.0,0.25,0.1,1000.0,30.0
14:32:55.181,200.0,0.25,0.1,1000.0,30.0
14:32:59.201,107616.0,0.25,0.1,1000.0,30.0
14:33:03.242,163809.0,0.25,0.1,1000.0,30.0
14:33:07.264,39661.0,0.25,0.1,1000.0,30.0
14:33:11.301,204488.0,0.25,0.1,1000.0,30.0
14:33:15.327,199293.0,0.25,0.1,1000.0,30.0
14:33:19.355,146989.0,0.25,0.1,1000.0,30.0
14:33:23.389,300000.0,0.25,0.1,1000.0,30.0
14:33:27.408,79774.0,0.25,0.1,1000.0,30.0
14:33:31.442,223494.0,0.25,0.1,1000.0,30.0
14:33:35.462,84811.0,0.25,0.1,1000.0,30.0
14:33:39.489,171195.0,0.25,0.1,1000.0,30.0
14:33:43.014,200.0,0.25,0.1,1000.0,30.0
14:33:47.041,201409.0,0.25,0.1,1000.0,30.0
14:33:51.054,200.0,0.25,0.1,1000.0,30.0
14:33:55.090,172042.0,0.25,0.1,1000.0,30.0
14:33:59.114,3552.0,0.25,0.1,1000.0,30.0
14:34:03.135,62803.0,0.25,0.1,1000.0,30.0
14:34:07.165,300000.0,0.25,0.1,1000.0,30.0
14:34:11.207,201719.0,0.25,0.1,1000.0,30.0
14:34:15.229,156518.0,0.25,0.1,1000.0,30.0
14:34:19.259,300000.0,0.25,0.1,1000.0,30.0
14:34:23.277,23618.0,0.25,0.1,1000.0,30.0
14:34:27.306,92421.0,0.25,0.1,1000.0,30.0
14:34:31.325,67870.0,0.25,0.1,1000.0,30.0
14:34:35.348,200.0,0.25,0.1,1000.0,30.0
14:34:39.369,200.0,0.25,0.1,1000.0,30.0
14:34:43.386,200.0,0.25,0.1,1000.0,30.0
14:34:47.411,37782.0,0.25,0.1,1000.0,30.0
14:34:51.430,78309.0,0.25,0.1,1000.0,30.0
14:34:55.463,236773.0,0.25,0.1,1000.0,30.0
14:34:59.499,300000.0,0.25,0.1,1000.0,30.0
14:35:03.029,178616.0,0.25,0.1,1000.0,30.0
14:35:07.054,31770.0,0.25,0.1,1000.0,30.0
14:35:11.074,200.0,0.25,0.1,1000.0,30.0
14:35:15.107,121439.0,0.25,0.1,1000.0,30.0
14:35:19.144,296063.0,0.25,0.1,1000.0,30.0
14:35:23.176,187553.0,0.25,0.1,1000.0,30.0
14:35:27.200,16866.0,0.25,0.1,1000.0,30.0
14:35:31.245,186562.0,0.25,0.1,1000.0,30.0
14:35:35.278,160025.0,0.25,0.1,1000.0,30.0
14:35:39.309,68752.0,0.25,0.1,1000.0,30.0
14:35:43.358,223334.0,0.25,0.1,1000.0,30.0
14:35:47.389,47594.0,0.25,0.1,1000.0,30.0
14:35:51.422,115994.0,0.25,0.1,1000.0,30.0
14:35:55.446,125976.0,0.25,0.1,1000.0,30.0
14:35:59.469,114042.0,0.25,0.1,1000.0,30.0
14:36:03.498,177769.0,0.25,0.1,1000.0,30.0
14:36:07.028,221606.0,0.25,0.1,1000.0,30.0
14:36:11.057,200.0,0.25,0.1,1000.0,30.0
14:36:15.102,300000.0,0.25,0.1,1000.0,30.0
14:36:19.145,180153.0,0.25,0.1,1000.0,30.0
14:36:23.177,170427.0,0.25,0.1,1000.0,30.0
14:36:27.219,208446.0,0.25,0.1,1000.0,30.0
14:36:31.270,66144.0,0.25,0.1,1000.0,30.0
14:36:35.287,6639.0,0.25,0.1,1000.0,30.0
14:36:39.324,300000.0,0.25,0.1,1000.0,30.0
14:36:43.374,37557.0,0.25,0.1,1000.0,30.0
14:36:47.425,300000.0,0.25,0.1,1000.0,30.0
14:36:51.479,300000.0,0.25,0.1,1000.0,30.0
14:36:55.020,75378.0,0.25,0.1,1000.0,30.0
14:36:59.042,83838.0,0.25,0.1,1000.0,30.0
14:37:03.066,200.0,0.25,0.1,1000.0,30.0
14:37:07.086,200.0,0.25,0.1,1000.0,30.0
14:37:11.114,115292.0,0.25,0.1,1000.0,30.0
14:37:15.169,281083.0,0.25,0.1,1000.0,30.0
14:37:19.207,300000.0,0.25,0.1,1000.0,30.0
14:37:23.225,200.0,0.25,0.1,1000.0,30.0
14:37:27.271,229118.0,0.25,0.1,1000.0,30.0
14:37:31.303,200.0,0.25,0.1,1000.0,30.0
14:37:35.320,200.0,0.25,0.1,1000.0,30.0
