,ADSB_LIST_ALT,ADSB_LIST_RADIUS,FOLL_DIST_MAX,COMPASS_CUS_ROLL,ACRO_RP_EXPO,PILOT_TKOFF_ALT,ACRO_Y_EXPO,PILOT_Y_EXPO,AHRS_CUSTOM_ROLL,IM_STB_COL_1,IM_STB_COL_4,H_CYC_MAX,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,IM_STB_COL_2,IM_STB_COL_3,EK3_GSF_RST_MAX,ATC_RAT_YAW_P,ATC_ANG_YAW_P,EK2_GSF_RST_MAX,ATC_RAT_YAW_I,ATC_RAT_YAW_D,FHLD_BRAKE_RATE,COMPASS_CUS_YAW,AHRS_CUSTOM_YAW
16:17:23.387,0.0,0.0,1.0,156.0,-0.5,650.0,-1.0,-0.5,-143.0,69.0,26.0,900.0,112.0,0.0,16.0,38.0,5.0,0.295,3.0,7.0,0.04,0.0,1.0,111.0,-38.0
16:17:28.114,0.0,0.0,1.0,45.0,-0.5,310.0,-1.0,-0.5,-91.0,12.0,63.0,1400.0,41.0,0.0,61.0,22.0,4.0,0.215,3.0,5.0,0.2,0.01,1.0,-13.0,-127.0
16:17:33.745,0.0,0.0,1.0,-6.0,-0.5,510.0,-1.0,-0.5,91.0,44.0,21.0,2500.0,55.0,0.0,90.0,24.0,3.0,0.47,3.0,9.0,0.12,0.0,1.0,-135.0,-137.0
16:17:38.445,0.0,0.0,1.0,40.0,-0.5,20.0,-1.0,-0.5,-111.0,21.0,10.0,1100.0,76.0,0.0,8.0,24.0,7.0,0.345,3.0,5.0,0.07,0.01,1.0,35.0,-62.0
16:17:44.161,0.0,0.0,1.0,-47.0,-0.5,1000.0,-1.0,-0.5,-168.0,1.0,38.0,4000.0,58.0,0.0,35.0,22.0,3.0,0.245,3.0,5.0,0.15,0.02,1.0,-101.0,-148.0
16:17:49.616,0.0,0.0,1.0,85.0,-0.5,30.0,-1.0,-0.5,133.0,8.0,51.0,2800.0,209.0,0.0,24.0,29.0,4.0,0.325,3.0,3.0,0.06,0.0,1.0,154.0,-46.0
16:17:55.357,0.0,0.0,1.0,48.0,-0.5,240.0,-1.0,-0.5,-159.0,13.0,69.0,900.0,31.0,0.0,16.0,11.0,6.0,0.505,3.0,6.0,0.07,0.01,1.0,-152.0,130.0
16:17:59.377,0.0,0.0,1.0,-97.0,-0.5,150.0,-1.0,-0.5,-175.0,25.0,69.0,3900.0,38.0,0.0,37.0,29.0,7.0,0.255,3.0,6.0,0.03,0.0,1.0,51.0,-136.0
16:18:03.895,0.0,0.0,1.0,22.0,-0.5,190.0,-1.0,-0.5,-59.0,69.0,55.0,1000.0,179.0,0.0,13.0,29.0,4.0,0.265,3.0,10.0,0.1,0.01,1.0,-142.0,17.0
16:18:08.977,0.0,0.0,1.0,-33.0,-0.5,240.0,-1.0,-0.5,-115.0,4.0,10.0,1000.0,128.0,0.0,6.0,25.0,3.0,0.6,3.0,10.0,0.03,0.01,1.0,99.0,-168.0
16:18:13.768,0.0,0.0,1.0,-127.0,-0.5,410.0,-1.0,-0.5,29.0,29.0,24.0,2600.0,30.0,0.0,11.0,45.0,7.0,0.225,3.0,10.0,0.12,0.01,1.0,30.0,-101.0
16:18:18.629,0.0,0.0,1.0,112.0,-0.5,680.0,-1.0,-0.5,67.0,13.0,38.0,2600.0,176.0,0.0,38.0,28.0,3.0,0.265,3.0,10.0,0.03,0.0,1.0,-162.0,30.0
16:18:23.340,0.0,0.0,1.0,-141.0,-0.5,520.0,-1.0,-0.5,176.0,11.0,8.0,1100.0,63.0,0.0,16.0,18.0,4.0,0.215,3.0,9.0,0.2,0.02,1.0,114.0,-152.0
16:18:27.494,0.0,0.0,1.0,6.0,-0.5,450.0,-1.0,-0.5,77.0,16.0,2.0,900.0,241.0,0.0,26.0,94.0,4.0,0.405,3.0,5.0,0.03,0.01,1.0,-86.0,6.0
