,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
01:19:46.995,62524.0,0.5,0.5,-6.3,0.25
01:19:51.609,63426.0,0.2,0.9,-9.2,0.25
01:19:56.664,29637.0,0.4,0.5,0.4,0.25
01:20:01.295,26422.0,0.5,0.9,-6.2,0.25
01:20:07.029,108015.0,0.2,0.5,-2.4,0.25
01:20:12.607,39969.0,0.2,1.4,-6.8,0.25
01:20:17.090,7024.0,0.3,0.3,0.3,0.25
01:20:22.689,35839.0,0.5,0.4,-3.2,0.25
01:20:27.363,95679.0,0.2,0.3,-9.4,0.25
01:20:32.816,33270.0,0.2,0.5,-7.8,0.25
01:20:37.426,22527.0,0.5,0.5,-9.7,0.25
01:20:42.986,114960.0,0.2,0.2,-5.6,0.25
01:20:47.604,45559.0,0.3,0.7,-4.5,0.25
01:20:52.591,4617.0,0.3,0.7,-5.8,0.25
01:20:57.223,20774.0,0.9,0.4,-6.2,0.25
01:21:02.737,60087.0,0.4,1.1,-8.9,0.25
01:21:07.284,33281.0,0.2,1.7,-9.7,0.25
01:21:12.726,136221.0,0.4,0.5,-7.8,0.25
01:21:17.259,59580.0,0.5,0.2,-6.8,0.25
01:21:22.722,59479.0,0.2,0.5,-8.9,0.25
01:21:27.326,42978.0,0.2,0.4,-7.1,0.25
01:21:33.014,287227.0,0.2,0.3,-6.8,0.25
01:21:38.584,56147.0,0.5,0.5,0.5,0.25
01:21:43.251,42816.0,0.7,0.4,-9.2,0.25
01:21:48.840,2638.0,0.4,0.4,-5.8,0.25
01:21:53.374,103126.0,0.2,0.3,1.3,0.25
01:21:58.909,48900.0,0.5,0.2,-7.9,0.25
01:22:03.513,11435.0,0.2,0.3,-3.0,0.25
01:22:08.604,156679.0,0.2,0.2,-7.6,0.25
01:22:13.264,13708.0,0.2,0.7,-3.7,0.25
01:22:18.841,32015.0,0.5,0.2,-8.8,0.25
01:22:23.424,43567.0,0.2,0.7,-7.9,0.25
01:22:28.949,51279.0,0.3,0.2,0.4,0.25
01:22:33.600,24595.0,0.3,1.3,-6.8,0.25
01:22:38.671,26198.0,0.7,0.4,-3.7,0.25
01:22:43.327,124982.0,0.2,0.5,-3.0,0.25
01:22:48.988,12401.0,0.2,0.2,-8.2,0.25
01:22:53.639,9396.0,0.5,0.5,-5.9,0.25
01:22:58.711,32993.0,0.5,0.7,-7.6,0.25
01:23:03.364,49047.0,0.3,0.7,-3.0,0.25
01:23:08.898,59112.0,0.4,0.5,-9.4,0.25
01:23:13.443,119802.0,0.3,0.3,-8.1,0.25
01:23:18.970,7239.0,0.2,0.5,-8.9,0.25
01:23:23.462,46207.0,0.3,0.5,-8.9,0.25
01:23:29.052,57567.0,0.5,0.2,-5.2,0.25
01:23:34.604,18119.0,0.5,0.5,-8.7,0.25
01:23:39.182,48570.0,0.4,0.7,-4.5,0.25
