,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG
16:48:14.158,200.0,0.25,0.1,1000.0,30.0,5.1,18000.0,1000.0,0.0,1000.0,0.0,1200.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:48:18.175,200.0,0.25,0.1,1000.0,30.0,3.5,7100.0,1000.0,0.0,580.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:48:22.189,200.0,0.25,0.1,1000.0,30.0,2.4,6000.0,1000.0,22273.0,500.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:48:26.207,122207.0,0.25,0.1,1000.0,30.0,0.0,18000.0,1000.0,0.0,3000.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:48:30.230,76572.0,0.25,0.1,1000.0,30.0,4.1,18000.0,1000.0,0.0,1790.0,0.0,100.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:48:34.245,89593.0,0.25,0.1,1000.0,30.0,3.0,7400.0,1000.0,5815.0,390.0,0.0,2000.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:48:38.272,279141.0,0.25,0.1,1000.0,30.0,0.0,5700.0,1000.0,0.0,860.0,0.0,2000.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:48:42.300,300000.0,0.25,0.1,1000.0,30.0,5.1,11800.0,1000.0,12009.0,2160.0,0.0,350.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:48:46.328,265213.0,0.25,0.1,1000.0,30.0,3.2,5000.0,1000.0,12025.0,640.0,0.0,700.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:48:50.349,200.0,0.25,0.1,1000.0,30.0,5.1,500.0,1000.0,16786.0,410.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:48:54.372,82957.0,0.25,0.1,1000.0,30.0,2.6,500.0,1000.0,11403.0,3000.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:48:58.399,146455.0,0.25,0.1,1000.0,30.0,5.0,7300.0,1000.0,10128.0,2680.0,0.0,800.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:49:02.422,136894.0,0.25,0.1,1000.0,30.0,5.1,500.0,1000.0,27546.0,870.0,0.0,1100.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:49:06.450,277055.0,0.25,0.1,1000.0,30.0,3.4,8900.0,1000.0,28056.0,3000.0,0.0,650.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
