,LAND_SPEED,LAND_ALT_LOW,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG,RNGFND5_PWRRNG,RNGFND6_PWRRNG,RNGFND7_PWRRNG,RNGFND8_PWRRNG,RNGFND9_PWRRNG,RNGFNDA_PWRRNG,WPNAV_TER_MARGIN,OA_MARGIN_MAX,VISO_POS_M_NSE,WP_NAVALT_MIN,OA_BR_LOOKAHEAD,FOLL_OFS_X,BCN_ALT,TERRAIN_MARGIN
22:08:12.193,120.0,680.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,74.1,0.1,0.0,8.0,74.0,2462.0,0.05
22:08:16.136,200.0,710.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,90.1,0.1,0.0,11.0,-43.0,3299.0,0.05
22:08:20.100,60.0,500.0,0.0,0.0,1.0,-53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,89.1,0.1,0.0,26.0,63.0,552.0,0.05
22:08:24.136,120.0,3900.0,0.0,0.0,1.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,12.1,0.1,0.0,96.0,-85.0,1185.0,0.05
22:08:28.149,70.0,6360.0,0.0,0.0,1.0,-56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,90.1,0.1,0.0,14.0,-71.0,2694.0,0.05
22:08:32.146,60.0,8970.0,0.0,0.0,1.0,-87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.1,0.1,0.0,21.0,21.0,6034.0,0.05
22:08:36.131,110.0,3220.0,0.0,0.0,1.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,31.1,0.1,0.0,50.0,23.0,944.0,0.05
22:08:40.241,160.0,4790.0,0.0,0.0,1.0,-79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,83.1,0.1,0.0,11.0,89.0,3811.0,0.05
22:08:44.113,180.0,1060.0,0.0,0.0,1.0,-69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,23.1,0.1,0.0,93.0,-35.0,9992.0,0.05
22:08:48.892,90.0,3830.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,63.1,0.1,0.0,90.0,-16.0,462.0,0.05
22:08:53.470,130.0,5480.0,0.0,0.0,1.0,-89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,27.1,0.1,0.0,23.0,-27.0,3530.0,0.05
22:08:57.285,50.0,6050.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,54.1,0.1,0.0,94.0,-59.0,7581.0,0.05
22:09:01.111,60.0,880.0,0.0,0.0,1.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,21.1,0.1,0.0,58.0,76.0,598.0,0.05
22:09:04.942,110.0,3060.0,0.0,0.0,1.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,92.1,0.1,0.0,18.0,-85.0,1590.0,0.05
22:09:09.276,120.0,770.0,0.0,0.0,1.0,-56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,16.1,0.1,0.0,37.0,8.0,6720.0,0.05
22:09:13.163,110.0,2890.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,60.1,0.1,0.0,50.0,-27.0,1051.0,0.05
22:09:17.011,130.0,7490.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,35.1,0.1,0.0,14.0,-55.0,9359.0,0.05
22:09:20.878,50.0,6110.0,0.0,0.0,1.0,-48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,78.1,0.1,0.0,8.0,-72.0,710.0,0.05
22:09:25.244,160.0,5070.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,40.1,0.1,0.0,50.0,-44.0,945.0,0.05
22:09:29.054,170.0,4120.0,0.0,0.0,1.0,-56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,13.1,0.1,0.0,70.0,-90.0,9746.0,0.05
22:09:32.895,100.0,500.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,62.1,0.1,0.0,80.0,37.0,1199.0,0.05
