,LAND_SPEED,LAND_ALT_LOW,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG,RNGFND5_PWRRNG,RNGFND6_PWRRNG,RNGFND7_PWRRNG,RNGFND8_PWRRNG,RNGFND9_PWRRNG,RNGFNDA_PWRRNG,WPNAV_TER_MARGIN,OA_MARGIN_MAX,VISO_POS_M_NSE,WP_NAVALT_MIN,OA_BR_LOOKAHEAD,FOLL_OFS_X,BCN_ALT,TERRAIN_MARGIN
22:17:28.202,110.0,5070.0,0.0,0.0,1.0,-62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,80.1,0.1,0.0,46.0,4.0,2638.0,0.05
22:17:32.053,90.0,9640.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,16.1,0.1,0.0,11.0,-29.0,1299.0,0.05
22:17:35.959,120.0,6240.0,0.0,0.0,1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,45.1,0.1,0.0,35.0,-63.0,9941.0,0.05
22:17:40.750,200.0,600.0,0.0,0.0,1.0,-56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,70.1,0.1,0.0,26.0,-47.0,6421.0,0.05
22:17:46.280,60.0,1600.0,0.0,0.0,1.0,-49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,47.1,0.1,0.0,23.0,-7.0,9725.0,0.05
22:17:50.288,80.0,8480.0,0.0,0.0,1.0,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,20.1,0.1,0.0,68.0,33.0,4229.0,0.05
22:17:54.287,60.0,2980.0,0.0,0.0,1.0,-89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,68.1,0.1,0.0,86.0,18.0,369.0,0.05
22:17:58.367,120.0,1540.0,0.0,0.0,1.0,-53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,40.1,0.1,0.0,79.0,96.0,472.0,0.05
22:18:02.304,80.0,2250.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,45.1,0.1,0.0,40.0,-33.0,8609.0,0.05
22:18:06.252,200.0,220.0,0.0,0.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,78.1,0.1,0.0,6.0,-97.0,3087.0,0.05
22:18:10.462,150.0,7060.0,0.0,0.0,1.0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,37.1,0.1,0.0,8.0,-7.0,2577.0,0.05
22:18:14.318,50.0,950.0,0.0,0.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,64.1,0.1,0.0,27.0,-61.0,3520.0,0.05
22:18:18.284,60.0,2010.0,0.0,0.0,1.0,-59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,61.1,0.1,0.0,84.0,25.0,3024.0,0.05
22:18:22.272,190.0,5450.0,0.0,0.0,1.0,-89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,70.1,0.1,0.0,13.0,-96.0,1372.0,0.05
22:18:26.276,150.0,4610.0,0.0,0.0,1.0,-62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,32.1,0.1,0.0,57.0,-94.0,2302.0,0.05
22:18:30.374,140.0,9590.0,0.0,0.0,1.0,-85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,53.1,0.1,0.0,65.0,-94.0,908.0,0.05
22:18:34.284,190.0,5800.0,0.0,0.0,1.0,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,73.1,0.1,0.0,2.0,-82.0,4675.0,0.05
22:18:38.274,100.0,9740.0,0.0,0.0,1.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,74.1,0.1,0.0,29.0,-89.0,2217.0,0.05
22:18:42.331,70.0,4510.0,0.0,0.0,1.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,13.1,0.1,0.0,13.0,-37.0,1600.0,0.05
22:18:46.732,90.0,2890.0,0.0,0.0,1.0,-94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,60.1,0.1,0.0,74.0,-20.0,1704.0,0.05
