,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG
11:30:05.204,42070.0,0.25,0.1,1000.0,30.0,1.9,4600.0,1000.0,1267.0,2320.0,0.0,250.0,2.4,0.0,0.0
11:30:11.236,212203.0,0.25,0.1,1000.0,30.0,0.4,1900.0,1000.0,9027.0,1390.0,0.0,100.0,1.0,0.0,0.0
11:30:17.186,103610.0,0.25,0.1,1000.0,30.0,1.0,600.0,1000.0,1542.0,1510.0,0.0,500.0,1.1,0.0,0.0
11:30:23.072,66714.0,0.25,0.1,1000.0,30.0,0.2,17400.0,1000.0,18011.0,470.0,0.0,700.0,5.6,0.0,0.0
11:30:28.890,94597.0,0.25,0.1,1000.0,30.0,0.6,900.0,1000.0,15341.0,950.0,0.0,150.0,1.6,0.0,0.0
11:30:33.856,130645.0,0.25,0.1,1000.0,30.0,1.1,8700.0,1000.0,11542.0,1580.0,0.0,450.0,1.9,0.0,0.0
11:30:39.423,169635.0,0.25,0.1,1000.0,30.0,1.2,2600.0,1000.0,5373.0,1160.0,0.0,150.0,1.9,0.0,0.0
11:30:45.383,48298.0,0.25,0.1,1000.0,30.0,1.0,1900.0,1000.0,3211.0,1030.0,0.0,1650.0,2.9,0.0,0.0
11:30:51.394,39839.0,0.25,0.1,1000.0,30.0,1.5,1400.0,1000.0,14872.0,1470.0,0.0,250.0,3.5,0.0,0.0
11:30:57.398,246921.0,0.25,0.1,1000.0,30.0,0.8,600.0,1000.0,23941.0,1770.0,0.0,950.0,1.2,0.0,0.0
11:31:03.342,93626.0,0.25,0.1,1000.0,30.0,2.2,3800.0,1000.0,4106.0,1140.0,0.0,250.0,1.1,0.0,0.0
11:31:09.303,158489.0,0.25,0.1,1000.0,30.0,3.5,2300.0,1000.0,1775.0,380.0,0.0,450.0,3.1,0.0,0.0
11:31:15.191,10793.0,0.25,0.1,1000.0,30.0,0.8,6100.0,1000.0,5960.0,1190.0,0.0,1900.0,1.1,0.0,0.0
