time_stamp,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,RTL_ALT
04:15:45,-35.3632621,149.1652375,0.0,-1.0,1.5,0.0,0.0,1.0,-1000.0,0.0,0.0,0.0,-0.0008350818534381688,0.0009175338200293481,0.024298127740621567,0.00027098620194010437,0.0002108063199557364,0.0018223132356069982,STABILIZE,1500.0
04:15:53,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0,0.0,1.0,-1000.0,1.0,0.0,0.0,-0.0006752745248377323,0.001012030174024403,0.021739549934864044,0.0004054378950968385,0.00036891119088977575,0.001406149473041296,STABILIZE,1500.0
04:15:55,-35.36326215,149.1652375,2.0,-0.5,0.5,0.0,0.0,1.0,-1000.5,2.5,1.0,1.0,-0.0005661856557708234,0.0010549138532951474,0.021320587024092674,0.002089074667310342,0.00024023279547691345,0.001416473533026874,AUTO,1500.0
04:15:56,-35.3632621,149.1652375,1.5,0.0,0.0,0.0,0.0,1.25,-1000.0,0.5,0.25,0.5,-0.00039250115514732897,0.001260024553630501,0.02107311086729169,0.0003728462033905089,0.00028762211150024086,0.001448690687539056,AUTO,8582.0
04:15:57,-35.3632621,149.1652375,0.0,0.0,0.0,0.0,0.0,1.5,-1000.0,0.5,0.5,0.5,-0.00011979990586041822,0.0015406475868076086,0.02078798972070217,0.00036736205220222473,0.00025020635803230107,0.0013974180328659713,AUTO,8582.0
04:15:59,-35.3632621,149.1652375,909.0,0.0,2.5,-123.0,0.0,0.0,-1062.5,22.0,-1.5,0.5,0.012702614651061594,0.00015239036292769015,0.02031074743717909,0.021549939410761,-0.0020252104150131345,0.0017495252541266382,AUTO,8582.0
04:16:01,-35.3632612,149.16524305000002,3871.5,3.0,44.5,-146.5,4.0,-9.5,-998.0,-85.5,46.5,-82.5,0.002812696620821953,0.02101544477045536,-0.061803748831152916,-0.08697910327464342,0.04554518451914191,-0.08278502523899078,AUTO,8582.0
04:16:02,-35.363261275,149.16524607500003,5395.25,-6.25,-0.25,-148.25,2.5,-1.5,-1001.75,-22.0,-43.0,13.25,-0.06304037943482399,-0.005916094058193266,-0.0871889479458332,-0.022535563097335398,-0.044101330800913274,0.013470952118950663,AUTO,32887.0
04:16:03,-35.3632615,149.16524275,6933.0,2.0,-50.0,-148.5,-6.0,7.5,-1002.0,60.5,10.0,3.5,-0.03159324266016483,-0.013387479353696108,-0.08241390436887741,0.06042853742837906,0.009702308918349445,0.003981329267844558,AUTO,32887.0
04:16:05,-35.3632614,149.16523425,10044.0,-7.0,3.0,-150.0,0.5,2.0,-998.0,-31.0,0.5,-15.0,0.04370201379060745,0.016720266547054052,-0.09305911883711815,-0.03143961215391755,-0.0005248710513114929,-0.014425626955926418,AUTO,32887.0
