time_stamp,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
18:55:05,1500.0,-35.363262175,149.165237475,15.75,-0.75,1.5,-9.5,0.0,1.0,-1035.0,5.75,0.25,1.0,AUTO,0.0010526193218538538,0.0006147376698208973,0.021358779165893793,0.0058119380119023845,0.00011482035188237205,0.0020879894436802715
18:55:07,1500.0,-35.36326196666666,149.16523801666668,1739.0,2.1666666666666665,13.5,-142.83333333333334,0.16666666666666666,-1.6666666666666667,-1019.6666666666666,41.0,-6.833333333333333,1.6666666666666667,AUTO,0.03137865879883369,-0.002999997300018246,0.0202424048135678,0.04073800270756086,-0.007885584297279516,0.002347529943411549
18:55:09,1500.0,-35.36326076666666,149.16524536666668,4790.0,3.0,23.166666666666668,-147.83333333333334,2.6666666666666665,-6.0,-1004.3333333333334,-51.666666666666664,-10.166666666666666,-36.666666666666664,AUTO,-0.04389627122630676,0.007222509865338604,-0.0732121163358291,-0.053092836790407695,-0.010885335349788269,-0.0369732944915692
18:55:11,1500.0,-35.36326176000001,149.16523854000002,8066.4,-19.2,-56.0,-151.0,-4.333333333333333,12.5,-1003.0,67.33333333333333,7.333333333333333,-3.0,AUTO,0.00782068008556962,0.01285950094461441,-0.11891923546791076,0.06840924322605133,0.007268566568382084,-0.0011694367974996566
18:55:13,1500.0,-35.36326455,149.16523595,11384.0,26.25,33.5,-148.5,0.6,-6.6,-1000.2,-70.4,17.6,9.0,AUTO,0.013207465002778918,-0.05630191834643483,-0.038560128305107355,-0.08357142331078649,0.04828620329499245,-0.01794212858658284
18:55:15,1500.0,-35.3632593,149.16523701666668,14090.5,13.333333333333334,-17.666666666666668,-153.83333333333334,-6.5,0.16666666666666666,-1001.5,43.833333333333336,16.5,-42.333333333333336,AUTO,-0.013455826013038555,0.0319396648555994,-0.17529499034086862,0.043679279585679374,0.016208811352650326,-0.04246393979216615
18:55:17,1500.0,-35.3632609,149.16523543333332,17231.666666666668,-17.5,11.666666666666666,-152.33333333333334,3.6666666666666665,0.8333333333333334,-999.8333333333334,-22.5,-13.833333333333334,4.5,AUTO,0.010104506295950463,-0.0015671816169439505,-0.16584362834692,-0.02382493205368519,-0.014921383626642637,0.004839971816788117
18:55:19,1500.0,-35.36326216666667,149.1652366333333,20196.0,-2.5,1.0,-153.83333333333334,0.16666666666666666,0.0,-1000.0,7.0,5.333333333333333,-29.833333333333332,AUTO,-0.0006885774879871557,-0.001375927633489482,-0.20747394114732742,0.006639359596495827,0.005112391198053956,-0.03015679990251859
18:55:21,1500.0,-35.3632622,149.1652364,23520.0,-1.0,2.6,-154.0,0.0,0.0,-1000.0,1.1666666666666667,1.0,-18.5,AUTO,0.005747222527861595,0.0034423828125,-0.25823505520820617,0.0001825286657549441,0.00010325891198590398,-0.01836291253566742
18:55:23,1500.0,-35.36326224,149.16523644,26642.6,-3.8,0.8,-153.6,0.0,0.0,-1000.4,20.6,0.4,18.0,AUTO,0.005186365591362119,0.004669485567137599,-0.2709973633289337,0.020278822595719247,-0.0005881281569600106,0.018664213269948958
18:55:25,1500.0,-35.3632624,149.16523728333334,29571.166666666668,-0.8333333333333334,8.5,-153.0,0.6666666666666666,-1.0,-999.6666666666666,-5.333333333333333,0.5,19.833333333333332,AUTO,0.002961939828916608,0.002021034248173237,-0.22882326940695444,-0.0067190591362304986,-0.0003296460587686549,0.02052629676957925
18:55:27,1500.0,-35.3632624,149.1652381,32875.4,0.0,1.4,-153.0,0.0,0.0,-1000.2,2.6,0.6,14.2,AUTO,0.0006539897585753351,0.0008756732568144798,-0.1897052451968193,0.0013355288829188794,-0.00038043111271690577,0.014525352511554956
18:55:29,1500.0,-35.363262283333334,149.165238,35797.5,0.0,0.0,-153.0,0.0,0.0,-1000.0,1.3333333333333333,1.5,11.333333333333334,AUTO,0.0020592100142190852,0.0009521700849290937,-0.16724412888288498,0.0002734990945706765,0.0010481237744291623,0.011791756842285395
18:55:31,1500.0,-35.36326218333334,149.16523768333334,38919.0,0.0,0.0,-153.0,0.0,0.0,-1000.1666666666666,1.6666666666666667,1.0,8.166666666666666,AUTO,0.002898552416202923,0.0013378251460380852,-0.1473811442653338,0.0009291440364904702,0.00019655723008327186,0.008590802317485213
18:55:33,1500.0,-35.36326209999999,149.1652375,42036.0,-0.3333333333333333,0.6666666666666666,-153.0,0.0,0.0,-1000.1666666666666,0.6666666666666666,0.6666666666666666,7.166666666666667,AUTO,0.002519158646464348,0.0015763797564432025,-0.13248519351085028,-0.0005423547700047493,-0.00024122256824436286,0.007450744121645887
18:55:39,1500.0,-35.363262,149.1652374,46125.0,-1.0,1.0,-153.0,0.0,0.0,-1000.0,0.0,0.0,6.0,AUTO,0.002474444452673197,0.001437909435480833,-0.11639975011348724,-0.00035561638651415706,-0.0010926725808531046,0.007057663053274155
