,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS
05:36:56.935,4302.0,0.25,0.1,1000.0,30.0
05:37:01.787,29460.0,0.25,0.1,1000.0,30.0
05:37:06.597,81984.0,0.25,0.1,1000.0,30.0
05:37:11.980,107877.0,0.25,0.1,1000.0,30.0
05:37:16.739,84931.0,0.25,0.1,1000.0,30.0
05:37:22.059,5651.0,0.25,0.1,1000.0,30.0
05:37:27.883,24151.0,0.25,0.1,1000.0,30.0
05:37:32.776,21240.0,0.25,0.1,1000.0,30.0
05:37:38.006,24035.0,0.25,0.1,1000.0,30.0
05:37:43.922,227807.0,0.25,0.1,1000.0,30.0
05:37:48.734,137344.0,0.25,0.1,1000.0,30.0
05:37:54.061,25847.0,0.25,0.1,1000.0,30.0
05:37:59.888,37010.0,0.25,0.1,1000.0,30.0
05:38:04.743,62770.0,0.25,0.1,1000.0,30.0
05:38:10.055,145290.0,0.25,0.1,1000.0,30.0
05:38:15.835,31230.0,0.25,0.1,1000.0,30.0
05:38:20.708,12129.0,0.25,0.1,1000.0,30.0
05:38:26.029,142562.0,0.25,0.1,1000.0,30.0
05:38:31.795,63055.0,0.25,0.1,1000.0,30.0
05:38:36.706,17734.0,0.25,0.1,1000.0,30.0
05:38:42.059,31198.0,0.25,0.1,1000.0,30.0
05:38:47.881,21651.0,0.25,0.1,1000.0,30.0
05:38:52.613,37163.0,0.25,0.1,1000.0,30.0
05:38:58.011,13745.0,0.25,0.1,1000.0,30.0
05:39:03.771,41360.0,0.25,0.1,1000.0,30.0
05:39:08.673,88614.0,0.25,0.1,1000.0,30.0
05:39:18.096,14753.0,0.25,0.1,1000.0,30.0
05:39:24.130,58782.0,0.25,0.1,1000.0,30.0
05:39:30.006,17397.0,0.25,0.1,1000.0,30.0
05:39:35.929,43767.0,0.25,0.1,1000.0,30.0
05:39:40.795,26748.0,0.25,0.1,1000.0,30.0
05:39:46.125,7907.0,0.25,0.1,1000.0,30.0
05:39:52.022,44810.0,0.25,0.1,1000.0,30.0
05:39:57.814,38770.0,0.25,0.1,1000.0,30.0
05:40:02.622,3050.0,0.25,0.1,1000.0,30.0
05:40:07.835,69445.0,0.25,0.1,1000.0,30.0
05:40:12.614,12716.0,0.25,0.1,1000.0,30.0
05:40:18.050,136305.0,0.25,0.1,1000.0,30.0
05:40:24.017,170240.0,0.25,0.1,1000.0,30.0
05:40:29.988,22556.0,0.25,0.1,1000.0,30.0
05:40:34.901,134089.0,0.25,0.1,1000.0,30.0
05:40:40.339,143353.0,0.25,0.1,1000.0,30.0
05:40:46.226,74597.0,0.25,0.1,1000.0,30.0
05:40:52.188,31249.0,0.25,0.1,1000.0,30.0
05:40:58.062,95150.0,0.25,0.1,1000.0,30.0
