time_stamp,RTL_ALT,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro
17:30:27,1500.0,STABILIZE,0.00010245286830468103,0.0015743582043796778,0.02745916787534952,0.00024029020278248936,0.0003063654585275799,0.0022467407397925854,-35.3632621,149.1652375,0.0,-2.0,2.0,0.0,0.0,1.0,-1000.0,0.0,0.0,0.0
17:30:35,1500.0,STABILIZE,-0.0010666813468560576,0.0009524420602247119,0.02399040386080742,0.00015358306700363755,0.00029143900610506535,0.001742547145113349,-35.3632621,149.1652375,0.0,-1.0,1.0,0.0,0.0,1.0,-1000.0,0.0,0.0,0.0
17:30:41,1500.0,AUTO,-0.0007041589706204832,0.000988810497801751,0.022426366806030273,0.00022371861268766224,0.0002828157157637179,0.0015074514085426927,-35.3632622,149.1652375,9.0,-1.0,2.0,0.0,0.0,0.5,-1002.0,0.0,0.0,0.0
17:30:42,258195.0,AUTO,-0.0005331701249815524,0.0010759792057797313,0.02220275392755866,0.00023561774287372828,0.00026884789986070246,0.0015056527336128056,-35.3632621,149.1652375,0.5,0.0,1.25,1.0,0.0,1.5,-1000.0,0.0,0.5,0.0
17:30:43,258195.0,AUTO,-0.0003087209915975109,0.0013933655573055148,0.021828600205481052,0.00034455000422894955,0.00025578081840649247,0.0014641843154095113,-35.3632621,149.16523745,0.0,0.0,0.0,0.0,0.0,1.0,-1000.0,0.0,0.0,0.0
17:30:45,258195.0,AUTO,0.0032237039413303137,0.0005896372931601945,0.02149863913655281,-0.0013124487595632672,0.003589252708479762,0.002218772773630917,-35.3632621,149.16523745,287.5,0.0,0.0,-83.5,0.0,0.0,-1120.0,-0.5,4.0,1.5
17:30:46,300000.0,AUTO,0.016660551744280383,-2.1811603801324964e-05,0.02117176726460457,0.033957530453335494,-0.004666860215365887,0.0013755858526565135,-35.363262075,149.16523755,1196.5,0.25,3.75,-138.0,0.0,0.0,-1039.75,34.25,-3.75,0.75
17:30:47,300000.0,AUTO,0.05401042848825455,7.936498150229454e-05,-0.01802440290339291,-0.06004560273140669,0.05385903362184763,-0.06664938014000654,-35.363261550000004,149.1652403,3082.5,8.5,46.5,-147.0,1.5,-8.5,-992.0,-60.0,54.5,-66.5
17:30:49,300000.0,AUTO,-0.06525576300919056,-0.007652054075151682,-0.09215913340449333,0.05187292397022247,-0.0012392246862873435,-0.006796278757974505,-35.363261,149.1652456,6136.5,-2.0,-32.5,-149.0,-2.0,5.0,-1002.0,52.0,-0.5,-6.5
17:30:50,186857.0,AUTO,-0.01990559254772961,-0.00286664703162387,-0.09615547396242619,0.06431114114820957,0.011164222960360348,0.00011157737026223913,-35.363261175,149.1652416,7289.75,-3.0,-57.25,-150.25,-6.25,10.25,-1002.25,64.25,11.0,-0.25
17:30:51,186857.0,AUTO,0.06106296554207802,0.010170422960072756,-0.09321250766515732,0.06063395366072655,0.0022844866616651416,0.004622622625902295,-35.363262,149.16523465,9242.0,-10.5,-23.0,-154.0,-2.0,7.0,-1001.5,60.5,3.0,4.0
17:30:53,186857.0,AUTO,-0.01965990010648966,-0.0021497190464287996,-0.10657317563891411,0.005314225214533508,0.008021658286452293,-0.035142309963703156,-35.363262399999996,149.16523675000002,12335.0,7.0,6.0,-152.0,0.0,-2.5,-1002.0,6.0,8.5,-35.0
