time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro
13:17:40,1500.0,-0.0012206527947758634,0.0009860215165341895,0.020997950807213783,0.0002782589484316607,0.000233104161452502,0.0015261781712373097,-35.3632622,149.1652375,0.0,-1.0,1.0,0.6666666666666666,AUTO,0.0,1.6666666666666667,-1000.0,0.6666666666666666,0.3333333333333333,0.3333333333333333
13:17:42,1500.0,0.048552365973591805,0.0016923245663444202,-0.009622519214948019,-0.062457285821437836,0.04095964475224415,-0.05657842289656401,-35.363261566666665,149.16524016666668,3078.3333333333335,8.0,44.666666666666664,-147.33333333333334,AUTO,1.6666666666666667,-8.333333333333334,-994.0,-61.666666666666664,41.333333333333336,-56.666666666666664
13:17:44,1500.0,-0.0659217784802119,-0.011799102338651815,-0.08739310254653294,0.03782737239574393,-0.004222348720456163,-0.0016404018194104235,-35.36326116666667,149.16524563333334,6146.0,-2.3333333333333335,-28.666666666666668,-150.0,AUTO,-1.6666666666666667,3.3333333333333335,-1002.3333333333334,37.666666666666664,-3.0,-1.6666666666666667
13:17:46,1500.0,0.05612982933719953,0.008730299615611633,-0.08593568950891495,0.04876235065360864,0.014571461050460735,-0.004019584661970536,-35.3632615,149.16523483333333,9265.333333333334,-4.666666666666667,-25.333333333333332,-154.0,AUTO,-3.3333333333333335,6.333333333333333,-1000.6666666666666,49.0,15.0,-4.666666666666667
13:17:48,1500.0,-0.01679510995745659,-0.0062432449000577135,-0.10151239236195882,-0.0007908719514186183,0.000771219531695048,-0.02248179353773594,-35.3632625,149.1652366,12365.666666666666,-0.3333333333333333,9.666666666666666,-152.66666666666666,AUTO,1.3333333333333333,-1.6666666666666667,-1002.0,0.0,1.6666666666666667,-22.0
13:17:50,1500.0,0.007778017160793145,0.005048025865107775,-0.14842616518338522,0.007067762936155002,0.004181000714500745,-0.017342449476321537,-35.3632619,149.1652359,15489.333333333334,2.0,-4.333333333333333,-153.0,AUTO,-1.6666666666666667,0.3333333333333333,-1000.0,7.333333333333333,4.333333333333333,-17.0
13:17:52,1500.0,0.004710958960155646,0.0049606203101575375,-0.1767012079556783,-0.0013302163570187986,-0.001198151051842918,-0.015407185070216656,-35.36326163333333,149.1652357,18615.333333333332,-2.3333333333333335,5.0,-153.33333333333334,AUTO,0.0,0.0,-1000.0,-0.3333333333333333,-0.3333333333333333,-15.333333333333334
13:17:54,1500.0,0.0013782441383227706,0.0033820572619636855,-0.2122475951910019,0.0001199196558445692,-0.00016388077832137546,-0.020497530698776245,-35.3632617,149.16523633333335,21733.333333333332,-3.0,4.0,-154.0,AUTO,0.0,0.0,-1000.0,0.6666666666666666,0.0,-20.333333333333332
13:17:56,1500.0,-4.783493932336569e-05,0.002872360870242119,-0.2512637774149577,-0.029373324010521173,0.0034555819001980126,-0.015063900500535965,-35.3632618,149.1652367,24855.0,-2.0,2.3333333333333335,-153.66666666666666,AUTO,0.0,0.0,-996.0,-28.333333333333332,4.0,-14.666666666666666
13:17:58,1500.0,0.009550871327519417,0.0008592915643627445,-0.22140627106030783,-0.004786540831749638,-0.0012141226519209642,0.024066191166639328,-35.36326233333333,149.1652366333333,27972.0,-3.0,5.666666666666667,-153.0,AUTO,0.0,0.0,-999.6666666666666,-3.3333333333333335,-0.3333333333333333,23.333333333333332
13:18:00,1500.0,-0.0013798097691809137,0.0016285828314721584,-0.1814686357975006,-0.0006948814261704683,-0.000418907031416893,0.017709506675601006,-35.3632624,149.1652378,31074.333333333332,0.0,5.0,-153.0,AUTO,0.0,-0.6666666666666666,-1000.0,0.3333333333333333,0.3333333333333333,17.0
13:18:03,1500.0,0.0012114178971387446,0.0011715384607668966,-0.14367958903312683,0.002931657712906599,0.0006258910871110857,0.01349590765312314,-35.363262250000005,149.16523795,35165.5,0.0,0.0,-153.0,AUTO,0.0,0.0,-1000.0,3.5,1.0,13.0
13:18:05,1500.0,0.0021731118904426694,0.0015367845189757645,-0.12350891157984734,0.003683252725750208,-0.0006626587128266692,0.008463128469884396,-35.36326215,149.16523765,38272.5,0.0,0.0,-153.0,AUTO,0.0,0.0,-1001.0,4.0,0.0,8.0
13:18:07,1500.0,0.0020152204670011997,0.0013144578551873565,-0.11024920642375946,0.0020703976042568684,0.0007043543737381697,0.008821845054626465,-35.3632621,149.1652374,40801.0,0.0,0.0,-153.0,AUTO,0.0,0.0,-1000.0,3.0,1.0,8.0
13:18:09,1500.0,0.0017799106426537037,0.0012992065167054534,-0.09670846164226532,-0.0027174735441803932,0.00037096894811838865,0.006976200733333826,-35.363262,149.1652373,44071.0,-1.0,1.0,-153.0,AUTO,0.0,0.0,-999.0,-1.0,1.0,7.0
13:18:11,1500.0,-0.004146608058363199,0.006317381747066975,-0.07457023113965988,-0.0688910037279129,0.06637473404407501,0.13963006436824799,-35.363262,149.1652373,47186.0,-1.0,0.0,-150.0,AUTO,0.0,0.0,-973.0,-67.0,67.0,140.0
13:18:13,1500.0,0.039550963789224625,-0.05146726220846176,0.3011767864227295,0.009663666598498821,0.02690759301185608,-0.02943488024175167,-35.3632647,149.1652323,49364.0,2.0,-4.0,-64.0,AUTO,-1.0,2.0,-969.0,10.0,28.0,-28.0
13:18:15,1500.0,-0.020084031391888857,0.029654406011104584,0.22138427942991257,-0.09813234210014343,0.02552279643714428,-0.0192954377271235,-35.36326135,149.16523775000002,50143.5,8.0,19.5,-1.5,AUTO,0.0,-5.0,-967.5,-96.5,26.0,-18.5
13:18:17,1500.0,0.037619445472955704,-0.0038388725370168686,0.18760347366333008,-0.5032540559768677,-0.01452127005904913,-0.02132680080831051,-35.363262,149.1652397,49983.0,-12.0,15.0,3.0,AUTO,6.0,-40.0,-1008.0,-504.0,-13.0,-20.0
13:18:19,1500.0,0.08491991460323334,-0.09681426733732224,1.1908177137374878,0.5153699517250061,0.019011208787560463,0.7316296100616455,-35.3632649,149.1652582,49946.0,-20.0,172.0,-3.0,AUTO,-18.0,-13.0,-1011.0,516.0,20.0,732.0
13:18:21,1500.0,0.024485930800437927,-0.1570235937833786,1.8900865316390991,0.01622409000992775,0.25112393498420715,-0.09652651846408844,-35.3632713,149.1653185,49933.0,-52.0,361.0,-1.0,AUTO,-84.0,-45.0,-1026.0,16.0,251.0,-95.0
13:18:23,1500.0,0.053532566875219345,-0.055400650948286057,1.8391237258911133,-0.12093863636255264,0.2685055136680603,-0.025038260966539383,-35.3632825,149.1654081,49941.0,-72.0,472.0,-18.0,AUTO,-106.0,-65.0,-1037.0,-120.0,269.0,-24.0
13:18:25,1500.0,0.04673902317881584,-0.08152908831834793,1.821092128753662,-0.4594416618347168,0.07208681106567383,0.016857853159308434,-35.3632962,149.1655129,49999.0,-76.0,482.0,-5.0,AUTO,-107.0,-82.0,-1000.0,-458.0,73.0,17.0
13:18:27,1500.0,0.0490315817296505,0.013953198678791523,1.8098324537277222,0.10511014610528946,0.0412386916577816,0.017348429188132286,-35.3633099,149.1656103,50038.0,-55.0,368.0,0.0,AUTO,-84.0,-60.0,-1001.0,103.0,42.0,18.0
13:18:29,1500.0,0.024506766349077225,0.08723244816064835,1.801952838897705,-0.3978417217731476,-0.026765532791614532,0.016902858391404152,-35.3633182,149.1656701,50006.0,-19.0,146.0,2.0,AUTO,-33.0,-58.0,-999.0,-399.0,-25.0,17.0
13:18:31,1500.0,-0.0038657395634800196,0.03373579680919647,1.793050765991211,-0.1835319548845291,-0.006376583594828844,-0.0034932601265609264,-35.3633202,149.1656867,49988.0,0.0,18.0,0.0,AUTO,-5.0,8.0,-995.0,-179.0,-4.0,-2.0
13:18:33,1500.0,0.0046351319178938866,-0.002838938613422215,1.7852783799171448,0.5792356133460999,0.0013983581447973847,-0.0020970551122445613,-35.3633199,149.165688,50002.0,2.5,-3.5,0.0,RTL,-0.5,19.0,-1001.0,580.0,3.0,-1.0
13:18:35,1500.0,-0.004845516290515661,0.040028899908065796,1.776634931564331,-0.6809548139572144,0.050786107778549194,0.00047481030924245715,-35.3633194,149.1656884,50003.0,1.0,-17.0,0.0,RTL,1.0,-18.0,-1003.0,-679.0,52.0,1.0
13:18:37,1500.0,-0.0024391189217567444,0.11320890486240387,1.7705351114273071,0.6034532785415649,0.03442423790693283,0.002885167021304369,-35.363318,149.1656757,49989.0,14.0,-132.0,1.0,RTL,27.0,34.0,-1009.0,604.0,36.0,3.0
13:18:39,1500.0,-0.029043257236480713,0.17610828578472137,1.7650169134140015,0.35578158497810364,-0.03535305708646774,0.0067658633925020695,-35.3633123,149.1656274,49953.0,44.0,-336.0,1.0,RTL,67.0,47.0,-1013.0,357.0,-33.0,7.0
13:18:41,1500.0,-0.04936840198934078,0.13586848229169846,1.7627646327018738,-0.192423477768898,-0.006248872261494398,-0.011002123006619513,-35.36330115,149.16554059999999,49986.5,64.5,-457.0,-0.5,RTL,93.5,42.5,-995.0,-191.0,-4.5,-10.5
13:18:43,1500.0,-0.052381955087184906,0.10338037088513374,1.7595152258872986,0.2877485081553459,0.009441709145903587,0.013405981473624706,-35.36328745,149.1654361,50021.0,67.5,-484.0,-0.5,RTL,100.0,73.0,-993.5,289.0,11.0,14.5
13:18:45,1500.0,-0.04812905006110668,0.014513032510876656,1.7582257986068726,0.34052933828206733,-0.04335450194776058,0.03285438660532236,-35.36327385,149.16533445,50041.5,58.5,-421.0,-1.0,RTL,88.0,75.5,-1002.0,343.5,-40.5,33.5
13:18:47,1500.0,-0.013984669465571642,-0.0798087902367115,1.7565340995788574,0.5232660174369812,-0.02207052567973733,0.004420996876433492,-35.36326355,149.1652627,50011.5,26.0,-220.5,1.0,RTL,46.0,32.5,-1004.0,523.5,-19.5,6.0
13:18:49,1500.0,-0.011221860535442829,-0.03422843851149082,1.7536932826042175,-0.47695593535900116,0.014057070948183537,-0.007785101654008031,-35.3632606,149.16523695,49965.5,1.0,-50.0,-0.5,RTL,10.5,-29.0,-998.0,-476.5,16.0,-5.5
13:18:51,1500.0,-0.0019667482702061534,0.005893483175896108,1.7508891820907593,0.2480286806821823,0.028241001069545746,0.001577498682308942,-35.3632609,149.1652337,49984.5,-1.0,-2.5,-1.0,RTL,-0.5,25.0,-1003.0,252.5,30.5,3.0
13:18:53,1500.0,0.001825248822569847,-0.004967483691871166,1.7500579357147217,-0.3318769382312894,0.006496852380223572,-0.0028996856417506933,-35.36326085,149.165234,49996.0,-4.5,2.5,0.0,RTL,-2.0,-24.0,-1002.0,-331.0,9.0,-1.0
13:18:55,1500.0,0.0023825069656595588,0.005033094435930252,1.7473613023757935,0.4303368777036667,0.00391712028067559,-0.0005115031381137669,-35.363261249999994,149.165236,49997.0,-7.5,3.5,0.0,RTL,-1.0,25.5,-1007.0,434.0,6.5,1.0
13:18:57,1500.0,-0.003342828480526805,0.007014254108071327,1.7453234791755676,-0.1677987165749073,0.001717344974167645,-0.003275678027421236,-35.3632626,149.165237,49884.0,1.0,0.0,38.0,RTL,0.0,-41.0,-908.5,-169.5,4.0,-1.0
13:18:59,1500.0,-0.0037142408546060324,0.0016361723537556827,1.7441511750221252,-1.1006348729133606,-0.00022237049415707588,-0.0048436736688017845,-35.36326245,149.1652374,48041.5,6.0,-1.0,108.5,RTL,-1.0,-78.5,-1007.5,-1101.5,3.0,-3.5
13:19:01,1500.0,-0.01879567001014948,0.00326231203507632,1.7428531050682068,-1.4289016723632812,0.00406760408077389,-0.0022006520885042846,-35.3632622,149.1652376,45908.5,0.5,-1.0,95.5,RTL,0.0,-68.5,-1019.0,-1428.5,6.5,-0.5
13:19:03,1500.0,-0.022307472303509712,0.003812965122051537,1.7423919439315796,-1.331060767173767,0.005082452902570367,-0.0005077623063698411,-35.3632623,149.1652378,43877.5,1.0,-2.0,99.5,RTL,-0.5,-39.0,-996.0,-1327.5,8.0,1.5
13:19:05,1500.0,-0.016720551997423172,0.003462821594439447,1.741510808467865,-1.0142567455768585,0.00265495537314564,-0.007428402546793222,-35.36326205,149.165238,41840.0,0.5,-4.0,100.0,RTL,-1.0,-17.5,-1019.0,-1009.5,5.5,-5.0
13:19:07,1500.0,-0.020430460572242737,0.004074149066582322,1.740109145641327,-0.7220849096775055,0.0023725180653855205,-0.008181091863662004,-35.36326185,149.1652381,39801.5,-3.5,-4.0,99.0,RTL,0.5,0.5,-1014.0,-716.0,5.0,-6.0
13:19:09,1500.0,-0.011832257267087698,0.006277693901211023,1.7395615577697754,1.0190067291259766,0.002189753344282508,0.005423874128609896,-35.363263,149.165238,37769.0,2.0,-4.0,100.0,RTL,0.5,74.0,-999.5,1025.0,5.5,7.0
13:19:11,1500.0,0.01256277272477746,0.004380473401397467,1.7394517660140991,1.2307773232460022,-0.000969206914305687,0.011998189613223076,-35.36326325,149.165238,35731.0,10.0,-4.0,102.0,RTL,-0.5,33.0,-1006.0,1231.0,2.0,13.0
13:19:13,1500.0,0.011671934276819229,0.0014597802073694766,1.7383134365081787,0.7797443568706512,-0.00013205735012888908,-0.005821041704621166,-35.363262950000006,149.1652378,33695.0,8.5,-2.0,100.5,RTL,1.0,4.0,-1010.5,778.0,3.5,-4.0
13:19:15,1500.0,0.01894938014447689,0.0004477581096580252,1.7373502850532532,0.24944788962602615,-0.006470042979344726,-0.004916112287901342,-35.3632621,149.1652377,31654.5,3.5,-2.0,100.0,RTL,-1.5,-30.5,-989.5,246.5,-2.5,-3.0
13:19:17,1500.0,0.014237978495657444,0.0021993106929585338,1.7377419471740723,-0.867112010717392,0.00013960758224129677,0.0003299242816865444,-35.36326095,149.16523805,29606.0,-6.0,-3.0,100.5,RTL,0.0,-73.5,-975.0,-869.0,3.5,2.0
13:19:19,1500.0,-0.0009053148096427321,0.0026074923807755113,1.7370445132255554,-1.0575049221515656,-0.0018537347204983234,-0.0017910636961460114,-35.3632614,149.165238,27561.0,-8.0,-3.0,98.0,RTL,2.5,-77.0,-958.5,-1059.0,1.0,0.0
13:19:21,1500.0,-0.019311211071908474,0.0012120760511606932,1.737326741218567,-1.3810306787490845,-0.001979162567295134,-0.001827325118938461,-35.3632619,149.16523775000002,25504.0,-3.5,-2.0,97.0,RTL,1.0,-50.5,-1008.0,-1378.0,1.5,0.0
13:19:23,1500.0,-0.017941951286047697,0.002159355441108346,1.7365434169769287,-0.2826604973524809,-0.0005654708947986364,0.0038021302316337824,-35.363262250000005,149.1652377,23473.0,0.0,-1.0,99.0,RTL,0.0,22.5,-995.0,-276.0,3.0,5.0
13:19:25,1500.0,-0.026908927597105503,0.0020348443649709225,1.7365612983703613,0.09170766174793243,0.00220002350397408,-0.0006800757255405188,-35.3632632,149.16523745,21437.5,5.5,0.0,100.0,RTL,0.0,44.0,-978.5,98.5,5.5,1.5
13:19:27,1500.0,0.02041084971278906,-0.00041104420233750716,1.7364180088043213,0.7926244139671326,0.003347486024722457,0.008005988784134388,-35.3632628,149.1652374,19284.5,9.0,0.0,98.5,RTL,-0.5,-0.5,-1000.5,791.0,7.0,9.5
13:19:29,1500.0,0.008302486268803477,0.0034547747345641255,1.7369268536567688,0.7162965536117554,0.004006947041489184,0.001287240069359541,-35.363262750000004,149.1652376,17253.0,4.5,0.0,98.5,RTL,1.0,-3.0,-991.0,714.5,7.0,3.5
13:19:31,1500.0,0.022722193971276283,-0.00042596929415594786,1.7353944182395935,0.623204916715622,-0.0004792700055986643,-7.456168532371521e-05,-35.3632623,149.1652377,15213.0,5.5,-2.0,98.5,RTL,-0.5,-8.0,-1019.0,620.5,3.0,2.0
13:19:33,1500.0,0.018848618492484093,0.003074011649005115,1.7361196279525757,0.3556871563196182,0.0035049732541665435,-0.0010542534291744232,-35.3632613,149.16523784999998,13168.5,-7.5,-2.0,99.0,RTL,2.5,-28.0,-1008.5,353.0,6.5,1.0
13:19:35,1500.0,-0.01003808667883277,0.0038307526847347617,1.7355754375457764,-0.10848745703697205,-0.0010074131423607469,-0.0005654438864439726,-35.36326305,149.1652376,11194.0,3.5,0.0,71.5,RTL,3.5,-34.5,-1082.5,-110.0,2.5,1.5
13:19:37,1500.0,-0.02243009116500616,0.0028100768104195595,1.73539799451828,-0.4234873726963997,-0.003391450038179755,1.8054968677461147e-05,-35.36326455,149.16523725000002,10514.5,20.0,1.0,28.0,RTL,-0.5,-39.5,-979.5,-424.0,0.0,2.0
13:19:39,1500.0,-0.008054315752815455,-0.00011177923443028703,1.7354747653007507,-0.6110657602548599,0.0015117295552045107,0.0008480174001306295,-35.363263599999996,149.16523725000002,9874.5,19.0,1.0,34.0,RTL,-0.5,-38.5,-992.5,-611.5,5.0,2.0
13:19:41,1500.0,-0.02981941867619753,0.003252154216170311,1.7349078059196472,-0.7721013128757477,0.0024636866291984916,1.1860975064337254e-05,-35.363263599999996,149.1652374,9187.0,12.5,0.0,34.0,RTL,0.0,-23.5,-1003.5,-770.0,6.0,1.5
13:19:43,1500.0,-0.003836252144537866,-0.0015896277036517859,1.7351529598236084,-0.6617822647094727,0.0005639938171952963,0.0017201757873408496,-35.363262649999996,149.16523755,8501.0,11.5,0.0,33.0,RTL,-2.0,-38.5,-999.5,-663.0,4.0,3.5
13:19:45,1500.0,0.007023801212199032,0.001030336890835315,1.7348830699920654,0.07588489353656769,0.00010970514267683029,-0.0006204374367371202,-35.363261,149.16523795,8308.0,-7.0,-2.5,-6.5,RTL,-1.0,19.0,-996.0,79.0,4.0,1.0
13:19:47,1500.0,0.014987808652222157,0.0006175863964017481,1.7351495623588562,-0.21626435220241547,-0.0008817408233880997,0.0022605463163927197,-35.3632603,149.1652381,8371.5,-15.5,-4.0,0.0,RTL,0.0,-22.5,-985.5,-217.5,2.5,4.0
13:19:49,1500.0,0.015087577980011702,0.0003796169039560482,1.7352023720741272,0.3592055179178715,-0.0018610242987051606,8.616317063570023e-05,-35.36326,149.1652381,8369.5,-21.0,-4.0,0.0,RTL,-0.5,26.0,-1004.5,362.0,2.0,1.5
13:19:51,1500.0,0.011934550013393164,0.0018078542198054492,1.735207736492157,-0.20482832565903664,0.0007230769842863083,-0.000927378423511982,-35.363260249999996,149.1652381,8308.5,-20.5,-3.5,0.0,RTL,0.5,-25.5,-999.5,-205.0,4.5,1.0
13:19:53,1500.0,-0.009686139412224293,0.004207501886412501,1.735306739807129,-0.005837962031364441,0.000521612586453557,0.0018339214147999883,-35.3632616,149.16523795,8318.5,-13.0,-3.0,0.0,RTL,2.0,13.5,-999.0,-1.5,4.0,4.0
13:19:55,1500.0,0.006584725575521588,0.000357594559318386,1.7353246212005615,0.48616719245910645,-0.004521030001342297,0.000778356334194541,-35.3632623,149.1652377,8319.5,-0.5,-2.0,-0.5,RTL,0.0,16.0,-1002.0,487.5,0.0,2.5
13:19:57,1500.0,-0.00427887833211571,0.0009374702640343457,1.7349387407302856,-0.4793640673160553,0.0037389786448329687,0.0022019674070179462,-35.363261550000004,149.1652377,8314.5,-5.5,-1.0,5.0,RTL,-1.0,-5.0,-962.5,-475.0,7.5,4.0
13:19:59,1500.0,-0.01624873513355851,0.0037895345594733953,1.7352615594863892,-0.6485457569360733,0.003928405232727528,-4.0782149881124496e-05,-35.363261949999995,149.1652377,7615.5,-5.0,-1.0,36.5,RTL,0.0,-14.5,-995.0,-644.0,8.0,2.5
13:20:01,1500.0,-0.020103950053453445,0.003033100045286119,1.7357145547866821,-0.40978987654671073,0.0007828972302377224,0.0009162599453702569,-35.363263,149.1652377,6906.0,4.5,-2.0,32.5,RTL,0.0,-2.5,-999.5,-405.5,5.0,3.0
13:20:03,1500.0,-0.0044939154759049416,0.0017326573724858463,1.7350786924362183,-0.7831508815288544,0.004476986825466156,-0.0006978981546126306,-35.36326205,149.1652378,6219.5,1.0,-2.0,32.5,RTL,0.0,-29.5,-1003.5,-779.5,8.0,1.0
13:20:05,1500.0,-0.007452409714460373,0.0014694613637402654,1.7353044152259827,-0.8277887105941772,-0.00198661582544446,0.0009724055416882038,-35.363261949999995,149.1652379,5541.5,-1.5,-3.0,32.0,RTL,-0.5,-35.0,-1000.5,-825.5,2.0,3.0
13:20:07,1500.0,0.007309633772820234,-0.00041495426557958126,1.7351808547973633,-0.869411051273346,-0.00041610701009631157,0.0023677838034927845,-35.363260749999995,149.1652379,4861.5,-11.0,-3.5,32.0,RTL,0.0,-41.5,-996.0,-867.5,3.5,4.0
13:20:09,1500.0,0.001150280935689807,0.0028891534311696887,1.7352538704872131,-0.6418633759021759,0.002622825326398015,0.0027133950497955084,-35.36326095,149.1652379,4186.5,-13.0,-3.0,32.0,RTL,0.5,-43.5,-990.5,-641.0,6.5,4.5
13:20:14,1500.0,-0.008454513503238559,0.001181255269329995,1.7353259325027466,0.7007833123207092,-0.004225824726745486,0.002493114094249904,-35.3632643,149.1652372,2496.0,17.0,1.0,33.5,RTL,0.0,21.0,-1000.0,702.5,0.5,4.5
13:20:16,1500.0,-0.011779401451349258,0.0003723571135196835,1.735277533531189,0.6488639116287231,0.001266405452042818,-0.0010310292709618807,-35.3632641,149.1652371,2028.0,19.0,1.0,33.0,RTL,-1.0,47.0,-989.0,654.0,5.0,1.0
13:20:18,1500.0,-0.0024505744222551584,0.0005410513840615749,1.7355332374572754,-0.40216875076293945,0.00031601451337337494,0.0020574969239532948,-35.3632632,149.1652373,1366.0,14.0,1.0,35.0,RTL,-1.0,-38.0,-983.0,-402.0,4.0,4.0
13:20:20,1500.0,-0.012618053704500198,0.0026686503551900387,1.7350565195083618,-0.9075942039489746,-0.00017239945009350777,-0.0014558174880221486,-35.3632629,149.1652377,689.0,9.0,0.0,34.0,RTL,0.0,-47.0,-984.0,-907.0,4.0,1.0
13:20:22,1500.0,0.0028887963853776455,0.0030284947715699673,1.7392195463180542,0.001162712462246418,-0.0010432284325361252,0.0006405822932720184,-35.3632624,149.1652374,58.0,-7.0,-18.0,9.0,RTL,0.0,0.0,-1000.0,3.0,3.0,3.0
13:20:24,1500.0,0.0023625928442925215,-0.0026318575255572796,1.7366690635681152,0.0010389271192252636,-0.0012931115925312042,0.0006056500133126974,-35.3632627,149.1652373,0.0,-9.0,-4.0,6.0,RTL,0.0,0.0,-1000.0,3.0,3.0,3.0
13:20:26,1500.0,0.0015271243173629045,-0.005104246083647013,1.7356183528900146,0.0010531570296734571,-0.001246193191036582,0.0005629635415971279,-35.3632628,149.1652379,0.0,-8.0,5.0,4.0,RTL,0.0,0.0,-1000.0,3.0,3.0,3.0
13:20:28,1500.0,0.000531920391949825,-0.004828042350709438,1.7370768785476685,0.0008064047433435917,-0.0010999864898622036,0.0007295568939298391,-35.363262750000004,149.16523834999998,0.0,-6.0,7.0,2.0,RTL,0.0,0.0,-1000.0,3.0,3.0,3.0
13:20:30,1500.0,0.00022870615066494793,-0.0040650139562785625,1.7379176616668701,0.0007227794267237186,-0.0009067209903150797,0.0007114941254258156,-35.3632627,149.1652384,0.0,-5.0,6.0,1.0,RTL,0.0,0.0,-1000.0,3.0,3.0,3.0
