time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,RTL_ALT
02:00:01.064,STABILIZE,-35.3632621,149.1652374,40,0.0001815506402635947,0.0015649761771783233,0.029420534148812294,0.00029570123297162354,0.0003018888528458774,0.002390705281868577,0,1,-1000,0,0,0,-1,1,0,1500.0
02:00:01.265,STABILIZE,-35.3632621,149.1652374,40,0.0001815506402635947,0.0015649761771783233,0.029420534148812294,0.00029570123297162354,0.0003018888528458774,0.002390705281868577,0,1,-1000,0,0,0,-1,1,0,1500.0
02:00:01.465,STABILIZE,-35.3632621,149.1652374,38,0.00017960947297979146,0.001595080946572125,0.029209908097982407,0.0002924742875620723,0.00028142123483121395,0.0024968376383185387,0,1,-1000,0,0,0,-1,1,0,1500.0
02:00:01.666,STABILIZE,-35.3632621,149.1652374,38,0.00017960947297979146,0.001595080946572125,0.029209908097982407,0.0002924742875620723,0.00028142123483121395,0.0024968376383185387,0,1,-1000,0,0,0,-1,1,0,1500.0
02:00:01.867,STABILIZE,-35.3632621,149.1652374,38,0.00017960947297979146,0.001595080946572125,0.029209908097982407,0.0002924742875620723,0.00028142123483121395,0.0024968376383185387,0,1,-1000,0,0,0,-1,1,0,1500.0
02:00:02.068,STABILIZE,-35.3632621,149.1652374,38,0.00017960947297979146,0.001595080946572125,0.029209908097982407,0.0002924742875620723,0.00028142123483121395,0.0024968376383185387,0,1,-1000,0,0,0,-1,1,0,1500.0
02:00:02.269,STABILIZE,-35.3632621,149.1652375,36,8.006121788639575e-05,0.0015947864158079028,0.02860359102487564,0.00011304492363706231,0.0002479784598108381,0.002316247671842575,0,1,-1000,0,0,0,-1,1,0,1500.0
02:00:02.471,STABILIZE,-35.3632621,149.1652375,36,8.006121788639575e-05,0.0015947864158079028,0.02860359102487564,0.00011304492363706231,0.0002479784598108381,0.002316247671842575,0,1,-1000,0,0,0,-1,1,0,1500.0
02:00:02.672,STABILIZE,-35.3632621,149.1652375,37,0.0001270417997147888,0.0015285609988495708,0.028263399377465248,0.00013504023081623018,0.00022865732898935676,0.0022887184750288725,0,1,-1000,0,0,0,-2,1,-1,1500.0
02:00:02.874,STABILIZE,-35.3632622,149.1652375,38,8.395884651690722e-05,0.0014846521662548184,0.02809244766831398,0.00023182164295576513,0.0003144851652905345,0.0023265539202839136,0,1,-1000,0,0,0,-2,1,-1,1500.0
02:00:03.075,STABILIZE,-35.3632622,149.1652375,38,8.395884651690722e-05,0.0014846521662548184,0.02809244766831398,0.00023182164295576513,0.0003144851652905345,0.0023265539202839136,0,1,-1000,0,0,0,-2,1,-1,1500.0
