time_stamp,RTL_ALT,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz
02:00:09,1500.0,STABILIZE,-0.0007475651218555868,0.0009434515377506614,0.024925006553530693,0.0026885075494647026,0.00034402322489768267,0.0018091516103595495,0.0,1.0,-1000.0,0.0,1.0,0.0,-35.3632621,149.1652375,33.0,-1.0,2.0,1.0
02:00:17,94232.0,AUTO,-0.0008809911378193647,0.0011320062913000584,0.02274139691144228,0.00032127369195222855,0.00022112415172159672,0.0014756244490854442,0.0,1.5,-1000.0,0.5,0.5,0.0,-35.3632621,149.1652375,9.0,0.0,0.0,0.0
02:00:18,254031.0,AUTO,-0.0006198705959832296,0.001477720245020464,0.022422514855861664,0.00032513891346752644,0.0002883833658415824,0.0015543521149083972,0.0,1.25,-1000.0,0.25,0.25,0.0,-35.3632621,149.1652375,11.5,0.0,0.0,0.0
02:00:19,254031.0,AUTO,-0.0004410962137626484,0.0016995116020552814,0.02218862622976303,0.0002308782422915101,0.0003073622938245535,0.0014543391298502684,0.0,1.5,-1000.0,0.5,0.5,0.0,-35.3632621,149.1652375,13.0,0.0,0.0,0.0
02:00:21,242595.0,AUTO,0.02898827474564314,-0.002018293831497431,0.021570530720055103,0.0460774302482605,-0.007803750457242131,0.0025582934031262994,0.0,-0.5,-1012.0,46.0,-7.0,1.5,-35.36326205,149.1652376,1607.5,1.0,8.5,-146.5
02:00:23,231159.0,AUTO,-0.06833611987531185,0.007660589413717389,-0.07324906811118126,-0.07930875942111015,-0.004873608937487006,-0.044377200305461884,3.5,-7.5,-1005.5,-78.5,-4.0,-44.0,-35.36326085,149.16524525,4656.5,1.0,22.5,-148.5
02:00:24,146392.0,AUTO,-0.03210858395323157,0.0023022782406769693,-0.0995060782879591,0.0616476284340024,0.005102405542857014,-0.006276106141740456,-4.0,9.75,-1001.5,62.0,5.25,-5.75,-35.363261124999994,149.1652425,6579.25,-7.5,-49.25,-149.5
02:00:25,146392.0,AUTO,0.0157662988640368,0.007447140756994486,-0.10120992362499237,0.06224326230585575,0.0033205976360477507,0.005282538011670113,-5.0,12.5,-1003.0,62.5,4.0,4.5,-35.36326185,149.165238,7741.0,-14.0,-50.0,-151.5
02:00:27,124376.0,AUTO,-0.005528109963051975,-0.009637945331633091,-0.06987413391470909,-0.02717207744717598,0.03842662461102009,-0.0529012531042099,-1.0,-3.5,-1002.5,-26.0,38.5,-53.0,-35.36326295,149.16523519999998,10847.0,16.0,9.5,-149.5
02:00:29,102360.0,AUTO,0.008560850517824292,0.01333168102428317,-0.13992230594158173,0.008692157687619328,-0.001462728250771761,-0.01054169936105609,-1.0,0.0,-999.0,9.0,-0.5,-10.5,-35.36326095,149.16523485,13954.0,-0.5,-2.0,-152.0
02:00:30,49216.0,AUTO,0.007383795687928796,0.006432390189729631,-0.15098025649785995,-0.004597419057972729,-0.005094726453535259,-0.010593701736070216,0.75,0.0,-1000.0,-3.25,-3.75,-10.5,-35.363261175000005,149.165234925,15902.75,-6.75,6.5,-152.0
02:00:31,49216.0,AUTO,0.003069211496040225,0.0029368832474574447,-0.16123078763484955,-0.005230038892477751,-0.0029610205674543977,-0.01673347968608141,1.0,0.0,-1000.0,-4.0,-2.0,-17.0,-35.363261550000004,149.1652354,17075.5,-6.5,8.0,-152.0
02:00:33,54788.0,AUTO,0.0017326807137578726,0.0018551863031461835,-0.20415392518043518,0.0028114464366808534,0.001804634346626699,-0.023705122992396355,0.0,0.0,-1000.0,3.0,2.0,-23.5,-35.3632619,149.1652363,20183.0,-2.0,3.5,-153.0
02:00:35,60360.0,AUTO,0.002319222199730575,0.003123002126812935,-0.24668877571821213,0.000127443578094244,0.0008822741510812193,-0.018981320783495903,0.0,0.0,-999.5,1.0,1.0,-19.0,-35.363262,149.16523665,23307.5,-1.0,3.0,-153.0
02:00:36,148817.0,AUTO,-0.002678923832718283,0.005107695353217423,-0.2643124386668205,-0.00034066903754137456,0.00475460990855936,0.006009591277688742,0.0,0.0,-1000.75,0.0,5.25,5.75,-35.363262,149.1652368,25253.75,-2.0,2.0,-152.25
02:00:37,148817.0,AUTO,0.002952191192889586,0.004871499608270824,-0.24654817581176758,0.0221405029296875,-0.007254864322021604,0.033501915633678436,0.0,0.5,-1001.0,22.0,-6.0,32.5,-35.36326215,149.16523675000002,26418.0,-5.0,0.0,-152.5
02:00:39,181499.0,AUTO,0.0002075085649266839,0.0017268062656512484,-0.1936066821217537,-0.03759694145992398,0.029538247035816312,0.08357736561447382,0.0,-1.5,-983.5,-36.5,30.0,82.5,-35.3632625,149.16523745,29519.0,0.0,7.0,-151.0
02:00:41,214181.0,AUTO,0.03778896853327751,-0.04772450029850006,0.15650790929794312,-0.016912508755922318,0.016359281726181507,-0.034634136594831944,-0.5,4.0,-975.5,-15.5,17.0,-34.0,-35.363265350000006,149.16523375,31400.5,-1.0,-7.0,-39.0
02:00:42,279359.0,AUTO,0.017461358103901148,-0.003567727282643318,0.13189823925495148,-0.07633134163916111,0.03169557359069586,-0.00771948485635221,-2.0,-9.75,-991.75,-75.5,32.0,-7.25,-35.363263675,149.165235225,31784.0,22.5,25.5,-29.25
02:00:43,279359.0,AUTO,-0.01955054374411702,0.02944790804758668,0.12029575929045677,-0.5680412799119949,0.09165492095053196,-0.04323317622765899,-2.0,-22.0,-958.0,-566.0,92.0,-43.0,-35.3632622,149.16523715,31943.5,15.5,22.0,-7.0
02:00:45,222545.5,AUTO,0.011195190716534853,0.06465021520853043,0.1491238847374916,0.46927398443222046,0.04189805779606104,0.34003859385848045,16.0,18.0,-1011.5,469.5,42.0,339.5,-35.36326605,149.1652393,31973.5,-64.0,8.5,-11.5
02:00:47,165732.0,AUTO,0.14900162816047668,0.008483789628371596,1.6137900352478027,0.23962122201919556,0.007788309594616294,0.7038687765598297,19.0,-38.5,-1020.0,240.0,8.0,703.5,-35.36329005,149.1652445,32368.5,-212.0,21.5,-35.5
02:00:48,99536.0,AUTO,0.11847766861319542,-0.12280191108584404,2.487985849380493,0.024543190142139792,-0.005087420286145061,0.7067120224237442,-38.5,-70.5,-1022.25,25.25,-3.75,706.5,-35.363322225000005,149.1652497,32949.5,-348.0,40.25,-59.5
02:00:49,99536.0,AUTO,0.044400762766599655,-0.1771618276834488,3.001861810684204,-0.0018532820977270603,-0.0033264663070440292,0.5675005614757538,-89.5,-40.0,-1005.0,-1.0,-2.5,567.0,-35.36334815,149.16525389999998,33433.0,-423.0,52.5,-69.0
02:00:51,155699.5,AUTO,-0.02657624427229166,-0.20660502463579178,-2.8702783584594727,-0.021660555619746447,-0.12290593981742859,0.14226432889699936,-103.0,-16.5,-923.5,-20.5,-122.0,142.0,-35.3634347,149.16526725,35014.0,-532.0,65.5,-58.5
02:00:53,211863.0,AUTO,0.020298254676163197,-0.12265472486615181,-2.7767605781555176,0.005685470998287201,-0.011724289506673813,0.016632161452434957,-139.5,-16.5,-1018.5,6.5,-11.0,16.5,-35.3635431,149.16528505,35941.5,-631.0,82.5,-77.5
02:00:54,126370.0,AUTO,0.03379517327994108,-0.07884400337934494,-2.782170355319977,0.02040007070172578,0.049165391363203526,-0.02527056378312409,-134.5,-6.25,-1023.75,21.25,49.5,-24.5,-35.363612075,149.165296625,37093.25,-589.0,76.0,-105.25
02:00:55,126370.0,AUTO,0.04014819487929344,-0.054783398285508156,-2.796995162963867,0.020630780141800642,0.019710509572178125,-0.016065047588199377,-123.0,6.5,-1011.5,21.0,20.5,-15.5,-35.36365035,149.16530304999998,37975.0,-538.0,72.0,-124.0
02:00:57,152733.0,AUTO,0.010980111546814442,-0.021147975348867476,-2.9780118465423584,-0.19779391586780548,-0.0971368420869112,-0.6887214779853821,-75.0,-14.5,-859.0,-196.5,-96.0,-688.0,-35.363732049999996,149.16531675,40858.5,-361.5,50.0,-123.5
02:00:59,179096.0,AUTO,0.06174616329371929,0.11864954978227615,2.962736964225769,-0.6116746217012405,-0.05893548019230366,0.005082160700112581,-24.0,-40.5,-1019.0,-610.0,-57.5,5.0,-35.363778749999994,149.1653288,41810.0,-117.0,3.5,-9.0
02:01:00,88078.0,AUTO,0.0034482895825931337,0.054718819446861744,2.959925651550293,-0.0749275553971529,-0.029711019713431597,0.0032023824751377106,-0.75,-11.0,-991.75,-73.75,-28.25,3.0,-35.363786274999995,149.165326325,41990.5,-21.25,-30.25,-10.25
02:01:01,88078.0,AUTO,-0.007883660378865898,0.03358951024711132,2.9617923498153687,0.01688997447490692,-0.02328867930918932,0.006433625938370824,2.0,-13.5,-985.0,17.5,-22.0,6.0,-35.3637873,149.16532425,42054.5,5.5,-23.5,-2.0
02:01:03,151325.5,RTL,0.013698196620680392,-0.003607963095419109,2.965646505355835,0.143355593085289,-0.005232516676187515,0.002310479525476694,-1.5,17.0,-994.5,145.5,-4.0,1.5,-35.363786149999996,149.1653239,42057.5,7.5,-5.0,0.0
