time_stamp,RTL_ALT,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro
00:52:55,1500.0,STABILIZE,-0.0010450608097016811,0.0009464892791584134,0.02578755095601082,0.00015072670066729188,0.00024782674154266715,0.0018436274258419871,-35.3632621,149.1652374,7.5,-1.0,0.0,0.0,0.0,2.0,-1000.0,0.0,1.0,0.0
00:52:57,1500.0,STABILIZE,-0.00103963993024081,0.0009620524942874908,0.025059005245566368,0.00018132966943085194,0.0002473376225680113,0.0017558617983013391,-35.3632622,149.1652374,12.0,-1.0,1.0,0.0,0.0,1.0,-1000.0,0.0,0.0,0.0
00:53:01,1500.0,AUTO,-0.0009405852179042995,0.0009786475857254118,0.023801958188414574,0.00030888416222296655,0.00025561824440956116,0.0015968255465850234,-35.3632622,149.1652375,7.0,-1.0,1.0,0.0,0.0,1.0,-1000.0,1.0,1.0,0.0
00:53:03,17793.0,AUTO,-0.0007267784676514566,0.0012564162607304752,0.023203283548355103,0.00036091115907765925,0.00027738240896724164,0.0014985949965193868,-35.3632621,149.1652374,17.0,0.0,0.0,-1.0,0.0,1.0,-1000.0,0.5,1.0,0.5
00:53:05,34086.0,AUTO,0.0010563576506683603,0.0009985623619286343,0.02249317429959774,0.003055400855373591,0.0027183858619537205,0.0014684719499200583,-35.3632621,149.1652374,117.0,0.0,0.0,-37.0,0.0,0.5,-1065.0,3.0,3.0,0.0
00:53:07,34086.0,AUTO,0.0487112570554018,-0.00572108244523406,0.0074746194295585155,0.012353196740150452,0.011188590433448553,-0.022912775864824653,-35.363261800000004,149.16523875000001,2372.5,4.5,28.0,-148.0,1.0,-4.5,-999.5,13.0,11.5,-23.5
00:53:08,110823.0,AUTO,-0.004775294044520706,0.013608906185254455,-0.05040121776983142,-0.09443937987089157,0.004824418341740966,-0.05242642434313893,-35.363261125,149.165243125,3890.0,5.25,48.25,-146.75,3.5,-10.0,-1002.75,-93.5,5.75,-52.5
00:53:09,110823.0,AUTO,-0.06010597199201584,0.003177482751198113,-0.08557765930891037,-0.016116464510560036,0.0020390291465446353,-0.03325843997299671,-35.363260749999995,149.16524575,5420.0,0.5,-3.0,-149.0,0.5,-2.0,-1001.0,-15.5,3.0,-33.5
00:53:11,110823.0,AUTO,0.03402546187862754,0.012608270160853863,-0.10922186821699142,0.06669021397829056,0.0025672714691609144,0.002266319264890626,-35.363262399999996,149.1652364,8501.5,-20.5,-41.5,-152.0,-4.0,11.5,-1003.0,66.5,3.0,2.0
00:53:13,110823.0,AUTO,-0.01375251729041338,-0.02742725657299161,-0.06871380098164082,-0.06592253898270428,0.0743241123855114,-0.07261871360242367,-35.36326325,149.1652367,11594.0,30.0,20.5,-148.5,-2.5,-6.5,-1002.0,-65.0,74.5,-73.0
