time_stamp,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,alt,lat,lon,relative_alt,vx,vy,vz,VFR_HUD_alt,MODE,RTL_ALT,EK2_ALT_SOURCE
10:38:00,0.0,1.75,-1000.0,0.75,0.25,0.25,-0.0007352873071795329,0.0010032356949523091,0.021240389440208673,0.00026559778780210763,0.0002841947425622493,0.00154000663314946,583940.0,-35.3632622,149.1652375,1.25,-1.0,1.0,0.0,583.9400024414062,AUTO,1500.0,0.0
10:38:03,1.3333333333333333,-6.333333333333333,-999.5,-34.166666666666664,18.5,-39.166666666666664,0.037502647998432316,0.0031541993763918677,-0.00768625099832813,-0.03504325946172079,0.017779775739957888,-0.03886133385822177,586786.6666666666,-35.36326161666667,149.16523988333336,2849.8333333333335,5.333333333333333,37.166666666666664,-146.83333333333334,586.7866516113281,AUTO,1500.0,0.0
10:38:21,0.0,0.0,-1000.0,1.3333333333333333,1.0,-19.0,0.0024824507224063077,0.0027984495585163436,-0.24454328417778015,0.0006388024582217137,0.000500872207339853,-0.019240261986851692,608000.0,-35.36326183333333,149.1652366666667,24062.333333333332,-2.0,3.0,-153.0,608.0,AUTO,1500.0,0.0
10:38:22,0.16666666666666666,0.3333333333333333,-999.6666666666666,12.833333333333334,-0.5,22.0,0.008452094664486745,0.0029035457991994917,-0.2397140438357989,0.011927705490961671,-0.0012673375798234094,0.022728071703265112,610776.6666666666,-35.36326221666667,149.16523656666666,26840.0,-3.8333333333333335,1.3333333333333333,-153.0,610.7766520182291,AUTO,1500.0,0.0
10:38:56,-101.6,-30.4,-993.0,60.8,55.2,-34.0,0.05794195681810379,0.007631283905357123,-0.23160533010959625,0.05222764909267426,0.05470463559031487,-0.035078663192689416,634000.0,-35.36284408,149.16507424,50064.4,437.8,-136.8,0.8,634.0,AUTO,1500.0,0.0
10:39:32,-3.3333333333333335,-20.333333333333332,-993.6666666666666,-524.3333333333334,6.333333333333333,0.0,0.0026141526953627667,-0.0014872756340385724,-0.285295029481252,-0.5258335868517557,0.005908540915697813,-0.0016658466774970293,633910.0,-35.36326516666667,149.16523786666667,49977.666666666664,13.0,-4.0,0.0,633.9099731445312,RTL,1500.0,0.0
10:39:36,1.0,38.75,-987.0,1232.5,4.0,-0.75,0.013095962000079453,0.002917777979746461,-0.28803863376379013,1.232498824596405,0.0038514807529281825,-0.0019326290057506412,632640.0,-35.36326270000001,149.16523784999998,48703.25,2.75,-1.0,102.0,632.6399841308594,RTL,1500.0,0.0
10:39:51,-0.8,-66.6,-1001.4,-1269.8,3.6,-1.4,0.0294125035405159,0.000873493734980002,-0.2910484790802002,-1.2645074486732484,0.003103352151811123,-0.003226157766766846,617472.0,-35.36326368,149.16523176,33538.0,13.2,39.4,102.0,617.47197265625,RTL,1500.0,0.0
