time_stamp,alt,MODE_AUTO,MODE_LOITER,MODE_RTL,MODE_STABILIZE,vx,vy,vz
11:06:27.163,583960,0,0,0,1,-2,3,3
11:06:27.364,583960,0,0,0,1,-2,3,3
11:06:27.567,583960,0,0,0,1,-2,3,3
11:06:27.769,583960,0,0,0,1,-2,3,3
11:06:27.977,583960,0,0,0,1,-2,3,3
11:06:28.180,583960,0,0,0,1,-2,3,3
11:06:28.382,583960,0,0,0,1,-2,3,3
11:06:28.584,583960,0,0,0,1,-2,3,3
11:06:28.785,583960,0,0,0,1,-2,3,3
11:06:28.989,583960,0,0,0,1,-1,2,2
11:06:29.192,583960,0,0,0,1,-1,1,2
11:06:29.394,583960,0,0,0,1,-1,1,2
11:06:29.596,583960,0,0,0,1,-1,1,2
11:06:29.799,583960,0,0,0,1,-1,1,2
11:06:30.002,583960,0,0,0,1,-1,1,2
11:06:30.210,583960,0,0,0,1,-1,1,2
11:06:30.416,583960,0,0,0,1,-1,1,2
11:06:30.618,583960,0,0,0,1,-1,1,2
11:06:30.822,583960,0,0,0,1,-1,1,2
11:06:31.041,583960,0,0,0,1,-1,1,1
11:06:31.244,583960,0,0,0,1,-1,1,1
11:06:31.450,583960,0,0,0,1,-1,1,1
11:06:31.653,583960,0,0,0,1,-1,1,1
11:06:31.860,583960,0,0,0,1,-1,1,1
11:06:32.062,583960,0,0,0,1,-1,1,1
11:06:32.268,583960,0,0,0,1,-1,1,1
11:06:32.473,583960,0,0,0,1,-1,1,1
11:06:32.677,583960,0,0,0,1,-1,1,1
11:06:32.881,583960,0,0,0,1,-1,1,1
11:06:33.089,583960,0,0,0,1,-1,1,0
11:06:33.292,583960,0,0,0,1,-1,1,0
11:06:33.497,583960,0,0,0,1,-1,1,0
11:06:33.710,583960,0,0,0,1,-1,1,0
11:06:33.914,583960,0,0,0,1,-1,1,0
11:06:34.116,583960,0,0,0,1,-1,1,0
11:06:34.320,583960,0,0,0,1,-1,1,0
11:06:34.524,583960,0,0,0,1,-1,1,0
11:06:34.729,583960,0,0,0,1,-1,1,0
11:06:34.930,583960,0,0,0,1,-1,1,0
11:06:35.135,583970,0,0,0,1,-1,1,0
11:06:35.337,583970,0,0,0,1,-1,1,0
11:06:35.539,583970,0,0,0,1,-1,1,0
11:06:35.749,583970,0,0,0,1,-1,1,0
11:06:35.958,583970,0,0,0,1,-1,1,0
11:06:36.160,583970,0,0,0,1,-1,1,0
11:06:36.363,583970,0,0,0,1,-1,1,0
11:06:36.570,583970,0,0,0,1,-1,1,0
11:06:36.773,583970,0,0,0,1,-1,1,0
11:06:36.979,583970,0,0,0,1,-1,1,0
11:06:37.183,583970,0,0,0,1,-1,1,0
11:06:37.389,583970,0,0,0,1,-1,1,0
11:06:37.601,583970,0,0,0,1,-1,1,0
11:06:37.806,583970,0,0,0,1,-1,1,0
11:06:38.013,583970,0,0,0,1,-1,1,0
11:06:38.225,583970,0,0,0,1,-1,1,0
11:06:38.428,583970,0,0,0,1,-1,1,0
11:06:38.632,583970,0,0,0,1,-1,1,0
11:06:38.835,583970,0,0,0,1,-1,1,0
11:06:39.038,583980,0,0,0,1,-1,1,0
11:06:39.242,583980,0,0,0,1,-1,1,0
11:06:39.453,583980,0,0,0,1,-1,1,0
11:06:39.661,583980,0,0,0,1,-1,1,0
11:06:39.863,583980,0,0,0,1,-1,1,0
11:06:40.068,583980,0,0,0,1,-1,1,0
11:06:40.275,583980,0,0,0,1,-1,1,0
11:06:42.028,583980,0,0,0,1,-1,1,0
11:06:42.232,583980,0,0,0,1,-1,1,0
11:06:42.436,583980,0,0,0,1,-1,1,0
11:06:42.639,583980,0,0,0,1,-1,1,0
11:06:42.845,583980,0,0,0,1,-1,1,0
11:06:43.051,583980,0,0,0,1,-1,1,0
11:06:43.256,583980,0,0,0,1,-1,1,0
11:06:43.461,583980,0,0,0,1,-1,1,0
11:06:43.666,583980,0,0,0,1,-1,1,0
11:06:43.870,583980,0,0,0,1,-1,1,0
11:06:44.074,583980,0,0,0,1,-1,1,0
11:06:44.279,583980,0,0,0,1,-1,1,0
11:06:44.484,583990,1,0,0,0,0,0,0
11:06:44.689,583990,1,0,0,0,0,0,0
11:06:44.896,583990,1,0,0,0,0,0,0
11:06:45.104,583990,1,0,0,0,0,0,0
11:06:45.314,583990,1,0,0,0,0,0,0
11:06:45.518,583990,1,0,0,0,0,0,0
11:06:45.720,583990,1,0,0,0,0,0,0
11:06:45.927,583990,1,0,0,0,0,0,0
11:06:46.130,583990,1,0,0,0,0,0,0
11:06:46.332,583990,1,0,0,0,0,0,0
11:06:46.535,583980,1,0,0,0,0,1,2
11:06:46.739,583980,1,0,0,0,0,1,1
11:06:46.941,583980,1,0,0,0,0,1,1
11:06:47.144,583980,1,0,0,0,0,1,1
11:06:47.346,583980,1,0,0,0,0,1,1
11:06:47.551,583980,1,0,0,0,0,1,1
11:06:47.753,583980,1,0,0,0,0,1,1
11:06:47.957,584290,1,0,0,0,0,0,-87
11:06:48.163,584860,1,0,0,0,0,0,-132
11:06:48.365,584860,1,0,0,0,0,0,-132
11:06:48.571,584860,1,0,0,0,0,0,-132
11:06:48.776,584860,1,0,0,0,0,0,-132
11:06:48.978,584860,1,0,0,0,0,0,-132
11:06:49.184,584860,1,0,0,0,0,0,-132
11:06:49.387,587120,1,0,0,0,9,49,-146
11:06:49.590,587120,1,0,0,0,9,49,-146
11:06:49.793,587500,1,0,0,0,8,55,-144
11:06:49.995,587880,1,0,0,0,4,52,-145
11:06:50.202,587880,1,0,0,0,4,52,-145
11:06:50.406,587880,1,0,0,0,4,52,-145
11:06:50.611,587880,1,0,0,0,4,52,-145
11:06:50.819,587880,1,0,0,0,4,52,-145
11:06:51.021,587880,1,0,0,0,4,52,-145
11:06:51.225,587880,1,0,0,0,4,52,-145
11:06:51.427,587880,1,0,0,0,4,52,-145
11:06:51.629,588880,1,0,0,0,-18,25,-149
11:06:51.831,590800,1,0,0,0,-16,-45,-150
