,A.BRAKE1
17:01:42.466,-1
17:01:42.673,-1
17:01:42.880,-1
17:01:43.082,-1
17:01:43.284,-1
17:01:43.486,-1
17:01:43.687,-1
17:01:43.893,-1
17:01:44.096,-1
17:01:44.299,-1
17:01:44.501,-1
17:01:44.712,-1
17:01:44.919,-1
17:01:45.122,-1
17:01:45.327,-1
17:01:45.530,-1
17:01:45.733,-1
17:01:45.936,-1
17:01:46.137,-1
17:01:46.339,-1
17:01:46.541,-1
17:01:46.745,-1
17:01:46.949,-1
17:01:47.153,-1
17:01:47.355,-1
17:01:47.559,-1
17:01:47.761,-1
17:01:47.964,-1
17:01:48.166,-1
17:01:48.379,-1
17:01:48.582,-1
17:01:48.788,-1
17:01:48.989,-1
17:01:49.195,-1
17:01:49.398,-1
17:01:49.602,-1
17:01:49.804,-1
17:01:50.006,-1
17:01:50.210,-1
17:01:50.412,-1
17:01:50.617,-1
17:01:50.823,-1
17:01:51.025,-1
17:01:51.228,-1
17:01:55.012,-1
17:01:55.214,-1
17:01:55.417,-1
17:01:55.619,-1
17:01:55.822,-1
17:01:56.026,-1
17:01:56.231,-1
17:01:56.434,-1
17:01:56.637,-1
17:01:56.842,-1
17:01:57.045,-1
17:01:57.251,-1
17:01:57.455,-1
17:01:57.667,-1
17:01:57.872,-1
17:01:58.088,-1
17:01:58.296,-1
17:01:58.499,-1
17:01:58.706,-1
17:01:58.910,-1
17:01:59.113,-1
17:01:59.314,-1
17:01:59.516,-1
17:01:59.723,-1
17:01:59.926,-1
17:02:00.130,-1
17:02:00.344,-1
17:02:00.546,-1
17:02:00.747,-1
17:02:00.952,-1
17:02:01.153,-1
17:02:01.355,-1
17:02:01.557,-1
17:02:01.759,-1
17:02:01.963,-1
17:02:02.165,-1
17:02:02.368,-1
17:02:02.570,-1
17:02:02.773,-1
17:02:02.977,-1
17:02:03.179,-1
17:02:03.380,-1
17:02:03.583,-1
17:02:03.790,-1
17:02:03.993,-1
17:02:04.196,-1
17:02:04.398,-1
17:02:04.601,-1
17:02:04.806,-1
17:02:05.010,-1
17:02:05.222,-1
17:02:05.432,-1
17:02:05.636,-1
17:02:05.840,-1
17:02:06.047,-1
17:02:06.251,-1
17:02:06.454,-1
17:02:06.657,-1
17:02:06.863,-1
17:02:07.064,-1
17:02:07.266,-1
17:02:07.469,-1
17:02:07.673,-1
17:02:07.875,-1
17:02:08.082,-1
17:02:08.286,-1
17:02:08.487,-1
17:02:08.691,-1
17:02:08.892,-1
17:02:09.094,-1
17:02:09.296,-1
17:02:09.501,-1
17:02:09.704,-1
17:02:09.907,-1
17:02:10.109,-1
17:02:10.313,-1
17:02:10.516,-1
17:02:10.721,-1
17:02:10.929,-1
17:02:11.131,-1
17:02:11.336,-1
17:02:11.538,-1
17:02:11.740,-1
17:02:11.944,-1
17:02:12.149,-1
17:02:12.353,-1
17:02:12.555,-1
17:02:12.756,-1
17:02:12.958,-1
17:02:13.161,-1
17:02:13.366,-1
17:02:13.569,-1
17:02:13.771,-1
17:02:13.978,-1
17:02:14.181,-1
17:02:14.384,-1
17:02:14.590,-1
17:02:14.793,-1
17:02:15.011,-1
17:02:15.214,-1
17:02:15.415,-1
17:02:15.617,-1
17:02:15.821,-1
17:02:16.028,-1
17:02:16.232,-1
17:02:16.436,-1
17:02:16.642,-1
17:02:16.849,-1
17:02:17.051,-1
17:02:17.255,-1
17:02:17.458,-1
17:02:17.659,-1
17:02:17.862,-1
17:02:18.065,-1
17:02:18.267,-1
17:02:18.470,-1
17:02:18.674,-1
17:02:18.876,-1
17:02:19.078,-1
17:02:19.281,-1
17:02:19.483,-1
17:02:19.685,-1
17:02:19.887,-1
17:02:20.092,-1
17:02:20.297,-1
17:02:20.499,-1
17:02:20.703,-1
17:02:20.906,-1
17:02:21.108,-1
