,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
17:02:24.044,0.9,0.1,183.0,0.0,0.1,0.0,0.0,80.0,100.0,70.0,24.0,48.0,40.0,69.0,24.0,0.0,77.0,46.0,120.0,46.0,49.0,19.0,0.0,1.0,45.0
17:02:33.425,0.3,0.1,145.0,933.0,0.1,0.0,0.0,70.0,130.0,250.0,18.0,75.0,17.0,85.0,84.0,59.0,115.0,15.0,0.0,103.0,34.0,120.0,0.0,1.0,25.0
17:02:40.392,1.3,0.1,25.0,1746.0,0.1,0.0,0.0,40.0,70.0,220.0,100.0,63.0,22.0,0.0,0.0,32.0,23.0,62.0,59.0,73.0,118.0,120.0,0.0,1.0,10.0
17:02:44.837,0.3,0.1,25.0,4053.0,0.1,0.0,0.0,80.0,0.0,0.0,19.0,78.0,25.0,86.0,120.0,26.0,105.0,73.0,115.0,117.0,16.0,72.0,0.0,1.0,10.0
17:02:49.624,1.3,0.1,250.0,1928.0,0.1,0.0,0.0,60.0,10.0,130.0,91.0,51.0,40.0,0.0,92.0,120.0,18.0,95.0,75.0,115.0,0.0,114.0,0.0,1.0,40.0
17:02:54.984,0.0,0.1,219.0,1965.0,0.1,0.0,0.0,130.0,100.0,220.0,67.0,95.0,40.0,66.0,13.0,49.0,103.0,106.0,57.0,92.0,57.0,120.0,0.0,1.0,50.0
17:03:02.426,0.0,0.1,65.0,4971.0,0.1,0.0,0.0,40.0,40.0,130.0,0.0,0.0,14.0,71.0,100.0,26.0,47.0,92.0,120.0,0.0,120.0,95.0,0.0,1.0,30.0
17:03:10.916,0.5,0.1,67.0,1375.0,0.1,0.0,0.0,130.0,70.0,120.0,14.0,41.0,15.0,0.0,44.0,17.0,56.0,88.0,0.0,0.0,10.0,91.0,0.0,1.0,25.0
17:03:17.174,1.7,0.1,87.0,5000.0,0.1,0.0,0.0,130.0,60.0,50.0,21.0,9.0,30.0,63.0,5.0,93.0,82.0,50.0,39.0,0.0,73.0,0.0,0.0,1.0,50.0
17:03:21.820,2.0,0.1,79.0,904.0,0.1,0.0,0.0,30.0,100.0,210.0,0.0,35.0,10.0,11.0,0.0,120.0,42.0,69.0,0.0,75.0,0.0,0.0,0.0,1.0,10.0
17:03:27.444,0.6,0.1,138.0,4079.0,0.1,0.0,0.0,20.0,70.0,170.0,0.0,3.0,14.0,59.0,81.0,91.0,0.0,55.0,120.0,0.0,13.0,71.0,0.0,1.0,45.0
17:03:34.347,2.0,0.1,236.0,0.0,0.1,0.0,0.0,50.0,90.0,100.0,31.0,98.0,21.0,25.0,1.0,101.0,0.0,63.0,38.0,99.0,120.0,35.0,0.0,1.0,30.0
17:03:44.218,0.2,0.1,25.0,0.0,0.1,0.0,0.0,0.0,90.0,70.0,100.0,22.0,35.0,38.0,0.0,18.0,48.0,18.0,26.0,28.0,0.0,71.0,0.0,1.0,10.0
17:03:49.344,2.0,0.1,25.0,712.0,0.1,0.0,0.0,90.0,70.0,0.0,71.0,100.0,15.0,35.0,67.0,109.0,0.0,35.0,0.0,0.0,120.0,42.0,0.0,1.0,25.0
17:03:54.361,0.1,0.1,167.0,1988.0,0.1,0.0,0.0,60.0,20.0,250.0,54.0,100.0,2.0,90.0,6.0,9.0,30.0,120.0,0.0,35.0,39.0,84.0,0.0,1.0,50.0
17:04:00.321,0.7,0.1,183.0,0.0,0.1,0.0,0.0,0.0,70.0,60.0,33.0,63.0,10.0,25.0,30.0,34.0,112.0,6.0,57.0,5.0,120.0,110.0,0.0,1.0,50.0
17:04:04.805,1.3,0.1,187.0,0.0,0.1,0.0,0.0,90.0,50.0,70.0,17.0,0.0,40.0,120.0,37.0,48.0,0.0,105.0,101.0,111.0,120.0,73.0,0.0,1.0,40.0
17:04:10.148,1.9,0.1,25.0,2175.0,0.1,0.0,0.0,130.0,0.0,0.0,53.0,39.0,6.0,120.0,120.0,107.0,39.0,120.0,112.0,0.0,49.0,30.0,0.0,1.0,40.0
17:04:20.419,1.6,0.1,146.0,5000.0,0.1,0.0,0.0,10.0,0.0,190.0,100.0,100.0,26.0,83.0,65.0,80.0,51.0,93.0,39.0,2.0,120.0,22.0,0.0,1.0,10.0
17:04:26.427,1.5,0.1,44.0,3043.0,0.1,0.0,0.0,20.0,40.0,70.0,82.0,5.0,23.0,88.0,20.0,0.0,0.0,36.0,97.0,39.0,83.0,0.0,0.0,1.0,10.0
17:04:55.121,2.0,0.1,25.0,3361.0,0.1,0.0,0.0,50.0,90.0,50.0,30.0,65.0,40.0,120.0,0.0,0.0,53.0,12.0,24.0,114.0,92.0,77.0,0.0,1.0,10.0
17:05:00.241,0.8,0.1,213.0,4409.0,0.1,0.0,0.0,90.0,120.0,250.0,18.0,26.0,20.0,120.0,30.0,0.0,50.0,38.0,91.0,120.0,120.0,11.0,0.0,1.0,50.0
17:05:05.101,1.9,0.1,51.0,1760.0,0.1,0.0,0.0,40.0,20.0,250.0,18.0,100.0,32.0,100.0,59.0,0.0,15.0,6.0,110.0,10.0,98.0,80.0,0.0,1.0,35.0
17:05:13.103,0.1,0.1,72.0,0.0,0.1,0.0,0.0,130.0,130.0,250.0,38.0,45.0,34.0,120.0,120.0,0.0,56.0,33.0,4.0,28.0,34.0,53.0,0.0,1.0,50.0
17:05:17.561,1.0,0.1,67.0,1754.0,0.1,0.0,0.0,60.0,60.0,250.0,18.0,74.0,35.0,26.0,14.0,120.0,0.0,90.0,74.0,24.0,2.0,120.0,0.0,1.0,35.0
