time_stamp,RTL_ALT,EK2_ALT_SOURCE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,VFR_HUD_alt,alt,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE
09:20:08,1500.0,0.0,-0.026424679749955732,0.0036640830997688076,-0.09919168303410213,0.06350273080170155,0.006129752262495458,-0.005983372471140076,590.5399780273438,590540.0,-35.363261400000006,149.1652408,6606.666666666667,-9.166666666666666,-52.0,-147.5,-4.666666666666667,10.333333333333334,-1001.6666666666666,63.5,6.5,-5.833333333333333,AUTO
09:20:12,1500.0,0.0,-0.0031833797693252563,0.021239878609776497,-0.14730334281921387,0.03264344111084938,0.007273806259036064,-0.028219517320394516,596.7799682617188,596780.0,-35.3632605,149.1652354,12846.0,10.0,-10.0,-149.0,-4.0,0.0,-1001.0,33.0,7.0,-28.0,AUTO
09:21:54,1500.0,0.0,0.0015269132951895397,-0.005791291904946168,-0.3476411700248718,0.5491682688395182,-0.0005135171425839266,0.005860213500758012,630.7133178710938,630713.3333333334,-35.3632622,149.16523946666666,46778.0,-0.3333333333333333,-13.0,100.0,0.0,-10.666666666666666,-994.6666666666666,537.3333333333334,0.3333333333333333,7.666666666666667,RTL
09:22:29,1500.0,0.0,0.0009663847740739584,-0.006354658709218104,-0.3483329564332962,-1.0799870286136866,0.003654541273135692,0.009447662295618406,598.633310953776,598633.3333333334,-35.36326221666667,149.16523828333334,14699.666666666666,-3.0,-15.333333333333334,100.0,-2.1666666666666665,-61.666666666666664,-978.5,-1088.5,4.166666666666667,11.166666666666666,RTL
