,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
04:41:11.221,115116.0,1.0,0.9,0.2,0.25,3.2,0.0,25850.0,1000.0,1.0
04:41:15.275,271969.0,0.9,1.4,9.1,0.25,5.1,0.0,23582.0,250.0,1.0
04:41:19.305,300000.0,1.1,2.0,7.8,0.25,0.0,0.0,15940.0,240.0,1.0
04:41:23.321,200.0,0.2,0.0,3.4,0.25,0.5,0.0,7508.0,0.0,1.0
04:41:27.345,135848.0,1.1,1.2,-5.1,0.25,0.0,0.0,31193.0,1000.0,1.0
04:41:31.379,217845.0,1.1,2.0,-8.4,0.25,3.7,0.0,6707.0,380.0,1.0
04:41:35.398,101990.0,0.0,1.2,-9.0,0.25,5.1,0.0,7344.0,640.0,1.0
04:41:39.427,234292.0,0.8,0.6,-2.4,0.25,1.6,0.0,3647.0,830.0,1.0
04:41:43.440,200.0,0.0,1.5,-6.2,0.25,5.1,0.0,14723.0,230.0,1.0
04:41:47.457,200.0,0.9,0.0,-1.4,0.25,4.4,0.0,28664.0,360.0,1.0
04:41:51.470,200.0,0.2,0.9,-10.0,0.25,2.6,0.0,0.0,490.0,1.0
04:41:55.003,30151.0,0.1,1.3,5.3,0.25,0.0,0.0,1352.0,900.0,1.0
04:41:59.029,263963.0,0.7,2.0,10.1,0.25,2.5,0.0,26467.0,70.0,1.0
04:42:03.054,57330.0,0.7,1.2,2.8,0.25,1.5,0.0,1179.0,0.0,1.0
04:42:07.095,300000.0,0.9,0.4,-10.0,0.25,1.9,0.0,25947.0,1000.0,1.0
04:42:11.117,232987.0,0.6,2.0,-10.0,0.25,0.0,0.0,0.0,420.0,1.0
04:42:15.146,209627.0,0.8,0.2,10.1,0.25,5.1,0.0,20209.0,70.0,1.0
