,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG
16:36:06.243,212985.0,0.25,0.1,1000.0,30.0,3.9,13100.0,1000.0,0.0,3000.0,0.0,1500.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:36:10.264,276590.0,0.25,0.1,1000.0,30.0,0.0,6800.0,1000.0,0.0,2150.0,0.0,2000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:36:14.302,300000.0,0.25,0.1,1000.0,30.0,0.4,9000.0,1000.0,32000.0,3000.0,0.0,550.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:36:18.336,300000.0,0.25,0.1,1000.0,30.0,5.1,15800.0,1000.0,23405.0,2870.0,0.0,1200.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:36:22.364,226569.0,0.25,0.1,1000.0,30.0,1.8,500.0,1000.0,32000.0,880.0,0.0,2000.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:36:26.387,164508.0,0.25,0.1,1000.0,30.0,3.5,500.0,1000.0,104.0,1050.0,0.0,600.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:36:32.413,87208.0,0.25,0.1,1000.0,30.0,3.8,9500.0,1000.0,24461.0,1130.0,0.0,500.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:36:36.427,200.0,0.25,0.1,1000.0,30.0,0.0,7600.0,1000.0,0.0,3000.0,0.0,1450.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:36:40.454,300000.0,0.25,0.1,1000.0,30.0,5.1,5000.0,1000.0,0.0,2960.0,0.0,1000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:36:44.493,145415.0,0.25,0.1,1000.0,30.0,0.4,8400.0,1000.0,7945.0,3000.0,0.0,500.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:36:48.009,61223.0,0.25,0.1,1000.0,30.0,0.0,10600.0,1000.0,18744.0,3000.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:36:52.021,21835.0,0.25,0.1,1000.0,30.0,5.1,3800.0,1000.0,0.0,180.0,0.0,1450.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:36:56.040,67847.0,0.25,0.1,1000.0,30.0,4.7,500.0,1000.0,12665.0,930.0,0.0,2000.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:37:00.071,251415.0,0.25,0.1,1000.0,30.0,1.0,11800.0,1000.0,32000.0,3000.0,0.0,500.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:37:04.110,300000.0,0.25,0.1,1000.0,30.0,5.1,13200.0,1000.0,32000.0,2290.0,0.0,300.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:37:08.131,104501.0,0.25,0.1,1000.0,30.0,4.1,11800.0,1000.0,22270.0,100.0,0.0,2000.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:37:12.155,198052.0,0.25,0.1,1000.0,30.0,0.3,8500.0,1000.0,3920.0,880.0,0.0,1850.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:37:16.186,147396.0,0.25,0.1,1000.0,30.0,2.1,500.0,1000.0,22500.0,1140.0,0.0,900.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:37:20.212,190389.0,0.25,0.1,1000.0,30.0,5.1,16100.0,1000.0,23980.0,170.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:37:24.244,50304.0,0.25,0.1,1000.0,30.0,3.5,18000.0,1000.0,24232.0,1630.0,0.0,300.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:37:28.279,300000.0,0.25,0.1,1000.0,30.0,3.6,500.0,1000.0,17367.0,3000.0,0.0,450.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:37:32.301,200.0,0.25,0.1,1000.0,30.0,2.7,2400.0,1000.0,0.0,0.0,0.0,1650.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:37:36.324,73051.0,0.25,0.1,1000.0,30.0,3.2,5100.0,1000.0,32000.0,1900.0,0.0,2000.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:37:40.345,79449.0,0.25,0.1,1000.0,30.0,3.5,6800.0,1000.0,2752.0,1290.0,0.0,550.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:37:44.365,41433.0,0.25,0.1,1000.0,30.0,5.1,5700.0,1000.0,32000.0,890.0,0.0,700.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:37:48.414,265785.0,0.25,0.1,1000.0,30.0,0.0,500.0,1000.0,32000.0,1490.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:37:52.437,11879.0,0.25,0.1,1000.0,30.0,3.3,10300.0,1000.0,28250.0,2860.0,0.0,550.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:37:56.454,200.0,0.25,0.1,1000.0,30.0,2.2,18000.0,1000.0,32000.0,950.0,0.0,2000.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:38:00.470,5031.0,0.25,0.1,1000.0,30.0,5.1,7700.0,1000.0,32000.0,2540.0,0.0,1550.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:38:04.485,63638.0,0.25,0.1,1000.0,30.0,5.1,12500.0,1000.0,0.0,3000.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:38:08.509,120865.0,0.25,0.1,1000.0,30.0,2.1,18000.0,1000.0,14616.0,1430.0,0.0,1350.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
