time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,RTL_ALT
16:35:52.116,STABILIZE,-35.3632621,149.1652374,0,0.00014574082160834223,0.0015395493246614933,0.026803070679306984,0.00016977201448753476,0.00041584455175325274,0.002220459748059511,0,1,-1000,0,0,0,-2,1,0,1500.0
16:35:52.317,STABILIZE,-35.3632621,149.1652374,0,0.00014574082160834223,0.0015395493246614933,0.026803070679306984,0.00016977201448753476,0.00041584455175325274,0.002220459748059511,0,1,-1000,0,0,0,-2,1,0,1500.0
16:35:52.518,STABILIZE,-35.3632621,149.1652374,0,0.00014574082160834223,0.0015395493246614933,0.026803070679306984,0.00016977201448753476,0.00041584455175325274,0.002220459748059511,0,1,-1000,0,0,0,-2,1,0,1500.0
16:35:52.720,STABILIZE,-35.3632622,149.1652375,0,3.452679084148258e-05,0.0014498510863631964,0.02652544155716896,0.00027187151135876775,0.00022380281006917357,0.0021239721681922674,0,1,-1000,0,0,0,-2,1,0,1500.0
16:35:52.921,STABILIZE,-35.3632622,149.1652375,0,3.452679084148258e-05,0.0014498510863631964,0.02652544155716896,0.00027187151135876775,0.00022380281006917357,0.0021239721681922674,0,1,-1000,0,0,0,-2,1,0,1500.0
16:35:53.122,STABILIZE,-35.3632622,149.1652375,0,3.452679084148258e-05,0.0014498510863631964,0.02652544155716896,0.00027187151135876775,0.00022380281006917357,0.0021239721681922674,0,1,-1000,0,0,0,-2,1,0,1500.0
16:35:53.324,STABILIZE,-35.3632622,149.1652375,0,3.452679084148258e-05,0.0014498510863631964,0.02652544155716896,0.00027187151135876775,0.00022380281006917357,0.0021239721681922674,0,1,-1000,0,0,0,-2,1,0,1500.0
16:35:53.535,STABILIZE,-35.3632622,149.1652375,0,3.452679084148258e-05,0.0014498510863631964,0.02652544155716896,0.00027187151135876775,0.00022380281006917357,0.0021239721681922674,0,1,-1000,0,0,0,-2,1,0,1500.0
16:35:53.750,STABILIZE,-35.3632622,149.1652375,0,-0.00023094502103049308,0.0012432869989424944,0.02594907023012638,0.0003163465589750558,0.00023605694877915084,0.0020583656150847673,0,1,-1000,0,0,0,-1,1,0,1500.0
16:35:53.951,STABILIZE,-35.3632622,149.1652375,0,-0.00029852488660253584,0.0012012553634122014,0.025805432349443436,0.0002471450425218791,0.00033358376822434366,0.0021557221189141273,0,1,-1000,0,0,0,-1,1,0,1500.0
16:35:54.152,STABILIZE,-35.3632622,149.1652375,0,-0.00029852488660253584,0.0012012553634122014,0.025805432349443436,0.0002471450425218791,0.00033358376822434366,0.0021557221189141273,0,1,-1000,0,0,0,-1,1,0,1500.0
16:35:54.354,STABILIZE,-35.3632622,149.1652375,0,-0.00043018694850616157,0.0011164241004735231,0.025579292327165604,0.00024035043315961957,0.0002730467531364411,0.0018952391110360622,0,1,-1000,0,0,0,-1,1,0,1500.0
16:35:54.555,STABILIZE,-35.3632622,149.1652375,0,-0.00043018694850616157,0.0011164241004735231,0.025579292327165604,0.00024035043315961957,0.0002730467531364411,0.0018952391110360622,0,1,-1000,0,0,0,-1,1,0,1500.0
16:35:54.756,STABILIZE,-35.3632622,149.1652375,0,-0.00043018694850616157,0.0011164241004735231,0.025579292327165604,0.00024035043315961957,0.0002730467531364411,0.0018952391110360622,0,1,-1000,0,0,0,-1,1,0,1500.0
16:35:54.957,STABILIZE,-35.3632622,149.1652375,0,-0.0005517479730769992,0.0010618293890729547,0.025337543338537216,0.00013462034985423088,0.0002694131399039179,0.002131252083927393,0,1,-1000,0,0,0,-1,1,0,1500.0
16:35:55.159,STABILIZE,-35.3632622,149.1652375,0,-0.0005517479730769992,0.0010618293890729547,0.025337543338537216,0.00013462034985423088,0.0002694131399039179,0.002131252083927393,0,1,-1000,0,0,0,-1,1,0,1500.0
16:35:55.360,STABILIZE,-35.3632622,149.1652375,0,-0.0005517479730769992,0.0010618293890729547,0.025337543338537216,0.00013462034985423088,0.0002694131399039179,0.002131252083927393,0,1,-1000,0,0,0,-1,1,0,1500.0
16:35:55.562,STABILIZE,-35.3632621,149.1652375,0,-0.0005328243714757264,0.000995220965705812,0.02500986121594906,0.0002664997009560466,0.0003098631859757006,0.0020350569393485785,0,1,-1000,0,0,0,-1,1,0,1500.0
16:35:55.763,STABILIZE,-35.3632621,149.1652375,0,-0.0005328243714757264,0.000995220965705812,0.02500986121594906,0.0002664997009560466,0.0003098631859757006,0.0020350569393485785,0,1,-1000,0,0,0,-1,1,0,1500.0
16:35:55.964,STABILIZE,-35.3632621,149.1652375,0,-0.0005328243714757264,0.000995220965705812,0.02500986121594906,0.0002664997009560466,0.0003098631859757006,0.0020350569393485785,0,1,-1000,0,0,0,-1,1,0,1500.0
16:35:56.166,STABILIZE,-35.3632621,149.1652375,0,-0.0005328243714757264,0.000995220965705812,0.02500986121594906,0.0002664997009560466,0.0003098631859757006,0.0020350569393485785,0,1,-1000,0,0,0,-1,1,0,1500.0
16:35:56.367,STABILIZE,-35.3632621,149.1652375,0,-0.0005328243714757264,0.000995220965705812,0.02500986121594906,0.0002664997009560466,0.0003098631859757006,0.0020350569393485785,0,1,-1000,0,0,0,-1,1,0,1500.0
16:35:56.569,STABILIZE,-35.3632621,149.1652375,0,-0.0005328243714757264,0.000995220965705812,0.02500986121594906,0.0002664997009560466,0.0003098631859757006,0.0020350569393485785,0,1,-1000,0,0,0,-1,1,0,1500.0
