time_stamp,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,RTL_ALT,MODE
16:37:36,-35.3632619,149.16523767500001,8778.25,-3.0,-0.5,-1.0,0.25,17.0,-999.0,147.75,-1.5,2.25,0.0001414575381204486,-0.0036072360817342997,0.5985541492700577,0.14937863312661648,-0.0030247136601246893,0.0009892804955597967,73051.0,RTL
16:37:37,-35.36326185,149.1652374,8785.0,-2.5,0.0,0.0,0.0,4.5,-999.0,-180.0,1.5,4.5,-0.0011859942460432649,-0.003554156282916665,0.5980890393257141,-0.17844321578741074,0.0005747383111156523,0.003368989797309041,73051.0,RTL
16:37:39,-35.3632618,149.1652371,8784.0,-2.0,1.5,0.0,0.5,4.5,-1011.0,343.0,1.5,1.0,0.014584830962121487,-0.004056005389429629,0.5976397097110748,0.3458912465721369,0.0004365240456536412,-0.0008052063640207052,73051.0,RTL
16:37:40,-35.3632618,149.165237,8788.0,-3.25,3.0,0.5,0.0,6.5,-994.25,-35.25,2.5,2.0,0.005192268705286551,-0.00398206856334582,0.5976296216249466,-0.03348109871149063,0.0013296933902893215,0.0007588712614960968,79449.0,RTL
16:37:41,-35.3632618,149.1652368,8557.5,-3.0,3.5,42.0,0.0,-47.0,-997.0,-876.0,3.5,0.0,0.0015015505196060985,-0.004322363063693047,0.5982938706874847,-0.8740505576133728,0.0023724332568235695,-0.0021284946706146,79449.0,RTL
16:37:43,-35.3632617,149.1652367,7778.5,-6.0,7.0,36.0,-1.5,-31.5,-994.0,-249.5,-1.5,3.0,0.011230550240725279,-0.003941773436963558,0.5978501439094543,-0.24633749201893806,-0.0036223256029188633,0.001630833896342665,79449.0,RTL
16:37:44,-35.36326137500001,149.16523615,7520.0,-7.0,7.0,34.0,-3.0,11.5,-987.75,-20.75,-1.5,4.0,0.014696647878736258,-0.006466689752414823,0.5978588163852692,-0.01969650387763977,-0.003419565415242687,0.002594891469925642,41433.0,RTL
16:37:45,-35.3632603,149.16523404999998,7080.0,-14.5,19.0,33.5,-3.5,-7.5,-1013.5,462.5,2.5,1.0,0.05558939278125763,-0.008429018780589104,0.5985294580459595,0.4652446247637272,0.0009512719698250294,-0.0008692578412592411,41433.0,RTL
16:37:47,-35.3632594,149.165233,6406.5,-26.0,38.0,34.5,1.5,13.0,-1035.0,751.0,8.5,1.0,0.04775401949882507,-0.0005836715790792368,0.5990877449512482,0.7523937225341797,0.006976447650231421,-0.0005087427562102675,41433.0,RTL
16:37:48,-35.363259825,149.16523415,6145.75,-25.0,35.25,32.75,3.5,-42.5,-978.0,-222.5,4.75,-3.0,0.02418997627682984,0.0033018124231602997,0.5994956940412521,-0.22100689075887203,0.003659705922473222,-0.0049810236669145525,265785.0,RTL
16:37:49,-35.3632609,149.16523635,5716.0,-18.5,20.5,33.0,2.0,32.5,-1010.5,286.0,0.0,5.0,-0.005084353149868548,0.003322325530461967,0.5992894470691681,0.2847789544612169,-0.0020803474471904337,0.0036652395501732826,265785.0,RTL
16:37:51,-35.363262,149.1652377,5039.0,-6.5,3.5,32.5,-0.5,28.5,-1012.5,56.5,-1.0,0.5,-0.008066057926043868,-0.002367087290622294,0.5989618599414825,0.0551406666636467,-0.0031791289802640676,-0.0010032856371253729,265785.0,RTL
16:37:52,-35.3632622,149.165237825,4789.0,-3.5,0.25,32.5,-0.5,0.25,-1003.75,164.0,-1.0,3.25,0.005782463675132021,-0.004333657096140087,0.5985078513622284,0.1641904041171074,-0.002727135579334572,0.0018285856931470335,11879.0,RTL
16:37:53,-35.363261699999995,149.16523665,4362.5,-4.5,2.5,32.5,-3.5,28.0,-1004.5,-19.5,2.0,4.0,0.011992576299235225,-0.007421974558383226,0.5979929566383362,-0.021133646368980408,0.0009945403726305813,0.002325046923942864,11879.0,RTL
16:37:55,-35.36326015,149.16523395000002,3682.5,-16.5,23.5,32.5,0.0,-22.0,-1017.0,-734.5,7.0,2.0,0.023497982881963253,-0.004328734241425991,0.5991674661636353,-0.7366575002670288,0.006239450303837657,0.00023446325212717056,11879.0,RTL
16:37:56,-35.36325995,149.16523397499998,3430.75,-20.0,29.0,33.0,1.5,24.5,-1002.75,616.5,2.75,0.75,0.03671375010162592,-0.0012047544842062052,0.5993378907442093,0.6154437884688377,0.0014693919220007956,-0.0014391911099664867,200.0,RTL
16:37:57,-35.363260499999996,149.16523525,3002.5,-18.5,24.5,33.0,2.0,-52.5,-984.5,-775.5,-0.5,0.5,0.0056373318657279015,0.0011201807064935565,0.5991436541080475,-0.7767029404640198,-0.002306588168721646,-0.0007711008074693382,200.0,RTL
16:37:59,-35.3632614,149.1652363,2321.0,-10.0,11.0,34.5,0.5,2.5,-989.0,531.5,-2.0,1.5,0.02101019863039255,-0.0050995980855077505,0.5992249548435211,0.5312560647726059,-0.004034454643260688,-2.638192381709814e-05,200.0,RTL
