time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,alt,VFR_HUD_alt,EK2_ALT_SOURCE,RTL_ALT
12:10:00.867,AUTO,-35.3632621,149.1652375,0,0.00019563364912755787,0.001405042945407331,0.01914055645465851,0.00038475735345855355,0.0002685021026991308,0.0013812867691740394,0,1,-1000,0,0,1,0,2,5,583950,583.9500122070312,0.0,1500.0
12:10:01.074,AUTO,-35.3632621,149.1652375,0,0.00019563364912755787,0.001405042945407331,0.01914055645465851,0.00038475735345855355,0.0002685021026991308,0.0013812867691740394,0,1,-1000,0,0,1,0,2,5,583950,583.9500122070312,0.0,1500.0
12:10:01.289,AUTO,-35.3632621,149.1652375,0,0.00019563364912755787,0.001405042945407331,0.01914055645465851,0.00038475735345855355,0.0002685021026991308,0.0013812867691740394,0,1,-1000,0,0,1,0,2,5,583950,583.9500122070312,0.0,1500.0
12:10:01.495,AUTO,-35.3632621,149.1652375,0,0.00041899425559677184,0.0016508637927472591,0.0189092755317688,0.0003725691349245608,0.0002220835885964334,0.001328559359535575,0,1,-1000,1,1,1,0,0,4,583930,583.9299926757812,0.0,1500.0
12:10:01.697,AUTO,-35.3632621,149.1652375,0,0.00041899425559677184,0.0016508637927472591,0.0189092755317688,0.0003725691349245608,0.0002220835885964334,0.001328559359535575,0,1,-1000,1,1,1,0,0,4,583930,583.9299926757812,0.0,1500.0
12:10:01.907,AUTO,-35.3632621,149.1652375,0,0.00041899425559677184,0.0016508637927472591,0.0189092755317688,0.0003725691349245608,0.0002220835885964334,0.001328559359535575,0,1,-1000,1,1,1,0,0,4,583930,583.9299926757812,0.0,1500.0
12:10:02.110,AUTO,-35.3632621,149.1652375,0,0.00041899425559677184,0.0016508637927472591,0.0189092755317688,0.0003725691349245608,0.0002220835885964334,0.001328559359535575,0,1,-1000,1,1,1,0,0,4,583930,583.9299926757812,0.0,1500.0
12:10:02.315,AUTO,-35.3632621,149.1652375,0,0.00041899425559677184,0.0016508637927472591,0.0189092755317688,0.0003725691349245608,0.0002220835885964334,0.001328559359535575,0,1,-1000,1,1,1,0,0,4,583930,583.9299926757812,0.0,1500.0
12:10:02.523,AUTO,-35.3632621,149.1652375,0,0.00041899425559677184,0.0016508637927472591,0.0189092755317688,0.0003725691349245608,0.0002220835885964334,0.001328559359535575,0,1,-1000,1,1,1,0,0,4,583930,583.9299926757812,0.0,1500.0
12:10:02.729,AUTO,-35.3632621,149.1652375,0,0.00041899425559677184,0.0016508637927472591,0.0189092755317688,0.0003725691349245608,0.0002220835885964334,0.001328559359535575,0,1,-1000,1,1,1,0,0,4,583930,583.9299926757812,0.0,1500.0
12:10:02.936,AUTO,-35.3632621,149.1652375,0,0.00041899425559677184,0.0016508637927472591,0.0189092755317688,0.0003725691349245608,0.0002220835885964334,0.001328559359535575,0,1,-1000,1,1,1,0,0,4,583930,583.9299926757812,0.0,1500.0
12:10:03.138,AUTO,-35.3632621,149.1652375,0,0.00041899425559677184,0.0016508637927472591,0.0189092755317688,0.0003725691349245608,0.0002220835885964334,0.001328559359535575,0,1,-1000,1,1,1,0,0,4,583930,583.9299926757812,0.0,1500.0
12:10:03.352,AUTO,-35.3632621,149.1652375,0,0.00041899425559677184,0.0016508637927472591,0.0189092755317688,0.0003725691349245608,0.0002220835885964334,0.001328559359535575,0,1,-1000,1,1,1,0,0,4,583930,583.9299926757812,0.0,1500.0
12:10:03.554,AUTO,-35.3632621,149.1652375,0,0.00041899425559677184,0.0016508637927472591,0.0189092755317688,0.0003725691349245608,0.0002220835885964334,0.001328559359535575,0,1,-1000,1,1,1,0,0,4,583930,583.9299926757812,0.0,1500.0
12:10:03.759,AUTO,-35.3632621,149.1652375,0,0.00041899425559677184,0.0016508637927472591,0.0189092755317688,0.0003725691349245608,0.0002220835885964334,0.001328559359535575,0,1,-1000,1,1,1,0,0,4,583930,583.9299926757812,0.0,1500.0
12:10:03.964,AUTO,-35.3632621,149.1652375,0,0.00041899425559677184,0.0016508637927472591,0.0189092755317688,0.0003725691349245608,0.0002220835885964334,0.001328559359535575,0,1,-1000,1,1,1,0,0,4,583930,583.9299926757812,0.0,1500.0
12:10:04.166,AUTO,-35.3632621,149.1652375,0,0.00041899425559677184,0.0016508637927472591,0.0189092755317688,0.0003725691349245608,0.0002220835885964334,0.001328559359535575,0,1,-1000,1,1,1,0,0,4,583930,583.9299926757812,0.0,1500.0
12:10:04.369,AUTO,-35.3632621,149.1652375,0,0.00041899425559677184,0.0016508637927472591,0.0189092755317688,0.0003725691349245608,0.0002220835885964334,0.001328559359535575,0,1,-1000,1,1,1,0,0,4,583930,583.9299926757812,0.0,1500.0
12:10:04.571,AUTO,-35.3632621,149.1652375,0,0.00041899425559677184,0.0016508637927472591,0.0189092755317688,0.0003725691349245608,0.0002220835885964334,0.001328559359535575,0,1,-1000,1,1,1,0,0,4,583930,583.9299926757812,0.0,1500.0
12:10:04.775,AUTO,-35.3632621,149.1652375,114,0.005321071948856115,-0.00018918048590421677,0.0186038576066494,0.01164861861616373,0.005228637717664242,0.0011838992359116673,0,1,-1000,1,1,1,0,1,-56,584070,583.9299926757812,0.0,1500.0
12:10:04.991,AUTO,-35.3632621,149.1652375,114,0.005321071948856115,-0.00018918048590421677,0.0186038576066494,0.01164861861616373,0.005228637717664242,0.0011838992359116673,0,0,-1134,12,5,0,0,1,-56,584070,584.0700073242188,0.0,1500.0
12:10:05.209,AUTO,-35.3632621,149.1652375,114,0.005321071948856115,-0.00018918048590421677,0.0186038576066494,0.01164861861616373,0.005228637717664242,0.0011838992359116673,0,0,-1134,12,5,0,0,1,-56,584070,584.0700073242188,0.0,1500.0
12:10:05.420,AUTO,-35.3632621,149.1652375,114,0.005321071948856115,-0.00018918048590421677,0.0186038576066494,0.01164861861616373,0.005228637717664242,0.0011838992359116673,0,0,-1134,12,5,0,0,1,-56,584070,584.0700073242188,0.0,1500.0
12:10:05.628,AUTO,-35.3632621,149.1652375,560,0.0029444126412272453,0.0017419540090486407,0.018677040934562683,-0.01538248173892498,0.0038430565036833286,0.00226396881043911,0,-1,-1093,-14,4,1,0,1,-111,584520,584.5199584960938,0.0,1500.0
12:10:05.834,AUTO,-35.3632619,149.165238,1994,0.040929872542619705,-0.004008184652775526,0.018622925505042076,0.04285227134823799,-0.009068350307643414,0.003071971470490098,0,-2,-1004,43,-8,2,2,16,-145,585950,585.9500122070312,0.0,1500.0
12:10:06.039,AUTO,-35.3632619,149.165238,1994,0.040929872542619705,-0.004008184652775526,0.018622925505042076,0.04285227134823799,-0.009068350307643414,0.003071971470490098,0,-2,-1004,43,-8,2,2,16,-145,585950,585.9500122070312,0.0,1500.0
12:10:06.246,AUTO,-35.3632619,149.165238,1994,0.040929872542619705,-0.004008184652775526,0.018622925505042076,0.04285227134823799,-0.009068350307643414,0.003071971470490098,0,-2,-1004,43,-8,2,2,16,-145,585950,585.9500122070312,0.0,1500.0
12:10:06.453,AUTO,-35.3632619,149.165238,1994,0.040929872542619705,-0.004008184652775526,0.018622925505042076,0.04285227134823799,-0.009068350307643414,0.003071971470490098,0,-2,-1004,43,-8,2,2,16,-145,585950,585.9500122070312,0.0,1500.0
12:10:06.659,AUTO,-35.3632619,149.165238,1994,0.040929872542619705,-0.004008184652775526,0.018622925505042076,0.04285227134823799,-0.009068350307643414,0.003071971470490098,0,-2,-1004,43,-8,2,2,16,-145,585950,585.9500122070312,0.0,1500.0
12:10:06.865,AUTO,-35.3632619,149.165238,1994,0.040929872542619705,-0.004008184652775526,0.018622925505042076,0.04285227134823799,-0.009068350307643414,0.003071971470490098,0,-2,-1004,43,-8,2,2,16,-145,585950,585.9500122070312,0.0,1500.0
12:10:07.069,AUTO,-35.3632619,149.165238,1994,0.040929872542619705,-0.004008184652775526,0.018622925505042076,0.04285227134823799,-0.009068350307643414,0.003071971470490098,0,-2,-1004,43,-8,2,2,16,-145,585950,585.9500122070312,0.0,1500.0
12:10:07.275,AUTO,-35.3632619,149.165238,1994,0.040929872542619705,-0.004008184652775526,0.018622925505042076,0.04285227134823799,-0.009068350307643414,0.003071971470490098,0,-2,-1004,43,-8,2,2,16,-145,585950,585.9500122070312,0.0,1500.0
12:10:07.486,AUTO,-35.3632619,149.165238,1994,0.040929872542619705,-0.004008184652775526,0.018622925505042076,0.04285227134823799,-0.009068350307643414,0.003071971470490098,0,-2,-1004,43,-8,2,2,16,-145,585950,585.9500122070312,0.0,1500.0
12:10:07.689,AUTO,-35.3632619,149.165238,1994,0.040929872542619705,-0.004008184652775526,0.018622925505042076,0.04285227134823799,-0.009068350307643414,0.003071971470490098,0,-2,-1004,43,-8,2,2,16,-145,585950,585.9500122070312,0.0,1500.0
12:10:07.895,AUTO,-35.3632615,149.1652403,3070,0.05905131995677948,-0.004406606778502464,-0.015926433727145195,-0.06347596645355225,0.07187552750110626,-0.08646618574857712,1,-8,-990,-62,72,-86,9,47,-144,587030,587.0299682617188,0.0,1500.0
12:10:08.103,AUTO,-35.3632608,149.1652462,4975,-0.04355085641145706,0.0029232935048639774,-0.08014129847288132,-0.04260903224349022,-0.010341682471334934,-0.027982091531157494,2,-5,-999,-41,-9,-28,0,19,-148,588930,588.9299926757812,0.0,1500.0
12:10:08.312,AUTO,-35.3632608,149.165246,6132,-0.06544700264930725,-0.00080576550681144,-0.09979528933763504,0.0508573018014431,-0.0018391585908830166,-0.017188413068652153,-2,3,-1002,51,-1,-17,-2,-30,-147,590090,590.0899658203125,0.0,1500.0
12:10:08.521,AUTO,-35.3632608,149.165246,6132,-0.06544700264930725,-0.00080576550681144,-0.09979528933763504,0.0508573018014431,-0.0018391585908830166,-0.017188413068652153,-2,3,-1002,51,-1,-17,-2,-30,-147,590090,590.0899658203125,0.0,1500.0
12:10:08.725,AUTO,-35.3632608,149.165246,6132,-0.06544700264930725,-0.00080576550681144,-0.09979528933763504,0.0508573018014431,-0.0018391585908830166,-0.017188413068652153,-2,3,-1002,51,-1,-17,-2,-30,-147,590090,590.0899658203125,0.0,1500.0
12:10:08.935,AUTO,-35.3632608,149.165246,6132,-0.06544700264930725,-0.00080576550681144,-0.09979528933763504,0.0508573018014431,-0.0018391585908830166,-0.017188413068652153,-2,3,-1002,51,-1,-17,-2,-30,-147,590090,590.0899658203125,0.0,1500.0
12:10:09.142,AUTO,-35.3632608,149.165246,6132,-0.06544700264930725,-0.00080576550681144,-0.09979528933763504,0.0508573018014431,-0.0018391585908830166,-0.017188413068652153,-2,3,-1002,51,-1,-17,-2,-30,-147,590090,590.0899658203125,0.0,1500.0
12:10:09.350,AUTO,-35.3632608,149.165246,6132,-0.06544700264930725,-0.00080576550681144,-0.09979528933763504,0.0508573018014431,-0.0018391585908830166,-0.017188413068652153,-2,3,-1002,51,-1,-17,-2,-30,-147,590090,590.0899658203125,0.0,1500.0
12:10:09.552,AUTO,-35.3632608,149.165246,6132,-0.06544700264930725,-0.00080576550681144,-0.09979528933763504,0.0508573018014431,-0.0018391585908830166,-0.017188413068652153,-2,3,-1002,51,-1,-17,-2,-30,-147,590090,590.0899658203125,0.0,1500.0
12:10:09.755,AUTO,-35.3632608,149.165246,6132,-0.06544700264930725,-0.00080576550681144,-0.09979528933763504,0.0508573018014431,-0.0018391585908830166,-0.017188413068652153,-2,3,-1002,51,-1,-17,-2,-30,-147,590090,590.0899658203125,0.0,1500.0
12:10:09.958,AUTO,-35.3632608,149.165246,6132,-0.06544700264930725,-0.00080576550681144,-0.09979528933763504,0.0508573018014431,-0.0018391585908830166,-0.017188413068652153,-2,3,-1002,51,-1,-17,-2,-30,-147,590090,590.0899658203125,0.0,1500.0
12:10:10.165,AUTO,-35.3632615,149.1652392,7995,0.009000033140182495,0.007428609766066074,-0.10816225409507751,0.06725465506315231,0.010242323391139507,0.0003831818175967783,-6,12,-1004,67,11,0,-11,-56,-150,591950,591.9500122070312,0.0,1500.0
12:10:10.377,AUTO,-35.3632615,149.1652392,7995,0.009000033140182495,0.007428609766066074,-0.10816225409507751,0.06725465506315231,0.010242323391139507,0.0003831818175967783,-6,12,-1004,67,11,0,-11,-56,-150,591950,591.9500122070312,0.0,1500.0
12:10:10.590,AUTO,-35.3632615,149.1652392,7995,0.009000033140182495,0.007428609766066074,-0.10816225409507751,0.06725465506315231,0.010242323391139507,0.0003831818175967783,-6,12,-1004,67,11,0,-11,-56,-150,591950,591.9500122070312,0.0,1500.0
